split,price,minimum,cap,accuracy,tokens,calls,profit,fixed_accuracy,fixed_tokens,fixed_calls,fixed_profit,cap_rate,minimum_rate
2,8.5e-06,37,512,0.4870169082125604,5245.347524154589,37.01026570048309,0.44243145425724634,0.48188405797101447,4679.42693236715,33,0.4421089290458938,0.0,0.9984903381642513
2,8.75e-06,37,512,0.4870169082125604,5245.212862318841,37.00815217391305,0.44112129566727054,0.4815821256038647,4536.264492753623,32,0.4418898112922705,0.0,0.9984903381642513
2,9e-06,37,512,0.4870169082125604,5245.136473429951,37.007246376811594,0.4398106799516909,0.4806763285024155,4394.076690821256,31,0.44112963828502416,0.0,0.998792270531401
2,9.25e-06,37,512,0.4870169082125604,5245.029891304348,37.005434782608695,0.43850038171799516,0.4806763285024155,4394.076690821256,31,0.44003111911231885,0.0,0.9990942028985508
2,9.5e-06,37,512,0.4870169082125604,5244.920893719806,37.00271739130435,0.43719015972222225,0.48007246376811596,4255.96407004831,30,0.439640805102657,0.0,0.9996980676328503
2,9.75e-06,37,512,0.4870169082125604,5244.903985507246,37.00211352657005,0.43587909435386474,0.48007246376811596,4255.96407004831,30,0.4385768140851449,0.0,0.9996980676328503
2,1e-05,37,512,0.4870169082125604,5244.888586956522,37.0018115942029,0.43456802234299513,0.4815821256038647,4114.161533816425,29,0.4404405102657005,0.0,0.9996980676328503
3,1e-06,22,512,0.5733695652173914,51056.830917874395,337.0217391304348,0.5223127342995169,0.5797101449275363,78849.50724637682,512,0.5008606376811595,0.34842995169082125,0.08756038647342995
3,1.25e-06,22,512,0.5691425120772947,46875.52596618357,313.48278985507244,0.5105481046195652,0.5797101449275363,78849.50724637682,512,0.4811482608695652,0.27657004830917875,0.08967391304347826
3,1.5e-06,22,512,0.5772946859903382,55995.70893719807,364.7744565217391,0.49330112258454106,0.5374396135265701,18364.17874396135,119,0.509893345410628,0.42934782608695654,0.08544685990338165
3,1.75e-06,22,512,0.5742753623188406,53268.26328502416,349.5896739130435,0.4810559015700483,0.5329106280193237,16359.129830917875,106,0.5042821508152173,0.3810386473429952,0.08725845410628019
3,2e-06,22,512,0.5733695652173914,51056.830917874395,337.0217391304348,0.47125590338164247,0.5289855072463768,14805.116243961353,96,0.4993752747584541,0.34842995169082125,0.08756038647342995
3,2.25e-06,22,512,0.5703502415458938,48959.348731884056,324.94685990338166,0.46019170689915456,0.5262681159420289,13577.985507246376,88,0.4957176485507246,0.30585748792270534,0.08786231884057971
3,2.5e-06,98,512,0.5283816425120773,15544.96618357488,102.33635265700484,0.48951922705314005,0.5241545893719807,12497.469806763285,81,0.49291091485507244,0.0,0.8780193236714976
3,2.75e-06,98,512,0.5280797101449275,15437.665458937197,101.26992753623189,0.4856261301328503,0.5226449275362319,11432.368961352657,74,0.4912059128925121,0.0,0.902475845410628
3,3e-06,98,512,0.5277777777777778,15359.932971014492,100.50030193236715,0.4816979788647343,0.5196256038647343,10657.783212560387,69,0.48765225422705316,0.0,0.9202898550724637
3,3.25e-06,98,512,0.5280797101449275,15295.609601449276,99.84420289855072,0.4783689789402174,0.5150966183574879,9887.302234299517,64,0.48296288609601445,0.0,0.9353864734299517
3,3.5e-06,98,512,0.5280797101449275,15251.492149758455,99.39824879227054,0.4746994876207729,0.5114734299516909,9110.192330917875,59,0.4795877567934782,0.0,0.9477657004830918
3,3.75e-06,98,512,0.5280797101449275,15212.714070048309,99.0090579710145,0.4710320323822464,0.5075483091787439,8497.813405797102,55,0.47568150890700484,0.0,0.9586352657004831
3,4e-06,32,512,0.4936594202898551,4976.859903381643,32.36231884057971,0.4737519806763285,0.5018115942028986,7884.730676328502,51,0.47027267149758456,0.0,0.9553140096618358
3,4.25e-06,23,512,0.49969806763285024,5587.13768115942,39.29498792270532,0.4759527324879227,0.5009057971014492,7427.548611111111,48,0.469338715504227,0.0,0.40791062801932365
3,4.5e-06,23,512,0.4975845410628019,5416.274456521739,37.99969806763285,0.47321130600845407,0.49879227053140096,6956.904287439614,45,0.4674862012379228,0.0,0.42179951690821255
3,4.75e-06,23,512,0.49577294685990336,5272.463466183575,36.86473429951691,0.4707287453955314,0.49879227053140096,6654.548007246377,43,0.46718316749698074,0.0,0.4365942028985507
3,5e-06,23,512,0.49335748792270534,5132.6875,35.76690821256039,0.46769405042270534,0.4969806763285024,6342.098731884058,41,0.4652701826690821,0.0,0.45621980676328505
3,5.25e-06,31,512,0.491243961352657,4810.453200483092,31.13586956521739,0.46598908205012074,0.4960748792270531,6030.095712560386,39,0.46441687673611115,0.0,0.980072463768116
3,5.5e-06,31,512,0.491243961352657,4807.157306763285,31.11201690821256,0.464804596165459,0.4939613526570048,5723.538949275362,37,0.46248188843599036,0.0,0.9818840579710145
3,5.75e-06,23,512,0.48490338164251207,3854.690821256039,25.616847826086957,0.4627389094202899,0.4915458937198068,5412.052838164252,35,0.46042658990036234,0.0,0.7693236714975845
3,6e-06,23,512,0.4839975845410628,3825.4876207729467,25.36262077294686,0.46104465881642515,0.4927536231884058,5249.614734299517,34,0.4612559347826086,0.0,0.7823067632850241
3,6.25e-06,23,512,0.483695652173913,3802.780193236715,25.16062801932367,0.4599282759661836,0.49245169082125606,5096.447161835748,33,0.4605988960597826,0.0,0.7952898550724637
3,6.5e-06,23,512,0.48429951690821255,3778.8375603864733,24.968297101449274,0.4597370727657005,0.4927536231884058,4942.155495169082,32,0.46062961246980677,0.0,0.8064613526570048
