variant,generator,divisor,splits,relative_utility_gain_pct_mean,relative_utility_gain_pct_ci_low,relative_utility_gain_pct_ci_high,utility_gap_mean,utility_gap_ci_low,utility_gap_ci_high,utility_delta_vs_reference_mean,utility_delta_vs_reference_ci_low,utility_delta_vs_reference_ci_high,adaptive_utility_mean,adaptive_utility_ci_low,adaptive_utility_ci_high,adaptive_quality_mean,adaptive_quality_ci_low,adaptive_quality_ci_high,adaptive_chars_mean,adaptive_chars_ci_low,adaptive_chars_ci_high,adaptive_opens_mean,adaptive_opens_ci_low,adaptive_opens_ci_high
local_exp_open5_conf06,gemma2_9b,100000.0,3,6.258597707400464,-2.0737498662780327,14.590945281078962,0.016325073708884096,-0.003289249929937111,0.03593939734770531,-0.006305678822375258,-0.01414755081306322,0.0015361931683127049,0.2812263562778899,0.2505649157671704,0.3118877967886094,0.36810005627788983,0.34589659888301144,0.3903035136727682,8687.37,7272.637925957888,10102.102074042114,12.721666666666666,10.884818016678604,14.558515316654727
local_exp_open5_conf06,gemma2_9b,500000.0,3,5.886826122883936,1.5562070756101738,10.2174451701577,0.022075840144161935,0.0068266502780815926,0.037325030010242274,-0.0030314892798702776,-0.007399110512378685,0.0013361319526381294,0.39822592911569427,0.37596479230446,0.4204870659269285,0.455672145782361,0.4382667641038861,0.47307752746083587,28723.108333333337,26257.54794240076,31188.668724265914,68.645,53.7276909893353,83.56230901066469
local_exp_open5_conf06,gemma2_9b,1000000.0,3,7.0716944247618505,5.1098945044471495,9.033494345076551,0.02941010556921973,0.021832340226051048,0.03698787091238841,0.004470711352607343,-0.008859500553475516,0.017800923258690204,0.4455301585599965,0.445259665469593,0.4458006516504,0.50555932189333,0.4972630237774392,0.5138556200092207,60029.16333333333,51946.2321742844,68112.09449238225,135.7,117.0848558573136,154.3151441426864
local_exp_open5_conf06,gemma2_9b,5000000.0,3,5.557300511260501,1.9936350481606686,9.120965974360335,0.028374200901940278,0.010830959636006644,0.04591744216787391,0.0031364389852745075,-0.0025131256575113,0.008786003628060314,0.5397884158995537,0.5298492798655812,0.5497275519335263,0.5895272145662204,0.5815711299209182,0.5974832992115225,248693.99333333332,236231.50509821658,261156.48156845005,377.80999999999995,312.18415919626943,443.43584080373046
local_exp_open5_conf06,gemma2_9b,10000000.0,3,4.244687988641734,2.5641693870822806,5.925206590201187,0.023195290500185577,0.014517818933548062,0.031872762066823095,0.001715700245082762,-0.0006102927524167211,0.004041693242582245,0.5702146425297524,0.5635743698734654,0.5768549151860394,0.6139557430297523,0.6059645851145724,0.6219469009449322,437411.00499999995,414583.3115487993,460238.6984512006,548.0116666666667,466.49613797895915,629.5271953543742
local_exp_open5_conf06,gemma2_9b,50000000.0,3,0.21463078891361795,-0.17681600869264438,0.6060775865198803,0.0013342415163202597,-0.0010694593579387856,0.003737942390579305,0.0,0.0,0.0,0.6254899908638195,0.6127704913273797,0.6382094904002593,0.6520377489971528,0.6354431362074425,0.6686323617868631,1327387.9066666665,1117334.9404829806,1537440.8728503524,950.4466666666666,928.0180727152353,972.8752606180979
local_exp_open5_conf06,llama3.1_8b,100000.0,3,13.97989659659144,-3.5840818145870212,31.5438750077699,0.0266699184436462,-0.009455082438477574,0.06279491932576997,-0.00761191303295228,-0.025479591015624935,0.010255764949720372,0.21556137134149753,0.161499334405809,0.26962340827718606,0.3279775046748308,0.28884869753159026,0.3671063118180713,11241.613333333333,9737.374415564314,12745.852251102351,10.56,8.67414022419028,12.445859775809721
local_exp_open5_conf06,llama3.1_8b,500000.0,3,9.726973126938574,2.3461926646106903,17.10775358926646,0.031272333464743486,0.009167281467740308,0.05337738546174667,0.006301540623353782,0.003059476136051244,0.009543605110656321,0.3548744792410834,0.31301799971856037,0.3967309587636064,0.41161300924108346,0.3780513582774713,0.4451746602046956,28369.265,23909.66659578659,32828.86340421341,53.26666666666667,42.22460933766408,64.30872399566927
local_exp_open5_conf06,llama3.1_8b,1000000.0,3,8.353315466174017,0.49350239519939354,16.21312853714864,0.03179004886938316,0.0014133358114103572,0.06216676192735596,0.00298504579080993,-0.023480694391540248,0.029450785973160108,0.41161425423007053,0.37117259608114656,0.4520559123789945,0.46583115923007057,0.42714337931956814,0.504518939140573,54216.905,45804.342766647664,62629.467233352334,88.96333333333332,56.16545604160446,121.76121062506219
local_exp_open5_conf06,llama3.1_8b,5000000.0,3,6.910131719580125,1.361377400204284,12.458886038955967,0.034303897223050515,0.0073636217702154755,0.061244172675885555,0.002224034561147196,-0.004350722459429205,0.008798791581723597,0.5323638297726139,0.4952227730521159,0.5695048864931118,0.5782970427726138,0.5414740213567184,0.6151200641885093,229666.06499999997,195838.12445174402,263494.0055482559,291.7133333333333,172.78940165700453,410.6372650096621
