variant,generator,target_quality,splits,adaptive_test_quality_mean,adaptive_test_quality_ci_low,adaptive_test_quality_ci_high,fixed_test_quality_mean,fixed_test_quality_ci_low,fixed_test_quality_ci_high,adaptive_target_error_pp_mean,adaptive_target_error_pp_ci_low,adaptive_target_error_pp_ci_high,fixed_target_error_pp_mean,fixed_target_error_pp_ci_low,fixed_target_error_pp_ci_high,adaptive_test_chars_mean,adaptive_test_chars_ci_low,adaptive_test_chars_ci_high,fixed_test_chars_mean,fixed_test_chars_ci_low,fixed_test_chars_ci_high,character_saving_vs_train_fixed_pct_mean,character_saving_vs_train_fixed_pct_ci_low,character_saving_vs_train_fixed_pct_ci_high
local_exp_open5_conf06,gemma2_9b,0.3,3,0.3509606354677919,0.3273082813475364,0.37461298958804734,0.3112520064826443,0.2683712241143335,0.35413278885095506,5.096063546779193,2.730828134753646,7.46129895880474,1.1252006482644294,-3.1628775885666505,5.413278885095509,7543.413333333333,6402.248620602623,8684.578046064044,5252.671666666666,3809.40794859122,6695.935384742113,-45.49085328654579,-109.77487224812643,18.79316567503485
local_exp_open5_conf06,gemma2_9b,0.35,3,0.35921919151387477,0.3194708332979775,0.39896754972977205,0.35609182187403016,0.3155090090786635,0.3966746346693968,0.9219191513874793,-3.0529166702022508,4.8967549729772095,0.6091821874030142,-3.44909909213365,4.667463466939679,7999.498333333333,7437.955693845119,8561.040972821547,9552.213333333333,8676.414098597286,10428.01256806938,16.132579071258515,3.387541353919051,28.87761678859798
local_exp_open5_conf06,gemma2_9b,0.4,3,0.4359614167346697,0.3365169620648115,0.5354058714045279,0.40101667540515473,0.3652956162096201,0.4367377346006894,3.5961416734669647,-6.348303793518848,13.540587140452779,0.10166754051547285,-3.470438379037991,3.6737734600689365,23074.301666666666,373.15435146613527,45775.4489818672,17208.108333333334,11246.259919328792,23169.956747337877,-40.3753440209657,-208.35704732330845,127.60635928137704
local_exp_open5_conf06,gemma2_9b,0.45,3,0.455672145782361,0.4382667641038861,0.47307752746083587,0.4468706017437843,0.4218346379465527,0.4719065655410159,0.5672145782360952,-1.1733235896113947,2.3077527460835854,-0.31293982562157024,-2.8165362053447325,2.190656554101592,28723.108333333337,26257.54794240076,31188.668724265914,34401.265,28433.296094422367,40369.23390557763,16.29464679108423,3.0631611936530305,29.52613238851543
local_exp_open5_conf06,gemma2_9b,0.5,3,0.50555932189333,0.4972630237774392,0.5138556200092207,0.5001524769611309,0.4922893265337516,0.5080156273885101,0.5559321893329897,-0.2736976222560856,1.385562000922065,0.015247696113078005,-0.7710673466248462,0.8015627388510022,60029.16333333333,51946.2321742844,68112.09449238225,87324.93833333334,73489.18006494711,101160.69660171957,30.9295817751281,10.991317974803444,50.867845575452755
local_exp_open5_conf06,gemma2_9b,0.55,3,0.5895272145662204,0.5815711299209182,0.5974832992115225,0.5501525938015671,0.5171370187221059,0.5831681688810283,3.9527214566220366,3.157112992091817,4.748329921152256,0.015259380156706914,-3.2862981277894106,3.3168168881028244,248693.99333333332,236231.50509821658,261156.48156845005,215480.13,149239.81428064712,281720.4457193529,-16.64369436671306,-53.94707066874547,20.659681935319345
local_exp_open5_conf06,gemma2_9b,0.6,3,0.6139557430297523,0.6059645851145724,0.6219469009449322,0.6068622606478822,0.5676203551595328,0.6461041661362316,1.3955743029752294,0.5964585114572428,2.194690094493216,0.6862260647882201,-3.237964484046715,4.610416613623155,437411.00499999995,414583.3115487993,460238.6984512006,583432.185,335247.38671096147,831616.9832890386,23.681377259405707,-5.667418144626602,53.030172663438016
local_exp_open5_conf06,llama3.1_8b,0.3,3,0.30878203708156854,0.28261477319995904,0.33494930096317804,0.2890160028978513,0.23346658678791263,0.34456541900779,0.878203708156855,-1.7385226800040927,3.4949300963178027,-1.0983997102148684,-6.653341321208735,4.456541900778998,10446.043333333333,8858.78845403629,12033.298212630376,10012.455,6754.481511534901,13270.428488465099,-6.132238981604675,-57.42382821574924,45.159350252539895
local_exp_open5_conf06,llama3.1_8b,0.35,3,0.34193208312576573,0.28572755045786336,0.3981366157936681,0.34265951751798424,0.2872772682302629,0.3980417668057056,-0.806791687423423,-6.427244954213661,4.813661579366816,-0.7340482482015741,-6.272273176973705,4.804176680570556,13037.78,8580.457065549333,17495.102934450668,18707.511666666665,14180.339751364845,23234.683581968486,29.58320255536226,-6.65452375819272,65.82092886891724
local_exp_open5_conf06,llama3.1_8b,0.4,3,0.41161300924108346,0.3780513582774713,0.4451746602046956,0.3930857517081708,0.36562845880928446,0.4205430446070571,1.16130092410834,-2.194864172252876,4.5174660204695565,-0.6914248291829201,-3.4371541190715527,2.0543044607057124,28369.265,23909.66659578659,32828.86340421341,33542.635,26189.17925365373,40896.09074634628,14.973258793492192,-8.528829022800835,38.47534660978522
local_exp_open5_conf06,llama3.1_8b,0.45,3,0.46583115923007057,0.42714337931956814,0.504518939140573,0.4436967024987735,0.41848791304215494,0.4689054919553921,1.5831159230070557,-2.2856620680431874,5.451893914057298,-0.630329750122649,-3.151208695784508,1.8905491955392097,54216.905,45804.342766647664,62629.467233352334,64581.73166666667,47642.03029040393,81521.4330429294,15.331640865668467,-13.280364833878936,43.94364656521587
local_exp_open5_conf06,llama3.1_8b,0.5,3,0.5259685509384102,0.4968293413739985,0.555107760502822,0.5010650476561814,0.45583499440830816,0.5462951009040548,2.5968550938410218,-0.3170658626001517,5.510776050282195,0.10650476561814466,-4.416500559169183,4.629510090405473,103398.96,94341.39118358752,112456.5288164125,129962.98166666664,64306.28780553337,195619.67552779993,17.655243562632524,-33.90789882918992,69.21838595445496
local_exp_open5_conf06,llama3.1_8b,0.55,3,0.5782970427726138,0.5414740213567184,0.6151200641885093,0.5530530654754063,0.5154587887979691,0.5906473421528435,2.82970427726138,-0.8525978643281662,6.512006418850927,0.30530654754062914,-3.4541211202030953,4.0647342152843535,229666.06499999997,195838.12445174402,263494.0055482559,255165.42833333334,145401.00658601202,364929.85008065467,7.586709808884604,-45.04898071503143,60.222400332800646
local_exp_open5_conf06,llama3.1_8b,0.6,3,0.6078873011404088,0.586496911703092,0.6292776905777255,0.5985352289957631,0.5474045920179594,0.6496658659735667,0.7887301140408772,-1.3503088296907975,2.927769057772552,-0.1464771004236883,-5.259540798204055,4.966586597356679,406326.77333333326,353849.8434287995,458803.70323786704,518857.55833333335,285915.58772763796,751799.5289390287,20.116689680261164,-13.283167886306668,53.51654724682899
local_exp_open5_conf06,llama3.2_3b,0.3,3,0.31035234022158087,0.3060256557026914,0.3146790247404703,0.30075735868535,0.2674882487728771,0.33402646859782287,1.0352340221580898,0.6025655702691419,1.4679024740470377,0.07573586853500032,-3.251175122712287,3.4026468597822874,9572.848333333333,8146.804397644879,10998.892269021788,9793.721666666666,6121.224123922536,13466.219209410796,1.177227344604922,-27.304231244063097,29.658685933272942
