variant,generator,split,divisor,fixed_n,adaptive_utility,fixed_utility,utility_gap,relative_utility_gain_pct,utility_delta_vs_reference,adaptive_quality,adaptive_chars,adaptive_opens
local_rayleigh_open5_conf08,llama3.2_3b,22,10000000.0,321,0.5786405276034475,0.5567283710503266,0.021912156553120954,3.9358792712110877,0.0030106924067410026,0.6173357086034474,386951.81,427.995
local_rayleigh_open5_conf08,llama3.2_3b,22,50000000.0,815,0.6450140004953056,0.6406750854082794,0.004338915087026107,0.6772411142320403,-0.0002459785259558547,0.6785552551953055,1677062.735,931.36
local_rayleigh_open5_conf10,llama3.2_3b,22,100000.0,6,0.2120783367592268,0.19872815636511074,0.013350180394116062,6.717810217888107,-0.011336703277729615,0.3295714367592268,11749.31,11.29
local_rayleigh_open5_conf10,llama3.2_3b,22,500000.0,22,0.3636052496030733,0.32787467127213155,0.03573057833094173,10.897632986503503,0.02261125497773776,0.4206470696030732,28520.91,31.64
local_rayleigh_open5_conf10,llama3.2_3b,22,1000000.0,37,0.4201225260256731,0.38912268720414345,0.03099983882152968,7.96659764154702,-0.002400618835925868,0.4858469760256732,65724.45,89.32
local_rayleigh_open5_conf10,llama3.2_3b,22,5000000.0,230,0.544119036532311,0.5070028129111392,0.03711622362117173,7.320713549507855,0.005342937412851732,0.593207389532311,245441.765,322.24
local_rayleigh_open5_conf10,llama3.2_3b,22,10000000.0,321,0.5790482890499091,0.5567283710503266,0.02231991799958255,4.009121711809599,0.00341845385320259,0.6193273875499089,402790.985,433.06
local_rayleigh_open5_conf10,llama3.2_3b,22,50000000.0,815,0.645299554028207,0.6406750854082794,0.004624468619927602,0.7218118396129908,3.957500694571181e-05,0.6788625413282071,1678149.365,931.545
local_rayleigh_open5_conf12,llama3.2_3b,22,100000.0,6,0.21297353084847204,0.19872815636511074,0.0142453744833613,7.168271846284917,-0.010441509188484353,0.33282318084847207,11984.965,11.95
local_rayleigh_open5_conf12,llama3.2_3b,22,500000.0,22,0.3582877366567591,0.32787467127213155,0.03041306538462757,9.275820320803351,0.017293742031423653,0.4309401266567591,36326.195,36.85
local_rayleigh_open5_conf12,llama3.2_3b,22,1000000.0,37,0.42512120117469665,0.38912268720414345,0.0359985139705532,9.2511989545517,0.002598056313097591,0.4983168661746967,73195.665,91.17
local_rayleigh_open5_conf12,llama3.2_3b,22,5000000.0,230,0.5447524392773749,0.5070028129111392,0.03774962636623569,7.445644364275341,0.005976340157915735,0.599119302277375,271834.315,333.63
local_rayleigh_open5_conf12,llama3.2_3b,22,10000000.0,321,0.579140324773309,0.5567283710503266,0.022411953722982436,4.025653242837244,0.0035104895766026423,0.6213055762733091,421652.515,437.96
local_rayleigh_open5_conf12,llama3.2_3b,22,50000000.0,815,0.6452622518282071,0.6406750854082794,0.004587166419927624,0.7159895123757444,2.2728069457114697e-06,0.6788625413282071,1680014.475,931.9
local_rayleigh_open5_conf14,llama3.2_3b,22,100000.0,6,0.2129208917044848,0.19872815636511074,0.014192735339374069,7.141783831224523,-0.010494148332471576,0.3414150917044848,12849.42,12.945
local_rayleigh_open5_conf14,llama3.2_3b,22,500000.0,22,0.3625124004864448,0.32787467127213155,0.03463772921431324,10.564319921365438,0.021518405861109285,0.44306378048644474,40275.69,39.86
local_rayleigh_open5_conf14,llama3.2_3b,22,1000000.0,37,0.4256996682214894,0.38912268720414345,0.036576981017345966,9.399858250402339,0.003176523359890412,0.5061996232214895,80499.955,92.785
local_rayleigh_open5_conf14,llama3.2_3b,22,5000000.0,230,0.5440822049230911,0.5070028129111392,0.03707939201195187,7.3134489726096765,0.005306105803631896,0.6039949669230912,299563.81,346.76
local_rayleigh_open5_conf14,llama3.2_3b,22,10000000.0,321,0.5799336239023554,0.5567283710503266,0.02320525285202879,4.168146273603704,0.0043037887056488425,0.6241840194023552,442503.955,447.085
local_rayleigh_open5_conf14,llama3.2_3b,22,50000000.0,815,0.6451450647282071,0.6406750854082794,0.004469979319927653,0.6976983219316377,-0.00011491429305428818,0.6788625413282071,1685873.83,932.97
reference_train_scale,llama3.2_3b,23,100000.0,4,0.21966058936058372,0.20688690464497864,0.012773684715605083,6.174235502012531,0.0,0.32418668936058365,10452.61,17.305
reference_train_scale,llama3.2_3b,23,500000.0,14,0.33412167971627355,0.335857990570865,-0.0017363108545914718,-0.5169776820376455,0.0,0.40452654971627344,35202.435,67.11
reference_train_scale,llama3.2_3b,23,1000000.0,54,0.3999897770988389,0.40838132367055247,-0.008391546571713593,-2.05483113093663,0.0,0.4583635570988389,58373.78,88.75
reference_train_scale,llama3.2_3b,23,5000000.0,136,0.539903770429107,0.5225076369721003,0.017396133457006635,3.329354869876383,0.0,0.584946936429107,225215.83,275.855
reference_train_scale,llama3.2_3b,23,10000000.0,244,0.584499672721224,0.5626763073487365,0.021823365372487524,3.878493742755335,0.0,0.628184970221224,436852.975,427.165
reference_train_scale,llama3.2_3b,23,50000000.0,840,0.6478916797930532,0.6438856096067375,0.004006070186315713,0.6221711009759139,0.0,0.6834421420930533,1777523.115,951.25
local_exp_open5_conf06,llama3.2_3b,23,100000.0,4,0.21421082752385254,0.20688690464497864,0.007323922878873901,3.5400611224967933,-0.005449761836731186,0.3211886275238525,10697.78,12.515
local_exp_open5_conf06,llama3.2_3b,23,500000.0,14,0.35258963750856737,0.335857990570865,0.01673164693770235,4.9817623541614156,0.018467957792293925,0.41109501750856736,29252.69,64.69
local_exp_open5_conf06,llama3.2_3b,23,1000000.0,54,0.416795576321082,0.40838132367055247,0.00841425265052953,2.0603911498453926,0.01680579922224309,0.470707851321082,53912.275,89.61
local_exp_open5_conf06,llama3.2_3b,23,5000000.0,136,0.5469544259218702,0.5225076369721003,0.024446788949769815,4.6787428967426115,0.007050655492763266,0.5917658419218702,224057.08,276.2
local_exp_open5_conf06,llama3.2_3b,23,10000000.0,244,0.5853663915967262,0.5626763073487365,0.022690084247989684,4.032528818372085,0.0008667188755021218,0.6292676385967262,439012.47,428.33
local_exp_open5_conf06,llama3.2_3b,23,50000000.0,840,0.6478916797930532,0.6438856096067375,0.004006070186315713,0.6221711009759139,0.0,0.6834421420930533,1777523.115,951.25
local_rayleigh_open5_conf06,llama3.2_3b,23,100000.0,4,0.21363524868263473,0.20688690464497864,0.00674834403765609,3.2618517103517792,-0.006025340677949,0.3150226986826347,10138.745,7.16
local_rayleigh_open5_conf06,llama3.2_3b,23,500000.0,14,0.3414518878699782,0.335857990570865,0.005593897299113193,1.6655543283651302,0.00733020815370468,0.38286966786997817,20708.89,24.21
local_rayleigh_open5_conf06,llama3.2_3b,23,1000000.0,54,0.40244868978605525,0.40838132367055247,-0.005932633884497218,-1.452719196650424,0.0024589126872163404,0.44777533978605527,45326.65,69.2
local_rayleigh_open5_conf06,llama3.2_3b,23,5000000.0,136,0.536471035457049,0.5225076369721003,0.013963398484948653,2.6723817025652847,-0.0034327349720579196,0.572787548457049,181582.565,269.97
local_rayleigh_open5_conf06,llama3.2_3b,23,10000000.0,244,0.5803558608458413,0.5626763073487365,0.017679553497104816,3.142046904446494,-0.004143811875382663,0.6154187073458414,350628.465,403.06
local_rayleigh_open5_conf06,llama3.2_3b,23,50000000.0,840,0.6478916797930532,0.6438856096067375,0.004006070186315713,0.6221711009759139,0.0,0.6834421420930533,1777523.115,951.25
local_rayleigh_open5_conf08,llama3.2_3b,23,100000.0,4,0.2173581359255046,0.20688690464497864,0.010471231280525961,5.0613311163868815,-0.0023024534350790976,0.32212873592550456,10477.06,8.11
local_rayleigh_open5_conf08,llama3.2_3b,23,500000.0,14,0.35588828779648074,0.335857990570865,0.020030297225615723,5.963918616784968,0.02176660808020724,0.40674304779648074,25427.38,28.26
local_rayleigh_open5_conf08,llama3.2_3b,23,1000000.0,54,0.41261172851699757,0.40838132367055247,0.004230404846445102,1.0358957673240303,0.012621951418158557,0.46871883351699745,56107.105,76.675
local_rayleigh_open5_conf08,llama3.2_3b,23,5000000.0,136,0.5413560778649709,0.5225076369721003,0.01884844089287052,3.6073043835485503,0.0014523074358640054,0.581439159864971,200415.41,278.71
local_rayleigh_open5_conf08,llama3.2_3b,23,10000000.0,244,0.582150757962726,0.5626763073487365,0.019474450613989447,3.4610397416146292,-0.0023489147584980444,0.618910131462726,367593.735,409.31
local_rayleigh_open5_conf08,llama3.2_3b,23,50000000.0,840,0.6478916797930532,0.6438856096067375,0.004006070186315713,0.6221711009759139,0.0,0.6834421420930533,1777523.115,951.25
