variant,generator,split,target_quality,selected_divisor,adaptive_target_reached_train,fixed_target_reached_train,adaptive_test_quality,fixed_test_quality,adaptive_target_error_pp,fixed_target_error_pp,adaptive_test_chars,fixed_test_chars,character_saving_vs_train_fixed_pct
local_rayleigh_open5_conf06,llama3.2_3b,22,0.5,2000000.0,True,True,0.5111740752014272,0.4932021383519406,1.1174075201427214,-0.67978616480594,91869.71,100187.28,8.302021973248493
local_rayleigh_open5_conf06,llama3.2_3b,22,0.55,5000000.0,True,True,0.5772470346465712,0.55128030847494,2.724703464657119,0.1280308474939984,200603.56,221301.48,9.35281589621543
local_rayleigh_open5_conf06,llama3.2_3b,22,0.6,10000000.0,True,True,0.6124385052033054,0.5955409599111392,1.2438505203305472,-0.44590400888607773,369520.495,440716.185,16.15454399524719
local_rayleigh_open5_conf08,llama3.2_3b,22,0.3,50000.0,True,True,0.30542155714344904,0.2938354036661652,0.5421557143449052,-0.6164596333834815,9951.49,9513.76,-4.601019996300091
local_rayleigh_open5_conf08,llama3.2_3b,22,0.35,500000.0,True,True,0.40919851607946667,0.3417771120151886,5.9198516079466685,-0.8222887984811356,24363.23,15460.805,-57.580604632165006
local_rayleigh_open5_conf08,llama3.2_3b,22,0.4,500000.0,True,True,0.40919851607946667,0.38012218762854816,0.9198516079466645,-1.9877812371451864,24363.23,28965.83,15.889756999885735
local_rayleigh_open5_conf08,llama3.2_3b,22,0.45,1000000.0,True,True,0.47866305972990125,0.4333435173261167,2.866305972990124,-1.665648267388331,66513.89,52029.71,-27.838287009479778
local_rayleigh_open5_conf08,llama3.2_3b,22,0.5,2000000.0,True,True,0.5237305125366184,0.4932021383519406,2.3730512536618398,-0.67978616480594,108768.67,100187.28,-8.565348814739755
local_rayleigh_open5_conf08,llama3.2_3b,22,0.55,5000000.0,True,True,0.5829411365746365,0.55128030847494,3.2941136574636487,0.1280308474939984,220242.725,221301.48,0.4784220150719302
local_rayleigh_open5_conf08,llama3.2_3b,22,0.6,10000000.0,True,True,0.6173357086034474,0.5955409599111392,1.7335708603447464,-0.44590400888607773,386951.81,440716.185,12.199319387373986
local_rayleigh_open5_conf10,llama3.2_3b,22,0.3,50000.0,True,True,0.30637748109048585,0.2938354036661652,0.6377481090485859,-0.6164596333834815,10121.345,9513.76,-6.386381409663468
local_rayleigh_open5_conf10,llama3.2_3b,22,0.35,200000.0,True,True,0.3598709070090295,0.3417771120151886,0.9870907009029539,-0.8222887984811356,14964.1,15460.805,3.2126723026388335
local_rayleigh_open5_conf10,llama3.2_3b,22,0.4,500000.0,True,True,0.4206470696030732,0.38012218762854816,2.0647069603073165,-1.9877812371451864,28520.91,28965.83,1.536016748009644
