reward_model,generator,price_per_million,fixed_n,fixed_quality,adaptive_quality,fixed_cost_dollars,adaptive_cost_dollars,fixed_net_utility,adaptive_net_utility,net_utility_gain,relative_net_utility_gain_percent,fixed_output_tokens,adaptive_output_tokens,adaptive_calls,direct_cost_saving_percent
rm_mistral_7b,qwen35_9b,0.1,531.6,0.6042232749196768,0.6001725847786961,0.043729358100000004,0.03186669695,0.5604939168196766,0.5683058878286961,0.0078119710090194475,1.3934389584352924,437293.58100000006,318666.9695,536.3655,26.025219804472027
rm_mistral_7b,qwen35_9b,0.2,279.0,0.5773019302679407,0.5777349252205722,0.045849137500000005,0.0372367061,0.5314527927679407,0.5404982191205722,0.009045426352631458,1.7023030089142037,229245.6875,186183.5305,360.2685,18.527699758211963
rm_mistral_7b,qwen35_9b,0.5,112.2,0.5344420540637282,0.5448833460458749,0.0461629925,0.043385511999999994,0.48827906156372824,0.5014978340458749,0.013218772482146679,2.7068381558010115,92325.985,86771.024,189.74049999999997,5.195343381436201
rm_mistral_7b,qwen35_9b,1.0,73.4,0.5108945399530663,0.5105914359973978,0.060232296,0.04777129499999999,0.45066224395306637,0.4628201409973979,0.012157897044331567,2.6960862266367562,60232.29600000001,47771.295,106.60350000000001,20.49188782877724
rm_mistral_7b,qwen35_9b,2.0,35.6,0.47004912214726674,0.4718742172059077,0.058549596999999995,0.052145765,0.41149952514726673,0.41972845220590765,0.008228927058640978,1.9953108822417835,29274.798499999997,26072.8825,58.722,9.964218802939936
rm_mistral_7b,qwen35_9b,5.0,17.2,0.41977258775027304,0.4158275252537759,0.07071376250000001,0.057301145,0.3490588252502731,0.358526380253776,0.009467555003502904,2.712180771968616,14142.752499999999,11460.229,26.387999999999998,17.509933158318212
rm_mistral_7b,qwen35_9b,10.0,9.0,0.36918765301235706,0.37456649701097594,0.07450546,0.0637737,0.29468219301235704,0.31079279701097584,0.01611060399861882,5.460181257472556,7450.545999999999,6377.370000000001,14.593,11.9386257094263
