id,partition,price,method,quality,cost,samples,profit
89,test,1e-05,fixed_512,0.5830521616605254,15.128450000000003,512.0,-14.545397838339476
89,test,1e-05,dmrl_doubling,0.33308363832501287,0.29302125,10.0,0.04006238832501283
89,test,1e-05,dmrl_sequential,0.31399394211101966,0.25116,8.625,0.06283394211101964
90,test,2e-08,fixed_1,0.12569828155451404,1.86225e-05,1.0,0.12567965905451403
90,test,2e-08,fixed_2,0.2729946714555087,4.17025e-05,2.0,0.27295296895550875
90,test,2e-08,fixed_4,0.2920157580915978,7.88575e-05,4.0,0.2919369005915978
90,test,2e-08,fixed_8,0.3470401910087217,0.0001547975,8.0,0.3468853935087217
90,test,2e-08,fixed_16,0.39673047832715663,0.00030716500000000003,16.0,0.39642331332715675
90,test,2e-08,fixed_32,0.45711215877358385,0.0006035625,32.0,0.45650859627358387
90,test,2e-08,fixed_64,0.46627670206839034,0.00120135,64.0,0.46507535206839035
90,test,2e-08,fixed_128,0.5356775666480775,0.002360875,128.0,0.5333166916480775
90,test,2e-08,fixed_256,0.5511421561453491,0.00473727,256.0,0.5464048861453491
90,test,2e-08,fixed_512,0.6026813777341818,0.009536195,512.0,0.5931451827341818
90,test,2e-08,dmrl_doubling,0.6026813777341818,0.009536195,512.0,0.5931451827341818
90,test,2e-08,dmrl_sequential,0.6026813777341818,0.009536195,512.0,0.5931451827341818
90,test,1e-07,fixed_1,0.12569828155451404,9.31125e-05,1.0,0.12560516905451405
90,test,1e-07,fixed_2,0.2729946714555087,0.00020851249999999998,2.0,0.27278615895550873
90,test,1e-07,fixed_4,0.2920157580915978,0.00039428749999999995,4.0,0.2916214705915978
90,test,1e-07,fixed_8,0.3470401910087217,0.0007739874999999999,8.0,0.3462662035087217
90,test,1e-07,fixed_16,0.39673047832715663,0.001535825,16.0,0.39519465332715675
90,test,1e-07,fixed_32,0.45711215877358385,0.0030178124999999997,32.0,0.45409434627358386
90,test,1e-07,fixed_64,0.46627670206839034,0.00600675,64.0,0.46026995206839033
90,test,1e-07,fixed_128,0.5356775666480775,0.011804374999999999,128.0,0.5238731916480774
90,test,1e-07,fixed_256,0.5511421561453491,0.02368635,256.0,0.527455806145349
90,test,1e-07,fixed_512,0.6026813777341818,0.047680974999999994,512.0,0.5550004027341818
90,test,1e-07,dmrl_doubling,0.5901999645399709,0.04470543749999999,480.0,0.5454945270399709
90,test,1e-07,dmrl_sequential,0.5882489039578309,0.0422440125,452.75,0.5460048914578309
90,test,2e-07,fixed_1,0.12569828155451404,0.000186225,1.0,0.12551205655451406
90,test,2e-07,fixed_2,0.2729946714555087,0.00041702499999999996,2.0,0.27257764645550875
90,test,2e-07,fixed_4,0.2920157580915978,0.0007885749999999999,4.0,0.29122718309159784
90,test,2e-07,fixed_8,0.3470401910087217,0.0015479749999999998,8.0,0.34549221600872176
90,test,2e-07,fixed_16,0.39673047832715663,0.00307165,16.0,0.39365882832715665
90,test,2e-07,fixed_32,0.45711215877358385,0.006035624999999999,32.0,0.4510765337735839
90,test,2e-07,fixed_64,0.46627670206839034,0.0120135,64.0,0.4542632020683904
90,test,2e-07,fixed_128,0.5356775666480775,0.023608749999999998,128.0,0.5120688166480775
90,test,2e-07,fixed_256,0.5511421561453491,0.0473727,256.0,0.5037694561453491
90,test,2e-07,fixed_512,0.6026813777341818,0.09536194999999999,512.0,0.5073194277341818
90,test,2e-07,dmrl_doubling,0.5901999645399709,0.08941087499999999,480.0,0.5007890895399709
90,test,2e-07,dmrl_sequential,0.5882489039578309,0.08322219999999998,445.75,0.505026703957831
90,test,1e-06,fixed_1,0.12569828155451404,0.000931125,1.0,0.12476715655451404
90,test,1e-06,fixed_2,0.2729946714555087,0.0020851249999999997,2.0,0.27090954645550874
90,test,1e-06,fixed_4,0.2920157580915978,0.003942874999999999,4.0,0.28807288309159784
90,test,1e-06,fixed_8,0.3470401910087217,0.0077398749999999985,8.0,0.33930031600872174
90,test,1e-06,fixed_16,0.39673047832715663,0.015358249999999999,16.0,0.38137222832715667
90,test,1e-06,fixed_32,0.45711215877358385,0.030178125000000004,32.0,0.4269340337735838
90,test,1e-06,fixed_64,0.46627670206839034,0.060067499999999996,64.0,0.4062092020683904
90,test,1e-06,fixed_128,0.5356775666480775,0.11804374999999999,128.0,0.41763381664807747
90,test,1e-06,fixed_256,0.5511421561453491,0.23686349999999995,256.0,0.3142786561453491
90,test,1e-06,fixed_512,0.6026813777341818,0.47680975000000003,512.0,0.12587162773418184
90,test,1e-06,dmrl_doubling,0.5633648558315005,0.29730375,320.0,0.2660611058315006
90,test,1e-06,dmrl_sequential,0.5117377151313987,0.154395125,166.625,0.3573425901313987
90,test,2e-06,fixed_1,0.12569828155451404,0.00186225,1.0,0.12383603155451404
90,test,2e-06,fixed_2,0.2729946714555087,0.0041702499999999995,2.0,0.26882442145550867
90,test,2e-06,fixed_4,0.2920157580915978,0.007885749999999999,4.0,0.2841300080915978
90,test,2e-06,fixed_8,0.3470401910087217,0.015479749999999997,8.0,0.33156044100872173
90,test,2e-06,fixed_16,0.39673047832715663,0.030716499999999997,16.0,0.36601397832715665
90,test,2e-06,fixed_32,0.45711215877358385,0.06035625000000001,32.0,0.3967559087735839
90,test,2e-06,fixed_64,0.46627670206839034,0.12013499999999999,64.0,0.3461417020683904
90,test,2e-06,fixed_128,0.5356775666480775,0.23608749999999998,128.0,0.29959006664807747
90,test,2e-06,fixed_256,0.5511421561453491,0.4737269999999999,256.0,0.07741515614534909
90,test,2e-06,fixed_512,0.6026813777341818,0.9536195000000001,512.0,-0.3509381222658181
90,test,2e-06,dmrl_doubling,0.5249779604203122,0.2821805,152.0,0.24279746042031222
90,test,2e-06,dmrl_sequential,0.48549771935681035,0.19448775,104.625,0.29100996935681045
90,test,1e-05,fixed_1,0.12569828155451404,0.00931125,1.0,0.11638703155451402
90,test,1e-05,fixed_2,0.2729946714555087,0.02085125,2.0,0.2521434214555087
90,test,1e-05,fixed_4,0.2920157580915978,0.039428750000000005,4.0,0.2525870080915978
90,test,1e-05,fixed_8,0.3470401910087217,0.07739875,8.0,0.2696414410087217
90,test,1e-05,fixed_16,0.39673047832715663,0.1535825,16.0,0.24314797832715668
90,test,1e-05,fixed_32,0.45711215877358385,0.30178125000000006,32.0,0.15533090877358385
90,test,1e-05,fixed_64,0.46627670206839034,0.6006750000000001,64.0,-0.13439829793160968
90,test,1e-05,fixed_128,0.5356775666480775,1.1804375,128.0,-0.6447599333519226
90,test,1e-05,fixed_256,0.5511421561453491,2.3686350000000003,256.0,-1.8174928438546512
90,test,1e-05,fixed_512,0.6026813777341818,4.7680975000000005,512.0,-4.165416122265818
90,test,1e-05,dmrl_doubling,0.46627670206839034,0.4936925,52.0,-0.02741579793160969
90,test,1e-05,dmrl_sequential,0.44625814115423057,0.35057125,37.375,0.09568689115423051
91,train,2e-08,fixed_1,0.3258410612325686,2.0775e-06,1.0,0.32583898373256853
91,train,2e-08,fixed_2,0.37381282523433,4.67e-06,2.0,0.37380815523433003
