variant,generator,divisor,splits,relative_utility_gain_pct_mean,relative_utility_gain_pct_ci_low,relative_utility_gain_pct_ci_high,utility_gap_mean,utility_gap_ci_low,utility_gap_ci_high,utility_delta_vs_reference_mean,utility_delta_vs_reference_ci_low,utility_delta_vs_reference_ci_high,adaptive_utility_mean,adaptive_utility_ci_low,adaptive_utility_ci_high,adaptive_quality_mean,adaptive_quality_ci_low,adaptive_quality_ci_high,adaptive_chars_mean,adaptive_chars_ci_low,adaptive_chars_ci_high,adaptive_opens_mean,adaptive_opens_ci_low,adaptive_opens_ci_high
local_exp_open3,gemma2_9b,100000.0,3,4.8423689570143615,0.33177927278500885,9.352958641243713,0.012806630873063532,0.0015245045698614405,0.024088757176265622,-0.015218531764464619,-0.03254301579965291,0.0021059522707236687,0.278538296031955,0.2524221616327344,0.3046544304311756,0.327618796031955,0.302976464494625,0.35226112756928496,4908.049999999999,4538.899916892709,5277.200083107289,8.846666666666668,3.1265473783681585,14.566785954965177
local_exp_open3,gemma2_9b,500000.0,3,1.629066584167438,-5.667081014977115,8.925214183311992,0.006161446430555735,-0.021595204750491665,0.03391809761160314,-0.015867960800084173,-0.024809926865206076,-0.006925994734962268,0.3843928332318261,0.35187850993768977,0.41690715652596244,0.4362934798984928,0.4271429306507025,0.4454440291462831,25950.323333333334,14240.476594512382,37660.17007215429,79.91666666666667,13.203228646012917,146.63010468732043
local_exp_open3,gemma2_9b,1000000.0,3,4.265585536900758,3.079334454051062,5.451836619750455,0.017871210912885998,0.013556490594944928,0.02218593123082707,-0.010240364966383536,-0.017848494922445033,-0.0026322350103220394,0.43729598241184325,0.4241109427543997,0.4504810220692868,0.48753496907851,0.48103492947393506,0.494035008683085,50238.986666666664,31440.20319917887,69037.77013415446,145.68,48.749331650572756,242.61066834942727
local_exp_open3,gemma2_9b,5000000.0,3,4.56731791543961,1.4432830556957343,7.6913527751834865,0.02380551601231795,0.007655655506415386,0.039955376518220516,0.0010766130235605193,-0.0018499918795044795,0.004003217926625518,0.5451195978470104,0.5125142199353845,0.5777249757586362,0.5906997485136771,0.561694707603277,0.6197047894240773,227900.75333333333,177960.97582078143,277840.5308458852,413.09,334.9298843486496,491.25011565135037
local_exp_open3,gemma2_9b,10000000.0,3,3.0391677180281125,1.0290810558615702,5.049254380194655,0.01701091144441828,0.005286112481314635,0.028735710407521924,0.00035128093569576174,-0.0013813080074576013,0.002083869878849125,0.5757165106179587,0.5473571842403254,0.604075836995592,0.616871915951292,0.5898079032814828,0.6439359286211012,411554.0533333333,382596.96998997976,440511.1366766868,593.3166666666667,545.1530842912198,641.4802490421137
local_exp_open3,gemma2_9b,50000000.0,3,0.35745072037767534,-0.626891234558938,1.3417926753142888,0.0022330547275627075,-0.00388492866123924,0.008351038116364656,0.0,0.0,0.0,0.6289271277046645,0.6154025658611715,0.6424516895481576,0.6524368921713312,0.6397642455030977,0.6651095388395646,1175488.2233333334,1017929.5399915609,1333046.906675106,954.0166666666668,940.4263142355383,967.6070190977953
local_exp_open3,llama3.1_8b,100000.0,3,14.326196287198103,7.378342902405344,21.274049671990863,0.02896806815896541,0.017592432640274578,0.040343703677656245,-0.008279245272220723,-0.016389145365296537,-0.00016934517914490854,0.23238605992544412,0.20314512338294619,0.2616269964679421,0.2996529599254441,0.2684731570917082,0.33083276275918,6726.69,6163.010474678505,7290.369525321495,7.516666666666667,3.908476237013851,11.124857096319483
local_exp_open3,llama3.1_8b,500000.0,3,4.613955818689008,3.0330497135308185,6.194861923847197,0.015318564140427704,0.010266103609529446,0.02037102467132596,-0.01275478740410513,-0.02654490188361687,0.0010353270754066089,0.34751604767410127,0.33483084182339085,0.3602012535248117,0.3918063476741012,0.37263679724581955,0.4109758981023829,22145.149999999998,18537.624886209753,25752.675113790243,51.81666666666666,24.652301801672703,78.98103153166062
local_exp_open3,llama3.1_8b,1000000.0,3,2.731757827850507,-3.1510761102682374,8.614591765969251,0.010774674611218615,-0.012444859181514691,0.033994208403951925,-0.007688719878519378,-0.025955759646097434,0.010578319889058677,0.40927404469120204,0.40003122945869474,0.41851685992370935,0.45633130135786865,0.4393339823070883,0.473328620408649,47057.256666666675,36690.50665053408,57424.00668279927,98.39333333333333,65.027781818032,131.75888484863466
local_exp_open3,llama3.1_8b,5000000.0,3,6.009823258242037,-0.51011600975737,12.529762526241443,0.030582466290658954,-0.0027904978146791777,0.06395543039599709,0.001449523531745018,-0.003994021844742296,0.006893068908232332,0.539521647287982,0.49093335104842384,0.5881099435275402,0.5806369052879821,0.532919766062935,0.6283540445130291,205576.29,201149.82388026803,210002.756119732,307.43,264.39466750755787,350.46533249244214
