variant,generator,divisor,splits,adaptive_score_mean,adaptive_score_ci_low,adaptive_score_ci_high,adaptive_chars_mean,adaptive_chars_ci_low,adaptive_chars_ci_high,fixed_chars_mean,fixed_chars_ci_low,fixed_chars_ci_high
local_exp_open3,mistral_7b,500000.0,3,0.5346985487207058,0.43121302261485417,0.6381840748265574,19668.51,17074.94231469933,22262.07768530067,19668.510000000002,17074.94231469933,22262.077685300676
local_exp_open3,mistral_7b,1000000.0,3,0.5456363959883002,0.5338946535825717,0.5573781383940286,44438.89333333333,36240.793267192275,52636.99339947439,44438.89333333333,36240.793267192275,52636.99339947439
local_exp_open3,mistral_7b,5000000.0,3,0.5967820089366319,0.4938857865672094,0.6996782313060544,204180.27,159363.42068495188,248997.1193150481,204180.27,159363.42068495194,248997.11931504804
local_exp_open3,mistral_7b,10000000.0,3,0.56,0.5058594737632098,0.6141405262367903,436807.4466666667,386863.7807016233,486751.11263171013,436807.4466666666,386863.7807016233,486751.1126317099
local_exp_open3,mistral_7b,50000000.0,3,0.5151932113815026,0.48239193523392737,0.5479944875290779,1650297.9066666665,1390915.157561774,1909680.655771559,1650297.906666667,1390915.1575617744,1909680.6557715596
local_exp_open3,qwen2.5_7b,100000.0,3,0.527057440581795,0.46449580655054035,0.5896190746130497,6897.253333333334,5730.576117587376,8063.930549079292,6897.253333333333,5730.576117587375,8063.930549079291
local_exp_open3,qwen2.5_7b,500000.0,3,0.5267345964632338,0.3946323699111467,0.658836823015321,22670.05,21632.85675245209,23707.243247547907,22670.05,21632.856752452088,23707.24324754791
local_exp_open3,qwen2.5_7b,1000000.0,3,0.5066666666666667,0.4239656467850552,0.5893676865482782,46472.44,38876.88059829479,54067.999401705216,46472.44,38876.88059829479,54067.999401705216
local_exp_open3,qwen2.5_7b,5000000.0,3,0.5800000000000001,0.4485517878454316,0.7114482121545685,212717.50666666668,181118.25694639422,244316.75638693915,212717.50666666668,181118.2569463942,244316.75638693917
local_exp_open3,qwen2.5_7b,10000000.0,3,0.5983333333333333,0.5234649778333581,0.6732016888333084,398359.20333333337,303247.7027886937,493470.703877973,398359.20333333337,303247.7027886937,493470.703877973
local_exp_open3,qwen2.5_7b,50000000.0,3,0.5100000000000001,0.4884867363512528,0.5315132636487474,1793816.423333333,1495907.3830277456,2091725.4636389206,1793816.423333333,1495907.3830277456,2091725.4636389206
local_exp_open5,gemma2_9b,100000.0,3,0.5260453193961608,0.42323205318095947,0.6288585856113622,7369.509999999999,6247.27981492704,8491.740185072958,7369.510000000001,6247.279814927041,8491.74018507296
local_exp_open5,gemma2_9b,500000.0,3,0.5770425279673533,0.40021143447603463,0.7538736214586721,27001.806666666667,15478.062528273947,38525.550805059385,27001.80666666667,15478.06252827394,38525.5508050594
local_exp_open5,gemma2_9b,1000000.0,3,0.5689879079394103,0.5135299731746451,0.6244458427041756,50840.44333333333,32864.724420638515,68816.16224602814,50840.443333333336,32864.72442063851,68816.16224602817
local_exp_open5,gemma2_9b,5000000.0,3,0.6223493060509573,0.5734782354334065,0.6712203766685081,227900.75333333333,177960.97582078143,277840.5308458852,227900.75333333333,177960.97582078143,277840.5308458852
