variant,generator,target_quality,splits,adaptive_test_quality_mean,adaptive_test_quality_ci_low,adaptive_test_quality_ci_high,fixed_test_quality_mean,fixed_test_quality_ci_low,fixed_test_quality_ci_high,adaptive_target_error_pp_mean,adaptive_target_error_pp_ci_low,adaptive_target_error_pp_ci_high,fixed_target_error_pp_mean,fixed_target_error_pp_ci_low,fixed_target_error_pp_ci_high,adaptive_test_chars_mean,adaptive_test_chars_ci_low,adaptive_test_chars_ci_high,fixed_test_chars_mean,fixed_test_chars_ci_low,fixed_test_chars_ci_high,character_saving_vs_train_fixed_pct_mean,character_saving_vs_train_fixed_pct_ci_low,character_saving_vs_train_fixed_pct_ci_high
local_exp_open3,gemma2_9b,0.3,3,0.30579646317706494,0.2881274475306731,0.3234654788234568,0.3066143751426849,0.28883110192477757,0.32439764836059226,0.5796463177064967,-1.1872552469326898,2.3465478823456833,0.6614375142684888,-1.1168898075222473,2.439764836059225,4034.306666666666,3431.552491379418,4637.060841953914,4644.240000000001,2428.468026514517,6860.011973485484,11.310238681221286,-25.952551677158823,48.573029039601394
local_exp_open3,gemma2_9b,0.35,3,0.3901260898199335,0.28153113118331613,0.4987210484565509,0.34999140605740947,0.3443134320255643,0.35566938008925464,4.01260898199336,-6.8468868816683806,14.8721048456551,-0.000859394259045132,-0.568656797443563,0.5669380089254727,12728.730000000001,-4497.713791499411,29955.173791499416,8426.846666666666,5729.125967819473,11124.56736551386,-46.14797635124447,-196.2844339074182,103.98848120492926
local_exp_open3,gemma2_9b,0.4,3,0.453264358469464,0.38085396041945363,0.5256747565194744,0.4064346651263761,0.3772510749385922,0.43561825531416,5.326435846946402,-1.914603958054637,12.56747565194744,0.6434665126376046,-2.274892506140781,3.56182553141599,33983.12666666667,-5254.251460165484,73220.50479349883,16883.766666666666,10967.312163846382,22800.22116948695,-113.0363291863829,-440.6756597964079,214.60300142364213
local_exp_open3,gemma2_9b,0.45,3,0.48753496907851,0.48103492947393506,0.494035008683085,0.4577812260939594,0.42667700578061346,0.4888854464073053,3.7534969078509968,3.1034929473935,4.403500868308494,0.7781226093959388,-2.3322994219386506,3.888544640730528,50238.986666666664,31440.20319917887,69037.77013415446,38896.433333333334,23374.720528694605,54418.146137972064,-32.34271186271574,-115.11567364024899,50.4302499148175
local_exp_open3,gemma2_9b,0.5,3,0.5362643432515382,0.5236934288799011,0.5488352576231752,0.5118516714666185,0.4979649768349047,0.5257383660983322,3.626434325153815,2.3693428879901153,4.883525762317515,1.1851671466618547,-0.20350231650952488,2.5738366098332346,89319.51666666666,54706.79954053056,123932.23379280276,88712.24333333333,85116.02507430034,92308.46159236632,-0.5433655127635001,-35.441100234309516,34.354369208782515
local_exp_open3,gemma2_9b,0.55,3,0.5906997485136771,0.561694707603277,0.6197047894240773,0.5569931421696426,0.522512872336163,0.5914734120031222,4.0699748513677045,1.169470760327688,6.970478942407722,0.6993142169642604,-2.7487127663837025,4.147341200312224,227900.75333333333,177960.97582078143,277840.5308458852,201649.12333333332,153116.52402104548,250181.72264562116,-14.375769841103441,-67.47388477358419,38.72234509137731
local_exp_open3,gemma2_9b,0.6,3,0.6240602238603302,0.5660674523201678,0.6820529954004927,0.606797106839846,0.5494261706725941,0.6641680430070979,2.4060223860330203,-3.393254767983231,8.205299540049271,0.6797106839846023,-5.057382932740587,6.416804300709791,525777.7266666667,45355.14751573501,1006200.3058175984,450154.4266666667,262780.0699465278,637528.7833868056,-14.372025138670422,-68.36724537445978,39.62319509711894
local_exp_open3,llama3.1_8b,0.3,3,0.32204233059614973,0.29777103254931353,0.3463136286429859,0.306613998528196,0.28346303263173633,0.32976496442465564,2.2042330596149724,-0.22289674506864543,4.63136286429859,0.6613998528195997,-1.6536967368263649,2.976496442465564,8025.643333333333,5102.504717888483,10948.781948778184,10085.586666666668,8781.845577393691,11389.327755939645,20.40248644434116,-8.01517272399705,48.82014561267937
local_exp_open3,llama3.1_8b,0.35,3,0.3918063476741012,0.37263679724581955,0.4109758981023829,0.35790311764598615,0.3459523590312032,0.3698538762607691,4.180634767410126,2.2636797245819613,6.097589810238291,0.7903117645986205,-0.4047640968796723,1.9853876260769132,22145.149999999998,18537.624886209753,25752.675113790243,19444.763333333332,14554.527744779738,24334.998921886927,-15.178361824902838,-63.471480142924584,33.11475649311891
local_exp_open3,llama3.1_8b,0.4,3,0.45633130135786865,0.4393339823070883,0.473328620408649,0.40417809527006615,0.3580171691038959,0.4503390214362364,5.633130135786864,3.933398230708828,7.3328620408648995,0.41780952700660917,-4.198283089610416,5.033902143623634,47057.256666666675,36690.50665053408,57424.00668279927,36084.31333333333,19642.638807567797,52525.98785909887,-34.42394070959235,-120.80129765045444,51.95341623126975
