id,partition,price,method,quality,cost,samples,profit
43,train,1e-06,fixed_2,0.14878101823700018,0.00057925,2.0,0.14820176823700015
43,train,1e-06,fixed_4,0.16914870062920007,0.0010941249999999998,4.0,0.16805457562920004
43,train,1e-06,fixed_8,0.2435557965855859,0.0020873750000000003,8.0,0.2414684215855859
43,train,1e-06,fixed_16,0.3136927698814141,0.004012375,16.0,0.3096803948814141
43,train,1e-06,fixed_32,0.4463349213782914,0.007856374999999999,32.0,0.43847854637829137
43,train,1e-06,fixed_64,0.4649351653110818,0.01579675,64.0,0.44913841531108173
43,train,1e-06,fixed_128,0.49563334129018494,0.03163175,128.0,0.464001591290185
43,train,1e-06,fixed_256,0.570443350723178,0.063280625,256.0,0.507162725723178
43,train,1e-06,fixed_512,0.6010414990007991,0.126824375,512.0,0.4742171240007991
43,train,1e-06,dmrl_doubling,0.6010414990007991,0.126824375,512.0,0.4742171240007991
43,train,1e-06,dmrl_sequential,0.6010414990007991,0.12326512499999999,497.75,0.4777763740007991
43,train,2e-06,fixed_1,0.13680129174095595,0.0006185,1.0,0.13618279174095593
43,train,2e-06,fixed_2,0.14878101823700018,0.0011585,2.0,0.1476225182370002
43,train,2e-06,fixed_4,0.16914870062920007,0.0021882499999999997,4.0,0.16696045062920004
43,train,2e-06,fixed_8,0.2435557965855859,0.0041747500000000005,8.0,0.23938104658558587
43,train,2e-06,fixed_16,0.3136927698814141,0.00802475,16.0,0.30566801988141407
43,train,2e-06,fixed_32,0.4463349213782914,0.015712749999999998,32.0,0.4306221713782914
43,train,2e-06,fixed_64,0.4649351653110818,0.0315935,64.0,0.4333416653110818
43,train,2e-06,fixed_128,0.49563334129018494,0.0632635,128.0,0.4323698412901849
43,train,2e-06,fixed_256,0.570443350723178,0.12656125,256.0,0.443882100723178
43,train,2e-06,fixed_512,0.6010414990007991,0.25364875,512.0,0.3473927490007991
43,train,2e-06,dmrl_doubling,0.6010414990007991,0.23765775000000003,480.0,0.36338374900079906
43,train,2e-06,dmrl_sequential,0.5622393333308742,0.16236699999999998,327.75,0.39987233333087413
43,train,1e-05,fixed_1,0.13680129174095595,0.0030924999999999998,1.0,0.13370879174095593
43,train,1e-05,fixed_2,0.14878101823700018,0.005792500000000001,2.0,0.1429885182370002
43,train,1e-05,fixed_4,0.16914870062920007,0.010941250000000001,4.0,0.15820745062920005
43,train,1e-05,fixed_8,0.2435557965855859,0.02087375,8.0,0.22268204658558594
43,train,1e-05,fixed_16,0.3136927698814141,0.04012375,16.0,0.2735690198814141
43,train,1e-05,fixed_32,0.4463349213782914,0.07856375,32.0,0.3677711713782914
43,train,1e-05,fixed_64,0.4649351653110818,0.1579675,64.0,0.30696766531108177
