split,method,target_accuracy,target_margin,target_reached_train,fallback_reason,config_id,divisor,family,calibration,confidence_scale,reward_prior_strength,cost_prior_strength,cap_factor,tail_quantile,tail_decay,train_accuracy,train_predicted_accuracy,selection_accuracy,train_chars,profile_accuracy,profile_chars,selection_chars,adaptive_accuracy,adaptive_predicted_accuracy,adaptive_chars,adaptive_opens,target_error_pp,train_fixed_n,train_fixed_target_reached_train,train_fixed_train_accuracy,train_fixed_train_chars,train_fixed_test_accuracy,train_fixed_test_chars,saving_vs_train_fixed_pct,oracle_fixed_n,oracle_fixed_accuracy,oracle_fixed_chars,oracle_target_reached,oracle_accuracy_overshoot_pp,saving_vs_oracle_fixed_pct,cost_unit,policy_uses_fixed_n,policy_is_mixture
95,gaussian_calibrated_probability,0.25,0.0,True,,3,35000.0,gaussian,bounded_identity,0.0,5.0,0.0,,,1.0,0.24085365853658536,0.25416264789697446,0.25551393728223,2240.0625,0.2571428571428572,2585.4582158906633,2585.4582158906633,0.2390873015873016,0.2298712136511594,2542.722718253968,5.53125,-1.09126984126984,12,True,0.2514273898985882,6656.842797256097,0.26400254168647475,5870.706473214285,56.68796030161945,7,0.2406487712930839,3424.5787760416665,True,0.15614697057823035,25.75078908849048,output_characters,False,False
95,shifted_exponential_calibrated_probability,0.25,0.0,True,,75,50000.0,shifted_exponential,bounded_identity,0.0,5.0,0.0,,0.5,1.0,0.23932926829268292,0.2520220118745634,0.25000435540069693,2155.512195121951,0.25119047619047624,2310.1117904018183,2310.1117904018183,0.23958333333333334,0.22662925292807942,2409.50248015873,5.089285714285714,-1.0416666666666656,12,True,0.2514273898985882,6656.842797256097,0.26400254168647475,5870.706473214285,58.957197210381096,7,0.2406487712930839,3424.5787760416665,True,0.10654379597505592,29.640909503510457,output_characters,False,False
95,train_selected_ucb,0.25,0.0,True,,75,50000.0,shifted_exponential,bounded_identity,0.0,5.0,0.0,,0.5,1.0,0.23932926829268292,0.2520220118745634,0.25000435540069693,2155.512195121951,0.25119047619047624,2310.1117904018183,2310.1117904018183,0.23958333333333334,0.22662925292807942,2409.50248015873,5.089285714285714,-1.0416666666666656,12,True,0.2514273898985882,6656.842797256097,0.26400254168647475,5870.706473214285,58.957197210381096,7,0.2406487712930839,3424.5787760416665,True,0.10654379597505592,29.640909503510457,output_characters,False,False
95,gaussian_calibrated_probability,0.3,0.0,True,,71,70000.0,gaussian,bounded_identity,0.8,1000000.0,10.0,,,1.0,0.2698170731707317,0.2881042838576551,0.3012674216027874,6721.83993902439,0.30476190476190473,8315.538261074073,8315.538261074073,0.28918650793650796,0.28433511826876834,7755.418650793651,16.65277777777778,-1.0813492063492025,202,True,0.30004649841925407,112056.85375381097,0.31965358735312727,98823.5589657738,92.15225728363048,31,0.2898298091401197,15165.991722470239,True,0.06433012036117236,48.86309584817281,output_characters,False,False
95,shifted_exponential_calibrated_probability,0.3,0.0,True,,215,140000.0,shifted_exponential,bounded_identity,0.8,1000000.0,10.0,,0.75,1.0,0.26676829268292684,0.2849748005135089,0.30203397212543553,5324.946646341464,0.3059523809523809,7321.982054706681,7321.982054706681,0.28422619047619047,0.2770333030701849,6435.233630952381,13.593253968253968,-1.5773809523809523,202,True,0.30004649841925407,112056.85375381097,0.31965358735312727,98823.5589657738,93.48815839229071,24,0.2842307173453378,11741.41294642857,True,0.0004526869147314372,45.191999801780156,output_characters,False,False
95,train_selected_ucb,0.3,0.0,True,,215,140000.0,shifted_exponential,bounded_identity,0.8,1000000.0,10.0,,0.75,1.0,0.26676829268292684,0.2849748005135089,0.30203397212543553,5324.946646341464,0.3059523809523809,7321.982054706681,7321.982054706681,0.28422619047619047,0.2770333030701849,6435.233630952381,13.593253968253968,-1.5773809523809523,202,True,0.30004649841925407,112056.85375381097,0.31965358735312727,98823.5589657738,93.48815839229071,24,0.2842307173453378,11741.41294642857,True,0.0004526869147314372,45.191999801780156,output_characters,False,False
95,gaussian_calibrated_probability,0.35,0.0,True,,71,1400000.0,gaussian,bounded_identity,0.8,1000000.0,10.0,,,1.0,0.28810975609756095,0.3124159533381811,0.3513109756097561,36980.98932926829,0.35833333333333334,44768.81428925628,44768.81428925628,0.3333333333333333,0.3253653202936895,42375.70684523809,100.58978174603175,-1.6666666666666663,512,False,0.3177192505281277,284025.2926829268,0.3292326964236759,250483.47619047618,83.0824342229209,511,0.3292326964236759,249994.25065104166,False,-0.4100636909657396,83.04932744057828,output_characters,False,False
95,shifted_exponential_calibrated_probability,0.35,0.0,True,,119,4000000.0,shifted_exponential,bounded_identity,0.2,1000000.0,10.0,,0.5,1.0,0.29115853658536583,0.31720731201464214,0.35054442508710804,44412.766768292684,0.35714285714285715,48285.2996826059,48285.2996826059,0.33581349206349204,0.3279566332425452,51399.200892857145,127.50595238095238,-1.4186507936507942,512,False,0.3177192505281277,284025.2926829268,0.3292326964236759,250483.47619047618,79.48000336206951,511,0.3292326964236759,249994.25065104166,False,-0.6580795639816117,79.4398468128759,output_characters,False,False
95,train_selected_ucb,0.35,0.0,True,,71,1400000.0,gaussian,bounded_identity,0.8,1000000.0,10.0,,,1.0,0.28810975609756095,0.3124159533381811,0.3513109756097561,36980.98932926829,0.35833333333333334,44768.81428925628,44768.81428925628,0.3333333333333333,0.3253653202936895,42375.70684523809,100.58978174603175,-1.6666666666666663,512,False,0.3177192505281277,284025.2926829268,0.3292326964236759,250483.47619047618,83.0824342229209,511,0.3292326964236759,249994.25065104166,False,-0.4100636909657396,83.04932744057828,output_characters,False,False
96,gaussian_calibrated_probability,0.25,0.0,True,,3,25000.0,gaussian,bounded_identity,0.0,5.0,0.0,,,1.0,0.2652439024390244,0.2570564080357737,0.2520601045296168,2037.8658536585365,0.25059523809523815,2322.0519484797137,2322.0519484797137,0.23313492063492064,0.2625161722830463,2597.8834325396824,4.775297619047619,-1.686507936507936,6,True,0.2578688735990125,2846.262576219512,0.23162063195572657,3406.0320870535716,23.726983007167963,7,0.23848049294828302,3973.7041015625,True,0.5345572313362384,34.623128291858244,output_characters,False,False
96,shifted_exponential_calibrated_probability,0.25,0.0,True,,169,25000.0,shifted_exponential,bounded_identity,0.2,5.0,0.0,,0.75,0.25,0.26676829268292684,0.25830483652731456,0.25060540069686416,2038.8978658536585,0.24880952380952387,2227.5004793980465,2227.5004793980465,0.2296626984126984,0.26097636321906154,2493.8194444444443,4.653273809523809,-2.03373015873016,6,True,0.2578688735990125,2846.262576219512,0.23162063195572657,3406.0320870535716,26.7822680260845,6,0.23162063195572657,3406.0320870535716,True,0.1957933543028173,26.7822680260845,output_characters,False,False
96,train_selected_ucb,0.25,0.0,True,,169,25000.0,shifted_exponential,bounded_identity,0.2,5.0,0.0,,0.75,0.25,0.26676829268292684,0.25830483652731456,0.25060540069686416,2038.8978658536585,0.24880952380952387,2227.5004793980465,2227.5004793980465,0.2296626984126984,0.26097636321906154,2493.8194444444443,4.653273809523809,-2.03373015873016,6,True,0.2578688735990125,2846.262576219512,0.23162063195572657,3406.0320870535716,26.7822680260845,6,0.23162063195572657,3406.0320870535716,True,0.1957933543028173,26.7822680260845,output_characters,False,False
96,gaussian_calibrated_probability,0.3,0.0,True,,71,50000.0,gaussian,bounded_identity,0.8,1000000.0,10.0,,,1.0,0.3079268292682927,0.3110339118837494,0.3034712543554007,5893.234756097561,0.30297619047619045,6932.59016523174,6932.59016523174,0.26537698412698413,0.3212010691437317,7478.604166666667,13.908234126984127,-3.462301587301586,14,True,0.3008597800961402,6641.279344512195,0.267698618788055,7947.408203125,5.898829209175321,14,0.267698618788055,7947.408203125,True,0.23216346610708816,5.898829209175321,output_characters,False,False
96,shifted_exponential_calibrated_probability,0.3,0.0,True,,211,100000.0,shifted_exponential,bounded_identity,0.8,1000000.0,0.0,,0.75,1.0,0.31097560975609756,0.3094024628598164,0.3000261324041812,5325.949695121952,0.2988095238095238,6175.405989141638,6175.405989141638,0.2619047619047619,0.3128068873172921,6527.1567460317465,12.713789682539682,-3.809523809523807,14,True,0.3008597800961402,6641.279344512195,0.267698618788055,7947.408203125,17.870624243697417,13,0.26462551324959815,7379.736188616072,True,0.27207513448362364,11.552979954751066,output_characters,False,False
96,train_selected_ucb,0.3,0.0,True,,211,100000.0,shifted_exponential,bounded_identity,0.8,1000000.0,0.0,,0.75,1.0,0.31097560975609756,0.3094024628598164,0.3000261324041812,5325.949695121952,0.2988095238095238,6175.405989141638,6175.405989141638,0.2619047619047619,0.3128068873172921,6527.1567460317465,12.713789682539682,-3.809523809523807,14,True,0.3008597800961402,6641.279344512195,0.267698618788055,7947.408203125,17.870624243697417,13,0.26462551324959815,7379.736188616072,True,0.27207513448362364,11.552979954751066,output_characters,False,False
96,gaussian_calibrated_probability,0.35,0.0,True,,71,1000000.0,gaussian,bounded_identity,0.8,1000000.0,10.0,,,1.0,0.38109756097560976,0.36184758502663456,0.35685975609756104,32329.823170731706,0.3541666666666667,37027.42067062456,37027.42067062456,0.31547619047619047,0.37835526101269007,37517.13244047619,76.98859126984127,-3.452380952380951,54,True,0.35028592790758156,25616.36318597561,0.32762699201071965,30654.28878348214,-22.387874354116633,42,0.31581613102137224,23842.224609375,True,0.033994054518177164,-57.355838455292805,output_characters,False,False
96,shifted_exponential_calibrated_probability,0.35,0.0,True,,119,2000000.0,shifted_exponential,bounded_identity,0.2,1000000.0,10.0,,0.5,1.0,0.38109756097560976,0.35717267735839336,0.3509668989547038,28894.861280487807,0.3476190476190476,31308.005611339362,31308.005611339362,0.31101190476190477,0.3735455166640156,33851.09821428572,70.50595238095238,-3.898809523809521,54,True,0.35028592790758156,25616.36318597561,0.32762699201071965,30654.28878348214,-10.428587834424512,38,0.31118345006508674,21571.536551339286,True,0.01715453031819747,-56.92483534365588,output_characters,False,False
96,train_selected_ucb,0.35,0.0,True,,119,2000000.0,shifted_exponential,bounded_identity,0.2,1000000.0,10.0,,0.5,1.0,0.38109756097560976,0.35717267735839336,0.3509668989547038,28894.861280487807,0.3476190476190476,31308.005611339362,31308.005611339362,0.31101190476190477,0.3735455166640156,33851.09821428572,70.50595238095238,-3.898809523809521,54,True,0.35028592790758156,25616.36318597561,0.32762699201071965,30654.28878348214,-10.428587834424512,38,0.31118345006508674,21571.536551339286,True,0.01715453031819747,-56.92483534365588,output_characters,False,False
97,gaussian_calibrated_probability,0.25,0.0,True,,3,25000.0,gaussian,bounded_identity,0.0,5.0,0.0,,,1.0,0.27896341463414637,0.262331519463765,0.25343205574912897,2572.1981707317073,0.25059523809523815,2322.0519484797137,2322.0519484797137,0.22470238095238096,0.2730396604935682,2458.3883928571427,4.941468253968254,-2.529761904761904,5,True,0.25657753046893955,2601.8859565548782,0.21776992974102846,2613.8357979910716,5.947099096791079,6,0.22477769750740864,3136.6029575892862,True,0.007531655502768242,21.622582580659245,output_characters,False,False
97,shifted_exponential_calibrated_probability,0.25,0.0,True,,169,25000.0,shifted_exponential,bounded_identity,0.2,5.0,0.0,,0.75,0.25,0.28353658536585363,0.26340179585794704,0.2522822299651568,2563.890243902439,0.24880952380952387,2227.5004793980465,2227.5004793980465,0.22817460317460317,0.2748523305356224,2535.96626984127,5.1438492063492065,-2.1825396825396832,5,True,0.25657753046893955,2601.8859565548782,0.21776992974102846,2613.8357979910716,2.979128536293299,7,0.23023288298892966,3659.3701171875005,True,0.20582798143264913,30.69937752592379,output_characters,False,False
97,train_selected_ucb,0.25,0.0,True,,169,25000.0,shifted_exponential,bounded_identity,0.2,5.0,0.0,,0.75,0.25,0.28353658536585363,0.26340179585794704,0.2522822299651568,2563.890243902439,0.24880952380952387,2227.5004793980465,2227.5004793980465,0.22817460317460317,0.2748523305356224,2535.96626984127,5.1438492063492065,-2.1825396825396832,5,True,0.25657753046893955,2601.8859565548782,0.21776992974102846,2613.8357979910716,2.979128536293299,7,0.23023288298892966,3659.3701171875005,True,0.20582798143264913,30.69937752592379,output_characters,False,False
97,gaussian_calibrated_probability,0.3,0.0,True,,58,25000.0,gaussian,bounded_identity,0.8,20.0,0.0,,,0.5,0.3353658536585366,0.31857639276268485,0.30032229965156787,6037.237804878048,0.2964285714285714,6113.524835976057,6113.524835976057,0.25,0.33182751244952297,6024.3546626984125,12.544146825396826,-4.999999999999999,10,True,0.30339718410488964,5203.7719131097565,0.24142992273926986,5227.671595982143,-15.239730577731393,14,0.25068110803899857,7318.740234375001,True,0.0681108038998568,17.685906730191867,output_characters,False,False
97,shifted_exponential_calibrated_probability,0.3,0.0,True,,210,35000.0,shifted_exponential,bounded_identity,0.8,1000000.0,0.0,,0.75,0.5,0.33689024390243905,0.31853991045846936,0.30154616724738675,6917.966463414634,0.2976190476190476,5627.238077909781,5627.238077909781,0.25992063492063494,0.33529003927167556,6808.626984126984,14.53670634920635,-4.007936507936504,10,True,0.30339718410488964,5203.7719131097565,0.24142992273926986,5227.671595982143,-30.24205631738465,20,0.2599721689099559,10455.343191964286,True,0.005153398932095099,34.878971841307674,output_characters,False,False
97,train_selected_ucb,0.3,0.0,True,,210,35000.0,shifted_exponential,bounded_identity,0.8,1000000.0,0.0,,0.75,0.5,0.33689024390243905,0.31853991045846936,0.30154616724738675,6917.966463414634,0.2976190476190476,5627.238077909781,5627.238077909781,0.25992063492063494,0.33529003927167556,6808.626984126984,14.53670634920635,-4.007936507936504,10,True,0.30339718410488964,5203.7719131097565,0.24142992273926986,5227.671595982143,-30.24205631738465,20,0.2599721689099559,10455.343191964286,True,0.005153398932095099,34.878971841307674,output_characters,False,False
97,gaussian_calibrated_probability,0.35,0.0,True,,71,1000000.0,gaussian,bounded_identity,0.8,1000000.0,10.0,,,1.0,0.36128048780487804,0.3894143918032557,0.35487804878048784,41418.48628048781,0.3541666666666667,37027.42067062456,37027.42067062456,0.31101190476190477,0.41803218188408053,36564.10466269841,75.33184523809524,-3.898809523809521,26,True,0.35063724265310325,13529.806974085366,0.26698516387459265,13591.946149553572,-169.01301888912616,94,0.31110594279406295,49140.113002232145,True,0.009403803215818352,25.59214371151829,output_characters,False,False
97,shifted_exponential_calibrated_probability,0.35,0.0,True,,143,1400000.0,shifted_exponential,bounded_identity,0.8,1000000.0,10.0,,0.5,1.0,0.3597560975609756,0.3900585240585809,0.3509756097560976,39583.251524390245,0.35000000000000003,34059.76914673313,34059.76914673313,0.3090277777777778,0.4200903157043621,34562.418650793654,71.48958333333333,-4.097222222222219,26,True,0.35063724265310325,13529.806974085366,0.26698516387459265,13591.946149553572,-154.2860181352974,90,0.30920110953587077,47049.04436383929,True,0.017333175809297607,26.53959476091409,output_characters,False,False
