split,price,method,predicted,correct,brier
0,9.75e-06,selected_map_proxy_tuned,0.4979225993156433,0.5395531400966184,0.19413572549819946
0,9.75e-06,selected_map_observed_tuned,0.4652756154537201,0.528683574879227,0.19154740869998932
0,1e-05,selected_map_frozen,0.4967469573020935,0.5389492753623188,0.1946733295917511
0,1e-05,selected_map_proxy_tuned,0.4967469573020935,0.5389492753623188,0.1946733295917511
0,1e-05,selected_map_observed_tuned,0.4652756154537201,0.528683574879227,0.19154740869998932
1,1e-06,selected_map_frozen,0.6294859647750854,0.5842391304347826,0.20273856818675995
1,1e-06,selected_map_proxy_tuned,0.6275155544281006,0.5848429951690821,0.20116829872131348
1,1e-06,selected_map_observed_tuned,0.6363961696624756,0.5857487922705314,0.21404241025447845
1,1.25e-06,selected_map_frozen,0.6275155544281006,0.5848429951690821,0.20116829872131348
1,1.25e-06,selected_map_proxy_tuned,0.6188532710075378,0.5839371980676329,0.19834133982658386
1,1.25e-06,selected_map_observed_tuned,0.6331000328063965,0.5845410628019324,0.21262982487678528
1,1.5e-06,selected_map_frozen,0.618087887763977,0.5833333333333334,0.19816093146800995
1,1.5e-06,selected_map_proxy_tuned,0.6113678812980652,0.5794082125603864,0.19674623012542725
1,1.5e-06,selected_map_observed_tuned,0.6347299218177795,0.582427536231884,0.21441274881362915
1,1.75e-06,selected_map_frozen,0.6152856349945068,0.5815217391304348,0.19713880121707916
1,1.75e-06,selected_map_proxy_tuned,0.611515462398529,0.580012077294686,0.19668708741664886
1,1.75e-06,selected_map_observed_tuned,0.6312292814254761,0.5845410628019324,0.21080273389816284
1,2e-06,selected_map_frozen,0.6100715398788452,0.5806159420289855,0.19665604829788208
1,2e-06,selected_map_proxy_tuned,0.6075700521469116,0.5815217391304348,0.19664239883422852
1,2e-06,selected_map_observed_tuned,0.61476069688797,0.5842391304347826,0.20093342661857605
1,2.25e-06,selected_map_frozen,0.6100715398788452,0.5806159420289855,0.19665604829788208
1,2.25e-06,selected_map_proxy_tuned,0.6073312163352966,0.581219806763285,0.19666382670402527
1,2.25e-06,selected_map_observed_tuned,0.6058615446090698,0.5836352657004831,0.1939982771873474
1,2.5e-06,selected_map_frozen,0.6073312163352966,0.581219806763285,0.19666382670402527
1,2.5e-06,selected_map_proxy_tuned,0.6073312163352966,0.581219806763285,0.19666382670402527
1,2.5e-06,selected_map_observed_tuned,0.6045438051223755,0.5815217391304348,0.19380174577236176
1,2.75e-06,selected_map_frozen,0.6073312163352966,0.581219806763285,0.19666382670402527
1,2.75e-06,selected_map_proxy_tuned,0.5942383408546448,0.5794082125603864,0.19418489933013916
1,2.75e-06,selected_map_observed_tuned,0.5926836729049683,0.5785024154589372,0.19378313422203064
1,3e-06,selected_map_frozen,0.6073312163352966,0.581219806763285,0.19666382670402527
1,3e-06,selected_map_proxy_tuned,0.5942383408546448,0.5794082125603864,0.19418489933013916
1,3e-06,selected_map_observed_tuned,0.5926836729049683,0.5785024154589372,0.19378313422203064
1,3.25e-06,selected_map_frozen,0.5942383408546448,0.5794082125603864,0.19418489933013916
1,3.25e-06,selected_map_proxy_tuned,0.5942383408546448,0.5794082125603864,0.19418489933013916
1,3.25e-06,selected_map_observed_tuned,0.5926806926727295,0.5785024154589372,0.19378098845481873
1,3.5e-06,selected_map_frozen,0.5942383408546448,0.5794082125603864,0.19418489933013916
1,3.5e-06,selected_map_proxy_tuned,0.5942383408546448,0.5794082125603864,0.19418489933013916
1,3.5e-06,selected_map_observed_tuned,0.5928691625595093,0.5791062801932367,0.19349388778209686
1,3.75e-06,selected_map_frozen,0.5942383408546448,0.5794082125603864,0.19418489933013916
1,3.75e-06,selected_map_proxy_tuned,0.5930675268173218,0.5788043478260869,0.1939200460910797
1,3.75e-06,selected_map_observed_tuned,0.5928055047988892,0.5791062801932367,0.1935385763645172
1,4e-06,selected_map_frozen,0.5942383408546448,0.5794082125603864,0.19418489933013916
1,4e-06,selected_map_proxy_tuned,0.5930675268173218,0.5788043478260869,0.1939200460910797
1,4e-06,selected_map_observed_tuned,0.5927852392196655,0.5791062801932367,0.19354639947414398
1,4.25e-06,selected_map_frozen,0.5942383408546448,0.5794082125603864,0.19418489933013916
1,4.25e-06,selected_map_proxy_tuned,0.5930675268173218,0.5788043478260869,0.1939200460910797
1,4.25e-06,selected_map_observed_tuned,0.5925090312957764,0.5785024154589372,0.19377098977565765
1,4.5e-06,selected_map_frozen,0.5942383408546448,0.5794082125603864,0.19418489933013916
1,4.5e-06,selected_map_proxy_tuned,0.5930675268173218,0.5788043478260869,0.1939200460910797
1,4.5e-06,selected_map_observed_tuned,0.5924303531646729,0.5778985507246377,0.19398996233940125
1,4.75e-06,selected_map_frozen,0.5942383408546448,0.5794082125603864,0.19418489933013916
1,4.75e-06,selected_map_proxy_tuned,0.5930675268173218,0.5788043478260869,0.1939200460910797
1,4.75e-06,selected_map_observed_tuned,0.5923996567726135,0.5778985507246377,0.19396238029003143
1,5e-06,selected_map_frozen,0.5942383408546448,0.5794082125603864,0.19418489933013916
1,5e-06,selected_map_proxy_tuned,0.5841365456581116,0.5757850241545893,0.19363972544670105
1,5e-06,selected_map_observed_tuned,0.5923769474029541,0.5778985507246377,0.19398030638694763
1,5.25e-06,selected_map_frozen,0.5930675268173218,0.5788043478260869,0.1939200460910797
1,5.25e-06,selected_map_proxy_tuned,0.5841365456581116,0.5757850241545893,0.19363972544670105
1,5.25e-06,selected_map_observed_tuned,0.5923769474029541,0.5778985507246377,0.19398030638694763
1,5.5e-06,selected_map_frozen,0.5841365456581116,0.5757850241545893,0.19363972544670105
1,5.5e-06,selected_map_proxy_tuned,0.5841365456581116,0.5757850241545893,0.19363972544670105
1,5.5e-06,selected_map_observed_tuned,0.5923565030097961,0.5775966183574879,0.19399957358837128
1,5.75e-06,selected_map_frozen,0.5841365456581116,0.5757850241545893,0.19363972544670105
1,5.75e-06,selected_map_proxy_tuned,0.5841365456581116,0.5757850241545893,0.19363972544670105
1,5.75e-06,selected_map_observed_tuned,0.5637206435203552,0.5682367149758454,0.1896037459373474
1,6e-06,selected_map_frozen,0.5841365456581116,0.5757850241545893,0.19363972544670105
1,6e-06,selected_map_proxy_tuned,0.5841365456581116,0.5757850241545893,0.19363972544670105
1,6e-06,selected_map_observed_tuned,0.5637206435203552,0.5682367149758454,0.1896037459373474
1,6.25e-06,selected_map_frozen,0.5841365456581116,0.5757850241545893,0.19363972544670105
1,6.25e-06,selected_map_proxy_tuned,0.5717966556549072,0.5700483091787439,0.1907237023115158
1,6.25e-06,selected_map_observed_tuned,0.5338940620422363,0.5543478260869565,0.1849418729543686
1,6.5e-06,selected_map_frozen,0.5841365456581116,0.5757850241545893,0.19363972544670105
1,6.5e-06,selected_map_proxy_tuned,0.5717966556549072,0.5700483091787439,0.1907237023115158
1,6.5e-06,selected_map_observed_tuned,0.5338417887687683,0.5543478260869565,0.1849515289068222
1,6.75e-06,selected_map_frozen,0.5717966556549072,0.5700483091787439,0.1907237023115158
1,6.75e-06,selected_map_proxy_tuned,0.5717966556549072,0.5700483091787439,0.1907237023115158
1,6.75e-06,selected_map_observed_tuned,0.5338417887687683,0.5540458937198067,0.18503804504871368
1,7e-06,selected_map_frozen,0.5717966556549072,0.5700483091787439,0.1907237023115158
1,7e-06,selected_map_proxy_tuned,0.570967972278595,0.5694444444444444,0.190018430352211
1,7e-06,selected_map_observed_tuned,0.5338417887687683,0.5540458937198067,0.18503804504871368
