reward_model,price_per_million,most_selected_model,model_selection_counts,fixed_n,adaptive_utility,fixed_utility,adaptive_output_tokens,fixed_output_tokens,adaptive_cost_dollars,fixed_cost_dollars,adaptive_profit,fixed_profit,profit_improvement_percent,direct_cost_saving_percent,matched_quality_cost_saving_percent
skywork_llama31_8b,0.02,qwen35_9b,"{""gemma3_4b"": 0, ""granite42_8b"": 0, ""ministral3_8b"": 0, ""qwen35_9b"": 5}",951.6,0.9153758620285413,0.970271079530257,275587.9945,781797.0525,0.0055117598900000005,0.01563594105,0.9098641021385412,0.9546351384802569,-4.690455044644137,64.70850550626179,12.626564735502923
skywork_llama31_8b,0.1,qwen35_9b,"{""gemma3_4b"": 2, ""granite42_8b"": 0, ""ministral3_8b"": 0, ""qwen35_9b"": 3}",634.2,0.764422692388813,0.9407903936615956,126109.60949999999,522711.11500000005,0.01261096095,0.0522711115,0.7518117314388131,0.8885192821615956,-15.382484019801577,75.55749101760233,9.542766534946043
skywork_llama31_8b,0.2,qwen35_9b,"{""gemma3_4b"": 0, ""granite42_8b"": 0, ""ministral3_8b"": 0, ""qwen35_9b"": 5}",474.6,0.6962471952645509,0.9321867163712125,81341.22899999999,390430.515,0.016268245800000004,0.07808610299999999,0.679978949464551,0.8541006133712123,-20.390782599767203,79.04706506803112,18.66925315127968
skywork_llama31_8b,1.0,gemma3_4b,"{""gemma3_4b"": 4, ""granite42_8b"": 0, ""ministral3_8b"": 0, ""qwen35_9b"": 1}",216.8,0.4268905496540828,0.7986415743695165,34632.009000000005,176681.74099999998,0.034632009000000005,0.17668174099999998,0.39225854065408283,0.6219598333695165,-36.91187684564277,80.20826388125333,15.167299965645634
skywork_llama31_8b,2.0,gemma3_4b,"{""gemma3_4b"": 4, ""granite42_8b"": 0, ""ministral3_8b"": 0, ""qwen35_9b"": 1}",140.8,0.3264865620871206,0.6947481705571626,22384.5935,114453.36000000002,0.044769186999999995,0.22890671999999998,0.28171737508712064,0.4658414505571627,-39.46806061860045,80.2260188371945,18.466500623108434
skywork_llama31_8b,10.0,gemma3_4b,"{""gemma3_4b"": 5, ""granite42_8b"": 0, ""ministral3_8b"": 0, ""qwen35_9b"": 0}",17.4,0.17664828657630305,0.20264423329148026,7289.416500000001,14132.5,0.072894165,0.141325,0.10375412157630304,0.06131923329148028,73.34902698588766,46.40242388106875,34.48200157864301
