reward_model,price_per_million,most_selected_model,model_selection_counts,fixed_n,adaptive_utility,fixed_utility,adaptive_output_tokens,fixed_output_tokens,adaptive_cost_dollars,fixed_cost_dollars,adaptive_profit,fixed_profit,profit_improvement_percent,direct_cost_saving_percent,matched_quality_cost_saving_percent
armorm_llama3_8b,0.02,gemma3_4b,"{""gemma3_4b"": 5, ""granite42_8b"": 0, ""ministral3_8b"": 0, ""qwen35_9b"": 0}",30.6,0.5000836940858436,0.49957480969361096,57088.602,24835.8185,0.00114177204,0.0004967163700000001,0.49894192204584364,0.4990780933236111,-0.027284511913222807,-130.06839515558949,9.866017795208966
armorm_llama3_8b,0.1,qwen35_9b,"{""gemma3_4b"": 2, ""granite42_8b"": 0, ""ministral3_8b"": 0, ""qwen35_9b"": 3}",9.8,0.4991273444622489,0.49880090028227997,12503.308,8013.063,0.0012503308,0.0008013063000000001,0.49787701366224885,0.49799959398228,-0.02461403826638526,-57.43731459909826,-2.173691961067661
armorm_llama3_8b,0.2,gemma3_4b,"{""gemma3_4b"": 4, ""granite42_8b"": 0, ""ministral3_8b"": 0, ""qwen35_9b"": 1}",5.6,0.4986709192039938,0.4982899330387028,6548.630999999999,4546.126,0.0013097262000000003,0.0009092252,0.49736119300399384,0.49738070783870275,-0.003923502922075668,-45.28639072729764,6.4322757430724
armorm_llama3_8b,1.0,gemma3_4b,"{""gemma3_4b"": 4, ""granite42_8b"": 0, ""ministral3_8b"": 0, ""qwen35_9b"": 1}",2.0,0.4981203336160176,0.4973042805417192,3480.786,1624.968,0.0034807859999999996,0.0016249680000000003,0.4946395476160176,0.49567931254171926,-0.2097650809704954,-114.16468395943927,8.209351743434345
armorm_llama3_8b,2.0,gemma3_4b,"{""gemma3_4b"": 5, ""granite42_8b"": 0, ""ministral3_8b"": 0, ""qwen35_9b"": 0}",1.0,0.4980576460490903,0.4964736499134048,3296.5870000000004,812.1215,0.0065931739999999985,0.0016242429999999998,0.49146447204909033,0.4948494069134049,-0.6840339177164146,-306.0581928480641,6.200003655109343
armorm_llama3_8b,10.0,gemma3_4b,"{""gemma3_4b"": 4, ""granite42_8b"": 0, ""ministral3_8b"": 0, ""qwen35_9b"": 1}",1.0,0.49806921897409273,0.49651938025950065,3293.7704999999996,824.425,0.032937705,0.00824425,0.4651315139740927,0.48827513025950064,-4.7400815622149635,-299.6115413243477,0.18331328484037845
