variant,utility_divisor,reservation_divisor,splits,adaptive_utility_mean,adaptive_utility_ci_low,adaptive_utility_ci_high,adaptive_utility_std,fixed_utility_mean,fixed_utility_ci_low,fixed_utility_ci_high,fixed_utility_std,utility_gap_mean,utility_gap_ci_low,utility_gap_ci_high,utility_gap_std,relative_utility_gain_pct_mean,relative_utility_gain_pct_ci_low,relative_utility_gain_pct_ci_high,relative_utility_gain_pct_std,utility_delta_vs_reference_mean,utility_delta_vs_reference_ci_low,utility_delta_vs_reference_ci_high,utility_delta_vs_reference_std,adaptive_accuracy_mean,adaptive_accuracy_ci_low,adaptive_accuracy_ci_high,adaptive_accuracy_std,adaptive_chars_mean,adaptive_chars_ci_low,adaptive_chars_ci_high,adaptive_chars_std,adaptive_opens_mean,adaptive_opens_ci_low,adaptive_opens_ci_high,adaptive_opens_std,fixed_accuracy_mean,fixed_accuracy_ci_low,fixed_accuracy_ci_high,fixed_accuracy_std,fixed_chars_mean,fixed_chars_ci_low,fixed_chars_ci_high,fixed_chars_std,fixed_n_mean,fixed_n_ci_low,fixed_n_ci_high,fixed_n_std,positive_gap_splits
global_exp_equal,100000.0,100000.0,10,0.21858035863095235,0.17795477199001292,0.2592059452718918,0.05679065415020316,0.20956579712301587,0.17325389540125308,0.24587769884477867,0.05076053843709153,0.009014561507936508,-0.0008434335530366974,0.018872556568909713,0.013780526865253277,3.9949251829733767,-1.1614574490975698,9.151307815044323,7.208125886580033,-0.010251481150793652,-0.01593395493292056,-0.004569007368666741,0.007943550603480072,0.28844246031746035,0.2512046641324082,0.3256802565025125,0.05205484964812678,6986.210168650794,6052.729757428982,7919.690579872606,1304.9156350216208,13.48239087301587,11.732363042890537,15.232418703141203,2.4463702181650553,0.25823412698412695,0.2257606577951392,0.2907075961731147,0.045394779749731544,4866.8329861111115,3963.8893588965625,5769.776613325661,1262.228154475351,9.2,7.699454694836687,10.700545305163311,2.0976176963403033,8
global_exp_equal,200000.0,200000.0,10,0.249340626984127,0.20793382150302026,0.29074743246523377,0.05788272278565906,0.24206391716269843,0.2033637906418322,0.28076404368356467,0.05409904650092697,0.007276709821428584,0.0002549048380204441,0.014298514804836723,0.0098158065223125,2.809979460187851,-0.04510708588276868,5.665066006258471,3.9911357844467377,-0.0040429858630952374,-0.009194530767232922,0.0011085590410424466,0.007201363209246683,0.2992559523809524,0.2594498677501347,0.33906203701177007,0.05564506933333511,9983.065079365078,8479.331715638275,11486.798443091882,2102.0742949093283,19.561061507936508,16.627648842966288,22.494474172906727,4.100628148672006,0.28278769841269846,0.2483211472717384,0.3172542495536585,0.04818091620181193,8144.75625,6414.88398133477,9874.62851866523,2418.1946860748812,15.4,12.495185057848559,18.30481494215144,4.060651288757616,7
global_exp_equal,300000.0,300000.0,10,0.2646704535383598,0.22388991860576357,0.305450988470956,0.057007256926193024,0.2567074566798942,0.2160475529763881,0.2973673603834003,0.05683862609578757,0.007962996858465608,0.0007486621903703052,0.01517733152656091,0.01008494446322036,3.206278616787613,0.6050207675762156,5.807536465999011,3.636307733245075,0.001987861276455027,-0.002381072551892162,0.006356795104802216,0.006107348362589722,0.3059027777777778,0.266009977655866,0.3457955778996896,0.0557662892312215,12369.697271825398,10360.68825040225,14378.706293248546,2808.4009599336046,24.51999007936508,20.53569037281183,28.50428978591833,5.569666935900999,0.29553571428571435,0.2589855756406039,0.33208585293082477,0.051093570691843254,11648.47728174603,9283.604920406555,14013.349643085507,3305.8636068251703,22.0,17.98153037934343,26.01846962065657,5.617433182117573,8
global_exp_equal,400000.0,400000.0,10,0.27553042311507936,0.2354700394543952,0.3155908067757635,0.05600055486474462,0.26750110590277776,0.22590280042083075,0.30909941138472474,0.05815042132780202,0.008029317212301565,0.0024085130301158258,0.013650121394487303,0.007857342447206676,3.278938029515595,1.0572059401182536,5.500670118912936,3.1057673041999685,0.005142982886904762,0.0004494759659772274,0.009836489807832298,0.006561070259829163,0.31165674603174603,0.2718770294288213,0.35143646263467077,0.05560820937200264,14450.529166666665,12005.704256975734,16895.3540763576,3417.629562649653,28.918898809523807,23.94540036674757,33.89239725230004,6.952471418484063,0.3062003968253968,0.268402959591163,0.3439978340596306,0.05283717389006909,15479.716369047619,12777.059833616091,18182.372904479147,3778.0533225779172,29.3,24.494727574657876,34.10527242534213,6.71730766172149,9
global_exp_equal,500000.0,500000.0,10,0.2814560381944444,0.24147082876978943,0.3214412476190994,0.05589546852895654,0.27432403224206353,0.2322089076197988,0.3164391568643283,0.05887288466883383,0.007132005952380949,-0.00014869691559059577,0.014412708820352494,0.010177720809296431,2.9174467744425283,0.02209606175980605,5.81279748712525,4.0474212082345575,-0.0013006579365079363,-0.002218198886302798,-0.00038311698671307493,0.001282633804380282,0.3140873015873016,0.2740381356854519,0.3541364674891513,0.05598487351919412,16315.63169642857,13474.132324757034,19157.131068100105,3972.142224329152,32.982142857142854,27.082729251136204,38.88155646314951,8.246811566041655,0.3133928571428572,0.27440251620004913,0.35238319808566526,0.054504738288508194,19534.412450396827,16366.79051156774,22702.03438922591,4428.030137670865,37.0,30.986461756474714,43.01353824352529,8.406346808612328,8
global_exp_equal,600000.0,600000.0,10,0.2853563097718254,0.24546974891717366,0.32524287062647717,0.0557575673370062,0.2809544849537037,0.23710874356130013,0.3248002263461072,0.06129212009620494,0.004401824818121685,-0.004744004782312308,0.013547654418555679,0.012784988198337245,2.0234195331260327,-1.309721330625817,5.3565603968778825,4.65940964004412,-0.0022170613425925925,-0.00395335041197727,-0.00048077227320791503,0.002427164754953633,0.3154761904761904,0.27537842814813457,0.35557395280424625,0.056052806638732806,18071.92842261905,14844.369928090651,21299.48691714745,4511.815665145413,36.80515873015874,29.973261337334833,43.63705612298264,9.550334016212137,0.32013888888888886,0.27881966772962247,0.36145811004815526,0.05776028834613754,23510.642361111113,19975.84026072508,27045.444461497147,4941.312610367094,44.6,37.54084522875893,51.65915477124107,9.868017925489282,6
global_exp_equal,700000.0,700000.0,10,0.2890428492772109,0.24920292836076943,0.3288827701936524,0.05569236919909633,0.28555393757086167,0.24145944621706839,0.32964842892465496,0.061639848564768764,0.0034889117063492125,-0.00588579582811608,0.012863619240814505,0.013104937488154661,1.679839767262979,-1.6305888493226097,4.9902683838485675,4.627660107780301,0.0010904655612244897,-0.001465749356171879,0.0036466804786208585,0.0035733420563373915,0.3172123015873016,0.27701827100199333,0.3574063321726099,0.05618738038290016,19718.616617063493,16102.182477621065,23335.050756505923,5055.426332307934,40.44340277777778,32.6826607557723,48.20414479978326,10.848769274792932,0.3252480158730159,0.2829348590862185,0.36756117265981325,0.05914971454617167,27785.854811507936,24031.14162446376,31540.567998552113,5248.72711188749,52.8,44.80704469144634,60.79295530855365,11.173381065928274,7
global_exp_equal,800000.0,800000.0,10,0.29229999379960314,0.2527579500970759,0.33184203750213037,0.055275965566967976,0.29036739973958337,0.24622068371941624,0.3345141157597505,0.06171285361432925,0.0019325940600198404,-0.006998337632805187,0.010863525752844869,0.012484581637898198,1.1263329716932378,-1.9200010937094014,4.172667037095877,4.258481381778347,5.147947668650754e-05,-0.0014352286901539012,0.0015381876435269165,0.002078274710751693,0.3188492063492064,0.2789508831902259,0.3587475295081869,0.05577400990466797,21239.37003968254,17303.8126614105,25174.927417954583,5501.529859325116,43.74255952380953,35.313139233463204,52.17197981415586,11.783517038824817,0.3308035714285714,0.28746323901117665,0.3741439038459662,0.06058560706642859,32348.937351190474,28460.112713315626,36237.76198906532,5436.201992903277,61.6,52.67028761633451,70.5297123836655,12.48287716122458,6
global_exp_equal,900000.0,900000.0,10,0.29510127259700175,0.25578711216939626,0.33441543302460724,0.054957406714708765,0.29364053604497353,0.24955045173496868,0.3377306203549784,0.061633687942355464,0.0014607365520282161,-0.008548581559878986,0.011470054663935417,0.013992061904156222,0.9622466609668416,-2.3790038731875796,4.303497195121263,4.670746177561106,-0.0004886766424162256,-0.001861143510031284,0.0008837902251988326,0.001918576386360266,0.32028769841269844,0.28054211040180527,0.3600332864235916,0.05556050089005929,22667.783234126986,18471.104691547494,26864.461776706477,5866.552077085266,46.82767857142858,37.91797711302588,55.73738002983128,12.454903816596511,0.3350198412698413,0.29093356857569075,0.37910611396399185,0.06162835967079965,37241.37470238095,32801.98004221027,41680.769362551626,6205.8458136318395,71.0,60.443266573608376,81.55673342639162,14.757295747452437,6
global_exp_equal,1000000.0,1000000.0,10,0.29826047901785707,0.25899915894612513,0.337521799089589,0.05488354099057506,0.29683218313492066,0.25303983509017736,0.34062453117966396,0.06121748134285731,0.00142829588293652,-0.00906241168289002,0.01191900344876306,0.014664997958734662,0.9268635831596918,-2.447517605180666,4.301244771500049,4.71705963858932,-2.6181547619047454e-06,-4.2497437470768595e-06,-9.865657767326316e-07,2.2808041294550976e-06,0.32232142857142854,0.2826403955589997,0.36200246158385735,0.05547025922477926,24060.94955357143,19599.61877329162,28522.280333851242,6236.510395082091,49.83090277777778,40.43572110536268,59.22608445019288,13.133558359469275,0.3388888888888889,0.2943085640959835,0.3834692136817943,0.06231899688228291,42056.70575396825,36759.03218418221,47354.37932375429,7405.636998216509,80.3,67.60568986240357,92.99431013759643,17.745421944828475,6
