generator,split_seed,method,target,adaptive_length,fixed_length,feasible,frontier_saving_percent
gemma2_9b,73,mean_costse1,0.55,121559.91518779384,216877.14824503002,True,43.94987384726481
gemma2_9b,73,mean_costse1,0.6,394988.6958467301,598213.2973639541,True,33.971929813787106
gemma2_9b,73,mean_costse2,0.3,,3816.86452012894,False,
gemma2_9b,73,mean_costse2,0.35,6151.566588209553,7792.062317814458,True,21.05342158075857
gemma2_9b,73,mean_costse2,0.4,11275.663505585406,15792.049566528382,True,28.599112749212495
gemma2_9b,73,mean_costse2,0.45,22995.60559384102,35190.31550066569,True,34.653596403800314
gemma2_9b,73,mean_costse2,0.5,49243.8816525718,81584.84533012749,True,39.6408959858785
gemma2_9b,73,mean_costse2,0.55,121380.6429282002,216877.14824503002,True,44.0325345890923
gemma2_9b,73,mean_costse2,0.6,395217.3521153334,598213.2973639541,True,33.9337066131978
gemma2_9b,74,previous,0.3,,3622.9631463063088,False,
gemma2_9b,74,previous,0.35,5972.546636534444,6916.371865265625,True,13.64624758641334
gemma2_9b,74,previous,0.4,11421.949905915964,14401.406872208625,True,20.688652106915484
gemma2_9b,74,previous,0.45,25383.84098891516,34938.26463582628,True,27.346589037836345
gemma2_9b,74,previous,0.5,56182.80897687689,82705.15675996692,True,32.068553911414696
gemma2_9b,74,previous,0.55,135874.3251096142,226165.25843380013,True,39.92254776416715
gemma2_9b,74,previous,0.6,461576.581669066,619186.9161995412,True,25.454403251583436
gemma2_9b,74,mean_costse0,0.3,,3622.9631463063088,False,
gemma2_9b,74,mean_costse0,0.35,5881.714837402589,6916.371865265625,True,14.959534392000185
gemma2_9b,74,mean_costse0,0.4,10951.459566763388,14401.406872208625,True,23.955626947134146
gemma2_9b,74,mean_costse0,0.45,25250.224925655362,34938.26463582628,True,27.729023782814444
gemma2_9b,74,mean_costse0,0.5,56630.60476255425,82705.15675996692,True,31.5271175569961
gemma2_9b,74,mean_costse0,0.55,137068.31940107472,226165.25843380013,True,39.39461774532652
gemma2_9b,74,mean_costse0,0.6,453086.55275375344,619186.9161995412,True,26.825560925169757
gemma2_9b,74,mean_costse1,0.3,,3622.9631463063088,False,
gemma2_9b,74,mean_costse1,0.35,5920.016959409539,6916.371865265625,True,14.405745169079642
gemma2_9b,74,mean_costse1,0.4,11090.551232915099,14401.406872208625,True,22.989806958948645
gemma2_9b,74,mean_costse1,0.45,25443.79406642211,34938.26463582628,True,27.17499185597324
gemma2_9b,74,mean_costse1,0.5,57261.87594721694,82705.15675996692,True,30.76383844672874
gemma2_9b,74,mean_costse1,0.55,134366.7764088196,226165.25843380013,True,40.58911729444532
gemma2_9b,74,mean_costse1,0.6,454680.9902244441,619186.9161995412,True,26.568055892525177
gemma2_9b,74,mean_costse2,0.3,,3622.9631463063088,False,
gemma2_9b,74,mean_costse2,0.35,5894.753978928476,6916.371865265625,True,14.771008647868788
gemma2_9b,74,mean_costse2,0.4,11014.87148565217,14401.406872208625,True,23.51530941807972
gemma2_9b,74,mean_costse2,0.45,25240.147716989108,34938.26463582628,True,27.757866682630137
gemma2_9b,74,mean_costse2,0.5,57270.04992108619,82705.15675996692,True,30.753955176822167
gemma2_9b,74,mean_costse2,0.55,134713.53689552855,226165.25843380013,True,40.435795564525236
gemma2_9b,74,mean_costse2,0.6,453862.925714782,619186.9161995412,True,26.700175045604702
gemma2_9b,75,previous,0.3,,4251.072740993714,False,
gemma2_9b,75,previous,0.35,6797.756304126613,8017.652471601877,True,15.215129014335238
gemma2_9b,75,previous,0.4,12964.85504530267,16112.96577886893,True,19.537748523582145
gemma2_9b,75,previous,0.45,25520.278525004225,35464.457638084874,True,28.039845454739755
gemma2_9b,75,previous,0.5,52399.90127856312,79297.77834135966,True,33.920089093804165
gemma2_9b,75,previous,0.55,128215.07448599041,209335.21868113562,True,38.75131222840689
gemma2_9b,75,previous,0.6,440715.05593204685,569326.6999057024,True,22.590130411055288
gemma2_9b,75,mean_costse0,0.3,,4251.072740993714,False,
gemma2_9b,75,mean_costse0,0.35,6827.059046608593,8017.652471601877,True,14.849651181693213
gemma2_9b,75,mean_costse0,0.4,12979.264190572241,16112.96577886893,True,19.448322743950264
gemma2_9b,75,mean_costse0,0.45,25957.371626181153,35464.457638084874,True,26.807363329572453
gemma2_9b,75,mean_costse0,0.5,53495.51538183821,79297.77834135966,True,32.53844369819332
gemma2_9b,75,mean_costse0,0.55,130931.6806869028,209335.21868113562,True,37.45358210061106
gemma2_9b,75,mean_costse0,0.6,436746.67685023847,569326.6999057024,True,23.287160619275916
gemma2_9b,75,mean_costse1,0.3,,4251.072740993714,False,
gemma2_9b,75,mean_costse1,0.35,6814.033456219828,8017.652471601877,True,15.012112580898297
