generator,split_seed,method,price,selected,fixed_n,profit,fixed_profit,relative_percent,delta_profit,ci_low,ci_high,quality,fixed_quality,cost,fixed_cost,samples,delta_test_oracle
gemma2_9b,73,all_train_selected,1e-07,218,285,0.5712775723046482,0.551551085082187,3.576547622877334,0.0197264872224611,0.011003921258982417,0.029429218706824547,0.6201679938046482,0.590307889082187,0.0488904215,0.038756804,556.39,0.013833915161353016
gemma2_9b,73,all_train_selected,2e-07,221,163,0.5364131833218995,0.5156416269517421,4.028293156421503,0.020771556370157526,0.010144673217353038,0.03300995688920269,0.5862754218218995,0.559967717451742,0.049862238499999996,0.0443260905,358.86,0.01841756158040231
gemma2_9b,73,all_train_selected,1e-06,1353,49,0.449465463326313,0.41843733436116504,7.415239133123508,0.03102812896514797,0.017284964372628442,0.0492192524310068,0.5023200183263131,0.4851862468611651,0.052854555,0.06674891250000001,83.2975,0.030473530148634076
gemma2_9b,73,all_train_selected,2e-06,1354,26,0.4015508307021001,0.37284373046786184,7.6994992508564115,0.02870710023423812,0.011865004190938127,0.05173232884347303,0.48763748070210006,0.443664955467862,0.08608664999999999,0.070821225,66.2775,0.02754273086982789
gemma2_9b,73,all_train_selected,1e-05,432,5,0.27200156065501324,0.2630995638920642,3.3835087490304696,0.008901996762949001,0.0025395374272951005,0.01596285445972216,0.3381338856550132,0.33134098889206426,0.066132325,0.06824142500000001,9.8825,0.006889025538394655
gemma2_9b,74,spacing,2e-08,110,938,0.6332278602915611,0.6338402612841919,-0.09661755966559077,-0.0006124009926307905,-0.0025554519036641503,0.0008921767277064066,0.6597691618915611,0.6597858234341919,0.0265413016,0.02594556215,957.38,-0.0018036846164812825
gemma2_9b,74,spacing,1e-07,218,316,0.5694998745983181,0.555686694686881,2.485785613279888,0.013813179911437025,0.005374833585832912,0.023205869805919776,0.620894923848318,0.5993855989368809,0.05139504925,0.04369890425,559.64,0.011760869704321664
gemma2_9b,74,spacing,2e-07,466,162,0.5334822144325853,0.5165998875426321,3.267969524782354,0.016882326889953128,0.0063114793855515204,0.028687789400544894,0.5835178294325852,0.5614155340426321,0.050035615,0.0448156465,334.5425,0.016455684678680638
gemma2_9b,74,spacing,1e-06,373,35,0.4412558670886717,0.4184915836772171,5.43960363824489,0.02276428341145456,0.004524864521206063,0.04837264299983905,0.5055701020886718,0.46689271367721724,0.064314235,0.048401129999999994,120.3825,0.017117690296050148
gemma2_9b,74,spacing,2e-06,377,21,0.39390059041032083,0.3752803549274043,4.961686706600581,0.018620235482916497,0.0046551272727497,0.03750270566992418,0.4452029804103208,0.4332564399274043,0.051302389999999996,0.057976085,45.835,0.01706000881406261
gemma2_9b,74,spacing,1e-05,431,5,0.27458173187475016,0.2651726466456205,3.548286502455161,0.009409085229129671,0.000982009868791071,0.019601486452218715,0.3493943568747502,0.33443389664562045,0.07481262500000001,0.06926125000000001,12.185,0.006329860159721201
gemma2_9b,74,dmrl_envelope,2e-08,588,938,0.6195302088143454,0.6338402612841919,-2.2576748975922754,-0.01431005246984649,-0.03120826395068292,-0.002194603226997341,0.6418155995143454,0.6597858234341919,0.022285390699999998,0.02594556215,777.815,-0.015501336093696971
gemma2_9b,74,dmrl_envelope,1e-07,602,316,0.5517927796703637,0.555686694686881,-0.7007392931571796,-0.003893915016517345,-0.01501285699491257,0.008257892958040575,0.5930110366703637,0.5993855989368809,0.041218257,0.04369890425,351.2175,-0.005946225223632751
gemma2_9b,74,dmrl_envelope,2e-07,606,162,0.5134886783387956,0.5165998875426321,-0.6022473637452782,-0.0031112092038365737,-0.01467560243210193,0.007823748437716943,0.5535538678387957,0.5614155340426321,0.0400651895,0.0448156465,193.265,-0.0035378514151089835
gemma2_9b,74,dmrl_envelope,1e-06,858,35,0.4304976410125,0.4184915836772171,2.8688885998106692,0.012006057335282809,0.0005141496740343254,0.02762215591697995,0.48365671601250004,0.46689271367721724,0.05315907499999999,0.048401129999999994,56.33,0.00635946421987843
gemma2_9b,74,dmrl_envelope,2e-06,862,21,0.38605717945644197,0.3752803549274043,2.8716729739616444,0.010776824529037604,0.0012403107708538097,0.023120442460717525,0.44759901945644187,0.4332564399274043,0.061541839999999993,0.057976085,31.5625,0.00921659786018375
gemma2_9b,74,dmrl_envelope,1e-05,916,5,0.2715995463774691,0.2651726466456205,2.423666171133242,0.006426899731848592,0.000416747011522429,0.012662635924454936,0.34808219637746907,0.33443389664562045,0.07648265000000001,0.06926125000000001,7.0925,0.0033476746624401255
gemma2_9b,74,moment_envelope,2e-08,1087,938,0.6320323966692921,0.6338402612841919,-0.28522401073686326,-0.0018078646148997858,-0.006621000047829383,0.0011008307116049272,0.6585824396192922,0.6597858234341919,0.026550042949999998,0.02594556215,955.165,-0.002999148238750249
gemma2_9b,74,moment_envelope,1e-07,1344,316,0.5625495803195233,0.555686694686881,1.2350278850043974,0.00686288563264223,-0.0017543948834691596,0.016328206186819284,0.6056724608195233,0.5993855989368809,0.043122880499999995,0.04369890425,467.3575,0.004810575425526875
gemma2_9b,74,moment_envelope,2e-07,1101,162,0.5317691368793501,0.5165998875426321,2.9363632673005977,0.015169249336718045,0.004896425083123092,0.027499710895813555,0.5861602283793502,0.5614155340426321,0.0543910915,0.0448156465,328.34,0.014742607125445506
gemma2_9b,74,moment_envelope,1e-06,1108,35,0.4451190262821864,0.4184915836772171,6.362718784210248,0.02662744260496924,0.013220320638570069,0.04701695522897333,0.4983814212821864,0.46689271367721724,0.053262395,0.048401129999999994,78.38,0.020980849489564857
gemma2_9b,74,moment_envelope,2e-06,1356,21,0.39530370054130765,0.3752803549274043,5.335569888217758,0.020023345613903308,0.008477750227253894,0.036273743534434716,0.45344817554130756,0.4332564399274043,0.058144474999999994,0.057976085,41.645,0.018463118945049428
gemma2_9b,74,moment_envelope,1e-05,1407,5,0.2731695233952324,0.2651726466456205,3.0157246046192214,0.007996876749611964,-0.0010470754397489158,0.017358504100506413,0.3587489733952325,0.33443389664562045,0.08557945,0.06926125000000001,15.0425,0.004917651680203472
gemma2_9b,74,all_train_selected,2e-08,1087,938,0.6320323966692921,0.6338402612841919,-0.28522401073686326,-0.0018078646148997858,-0.006621000047829383,0.0011008307116049272,0.6585824396192922,0.6597858234341919,0.026550042949999998,0.02594556215,955.165,-0.002999148238750249
gemma2_9b,74,all_train_selected,1e-07,218,316,0.5694998745983181,0.555686694686881,2.485785613279888,0.013813179911437025,0.005374833585832912,0.023205869805919776,0.620894923848318,0.5993855989368809,0.05139504925,0.04369890425,559.64,0.011760869704321664
gemma2_9b,74,all_train_selected,2e-07,466,162,0.5334822144325853,0.5165998875426321,3.267969524782354,0.016882326889953128,0.0063114793855515204,0.028687789400544894,0.5835178294325852,0.5614155340426321,0.050035615,0.0448156465,334.5425,0.016455684678680638
gemma2_9b,74,all_train_selected,1e-06,1108,35,0.4451190262821864,0.4184915836772171,6.362718784210248,0.02662744260496924,0.013220320638570069,0.04701695522897333,0.4983814212821864,0.46689271367721724,0.053262395,0.048401129999999994,78.38,0.020980849489564857
gemma2_9b,74,all_train_selected,2e-06,377,21,0.39390059041032083,0.3752803549274043,4.961686706600581,0.018620235482916497,0.0046551272727497,0.03750270566992418,0.4452029804103208,0.4332564399274043,0.051302389999999996,0.057976085,45.835,0.01706000881406261
gemma2_9b,74,all_train_selected,1e-05,1407,5,0.2731695233952324,0.2651726466456205,3.0157246046192214,0.007996876749611964,-0.0010470754397489158,0.017358504100506413,0.3587489733952325,0.33443389664562045,0.08557945,0.06926125000000001,15.0425,0.004917651680203472
gemma2_9b,75,spacing,2e-08,407,925,0.6151661753131593,0.6176284323508502,-0.39866316197893753,-0.0024622570376908424,-0.008024008635468637,0.0008989140390933679,0.6429894995131592,0.6445152033008502,0.0278233242,0.026886770950000003,951.6575,-0.0037922786080559767
