generator,split_seed,method,target,prompt_index,quality,length,samples
gemma2_9b,74,spacing,0.35,68,0.4361058351180359,3591.75824993874,7.4221526040390415
gemma2_9b,74,spacing,0.35,93,0.23045718186947514,11089.046455814227,5.750778276851228
gemma2_9b,74,spacing,0.35,14,0.4025087189826713,6694.803197154517,5.319172352356108
gemma2_9b,74,spacing,0.35,21,0.34653085323099214,9136.135839387089,4.296374327187815
gemma2_9b,74,spacing,0.35,1,0.4741532024274577,1695.5258520000584,27.924487434592724
gemma2_9b,74,spacing,0.35,84,0.22005316534466218,6914.690963334448,44.78602873163916
gemma2_9b,74,spacing,0.35,81,0.29928793157693323,14605.697020685287,4.1823842013463475
gemma2_9b,74,spacing,0.35,92,0.31450846487433004,4571.200468876943,5.500778276851227
gemma2_9b,74,spacing,0.35,37,0.24409615793231806,9793.447665253061,5.341970377524401
gemma2_9b,74,spacing,0.35,82,0.2745772810311028,10292.72970831304,5.739768402692695
gemma2_9b,74,spacing,0.35,57,0.31655331040803414,9668.868265570185,5.398576302019521
gemma2_9b,74,spacing,0.35,11,0.34956654232040807,10898.221269799495,4.88678815100976
gemma2_9b,74,spacing,0.35,7,0.4473485489895382,2291.8040191198324,8.456738780217096
gemma2_9b,74,spacing,0.35,52,0.30599881676754365,11148.765677912164,4.648576302019521
gemma2_9b,74,spacing,0.35,71,0.39395555972513613,5907.3035982817555,7.216970377524401
gemma2_9b,74,spacing,0.35,39,0.2665434795701159,12565.319001865288,4.227980251682934
gemma2_9b,74,spacing,0.35,94,0.2950452596323345,8900.855585144081,4.773576302019521
gemma2_9b,74,spacing,0.35,51,0.5035457603865863,4753.557678240818,39.00933932221473
gemma2_9b,74,spacing,0.35,74,0.3790740620929777,5076.022482651757,9.275132855721976
gemma2_9b,74,spacing,0.35,67,0.36935693344463494,5286.93597992303,8.66114272988051
gemma2_9b,74,spacing,0.35,95,0.3595629782939792,7109.0815528490975,9.28614272988051
gemma2_9b,74,spacing,0.35,98,0.32955587927928687,10434.64100446284,13.729536805385388
gemma2_9b,74,spacing,0.35,28,0.3063870966683274,8044.453282054987,5.353758528534161
gemma2_9b,74,spacing,0.35,42,0.37081639090218477,7712.837901595723,10.444172352356107
gemma2_9b,74,spacing,0.35,66,0.26194193387332443,20852.30971314201,4.1823842013463475
gemma2_9b,74,spacing,0.35,48,0.3469760277973838,5197.139927879727,6.103758528534161
gemma2_9b,74,spacing,0.35,22,0.3384825635021099,10030.625675455873,5.4095861761780535
gemma2_9b,74,spacing,0.35,15,0.3454904867520395,10261.735859951285,4.227980251682934
gemma2_9b,74,spacing,0.35,35,0.29097986221508665,10535.090059028735,4.580182226514641
gemma2_9b,74,spacing,0.35,19,0.4977822988511396,5449.325900892281,54.80649192625378
gemma2_9b,74,spacing,0.35,33,0.3836409590438731,4039.675241733818,8.762566427860987
gemma2_9b,74,spacing,0.35,17,0.36506962258121306,6005.960562498382,11.900132855721976
gemma2_9b,74,spacing,0.35,89,0.34632028734760806,11100.87612291526,4.205182226514641
gemma2_9b,74,spacing,0.35,36,0.35250018678301837,10579.001083493586,4.773576302019521
gemma2_9b,74,spacing,0.35,91,0.43876561645281614,3731.1171016101453,40.80871275856612
gemma2_9b,74,spacing,0.35,85,0.43199225327779833,5807.795304654552,12.649354578870748
gemma2_9b,74,spacing,0.35,8,0.4010780733377263,5271.61315962695,17.175265711443952
gemma2_9b,74,spacing,0.4,73,0.47216971451117784,3575.3094011571334,30.451920499359797
gemma2_9b,74,spacing,0.4,16,0.37222730460197306,16339.423343221273,8.95013359869577
gemma2_9b,74,spacing,0.4,46,0.41526441922456564,25717.062014900992,8.306796924187834
gemma2_9b,74,spacing,0.4,38,0.46296045739050273,9301.467548794331,11.980544418306883
gemma2_9b,74,spacing,0.4,60,0.329454705796337,21969.356238676864,8.476519703272489
gemma2_9b,74,spacing,0.4,86,0.4137475281646587,17031.962402274814,8.329158313730161
gemma2_9b,74,spacing,0.4,99,0.3665765924273097,16733.9793862082,8.887074145103178
gemma2_9b,74,spacing,0.4,3,0.3546267397119361,11090.980993159039,12.543603871899474
gemma2_9b,74,spacing,0.4,29,0.44301123643375134,6680.53206296266,14.83832665098413
gemma2_9b,74,spacing,0.4,55,0.38909422330529636,13476.650415087544,15.373881092814818
gemma2_9b,74,spacing,0.4,50,0.5370706569050375,3647.64280126567,139.53822641574607
gemma2_9b,74,spacing,0.4,97,0.40543903540030735,19055.009730011167,8.373881092814818
gemma2_9b,74,spacing,0.4,25,0.3421651185386341,18904.62118657014,11.194989976476194
gemma2_9b,74,spacing,0.4,68,0.4798431553022123,6710.329039585951,13.87790580784921
gemma2_9b,74,spacing,0.4,93,0.3211107818394211,18193.978418812792,9.440965261441802
gemma2_9b,74,spacing,0.4,14,0.4293606721526402,13698.500245517824,10.855544418306883
gemma2_9b,74,spacing,0.4,21,0.4317315317669011,18232.660097733526,8.396242482357145
gemma2_9b,74,spacing,0.4,1,0.48779021437947695,2959.567935009231,48.52995990590478
gemma2_9b,74,spacing,0.4,84,0.3535661379875604,10973.52947475955,70.260955237918
gemma2_9b,74,spacing,0.4,81,0.371156517534034,28928.870530260552,8.284435534645507
gemma2_9b,74,spacing,0.4,92,0.3275077598884278,8599.526366453116,10.525267197391537
gemma2_9b,74,spacing,0.4,37,0.3161305891314419,17898.517062633924,9.748881092814818
gemma2_9b,74,spacing,0.4,82,0.3529642586541237,17618.51950149823,9.9409652614418
gemma2_9b,74,spacing,0.4,57,0.3554339345966257,16980.54169534616,9.498881092814816
gemma2_9b,74,spacing,0.4,11,0.45167622538468666,18950.61213478769,8.373881092814818
gemma2_9b,74,spacing,0.4,7,0.4694690499876671,4381.013492454218,16.038460249679897
gemma2_9b,74,spacing,0.4,52,0.3477583931935179,21741.835514124858,8.954158313730161
gemma2_9b,74,spacing,0.4,71,0.4255533400561426,10317.156075915791,12.650267197391539
gemma2_9b,74,spacing,0.4,39,0.3593125592483848,24704.146016710692,8.329158313730161
gemma2_9b,74,spacing,0.4,94,0.3523514926359208,16496.26277057663,8.873881092814818
gemma2_9b,74,spacing,0.4,51,0.5700162757171672,8534.703053987732,71.38550432421165
gemma2_9b,74,spacing,0.4,74,0.44288777613680685,9477.93485062219,17.574014691510587
gemma2_9b,74,spacing,0.4,67,0.4424920227119143,9941.803036654112,16.346376081052913
gemma2_9b,74,spacing,0.4,95,0.43306014253174985,11117.30475798678,14.405410819611113
gemma2_9b,74,spacing,0.4,98,0.3875755477132111,12640.52092560194,16.48680694771164
gemma2_9b,74,spacing,0.4,28,0.37919695158970623,15923.171739167734,10.98971275556085
gemma2_9b,74,spacing,0.4,42,0.3730685836668398,10635.178338229016,14.33832665098413
gemma2_9b,74,spacing,0.4,66,0.3146509108258736,41256.303775380555,8.284435534645507
gemma2_9b,74,spacing,0.4,48,0.4007601194037305,10039.0456217092,11.73971275556085
gemma2_9b,74,spacing,0.4,22,0.35827692818797874,16259.458295237622,8.793603871899474
gemma2_9b,74,spacing,0.4,15,0.44775751423806553,20400.594648953786,8.329158313730161
gemma2_9b,74,spacing,0.4,35,0.3271906010035335,19819.466810162583,8.579158313730161
gemma2_9b,74,spacing,0.4,19,0.5295329061115889,9039.375766345473,90.66189042878838
gemma2_9b,74,spacing,0.4,33,0.41781580572689325,8130.738974848138,17.889979952952388
gemma2_9b,74,spacing,0.4,17,0.4468107622208445,9841.387122234613,19.480544418306884
gemma2_9b,74,spacing,0.4,89,0.38084899819344975,21990.28982177739,8.306796924187834
gemma2_9b,74,spacing,0.4,36,0.3808158443938501,20288.21822992035,9.181796924187834
gemma2_9b,74,spacing,0.4,91,0.49398982488600013,7197.377621711431,78.73568804052645
gemma2_9b,74,spacing,0.4,85,0.45297171678191905,9072.75829784519,19.92665330196826
gemma2_9b,74,spacing,0.4,8,0.4348504721717342,9052.862924406247,28.846376081052913
gemma2_9b,74,spacing,0.45,73,0.512721882705532,10599.837414128768,91.38825983320532
gemma2_9b,74,spacing,0.45,16,0.42168027741851327,37049.05724828984,20.043434644427375
gemma2_9b,74,spacing,0.45,46,0.4312589219313891,34595.46597334507,11.212136738475099
gemma2_9b,74,spacing,0.45,38,0.47492604733770555,18580.284936098255,24.325459073429453
gemma2_9b,74,spacing,0.45,60,0.36735975157831396,37924.17224387958,14.848725253647295
gemma2_9b,74,spacing,0.45,86,0.4295099559676815,27899.462139900512,13.558031725734434
gemma2_9b,74,spacing,0.45,99,0.4045623279031893,30393.94825892332,16.26733819782157
gemma2_9b,74,spacing,0.45,3,0.40997112858730944,25208.059528874437,28.44161167477177
gemma2_9b,74,spacing,0.45,29,0.4660533172524475,18180.637243097768,40.2496434005062
gemma2_9b,74,spacing,0.45,55,0.4335503510794624,34472.450914051995,40.4878765855871
gemma2_9b,74,spacing,0.45,50,0.5873766712886387,8034.4558679075135,304.24121922165335
gemma2_9b,74,spacing,0.45,97,0.4531601200296273,32291.51679774523,14.049273476950198
gemma2_9b,74,spacing,0.45,25,0.4276988816927289,35763.90006324877,21.470716687512432
gemma2_9b,74,spacing,0.45,68,0.49193033407021347,13869.471043010435,29.139329631686707
gemma2_9b,74,spacing,0.45,93,0.40448278442991115,40082.11692977243,20.651007296732356
gemma2_9b,74,spacing,0.45,14,0.4485607555618787,29162.987832751747,23.118982867730278
gemma2_9b,74,spacing,0.45,21,0.4612387993933499,28562.20572691988,13.10748350243153
gemma2_9b,74,spacing,0.45,1,0.5003662505094532,5597.947402543041,91.69700475792735
gemma2_9b,74,spacing,0.45,84,0.6371751133681831,60940.91263415165,386.95199618246426
gemma2_9b,74,spacing,0.45,81,0.38650013233342684,37275.80219605525,10.671443210562238
gemma2_9b,74,spacing,0.45,92,0.3769516214434515,18255.573928999936,22.531756979381726
gemma2_9b,74,spacing,0.45,37,0.3886141280776674,35520.59669856141,19.32253965716804
gemma2_9b,74,spacing,0.45,82,0.3911385175220703,35792.67224387958,20.08704758860165
gemma2_9b,74,spacing,0.45,57,0.37206502609156444,31396.370753276307,17.604564086170118
gemma2_9b,74,spacing,0.45,11,0.5239060685587522,34154.67858733477,15.2498217002531
gemma2_9b,74,spacing,0.45,7,0.49466074837807716,10562.627444358699,37.88632106555185
gemma2_9b,74,spacing,0.45,52,0.3842726899610439,38235.432426589585,15.906846129255177
gemma2_9b,74,spacing,0.45,71,0.44824360957106923,21067.459734790682,26.002651966641064
gemma2_9b,74,spacing,0.45,39,0.39790074692740907,36142.368621683265,12.203378489690863
gemma2_9b,74,spacing,0.45,94,0.4150385414881096,31632.069489193946,16.991152601342314
gemma2_9b,74,spacing,0.45,51,0.6044339652823559,21876.52365137644,191.0157335000995
gemma2_9b,74,spacing,0.45,74,0.4683758632874543,21727.630488300194,39.665336928419066
gemma2_9b,74,spacing,0.45,67,0.470227195047909,25619.93058181369,42.09261897150412
gemma2_9b,74,spacing,0.45,95,0.47877287676329483,29378.025892000704,37.84553838776554
gemma2_9b,74,spacing,0.45,98,0.4771126818836202,34649.008495186485,44.461601839234405
gemma2_9b,74,spacing,0.45,28,0.3971095681969794,33384.96026484804,23.14516846420953
gemma2_9b,74,spacing,0.45,42,0.4561216720374874,23029.62654608133,30.761410215425297
gemma2_9b,74,spacing,0.45,66,0.33088387002215236,48211.82773119955,9.674362626823648
gemma2_9b,74,spacing,0.45,48,0.4243976066622523,21523.141587943624,25.118982867730278
gemma2_9b,74,spacing,0.45,22,0.39963709095007494,32281.016935827734,17.505660532775924
gemma2_9b,74,spacing,0.45,15,0.463535938170583,33564.056670268226,13.825459073429453
gemma2_9b,74,spacing,0.45,35,0.3735065140155589,35564.671415127654,15.278926712993766
gemma2_9b,74,spacing,0.45,19,0.5703607575846901,19478.589197126235,192.760162117197
gemma2_9b,74,spacing,0.45,33,0.44213910626042874,14340.196902050786,30.9996434005062
gemma2_9b,74,spacing,0.45,17,0.47111919612968683,23546.656607276364,47.86588515172197
gemma2_9b,74,spacing,0.45,89,0.38926140662122416,33444.94097310001,12.526096446605804
gemma2_9b,74,spacing,0.45,36,0.4165989794362703,32387.291518663245,14.473725253647295
gemma2_9b,74,spacing,0.45,91,0.5632182007857903,21339.799437251055,234.67832931200402
gemma2_9b,74,spacing,0.45,85,0.470879742792901,18223.806190111874,39.851377220288356
gemma2_9b,74,spacing,0.45,8,0.4731442691851301,21939.74133599988,70.03423064627589
gemma2_9b,74,spacing,0.5,73,0.58199759350753,39905.710723912554,343.5093725201029
gemma2_9b,74,spacing,0.5,16,0.45306974258483307,79889.40611581862,43.38400041525654
gemma2_9b,74,spacing,0.5,46,0.44133408866983237,75248.37265440455,24.52037158577569
gemma2_9b,74,spacing,0.5,38,0.49155745433493203,41524.083259854495,54.483914944192506
gemma2_9b,74,spacing,0.5,60,0.40140504423109363,71683.60238241151,27.946314362833355
gemma2_9b,74,spacing,0.5,86,0.44781328850160246,53657.05183347145,25.689657077602547
gemma2_9b,74,spacing,0.5,99,0.47111492848005004,69919.49472947285,37.266057430570605
gemma2_9b,74,spacing,0.5,3,0.45503167103422604,55490.66075144645,62.59048675835929
gemma2_9b,74,spacing,0.5,29,0.5062549177266121,40415.22112239095,89.49094433426967
gemma2_9b,74,spacing,0.5,55,0.5529449445200717,100154.22944801433,117.63597144043591
gemma2_9b,74,spacing,0.5,50,0.739779586862855,19945.342165607857,741.0425078433058
gemma2_9b,74,spacing,0.5,97,0.47694384388864025,77400.8564308257,33.78525745133342
gemma2_9b,74,spacing,0.5,25,0.46394277136033396,84841.95693846137,50.256257555147556
gemma2_9b,74,spacing,0.5,68,0.4974490665263472,29822.56069958505,63.293858136506714
gemma2_9b,74,spacing,0.5,93,0.47817166047678766,81906.1751421263,42.20140035296806
gemma2_9b,74,spacing,0.5,14,0.47321916798283564,58989.233432422654,46.65280070593611
gemma2_9b,74,spacing,0.5,21,0.4960820724676538,57780.08355577044,26.29780018686544
gemma2_9b,74,spacing,0.5,1,0.5027119563336117,10665.032839010391,175.0566624759375
gemma2_9b,74,spacing,0.5,84,0.8620035287315966,145004.9479714802,912.1974583026093
gemma2_9b,74,spacing,0.5,81,0.4163357136066363,72305.01379757312,21.06191421749357
gemma2_9b,74,spacing,0.5,92,0.4329783646224394,51068.49511407334,63.49059985466022
gemma2_9b,74,spacing,0.5,37,0.4671068153170318,86965.43643877964,47.02428601089753
gemma2_9b,74,spacing,0.5,82,0.4432824906309929,76045.97293395466,41.91965759667322
gemma2_9b,74,spacing,0.5,57,0.5326440981253386,80491.16825125928,45.238628829480845
gemma2_9b,74,spacing,0.5,11,0.5863057920031723,99474.6385071534,45.06700020762827
gemma2_9b,74,spacing,0.5,7,0.4988143449440434,20174.903368737127,72.43334427198118
gemma2_9b,74,spacing,0.5,52,0.5269254065245986,79292.04625994466,33.07365749285908
gemma2_9b,74,spacing,0.5,71,0.4781837070333601,42074.82365924882,51.57402959770543
gemma2_9b,74,spacing,0.5,39,0.490324819500041,85442.72579105599,28.795057326756467
gemma2_9b,74,spacing,0.5,94,0.47012794972571653,72259.0714203298,38.99528611471166
gemma2_9b,74,spacing,0.5,51,0.6306748511453036,58102.16967646653,516.2013174772574
gemma2_9b,74,spacing,0.5,74,0.5218825331138951,52184.64952174552,95.8369444380838
gemma2_9b,74,spacing,0.5,67,0.5019820771267306,61176.94428649973,99.88788721514148
gemma2_9b,74,spacing,0.5,95,0.535988890144292,75117.47249991252,96.05874400206444
gemma2_9b,74,spacing,0.5,98,0.5373629348237643,94935.46998768767,123.15748696598756
gemma2_9b,74,spacing,0.5,28,0.4950793244898026,79006.64802536447,54.74097195950657
gemma2_9b,74,spacing,0.5,42,0.5030770710389498,58642.76115025288,77.73037262391702
gemma2_9b,74,spacing,0.5,66,0.38003026405818213,93672.48724000285,18.82288565792947
gemma2_9b,74,spacing,0.5,48,0.48598980044655377,50098.513188230456,58.37105794964127
gemma2_9b,74,spacing,0.5,22,0.41459359944398294,68969.77797696869,37.62460026991675
gemma2_9b,74,spacing,0.5,15,0.48443317892582155,73751.94840345376,30.623428704903887
gemma2_9b,74,spacing,0.5,35,0.4711711977995249,78192.34153739533,33.27585730599364
gemma2_9b,74,spacing,0.5,19,0.6234585578536573,41420.611443573485,412.97195066693183
gemma2_9b,74,spacing,0.5,33,0.4980193222237783,43662.770639479626,92.63557171035265
gemma2_9b,74,spacing,0.5,17,0.514939649382669,60568.00206441223,122.42160099661568
gemma2_9b,74,spacing,0.5,89,0.45942958913032667,72301.32310124785,27.101485824032086
gemma2_9b,74,spacing,0.5,36,0.49469332621483086,81963.91776196667,36.10265738904494
gemma2_9b,74,spacing,0.5,91,0.5858585301115673,43206.76189740912,473.78335465339455
gemma2_9b,74,spacing,0.5,85,0.5172328597946447,45063.24650043455,99.84948717361581
gemma2_9b,74,spacing,0.5,8,0.5078821252562287,47847.87172565784,152.2796888554048
gemma2_9b,74,spacing,0.55,73,0.6105107834733574,91745.6123429305,792.1758928274531
gemma2_9b,74,spacing,0.55,16,0.5178894048982713,203123.69508016857,110.39673626934295
gemma2_9b,74,spacing,0.55,46,0.4836113104011327,165844.4680460293,54.000017486565284
gemma2_9b,74,spacing,0.55,38,0.5334001886859246,125163.61424574694,162.13123534347696
gemma2_9b,74,spacing,0.55,60,0.4679290461108081,183214.44309176324,71.76449084622864
gemma2_9b,74,spacing,0.55,86,0.46512635844481764,118182.36021738313,56.597133306571784
gemma2_9b,74,spacing,0.55,99,0.5056007311699393,174519.11645732104,93.528964205892
gemma2_9b,74,spacing,0.55,3,0.5093833268690554,162465.24261327827,183.54552767109118
gemma2_9b,74,spacing,0.55,29,0.5278258555049087,119742.3326350846,263.08478502557483
gemma2_9b,74,spacing,0.55,55,0.682484276226875,273794.5115599487,318.2615305535777
gemma2_9b,74,spacing,0.55,50,0.6003257207034266,15215.0,566.875
gemma2_9b,74,spacing,0.55,97,0.5207293963141688,189558.18700551655,82.54031989381687
gemma2_9b,74,spacing,0.55,25,0.5318447561952342,226778.62069689887,133.59197798899334
gemma2_9b,74,spacing,0.55,68,0.5563854156875097,90222.43748365433,191.48042378245404
gemma2_9b,74,spacing,0.55,93,0.5531542496288205,220615.26962956836,113.63433552865015
gemma2_9b,74,spacing,0.55,14,0.5442265558417705,178165.23664162395,141.14879140174824
gemma2_9b,74,spacing,0.55,21,0.5272525958803118,139833.84522633356,63.861589179669856
gemma2_9b,74,spacing,0.55,1,0.5260511314585932,35606.3392997786,584.2759864266758
gemma2_9b,74,spacing,0.55,84,0.8620035287315966,152073.0,960.0000000000001
gemma2_9b,74,spacing,0.55,81,0.4399900704063243,131157.25089040876,37.93390351829076
gemma2_9b,74,spacing,0.55,92,0.5157523960799282,143434.5169702352,177.95358465522844
gemma2_9b,74,spacing,0.55,37,0.5373824564578982,225937.7189603784,120.1322803962449
gemma2_9b,74,spacing,0.55,82,0.5538738605200145,216535.70563469367,120.37297984072529
gemma2_9b,74,spacing,0.55,57,0.5691170390401006,211009.83990533918,118.92256531693118
gemma2_9b,74,spacing,0.55,11,0.6419684760408029,221180.78157518967,100.27483645451616
gemma2_9b,74,spacing,0.55,7,0.5260529340350751,65217.30183847723,232.55273812107492
gemma2_9b,74,spacing,0.55,52,0.6056382677083136,209351.85281917534,87.48453404726457
gemma2_9b,74,spacing,0.55,71,0.509628488390268,120385.5502352296,144.83577761864692
gemma2_9b,74,spacing,0.55,39,0.52992183343165,220641.85555904973,73.9535321955326
gemma2_9b,74,spacing,0.55,94,0.5048306074640196,199374.43927647284,107.67462044933646
gemma2_9b,74,spacing,0.55,51,0.7205649407848504,108374.00000000001,960.0000000000001
gemma2_9b,74,spacing,0.55,74,0.5571774633927886,142944.77098939475,262.9515120362579
gemma2_9b,74,spacing,0.55,67,0.6452394790149215,172900.85222786674,281.1167969569442
gemma2_9b,74,spacing,0.55,95,0.5910458813464887,205913.8448338001,263.0455276710912
gemma2_9b,74,spacing,0.55,98,0.6916998189823829,297592.50598679745,381.8720746804796
gemma2_9b,74,spacing,0.55,28,0.5277635259975091,209720.97824713524,146.69426661314355
gemma2_9b,74,spacing,0.55,42,0.5310316059760989,159605.82409059253,211.78413701003575
gemma2_9b,74,spacing,0.55,66,0.425315120892856,165745.9352798784,33.169430158627414
gemma2_9b,74,spacing,0.55,48,0.5366588127869768,139795.1478337664,162.33682267141484
gemma2_9b,74,spacing,0.55,22,0.4895453976142865,174536.9490970155,95.4452941793462
gemma2_9b,74,spacing,0.55,15,0.5299191340506206,165646.9587454738,68.89051841243128
gemma2_9b,74,spacing,0.55,35,0.5553860040483681,192036.99631674227,81.2169779889933
gemma2_9b,74,spacing,0.55,19,0.7253082676531097,96531.0,960.0000000000001
gemma2_9b,74,spacing,0.55,33,0.5645640332073034,110021.62708594897,237.71805801489182
gemma2_9b,74,spacing,0.55,17,0.5910331921890446,159026.54187249485,322.3337924325028
gemma2_9b,74,spacing,0.55,89,0.48322429458420413,157452.20832165505,59.25621785691169
gemma2_9b,74,spacing,0.55,36,0.5288850334747316,205462.22546999052,90.67462044933646
gemma2_9b,74,spacing,0.55,91,0.6654105587468139,87262.0,960.0000000000001
gemma2_9b,74,spacing,0.55,85,0.5405358384542698,131030.54519955209,293.28831722110743
gemma2_9b,74,spacing,0.55,8,0.568726074896728,143631.81460918626,450.0218237021694
gemma2_9b,74,spacing,0.6,73,0.6205066430827563,111273.0,960.0
gemma2_9b,74,spacing,0.6,16,0.6642250219092614,680610.219513375,370.4577739578922
gemma2_9b,74,spacing,0.6,46,0.5686299463773898,576348.6787742743,188.29683109473615
gemma2_9b,74,spacing,0.6,38,0.5505986538922415,355679.55166592705,461.95433967578583
gemma2_9b,74,spacing,0.6,60,0.5394308726696257,679175.9943730972,265.27969871719125
gemma2_9b,74,spacing,0.6,86,0.5403732381089188,431354.5207964028,207.57996409403376
gemma2_9b,74,spacing,0.6,99,0.5703439443264491,548258.2697418001,295.20757882947186
gemma2_9b,74,spacing,0.6,3,0.6212811006488085,537164.1885279019,605.5677489782411
gemma2_9b,74,spacing,0.6,29,0.538736101397197,269360.20730313385,593.4238214119264
gemma2_9b,74,spacing,0.6,55,0.778288969357738,802759.1252301997,936.7147205698216
gemma2_9b,74,spacing,0.6,50,0.6416321684047437,16225.5,601.875
gemma2_9b,74,spacing,0.6,97,0.5743066840410759,626685.5405792077,273.87246331227857
gemma2_9b,74,spacing,0.6,25,0.577754836655835,691832.6396653757,410.7377848842074
gemma2_9b,74,spacing,0.6,68,0.7479230321062471,275813.753313623,586.9465735171882
gemma2_9b,74,spacing,0.6,93,0.6050585199007462,697448.2831238159,356.6394786091198
gemma2_9b,74,spacing,0.6,14,0.566870675648959,428253.4536717881,339.9178894750855
gemma2_9b,74,spacing,0.6,21,0.5870176647175468,507556.69984555116,231.7722447677175
gemma2_9b,74,spacing,0.6,1,0.5612148072747433,58457.0,960.0
gemma2_9b,74,spacing,0.6,84,0.8620035287315966,152073.0,960.0
gemma2_9b,74,spacing,0.6,81,0.5220371863334221,481589.8387008192,139.2446534484201
gemma2_9b,74,spacing,0.6,92,0.6028985538075051,584364.8498205831,726.7671713922746
gemma2_9b,74,spacing,0.6,37,0.6251025681187182,710046.0005757455,377.9368170414002
gemma2_9b,74,spacing,0.6,82,0.6478899151131954,759704.4090237289,425.7693178231554
gemma2_9b,74,spacing,0.6,57,0.651408767970253,706251.6913354654,398.34908678876883
gemma2_9b,74,spacing,0.6,11,0.6449680874817021,792588.181306343,358.1529815761381
gemma2_9b,74,spacing,0.6,7,0.5474457459977338,202259.2286107082,720.2151888743789
gemma2_9b,74,spacing,0.6,52,0.7393031012173293,785676.7934662977,327.49625350876966
gemma2_9b,74,spacing,0.6,71,0.5247403329004312,299355.00011419604,359.73255541333117
gemma2_9b,74,spacing,0.6,39,0.6294439447692801,754774.044834004,251.79702622315648
gemma2_9b,74,spacing,0.6,94,0.5697089199477186,639478.3429532421,344.4931314357873
gemma2_9b,74,spacing,0.6,51,0.7205649407848504,108374.0,960.0
gemma2_9b,74,spacing,0.6,74,0.5872298893560062,437843.4329871896,805.5159615887658
gemma2_9b,74,spacing,0.6,67,0.7137208391450817,559365.1976606715,914.3162269656082
gemma2_9b,74,spacing,0.6,95,0.6362010831952432,569126.4122261319,730.8355838217507
gemma2_9b,74,spacing,0.6,98,0.7371581626286834,751318.0,960.0
gemma2_9b,74,spacing,0.6,28,0.5773910535448679,653474.6385732554,455.4206993389439
gemma2_9b,74,spacing,0.6,42,0.5677783005854918,408066.2641621643,540.0053075185929
gemma2_9b,74,spacing,0.6,66,0.5034417606118576,635671.1642122681,127.56435372912169
gemma2_9b,74,spacing,0.6,48,0.6587570754860017,438197.86410702154,510.05194348490875
gemma2_9b,74,spacing,0.6,22,0.5937077891918134,588504.3392448893,322.6219559747343
gemma2_9b,74,spacing,0.6,15,0.5630440612574322,519905.63381433475,216.69317826806872
gemma2_9b,74,spacing,0.6,35,0.6166303739315521,634009.7393783171,268.6472447677175
gemma2_9b,74,spacing,0.6,19,0.7253082676531097,96531.0,960.0
gemma2_9b,74,spacing,0.6,33,0.646131794672009,417137.63990346243,910.9693256224499
gemma2_9b,74,spacing,0.6,17,0.7243922296383463,464117.731968038,939.6897439859623
gemma2_9b,74,spacing,0.6,89,0.5712942261761644,600989.1738925949,224.2809085207001
gemma2_9b,74,spacing,0.6,36,0.5461277280807972,636419.0607172896,281.17030908210324
gemma2_9b,74,spacing,0.6,91,0.6654105587468139,87262.0,960.0
gemma2_9b,74,spacing,0.6,85,0.5566999647479474,399586.8285545978,907.0216983971862
gemma2_9b,74,spacing,0.6,8,0.5774953651858118,306410.5414453641,957.5112784884207
gemma2_9b,74,dmrl_envelope,0.3,73,0.4061249717132803,484.125,4.125
gemma2_9b,74,dmrl_envelope,0.3,16,0.3261630406357399,7443.625,4.0
gemma2_9b,74,dmrl_envelope,0.3,46,0.38109031941207594,12489.75,4.0
gemma2_9b,74,dmrl_envelope,0.3,38,0.4097091134412817,3099.75,4.0
gemma2_9b,74,dmrl_envelope,0.3,60,0.26672223326836764,10584.25,4.0
gemma2_9b,74,dmrl_envelope,0.3,86,0.35430348930198974,8228.625,4.0
gemma2_9b,74,dmrl_envelope,0.3,99,0.28101002599726016,7440.25,4.0
gemma2_9b,74,dmrl_envelope,0.3,3,0.28151274563376966,3617.75,4.0
gemma2_9b,74,dmrl_envelope,0.3,29,0.3890803374287113,1829.25,4.0
gemma2_9b,74,dmrl_envelope,0.3,55,0.308283782690415,3785.0,4.0
gemma2_9b,74,dmrl_envelope,0.3,50,0.3580721488622246,119.875,4.125
gemma2_9b,74,dmrl_envelope,0.3,97,0.29907582216057604,9109.75,4.0
gemma2_9b,74,dmrl_envelope,0.3,25,0.27283149428792364,6930.25,4.0
gemma2_9b,74,dmrl_envelope,0.3,68,0.4173781542222038,1993.0,4.0
gemma2_9b,74,dmrl_envelope,0.3,93,0.19032705475574457,7655.125,4.0
gemma2_9b,74,dmrl_envelope,0.3,14,0.37615701477951397,5048.5,4.0
gemma2_9b,74,dmrl_envelope,0.3,21,0.340061525852106,8480.875,4.0
gemma2_9b,74,dmrl_envelope,0.3,1,0.4564471993561551,249.625,4.0
gemma2_9b,74,dmrl_envelope,0.3,84,0.10505555179482273,683.625,4.0
gemma2_9b,74,dmrl_envelope,0.3,81,0.29517858466977304,13971.0,4.0
gemma2_9b,74,dmrl_envelope,0.3,92,0.3134709099160413,3350.25,4.0
gemma2_9b,74,dmrl_envelope,0.3,37,0.21967183432915607,7469.5,4.0
gemma2_9b,74,dmrl_envelope,0.3,82,0.26111865275845103,7252.25,4.0
gemma2_9b,74,dmrl_envelope,0.3,57,0.31528548512945354,7208.5,4.0
gemma2_9b,74,dmrl_envelope,0.3,11,0.34956654232040807,8944.875,4.0
gemma2_9b,74,dmrl_envelope,0.3,7,0.4348645682070833,1063.75,4.0
