split,method,divisor,adaptive_utility,fixed_utility,utility_gap,relative_utility_gain_pct,adaptive_accuracy,adaptive_chars,adaptive_opens,fixed_n,config_id
77,shifted_exponential_calibrated_probability,900000.0,0.36375618220899475,0.38423268959435625,-0.020476507385361498,-5.3291945063235096,0.4290674603174603,58780.150297619046,113.78125,75,334
77,selected_ucb,900000.0,0.36375618220899475,0.38423268959435625,-0.020476507385361498,-5.3291945063235096,0.4290674603174603,58780.150297619046,113.78125,75,334
77,gaussian_calibrated_probability,1000000.0,0.3797893849206349,0.3893468566468254,-0.00955747172619048,-2.4547448022317067,0.4340277777777778,54238.392857142855,112.88244047619048,88,103
77,shifted_exponential_calibrated_probability,1000000.0,0.36084238888888887,0.3893468566468254,-0.028504467757936525,-7.321098725035498,0.4340277777777778,73185.38888888889,137.91468253968253,88,166
77,selected_ucb,1000000.0,0.36084238888888887,0.3893468566468254,-0.028504467757936525,-7.321098725035498,0.4340277777777778,73185.38888888889,137.91468253968253,88,166
78,gaussian_calibrated_probability,100000.0,0.2517458878968254,0.243954255952381,0.007791631944444405,3.1938905570744804,0.28174603174603174,3000.0143849206347,6.176587301587301,8,7
78,shifted_exponential_calibrated_probability,100000.0,0.26590762400793655,0.243954255952381,0.02195336805555556,8.998969077153866,0.3005952380952381,3468.7614087301586,7.409226190476191,8,298
78,selected_ucb,100000.0,0.26590762400793655,0.243954255952381,0.02195336805555556,8.998969077153866,0.3005952380952381,3468.7614087301586,7.409226190476191,8,298
78,gaussian_calibrated_probability,200000.0,0.29378227430555554,0.2874750496031746,0.006307224702380931,2.1940076925240333,0.32490079365079366,6223.703869047619,12.623511904761905,13,32
78,shifted_exponential_calibrated_probability,200000.0,0.2957853298611111,0.2874750496031746,0.008310280257936509,2.890783137321959,0.3253968253968254,5922.299107142857,12.25297619047619,13,291
78,selected_ucb,200000.0,0.2957853298611111,0.2874750496031746,0.008310280257936509,2.890783137321959,0.3253968253968254,5922.299107142857,12.25297619047619,13,291
78,gaussian_calibrated_probability,300000.0,0.30931212301587296,0.3087979050925926,0.0005142179232803801,0.16652247790547434,0.33581349206349204,7950.410714285715,16.838789682539684,21,70
78,shifted_exponential_calibrated_probability,300000.0,0.31185661541005294,0.3087979050925926,0.003058710317460356,0.9905217189032439,0.33978174603174605,8377.539186507936,17.415674603174605,21,284
78,selected_ucb,300000.0,0.31185661541005294,0.3087979050925926,0.003058710317460356,0.9905217189032439,0.33978174603174605,8377.539186507936,17.415674603174605,21,284
78,gaussian_calibrated_probability,400000.0,0.3217312425595238,0.3211129960317461,0.0006182465277776994,0.19253239059704014,0.35168650793650796,11982.10615079365,25.540178571428573,32,70
78,shifted_exponential_calibrated_probability,400000.0,0.3189821527777778,0.3211129960317461,-0.0021308432539682842,-0.6635805091356761,0.34771825396825395,11494.440476190477,23.94394841269841,32,284
78,selected_ucb,400000.0,0.3189821527777778,0.3211129960317461,-0.0021308432539682842,-0.6635805091356761,0.34771825396825395,11494.440476190477,23.94394841269841,32,284
78,gaussian_calibrated_probability,500000.0,0.3204068779761905,0.33012550297619053,-0.009718625000000036,-2.943918271197899,0.3556547619047619,17623.941964285714,41.00545634920635,44,19
78,shifted_exponential_calibrated_probability,500000.0,0.32787230257936506,0.33012550297619053,-0.002253200396825472,-0.6825284252540703,0.3541666666666667,13147.182043650793,28.663194444444443,44,155
78,selected_ucb,500000.0,0.32787230257936506,0.33012550297619053,-0.002253200396825472,-0.6825284252540703,0.3541666666666667,13147.182043650793,28.663194444444443,44,155
78,gaussian_calibrated_probability,600000.0,0.32518007936507937,0.33973316550925925,-0.014553086144179883,-4.283681318650429,0.3655753968253968,24237.190476190477,52.045138888888886,55,40
78,shifted_exponential_calibrated_probability,600000.0,0.32790200148809523,0.33973316550925925,-0.01183116402116402,-3.482487205342208,0.37896825396825395,30639.751488095237,67.35714285714286,55,369
78,selected_ucb,600000.0,0.32790200148809523,0.33973316550925925,-0.01183116402116402,-3.482487205342208,0.37896825396825395,30639.751488095237,67.35714285714286,55,369
78,gaussian_calibrated_probability,700000.0,0.33242463151927437,0.3435831802721088,-0.011158548752834452,-3.247699361766538,0.3665674603174603,23899.98015873016,51.801587301587304,67,39
78,shifted_exponential_calibrated_probability,700000.0,0.32751757157029476,0.3435831802721088,-0.01606560870181406,-4.675900807801628,0.35714285714285715,20737.69990079365,43.56597222222222,67,291
78,selected_ucb,700000.0,0.32751757157029476,0.3435831802721088,-0.01606560870181406,-4.675900807801628,0.35714285714285715,20737.69990079365,43.56597222222222,67,291
78,gaussian_calibrated_probability,800000.0,0.3330511774553571,0.34853787202380954,-0.01548669456845242,-4.443331933636894,0.37003968253968256,29590.804067460318,66.69246031746032,79,31
