split,method,divisor,config_id,family,calibration,confidence_scale,reward_prior_strength,cost_prior_strength,cap_factor,tail_quantile,train_accuracy,train_chars,train_utility,fixed_n
79,shifted_exponential_calibrated_probability,1000000.0,285,shifted_exponential,bounded_identity,0.0,1000000.0,0.0,2.0,0.75,0.38414634146341464,26255.44512195122,0.3578908963414634,60
79,selected_ucb,1000000.0,110,gaussian,bounded_identity,0.8,20.0,10.0,2.0,,0.39634146341463417,37418.21951219512,0.358923243902439,60
80,gaussian_calibrated_probability,50000.0,66,gaussian,bounded_identity,0.2,20.0,10.0,1.3,,0.3719512195121951,3766.451219512195,0.2966221951219512,7
80,shifted_exponential_calibrated_probability,50000.0,367,shifted_exponential,bounded_identity,0.8,1000000.0,0.0,1.3,0.75,0.39634146341463417,4507.420731707317,0.3061930487804878,7
80,selected_ucb,50000.0,367,shifted_exponential,bounded_identity,0.8,1000000.0,0.0,1.3,0.75,0.39634146341463417,4507.420731707317,0.3061930487804878,7
80,gaussian_calibrated_probability,100000.0,75,gaussian,bounded_identity,0.2,1000000.0,0.0,2.0,,0.42073170731707316,6654.9390243902435,0.3541823170731707,11
80,shifted_exponential_calibrated_probability,100000.0,327,shifted_exponential,bounded_identity,0.2,1000000.0,0.0,2.0,0.75,0.4146341463414634,5949.091463414634,0.35514323170731704,11
80,selected_ucb,100000.0,327,shifted_exponential,bounded_identity,0.2,1000000.0,0.0,2.0,0.75,0.4146341463414634,5949.091463414634,0.35514323170731704,11
80,gaussian_calibrated_probability,200000.0,25,gaussian,bounded_identity,0.0,20.0,10.0,1.5,,0.42073170731707316,7163.231707317073,0.3849155487804878,18
80,shifted_exponential_calibrated_probability,200000.0,207,shifted_exponential,bounded_identity,0.2,1000000.0,10.0,1.5,0.5,0.4329268292682927,8208.939024390244,0.39188213414634143,18
80,selected_ucb,200000.0,207,shifted_exponential,bounded_identity,0.2,1000000.0,10.0,1.5,0.5,0.4329268292682927,8208.939024390244,0.39188213414634143,18
80,gaussian_calibrated_probability,300000.0,24,gaussian,bounded_identity,0.0,20.0,10.0,1.3,,0.4329268292682927,9444.670731707318,0.401444593495935,26
80,shifted_exponential_calibrated_probability,300000.0,136,shifted_exponential,bounded_identity,0.0,5.0,10.0,1.3,0.5,0.4329268292682927,8545.768292682927,0.4044409349593496,26
80,selected_ucb,300000.0,136,shifted_exponential,bounded_identity,0.0,5.0,10.0,1.3,0.5,0.4329268292682927,8545.768292682927,0.4044409349593496,26
80,gaussian_calibrated_probability,400000.0,35,gaussian,bounded_identity,0.0,1000000.0,10.0,1.0,,0.4329268292682927,10795.676829268292,0.40593763719512194,34
80,shifted_exponential_calibrated_probability,400000.0,163,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.2,0.5,0.4451219512195122,10975.689024390244,0.4176827286585366,34
80,selected_ucb,400000.0,163,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.2,0.5,0.4451219512195122,10975.689024390244,0.4176827286585366,34
80,gaussian_calibrated_probability,500000.0,36,gaussian,bounded_identity,0.0,1000000.0,10.0,1.1,,0.4329268292682927,15056.060975609756,0.40281470731707314,43
80,shifted_exponential_calibrated_probability,500000.0,147,shifted_exponential,bounded_identity,0.0,20.0,10.0,1.0,0.5,0.4451219512195122,13402.091463414634,0.4183177682926829,43
80,selected_ucb,500000.0,147,shifted_exponential,bounded_identity,0.0,20.0,10.0,1.0,0.5,0.4451219512195122,13402.091463414634,0.4183177682926829,43
80,gaussian_calibrated_probability,600000.0,21,gaussian,bounded_identity,0.0,20.0,10.0,1.0,,0.4268292682926829,15462.469512195123,0.4010584857723577,51
80,shifted_exponential_calibrated_probability,600000.0,163,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.2,0.5,0.4451219512195122,19917.018292682926,0.41192692073170734,51
80,selected_ucb,600000.0,163,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.2,0.5,0.4451219512195122,19917.018292682926,0.41192692073170734,51
80,gaussian_calibrated_probability,700000.0,15,gaussian,bounded_identity,0.0,20.0,0.0,1.1,,0.4268292682926829,18898.006097560974,0.3998321167247387,59
80,shifted_exponential_calibrated_probability,700000.0,316,shifted_exponential,bounded_identity,0.2,20.0,10.0,1.1,0.75,0.4329268292682927,26189.34756097561,0.3955134756097561,59
80,selected_ucb,700000.0,15,gaussian,bounded_identity,0.0,20.0,0.0,1.1,,0.4268292682926829,18898.006097560974,0.3998321167247387,59
80,gaussian_calibrated_probability,800000.0,25,gaussian,bounded_identity,0.0,20.0,10.0,1.5,,0.45121951219512196,28928.310975609755,0.41505912347560975,67
80,shifted_exponential_calibrated_probability,800000.0,140,shifted_exponential,bounded_identity,0.0,20.0,0.0,1.0,0.5,0.4268292682926829,21456.19512195122,0.4000090243902439,67
80,selected_ucb,800000.0,25,gaussian,bounded_identity,0.0,20.0,10.0,1.5,,0.45121951219512196,28928.310975609755,0.41505912347560975,67
80,gaussian_calibrated_probability,900000.0,24,gaussian,bounded_identity,0.0,20.0,10.0,1.3,,0.4573170731707317,29453.79268292683,0.42459063685636855,76
80,shifted_exponential_calibrated_probability,900000.0,150,shifted_exponential,bounded_identity,0.0,20.0,10.0,1.3,0.5,0.4329268292682927,30318.432926829268,0.3992396815718157,76
80,selected_ucb,900000.0,24,gaussian,bounded_identity,0.0,20.0,10.0,1.3,,0.4573170731707317,29453.79268292683,0.42459063685636855,76
80,gaussian_calibrated_probability,1000000.0,57,gaussian,bounded_identity,0.2,20.0,0.0,1.1,,0.45121951219512196,31048.317073170732,0.4201711951219512,84
80,shifted_exponential_calibrated_probability,1000000.0,274,shifted_exponential,bounded_identity,0.0,20.0,10.0,1.1,0.75,0.43902439024390244,31280.26219512195,0.40774412804878046,84
80,selected_ucb,1000000.0,57,gaussian,bounded_identity,0.2,20.0,0.0,1.1,,0.45121951219512196,31048.317073170732,0.4201711951219512,84
81,gaussian_calibrated_probability,50000.0,13,gaussian,bounded_identity,0.0,5.0,10.0,,,0.2682926829268293,3678.359756097561,0.19472548780487808,5
81,shifted_exponential_calibrated_probability,50000.0,271,shifted_exponential,bounded_identity,0.0,20.0,0.0,2.0,0.75,0.24390243902439024,2827.9451219512193,0.18734353658536584,5
81,selected_ucb,50000.0,13,gaussian,bounded_identity,0.0,5.0,10.0,,,0.2682926829268293,3678.359756097561,0.19472548780487808,5
81,gaussian_calibrated_probability,100000.0,9,gaussian,bounded_identity,0.0,5.0,10.0,1.2,,0.25609756097560976,3545.506097560976,0.22064250000000002,9
81,shifted_exponential_calibrated_probability,100000.0,275,shifted_exponential,bounded_identity,0.0,20.0,10.0,1.2,0.75,0.25609756097560976,3339.2073170731705,0.22270548780487806,9
81,selected_ucb,100000.0,275,shifted_exponential,bounded_identity,0.0,20.0,10.0,1.2,0.75,0.25609756097560976,3339.2073170731705,0.22270548780487806,9
81,gaussian_calibrated_probability,200000.0,89,gaussian,bounded_identity,0.8,5.0,0.0,2.0,,0.3048780487804878,13377.573170731708,0.23799018292682927,15
81,shifted_exponential_calibrated_probability,200000.0,321,shifted_exponential,bounded_identity,0.2,20.0,10.0,,0.75,0.2926829268292683,11174.920731707318,0.2368083231707317,15
81,selected_ucb,200000.0,89,gaussian,bounded_identity,0.8,5.0,0.0,2.0,,0.3048780487804878,13377.573170731708,0.23799018292682927,15
81,gaussian_calibrated_probability,300000.0,87,gaussian,bounded_identity,0.8,5.0,0.0,1.3,,0.29878048780487804,13470.231707317073,0.2538797154471545,22
81,shifted_exponential_calibrated_probability,300000.0,165,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.5,0.5,0.2865853658536585,10167.487804878048,0.25269373983739835,22
81,selected_ucb,300000.0,87,gaussian,bounded_identity,0.8,5.0,0.0,1.3,,0.29878048780487804,13470.231707317073,0.2538797154471545,22
81,gaussian_calibrated_probability,400000.0,91,gaussian,bounded_identity,0.8,5.0,10.0,1.0,,0.3048780487804878,14063.859756097561,0.2697183993902439,30
81,shifted_exponential_calibrated_probability,400000.0,217,shifted_exponential,bounded_identity,0.8,5.0,10.0,1.0,0.5,0.3048780487804878,13437.890243902439,0.27128332317073167,30
81,selected_ucb,400000.0,217,shifted_exponential,bounded_identity,0.8,5.0,10.0,1.0,0.5,0.3048780487804878,13437.890243902439,0.27128332317073167,30
81,gaussian_calibrated_probability,500000.0,98,gaussian,bounded_identity,0.8,20.0,0.0,1.0,,0.31097560975609756,19195.560975609755,0.27258448780487804,39
81,shifted_exponential_calibrated_probability,500000.0,224,shifted_exponential,bounded_identity,0.8,20.0,0.0,1.0,0.5,0.31097560975609756,18703.164634146342,0.2735692804878049,39
81,selected_ucb,500000.0,224,shifted_exponential,bounded_identity,0.8,20.0,0.0,1.0,0.5,0.31097560975609756,18703.164634146342,0.2735692804878049,39
81,gaussian_calibrated_probability,600000.0,100,gaussian,bounded_identity,0.8,20.0,0.0,1.2,,0.3231707317073171,26903.414634146342,0.2783317073170732,49
81,shifted_exponential_calibrated_probability,600000.0,352,shifted_exponential,bounded_identity,0.8,20.0,0.0,1.2,0.75,0.3231707317073171,25837.121951219513,0.2801088617886179,49
81,selected_ucb,600000.0,352,shifted_exponential,bounded_identity,0.8,20.0,0.0,1.2,0.75,0.3231707317073171,25837.121951219513,0.2801088617886179,49
81,gaussian_calibrated_probability,700000.0,101,gaussian,bounded_identity,0.8,20.0,0.0,1.3,,0.3353658536585366,34177.19512195122,0.2865412891986063,60
81,shifted_exponential_calibrated_probability,700000.0,353,shifted_exponential,bounded_identity,0.8,20.0,0.0,1.3,0.75,0.3353658536585366,32521.10975609756,0.2889071254355401,60
81,selected_ucb,700000.0,353,shifted_exponential,bounded_identity,0.8,20.0,0.0,1.3,0.75,0.3353658536585366,32521.10975609756,0.2889071254355401,60
81,gaussian_calibrated_probability,800000.0,99,gaussian,bounded_identity,0.8,20.0,0.0,1.1,,0.3353658536585366,35390.14634146341,0.2911281707317073,72
81,shifted_exponential_calibrated_probability,800000.0,351,shifted_exponential,bounded_identity,0.8,20.0,0.0,1.1,0.75,0.3353658536585366,34025.05487804878,0.2928345350609756,72
81,selected_ucb,800000.0,351,shifted_exponential,bounded_identity,0.8,20.0,0.0,1.1,0.75,0.3353658536585366,34025.05487804878,0.2928345350609756,72
81,gaussian_calibrated_probability,900000.0,51,gaussian,bounded_identity,0.2,5.0,10.0,1.2,,0.32926829268292684,31654.341463414636,0.2940968021680217,86
81,shifted_exponential_calibrated_probability,900000.0,233,shifted_exponential,bounded_identity,0.8,20.0,10.0,1.2,0.5,0.3475609756097561,43137.28658536585,0.2996306571815718,86
81,selected_ucb,900000.0,233,shifted_exponential,bounded_identity,0.8,20.0,10.0,1.2,0.5,0.3475609756097561,43137.28658536585,0.2996306571815718,86
81,gaussian_calibrated_probability,1000000.0,50,gaussian,bounded_identity,0.2,5.0,10.0,1.1,,0.32926829268292684,33349.45731707317,0.29591883536585367,100
81,shifted_exponential_calibrated_probability,1000000.0,232,shifted_exponential,bounded_identity,0.8,20.0,10.0,1.1,0.5,0.3475609756097561,46022.189024390245,0.3015387865853658,100
81,selected_ucb,1000000.0,232,shifted_exponential,bounded_identity,0.8,20.0,10.0,1.1,0.5,0.3475609756097561,46022.189024390245,0.3015387865853658,100
82,gaussian_calibrated_probability,50000.0,40,gaussian,bounded_identity,0.0,1000000.0,10.0,2.0,,0.29878048780487804,3654.7134146341464,0.2256862195121951,7
82,shifted_exponential_calibrated_probability,50000.0,174,shifted_exponential,bounded_identity,0.2,5.0,0.0,,0.5,0.3048780487804878,3719.878048780488,0.23048048780487804,7
82,selected_ucb,50000.0,174,shifted_exponential,bounded_identity,0.2,5.0,0.0,,0.5,0.3048780487804878,3719.878048780488,0.23048048780487804,7
82,gaussian_calibrated_probability,100000.0,82,gaussian,bounded_identity,0.2,1000000.0,10.0,2.0,,0.3353658536585366,6408.195121951219,0.2712839024390244,12
82,shifted_exponential_calibrated_probability,100000.0,376,shifted_exponential,bounded_identity,0.8,1000000.0,10.0,2.0,0.75,0.34146341463414637,7020.658536585366,0.2712568292682927,12
82,selected_ucb,100000.0,82,gaussian,bounded_identity,0.2,1000000.0,10.0,2.0,,0.3353658536585366,6408.195121951219,0.2712839024390244,12
82,gaussian_calibrated_probability,200000.0,37,gaussian,bounded_identity,0.0,1000000.0,10.0,1.2,,0.34146341463414637,6773.926829268293,0.3075937804878049,21
82,shifted_exponential_calibrated_probability,200000.0,156,shifted_exponential,bounded_identity,0.0,1000000.0,0.0,1.2,0.5,0.3353658536585366,6526.823170731707,0.30273173780487805,21
82,selected_ucb,200000.0,37,gaussian,bounded_identity,0.0,1000000.0,10.0,1.2,,0.34146341463414637,6773.926829268293,0.3075937804878049,21
82,gaussian_calibrated_probability,300000.0,31,gaussian,bounded_identity,0.0,1000000.0,0.0,1.3,,0.3475609756097561,9058.609756097561,0.3173656097560975,28
82,shifted_exponential_calibrated_probability,300000.0,332,shifted_exponential,bounded_identity,0.2,1000000.0,10.0,1.3,0.75,0.3597560975609756,8254.109756097561,0.3322423983739837,28
82,selected_ucb,300000.0,332,shifted_exponential,bounded_identity,0.2,1000000.0,10.0,1.3,0.75,0.3597560975609756,8254.109756097561,0.3322423983739837,28
82,gaussian_calibrated_probability,400000.0,36,gaussian,bounded_identity,0.0,1000000.0,10.0,1.1,,0.3475609756097561,9628.170731707318,0.3234905487804878,34
82,shifted_exponential_calibrated_probability,400000.0,323,shifted_exponential,bounded_identity,0.2,1000000.0,0.0,1.1,0.75,0.3597560975609756,9269.512195121952,0.3365823170731707,34
82,selected_ucb,400000.0,323,shifted_exponential,bounded_identity,0.2,1000000.0,0.0,1.1,0.75,0.3597560975609756,9269.512195121952,0.3365823170731707,34
82,gaussian_calibrated_probability,500000.0,35,gaussian,bounded_identity,0.0,1000000.0,10.0,1.0,,0.35365853658536583,10537.390243902439,0.33258375609756097,39
82,shifted_exponential_calibrated_probability,500000.0,287,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.0,0.75,0.36585365853658536,8298.810975609756,0.34925603658536586,39
82,selected_ucb,500000.0,287,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.0,0.75,0.36585365853658536,8298.810975609756,0.34925603658536586,39
82,gaussian_calibrated_probability,600000.0,56,gaussian,bounded_identity,0.2,20.0,0.0,1.0,,0.3719512195121951,16732.908536585364,0.3440630386178862,44
82,shifted_exponential_calibrated_probability,600000.0,287,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.0,0.75,0.35365853658536583,9401.280487804877,0.3379897357723577,44
82,selected_ucb,600000.0,56,gaussian,bounded_identity,0.2,20.0,0.0,1.0,,0.3719512195121951,16732.908536585364,0.3440630386178862,44
82,gaussian_calibrated_probability,700000.0,56,gaussian,bounded_identity,0.2,20.0,0.0,1.0,,0.36585365853658536,18122.835365853658,0.339963893728223,48
82,shifted_exponential_calibrated_probability,700000.0,320,shifted_exponential,bounded_identity,0.2,20.0,10.0,2.0,0.75,0.36585365853658536,19309.048780487807,0.3382693031358885,48
82,selected_ucb,700000.0,56,gaussian,bounded_identity,0.2,20.0,0.0,1.0,,0.36585365853658536,18122.835365853658,0.339963893728223,48
82,gaussian_calibrated_probability,800000.0,40,gaussian,bounded_identity,0.0,1000000.0,10.0,2.0,,0.3902439024390244,30722.030487804877,0.3518413643292683,53
82,shifted_exponential_calibrated_probability,800000.0,285,shifted_exponential,bounded_identity,0.0,1000000.0,0.0,2.0,0.75,0.3719512195121951,18250.914634146342,0.3491375762195122,53
82,selected_ucb,800000.0,40,gaussian,bounded_identity,0.0,1000000.0,10.0,2.0,,0.3902439024390244,30722.030487804877,0.3518413643292683,53
82,gaussian_calibrated_probability,900000.0,19,gaussian,bounded_identity,0.0,20.0,0.0,2.0,,0.3780487804878049,29440.182926829268,0.34533746612466126,57
82,shifted_exponential_calibrated_probability,900000.0,278,shifted_exponential,bounded_identity,0.0,20.0,10.0,2.0,0.75,0.36585365853658536,13605.493902439024,0.35073644308943086,57
82,selected_ucb,900000.0,278,shifted_exponential,bounded_identity,0.0,20.0,10.0,2.0,0.75,0.36585365853658536,13605.493902439024,0.35073644308943086,57
82,gaussian_calibrated_probability,1000000.0,19,gaussian,bounded_identity,0.0,20.0,0.0,2.0,,0.3780487804878049,31939.243902439026,0.34610953658536586,61
82,shifted_exponential_calibrated_probability,1000000.0,154,shifted_exponential,bounded_identity,0.0,1000000.0,0.0,1.0,0.5,0.3719512195121951,25840.573170731706,0.34611064634146343,61
82,selected_ucb,1000000.0,154,shifted_exponential,bounded_identity,0.0,1000000.0,0.0,1.0,0.5,0.3719512195121951,25840.573170731706,0.34611064634146343,61
83,gaussian_calibrated_probability,50000.0,21,gaussian,bounded_identity,0.0,20.0,10.0,1.0,,0.23170731707317074,1796.1524390243903,0.19578426829268294,4
83,shifted_exponential_calibrated_probability,50000.0,132,shifted_exponential,bounded_identity,0.0,5.0,0.0,,0.5,0.2682926829268293,3391.5731707317073,0.20046121951219514,4
83,selected_ucb,50000.0,132,shifted_exponential,bounded_identity,0.0,5.0,0.0,,0.5,0.2682926829268293,3391.5731707317073,0.20046121951219514,4
83,gaussian_calibrated_probability,100000.0,5,gaussian,bounded_identity,0.0,5.0,0.0,2.0,,0.27439024390243905,4537.170731707317,0.22901853658536586,7
83,shifted_exponential_calibrated_probability,100000.0,146,shifted_exponential,bounded_identity,0.0,20.0,0.0,,0.5,0.32926829268292684,7475.067073170731,0.2545176219512195,7
83,selected_ucb,100000.0,146,shifted_exponential,bounded_identity,0.0,20.0,0.0,,0.5,0.32926829268292684,7475.067073170731,0.2545176219512195,7
83,gaussian_calibrated_probability,200000.0,5,gaussian,bounded_identity,0.0,5.0,0.0,2.0,,0.3170731707317073,8019.024390243902,0.2769780487804878,12
83,shifted_exponential_calibrated_probability,200000.0,258,shifted_exponential,bounded_identity,0.0,5.0,0.0,,0.75,0.31097560975609756,5961.993902439024,0.28116564024390245,12
83,selected_ucb,200000.0,258,shifted_exponential,bounded_identity,0.0,5.0,0.0,,0.75,0.31097560975609756,5961.993902439024,0.28116564024390245,12
83,gaussian_calibrated_probability,300000.0,5,gaussian,bounded_identity,0.0,5.0,0.0,2.0,,0.3597560975609756,11329.457317073171,0.32199123983739836,17
83,shifted_exponential_calibrated_probability,300000.0,229,shifted_exponential,bounded_identity,0.8,20.0,0.0,2.0,0.5,0.36585365853658536,14737.853658536585,0.31672747967479675,17
83,selected_ucb,300000.0,5,gaussian,bounded_identity,0.0,5.0,0.0,2.0,,0.3597560975609756,11329.457317073171,0.32199123983739836,17
83,gaussian_calibrated_probability,400000.0,102,gaussian,bounded_identity,0.8,20.0,0.0,1.5,,0.38414634146341464,16454.774390243903,0.3430094054878049,24
83,shifted_exponential_calibrated_probability,400000.0,228,shifted_exponential,bounded_identity,0.8,20.0,0.0,1.5,0.5,0.3780487804878049,15671.780487804877,0.3388693292682927,24
83,selected_ucb,400000.0,102,gaussian,bounded_identity,0.8,20.0,0.0,1.5,,0.38414634146341464,16454.774390243903,0.3430094054878049,24
83,gaussian_calibrated_probability,500000.0,100,gaussian,bounded_identity,0.8,20.0,0.0,1.2,,0.38414634146341464,17441.39024390244,0.3492635609756098,31
83,shifted_exponential_calibrated_probability,500000.0,226,shifted_exponential,bounded_identity,0.8,20.0,0.0,1.2,0.5,0.3780487804878049,16831.920731707316,0.34438493902439027,31
83,selected_ucb,500000.0,100,gaussian,bounded_identity,0.8,20.0,0.0,1.2,,0.38414634146341464,17441.39024390244,0.3492635609756098,31
83,gaussian_calibrated_probability,600000.0,105,gaussian,bounded_identity,0.8,20.0,10.0,1.0,,0.3902439024390244,17142.231707317074,0.36167351626016264,37
83,shifted_exponential_calibrated_probability,600000.0,224,shifted_exponential,bounded_identity,0.8,20.0,0.0,1.0,0.5,0.38414634146341464,16607.621951219513,0.35646697154471546,37
83,selected_ucb,600000.0,105,gaussian,bounded_identity,0.8,20.0,10.0,1.0,,0.3902439024390244,17142.231707317074,0.36167351626016264,37
83,gaussian_calibrated_probability,700000.0,46,gaussian,bounded_identity,0.2,5.0,0.0,1.5,,0.3902439024390244,23747.664634146342,0.35631866724738676,44
83,shifted_exponential_calibrated_probability,700000.0,242,shifted_exponential,bounded_identity,0.8,1000000.0,0.0,1.5,0.5,0.39634146341463417,31046.701219512193,0.35198903310104535,44
83,selected_ucb,700000.0,46,gaussian,bounded_identity,0.2,5.0,0.0,1.5,,0.3902439024390244,23747.664634146342,0.35631866724738676,44
83,gaussian_calibrated_probability,800000.0,101,gaussian,bounded_identity,0.8,20.0,0.0,1.3,,0.39634146341463417,28130.914634146342,0.3611778201219512,50
83,shifted_exponential_calibrated_probability,800000.0,242,shifted_exponential,bounded_identity,0.8,1000000.0,0.0,1.5,0.5,0.4024390243902439,35388.95121951219,0.3582028353658537,50
83,selected_ucb,800000.0,101,gaussian,bounded_identity,0.8,20.0,0.0,1.3,,0.39634146341463417,28130.914634146342,0.3611778201219512,50
83,gaussian_calibrated_probability,900000.0,99,gaussian,bounded_identity,0.8,20.0,0.0,1.1,,0.39634146341463417,27502.335365853658,0.3657833130081301,57
83,shifted_exponential_calibrated_probability,900000.0,242,shifted_exponential,bounded_identity,0.8,1000000.0,0.0,1.5,0.5,0.4146341463414634,40473.60975609756,0.3696634688346883,57
83,selected_ucb,900000.0,242,shifted_exponential,bounded_identity,0.8,1000000.0,0.0,1.5,0.5,0.4146341463414634,40473.60975609756,0.3696634688346883,57
83,gaussian_calibrated_probability,1000000.0,98,gaussian,bounded_identity,0.8,20.0,0.0,1.0,,0.39634146341463417,28035.51219512195,0.3683059512195122,64
83,shifted_exponential_calibrated_probability,1000000.0,241,shifted_exponential,bounded_identity,0.8,1000000.0,0.0,1.3,0.5,0.4146341463414634,39851.12195121951,0.3747830243902439,64
83,selected_ucb,1000000.0,241,shifted_exponential,bounded_identity,0.8,1000000.0,0.0,1.3,0.5,0.4146341463414634,39851.12195121951,0.3747830243902439,64
84,gaussian_calibrated_probability,50000.0,26,gaussian,bounded_identity,0.0,20.0,10.0,2.0,,0.21951219512195122,2759.3963414634145,0.16432426829268293,4
84,shifted_exponential_calibrated_probability,50000.0,208,shifted_exponential,bounded_identity,0.2,1000000.0,10.0,2.0,0.5,0.21951219512195122,2751.018292682927,0.16449182926829267,4
84,selected_ucb,50000.0,208,shifted_exponential,bounded_identity,0.2,1000000.0,10.0,2.0,0.5,0.21951219512195122,2751.018292682927,0.16449182926829267,4
84,gaussian_calibrated_probability,100000.0,36,gaussian,bounded_identity,0.0,1000000.0,10.0,1.1,,0.21951219512195122,3136.8841463414633,0.18814335365853657,7
84,shifted_exponential_calibrated_probability,100000.0,148,shifted_exponential,bounded_identity,0.0,20.0,10.0,1.1,0.5,0.21951219512195122,2754.1036585365855,0.19197115853658536,7
84,selected_ucb,100000.0,148,shifted_exponential,bounded_identity,0.0,20.0,10.0,1.1,0.5,0.21951219512195122,2754.1036585365855,0.19197115853658536,7
84,gaussian_calibrated_probability,200000.0,11,gaussian,bounded_identity,0.0,5.0,10.0,1.5,,0.22560975609756098,5448.1890243902435,0.19836881097560977,10
84,shifted_exponential_calibrated_probability,200000.0,279,shifted_exponential,bounded_identity,0.0,20.0,10.0,,0.75,0.23170731707317074,5372.042682926829,0.2048471036585366,10
84,selected_ucb,200000.0,279,shifted_exponential,bounded_identity,0.0,20.0,10.0,,0.75,0.23170731707317074,5372.042682926829,0.2048471036585366,10
84,gaussian_calibrated_probability,300000.0,26,gaussian,bounded_identity,0.0,20.0,10.0,2.0,,0.23780487804878048,8995.713414634147,0.20781916666666667,13
84,shifted_exponential_calibrated_probability,300000.0,306,shifted_exponential,bounded_identity,0.2,5.0,10.0,2.0,0.75,0.23780487804878048,6423.176829268293,0.21639428861788618,13
84,selected_ucb,300000.0,306,shifted_exponential,bounded_identity,0.2,5.0,10.0,2.0,0.75,0.23780487804878048,6423.176829268293,0.21639428861788618,13
84,gaussian_calibrated_probability,400000.0,5,gaussian,bounded_identity,0.0,5.0,0.0,2.0,,0.25,10526.969512195123,0.2236825762195122,17
84,shifted_exponential_calibrated_probability,400000.0,152,shifted_exponential,bounded_identity,0.0,20.0,10.0,2.0,0.5,0.25,9498.371951219513,0.22625407012195123,17
84,selected_ucb,400000.0,152,shifted_exponential,bounded_identity,0.0,20.0,10.0,2.0,0.5,0.25,9498.371951219513,0.22625407012195123,17
84,gaussian_calibrated_probability,500000.0,46,gaussian,bounded_identity,0.2,5.0,0.0,1.5,,0.25609756097560976,12281.75,0.23153406097560977,20
84,shifted_exponential_calibrated_probability,500000.0,152,shifted_exponential,bounded_identity,0.0,20.0,10.0,2.0,0.5,0.25609756097560976,11365.30487804878,0.2333669512195122,20
84,selected_ucb,500000.0,152,shifted_exponential,bounded_identity,0.0,20.0,10.0,2.0,0.5,0.25609756097560976,11365.30487804878,0.2333669512195122,20
84,gaussian_calibrated_probability,600000.0,46,gaussian,bounded_identity,0.2,5.0,0.0,1.5,,0.2621951219512195,14577.30487804878,0.23789961382113822,25
84,shifted_exponential_calibrated_probability,600000.0,151,shifted_exponential,bounded_identity,0.0,20.0,10.0,1.5,0.5,0.25609756097560976,11507.865853658537,0.23691778455284554,25
84,selected_ucb,600000.0,46,gaussian,bounded_identity,0.2,5.0,0.0,1.5,,0.2621951219512195,14577.30487804878,0.23789961382113822,25
84,gaussian_calibrated_probability,700000.0,43,gaussian,bounded_identity,0.2,5.0,0.0,1.1,,0.2682926829268293,14668.048780487805,0.2473383275261324,33
84,shifted_exponential_calibrated_probability,700000.0,211,shifted_exponential,bounded_identity,0.8,5.0,0.0,1.1,0.5,0.2621951219512195,15722.658536585366,0.239734181184669,33
84,selected_ucb,700000.0,43,gaussian,bounded_identity,0.2,5.0,0.0,1.1,,0.2682926829268293,14668.048780487805,0.2473383275261324,33
84,gaussian_calibrated_probability,800000.0,45,gaussian,bounded_identity,0.2,5.0,0.0,1.3,,0.2621951219512195,20276.670731707316,0.23684928353658538,46
84,shifted_exponential_calibrated_probability,800000.0,213,shifted_exponential,bounded_identity,0.8,5.0,0.0,1.3,0.5,0.2621951219512195,23336.518292682926,0.23302447408536586,46
84,selected_ucb,800000.0,45,gaussian,bounded_identity,0.2,5.0,0.0,1.3,,0.2621951219512195,20276.670731707316,0.23684928353658538,46
84,gaussian_calibrated_probability,900000.0,107,gaussian,bounded_identity,0.8,20.0,10.0,1.2,,0.2804878048780488,32130.725609756097,0.2447869986449865,59
84,shifted_exponential_calibrated_probability,900000.0,212,shifted_exponential,bounded_identity,0.8,5.0,0.0,1.2,0.5,0.27439024390243905,26711.993902439026,0.2447102506775068,59
84,selected_ucb,900000.0,107,gaussian,bounded_identity,0.8,20.0,10.0,1.2,,0.2804878048780488,32130.725609756097,0.2447869986449865,59
84,gaussian_calibrated_probability,1000000.0,98,gaussian,bounded_identity,0.8,20.0,0.0,1.0,,0.2804878048780488,32781.17682926829,0.24770662804878052,72
84,shifted_exponential_calibrated_probability,1000000.0,350,shifted_exponential,bounded_identity,0.8,20.0,0.0,1.0,0.75,0.27439024390243905,29949.371951219513,0.24444087195121952,72
84,selected_ucb,1000000.0,98,gaussian,bounded_identity,0.8,20.0,0.0,1.0,,0.2804878048780488,32781.17682926829,0.24770662804878052,72
