split,price,minimum,cap,accuracy,tokens,calls,profit,fixed_accuracy,fixed_tokens,fixed_calls,fixed_profit,cap_rate,minimum_rate
0,1e-06,233,512,0.5872584541062802,34622.44082125604,233.0030193236715,0.5526360132850242,0.6086956521739131,76113.82608695653,512,0.5325818260869565,0.0,0.9996980676328503
0,1.25e-06,198,512,0.5866545893719807,29403.984601449276,198.0024154589372,0.5498996086201691,0.6086956521739131,76113.82608695653,512,0.5135533695652174,0.0,0.9996980676328503
0,1.5e-06,134,512,0.5785024154589372,19918.479166666668,134.01539855072463,0.5486246967089372,0.6086956521739131,76113.82608695653,512,0.4945249130434783,0.0,0.9996980676328503
0,1.75e-06,134,512,0.5785024154589372,19917.911533816427,134.0096618357488,0.5436460702747584,0.582427536231884,23791.360809178743,160,0.5407926548158213,0.0,0.9996980676328503
0,2e-06,103,512,0.5785024154589372,15317.638888888889,103.01721014492753,0.5478671376811595,0.5785024154589372,18436.808574879225,124,0.5416287983091788,0.0,0.9993961352657005
0,2.25e-06,103,512,0.5785024154589372,15317.144625603865,103.01298309178743,0.5440388400513285,0.5788043478260869,15017.950483091787,101,0.5450139592391304,0.0,0.9996980676328503
0,2.5e-06,99,512,0.5788043478260869,14720.780193236715,99.01086956521739,0.5420023973429952,0.5715579710144928,12777.033514492754,86,0.5396153872282609,0.0,0.9996980676328503
0,2.75e-06,90,512,0.5745772946859904,13376.700483091787,90.00935990338164,0.5377913683574879,0.5661231884057971,11286.705012077295,76,0.5350847496225846,0.0,0.9996980676328503
0,3e-06,90,512,0.5745772946859904,13376.351449275362,90.00603864734299,0.5344482403381643,0.561292270531401,10105.452596618357,68,0.5309759127415459,0.0,0.9996980676328503
0,3.25e-06,90,512,0.5745772946859904,13376.08786231884,90.0036231884058,0.531105009133454,0.5606884057971014,9222.07185990338,62,0.5307166722524155,0.0,0.9996980676328503
0,3.5e-06,90,512,0.5745772946859904,13375.817934782608,90.0018115942029,0.5277619319142512,0.5558574879227053,8479.140398550724,57,0.5261804965277778,0.0,0.9996980676328503
0,3.75e-06,69,512,0.561292270531401,10250.290458937197,69.00754830917874,0.5228536813103866,0.5516304347826086,7874.761473429951,53,0.5221000792572463,0.0,0.9990942028985508
0,4e-06,69,512,0.561292270531401,10249.96497584541,69.00392512077295,0.5202924106280193,0.5486111111111112,7429.677838164252,50,0.5188923997584541,0.0,0.9993961352657005
0,4.25e-06,69,512,0.561292270531401,10249.8125,69.00211352657004,0.5177305674064009,0.5483091787439613,6984.642814009662,47,0.5186244467844203,0.0,0.9996980676328503
0,4.5e-06,69,512,0.561292270531401,10249.64734299517,69.00090579710145,0.5151688574879227,0.543780193236715,6548.519323671498,44,0.5143118562801933,0.0,0.9996980676328503
0,4.75e-06,69,512,0.561292270531401,10249.547403381643,69.0,0.5126069203653382,0.5422705314009661,6249.802838164252,42,0.512583967919686,0.0,1.0
0,5e-06,55,512,0.5531400966183575,8173.400362318841,55.00452898550725,0.5122730948067633,0.5392512077294686,5951.716787439614,40,0.5094926237922706,0.0,0.998792270531401
0,5.25e-06,53,512,0.5516304347826086,7875.172101449275,53.00392512077295,0.51028578125,0.5395531400966184,5654.312801932367,38,0.5098679978864734,0.0,0.998792270531401
0,5.5e-06,53,512,0.5516304347826086,7874.965881642512,53.0018115942029,0.5083181224335749,0.5389492753623188,5502.667874396136,37,0.5086846020531401,0.0,0.9993961352657005
0,5.75e-06,53,512,0.5516304347826086,7874.813103864734,53.00030193236715,0.5063502594353865,0.5383454106280193,5209.48097826087,35,0.5083908950030193,0.0,0.9996980676328503
0,6e-06,53,512,0.5516304347826086,7874.761473429951,53.0,0.5043818659420289,0.5383454106280193,5062.746074879227,34,0.507968934178744,0.0,1.0
0,6.25e-06,53,512,0.5516304347826086,7874.761473429951,53.0,0.5024131755736715,0.5383454106280193,4914.192330917875,33,0.5076317085597826,0.0,1.0
0,6.5e-06,53,512,0.5516304347826086,7874.761473429951,53.0,0.500444485205314,0.5371376811594203,4769.147342995169,32,0.5061382234299517,0.0,1.0
0,6.75e-06,51,512,0.5498188405797102,7576.474033816425,51.0,0.4986776408514493,0.5389492753623188,4622.790458937198,31,0.5077454397644927,0.0,1.0
0,7e-06,51,512,0.5498188405797102,7576.474033816425,51.0,0.49678352234299517,0.538647342995169,4475.753623188406,30,0.5073170676328502,0.0,1.0
0,7.25e-06,51,512,0.5498188405797102,7576.474033816425,51.0,0.49488940383454105,0.5374396135265701,4323.203502415459,29,0.506096388134058,0.0,1.0
0,7.5e-06,51,512,0.5498188405797102,7576.474033816425,51.0,0.49299528532608694,0.5362318840579711,4173.953804347826,28,0.5049272305253624,0.0,1.0
0,7.75e-06,47,512,0.5483091787439613,6984.642814009662,47.0,0.49417819693538645,0.5356280193236715,4023.897946859903,27,0.5044428102355073,0.0,1.0
0,8e-06,47,512,0.5483091787439613,6984.642814009662,47.0,0.49243203623188403,0.5356280193236715,4023.897946859903,27,0.5034368357487923,0.0,1.0
0,8.25e-06,42,512,0.5422705314009661,6257.429347826087,42.08695652173913,0.490646739281401,0.5347222222222222,3875.2810990338166,26,0.5027511531551931,0.0,0.9882246376811594
0,8.5e-06,42,512,0.5422705314009661,6256.381038647343,42.07397342995169,0.48909129257246375,0.5335144927536232,3725.620471014493,25,0.50184671875,0.0,0.9888285024154589
