reward_model,generator,split_seed,price_per_million,fixed_n,fixed_quality,adaptive_quality,fixed_cost_dollars,adaptive_cost_dollars,fixed_net_utility,adaptive_net_utility,net_utility_gain,relative_net_utility_gain_percent,fixed_output_tokens,adaptive_output_tokens,adaptive_calls,direct_cost_saving_percent
rm_mistral_7b,gemma3_4b,72,10.0,7,0.3644180895760439,0.467564462819807,0.053324325000000006,0.27615605000000004,0.3110937645760438,0.19140841281980697,-0.11968535175623685,-38.472436732810486,5332.4325,27615.605,69.8225,-417.8800669300549
rm_mistral_7b,gemma3_4b,73,0.1,520,0.5863659532621898,0.6063623406680604,0.042023179,0.0751029415,0.5443427742621898,0.5312593991680603,-0.01308337509412949,-2.4035177305077466,420231.79,751029.415,938.6675,-78.71789637809175
rm_mistral_7b,gemma3_4b,73,0.2,254,0.5602906533191431,0.5971157478932636,0.041058832,0.11972040200000002,0.5192318213191431,0.47739534589326355,-0.04183647542587959,-8.057378940988484,205294.16,598602.01,799.4825,-191.5825808196395
rm_mistral_7b,gemma3_4b,73,0.5,122,0.5281148538717041,0.5758240779829087,0.0493035575,0.1687143125,0.47881129637170416,0.4071097654829087,-0.07170153088879544,-14.974903773601259,98607.115,337428.625,526.495,-242.19500793629342
rm_mistral_7b,gemma3_4b,73,1.0,68,0.5013054042315002,0.5543716980939636,0.05496786,0.19269936,0.4463375442315002,0.36167233809396365,-0.08466520613753653,-18.96887394568438,54967.86,192699.36,336.2275,-250.56733152791466
rm_mistral_7b,gemma3_4b,73,2.0,38,0.4686463698986069,0.527985265912349,0.061414224999999996,0.21340473999999998,0.4072321448986069,0.3145805259123491,-0.09265161898625779,-22.751548507872897,30707.1125,106702.37,213.455,-247.48421884343568
rm_mistral_7b,gemma3_4b,73,5.0,17,0.42425562086356083,0.48981331950189977,0.06873757500000001,0.24786070000000002,0.3555180458635609,0.24195261950189967,-0.11356542636166123,-31.943646091384302,13747.515,49572.14,112.0275,-260.58982296073145
rm_mistral_7b,gemma3_4b,73,10.0,8,0.38148116796529274,0.4593055093391963,0.06477815,0.276674275,0.3167030179652927,0.1826312343391962,-0.1340717836260965,-42.33359836210634,6477.815,27667.4275,62.8925,-327.1104917321659
rm_mistral_7b,gemma3_4b,74,0.1,395,0.5825222377309642,0.613128542519566,0.032377918250000005,0.07554666175000001,0.5501443194809642,0.537581880769566,-0.012562438711398172,-2.283480582558819,323779.1825,755466.6175,932.765,-133.32773023478742
rm_mistral_7b,gemma3_4b,74,0.2,261,0.5664046637032059,0.6045761338086798,0.0427945755,0.12296023000000002,0.5236100882032058,0.4816159038086798,-0.04199418439452596,-8.020125154316851,213972.8775,614801.15,807.9675,-187.32667297985
rm_mistral_7b,gemma3_4b,74,0.5,102,0.521416298876045,0.581939696296711,0.04181501125,0.173962755,0.479601287626045,0.4079769412967111,-0.0716243463293339,-14.934143876857329,83630.0225,347925.51,531.5725,-316.029434883866
rm_mistral_7b,gemma3_4b,74,1.0,62,0.4954148770279771,0.5599426719250752,0.050839075,0.203016885,0.4445758020279771,0.35692578692507526,-0.08765001510290182,-19.715426413915804,50839.075,203016.885,337.9375,-299.33237376958573
rm_mistral_7b,gemma3_4b,74,2.0,34,0.46154293106325317,0.5311762094946526,0.05576696,0.22939711999999998,0.40577597106325314,0.3017790894946527,-0.10399688156860043,-25.629137500699663,27883.48,114698.56,203.3075,-311.3495159140824
rm_mistral_7b,gemma3_4b,74,5.0,16,0.41692233548052515,0.49487436348525976,0.0655925375,0.26886016250000006,0.35132979798052494,0.22601420098525968,-0.12531559699526526,-35.6689349197223,13118.5075,53772.0325,100.8775,-309.89443730546327
rm_mistral_7b,gemma3_4b,74,10.0,8,0.36595556883656744,0.46066853877640895,0.06547175000000001,0.29754487500000004,0.3004838188365674,0.163123663776409,-0.1373601550601584,-45.71299565880063,6547.175,29754.4875,55.8375,-354.46299358120103
rm_mistral_7b,gemma3_4b,75,0.1,540,0.5973928728737853,0.6143588609221272,0.0458767055,0.07813386075,0.5515161673737853,0.5362250001721273,-0.015291167201658018,-2.7725691659179525,458767.055,781338.6075,930.55,-70.31271077213685
rm_mistral_7b,gemma3_4b,75,0.2,238,0.5658093148909636,0.6057069116040249,0.0404463035,0.1284156635,0.5253630113909636,0.4772912481040248,-0.04807176328693885,-9.150199432514844,202231.5175,642078.3175,806.745,-217.49666196318782
rm_mistral_7b,gemma3_4b,75,0.5,124,0.5366454286718065,0.5832445820813532,0.052671195,0.17835315999999998,0.4839742336718066,0.40489142208135315,-0.07908281159045344,-16.34029377772231,105342.39,356706.32,517.7975,-238.61612594891764
rm_mistral_7b,gemma3_4b,75,1.0,65,0.5038185739699498,0.5588602418057615,0.055237375,0.20559727749999998,0.4485811989699497,0.35326296430576165,-0.09531823466418804,-21.248825158758688,55237.375,205597.2775,327.8275,-272.20682101566194
