reward_model,generator,price_per_million,fixed_n,fixed_quality,adaptive_quality,fixed_cost_dollars,adaptive_cost_dollars,fixed_net_utility,adaptive_net_utility,net_utility_gain,relative_net_utility_gain_percent,fixed_output_tokens,adaptive_output_tokens,adaptive_calls,direct_cost_saving_percent
rm_mistral_7b,qwen35_9b,0.1,531.6,0.6042232749196768,0.6259019555097196,0.043729358100000004,0.07661513630000001,0.5604939168196766,0.5492868192097197,-0.01120709760995695,-2.000865743888565,437293.58100000006,766151.363,942.1330000000002,-77.45011955623406
rm_mistral_7b,qwen35_9b,0.2,279.0,0.5773019302679407,0.6192300490321381,0.045849137500000005,0.12784069460000003,0.5314527927679407,0.49138935443213805,-0.040063438335802594,-7.537508883088028,229245.6875,639203.473,838.2845000000001,-179.1244371158412
rm_mistral_7b,qwen35_9b,0.5,112.2,0.5344420540637282,0.5978823931974891,0.0461629925,0.18751158399999998,0.48827906156372824,0.4103708091974892,-0.07790825236623902,-15.957766661372904,92325.985,375023.16799999995,591.116,-308.9003462912952
rm_mistral_7b,qwen35_9b,1.0,73.4,0.5108945399530663,0.5748269357732099,0.060232296,0.22474893199999996,0.45066224395306637,0.35007800377320997,-0.10058424017985641,-22.32563168627031,60232.29600000001,224748.93199999997,410.2365,-274.00844734468325
rm_mistral_7b,qwen35_9b,2.0,35.6,0.47004912214726674,0.5478248115972111,0.058549596999999995,0.257149023,0.41149952514726673,0.290675788597211,-0.12082373655005571,-29.371177568878654,29274.798499999997,128574.5115,255.8355,-343.3957972557594
rm_mistral_7b,qwen35_9b,5.0,17.2,0.41977258775027304,0.5058892506234165,0.07071376250000001,0.29556529,0.3490588252502731,0.2103239606234165,-0.13873486462685655,-39.76696554302102,14142.752499999999,59113.058,121.3375,-326.20479612660927
rm_mistral_7b,qwen35_9b,10.0,9.0,0.36918765301235706,0.4770755762067237,0.07450546,0.336243245,0.29468219301235704,0.14083233120672362,-0.15384986180563343,-52.26813010077689,7450.545999999999,33624.3245,69.86,-363.4310014383799
