split,method,target_accuracy,target_margin,target_reached_train,fallback_reason,config_id,divisor,family,calibration,confidence_scale,reward_prior_strength,cost_prior_strength,cap_factor,tail_quantile,tail_decay,train_accuracy,train_predicted_accuracy,selection_accuracy,train_chars,profile_accuracy,profile_chars,selection_chars,adaptive_accuracy,adaptive_predicted_accuracy,adaptive_chars,adaptive_opens,target_error_pp,train_fixed_n,train_fixed_target_reached_train,train_fixed_train_accuracy,train_fixed_train_chars,train_fixed_test_accuracy,train_fixed_test_chars,saving_vs_train_fixed_pct,oracle_fixed_n,oracle_fixed_accuracy,oracle_fixed_chars,oracle_target_reached,oracle_accuracy_overshoot_pp,saving_vs_oracle_fixed_pct,cost_unit,policy_uses_fixed_n,policy_is_mixture
99,train_selected_ucb,0.3,0.0,True,,0,100000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.3170731707317073,0.3022253712742048,0.30063588850174217,5393.0838414634145,0.2988095238095238,6175.559636136172,6175.559636136172,0.27628968253968256,0.2532374094462646,7140.327380952381,14.928075396825397,-2.3710317460317434,15,True,0.3016004149272499,7630.869855182927,0.27320213218799544,8012.133789062499,10.88107651547502,17,0.2783277069899845,9080.418294270832,True,0.2038024450301934,21.365655748948544,output_characters,False,False
99,train_selected_ucb,0.35,0.0,True,,0,2800000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.3475609756097561,0.35610302567386803,0.3508275261324042,31917.969512195123,0.3511904761904762,40188.76546613821,40188.76546613821,0.3482142857142857,0.3100778627521277,53769.74801587302,114.48214285714286,-0.17857142857142794,83,True,0.3501993638653435,42224.14653201219,0.33914997256695334,44333.80696614583,-21.28385017089252,113,0.3482858201320093,60358.07454427083,True,0.007153441772361768,10.915402086866557,output_characters,False,False
100,train_selected_ucb,0.25,0.0,True,,0,25000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.3018292682926829,0.3531319174164544,0.26589721254355403,3226.131097560976,0.2619047619047619,2892.9258127298463,2892.9258127298463,0.2177579365079365,0.3777187215479253,2965.6150793650795,6.513392857142857,-3.224206349206349,3,True,0.25576878006255976,1661.485518292683,0.15567148680962117,1470.3369140625,-101.69629497848678,8,0.22046929228263967,3920.8984375,True,0.27113557747031614,24.36388938306746,output_characters,False,False
100,train_selected_ucb,0.3,0.0,True,,0,100000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.33689024390243905,0.3980637352805783,0.3026175958188153,6614.254573170731,0.2988095238095238,6175.559636136172,6175.559636136172,0.2524801587301587,0.4203368719351935,5645.412202380952,12.103174603174603,-4.7519841269841265,8,True,0.30266399076790734,4430.628048780488,0.22046929228263967,3920.8984375,-43.982617565083316,15,0.25557620633366607,7351.6845703125,True,0.3096047603507346,23.209270631955565,output_characters,False,False
100,train_selected_ucb,0.35,0.0,True,,0,2000000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.3871951219512195,0.45576787300757465,0.3521123693379792,30994.431402439026,0.34821428571428575,33279.738064009434,33279.738064009434,0.314484126984127,0.4787470441745946,27103.184523809523,58.138392857142854,-3.5515873015873,29,True,0.35117848790304756,16061.02667682927,0.28335973312200924,14213.2568359375,-90.68947276939718,69,0.3146206766625647,33817.7490234375,True,0.013654967843773624,19.85514912590553,output_characters,False,False
101,train_selected_ucb,0.25,0.0,True,,0,25000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.2530487804878049,0.22975882532224723,0.2610191637630662,2735.6981707317073,0.2619047619047619,2892.9258127298463,2892.9258127298463,0.2683531746031746,0.214411218407795,2673.9265873015875,5.55109126984127,1.8353174603174593,9,True,0.2506313244337632,4811.245141006098,0.26821466445521935,4580.098074776785,41.61857358410598,10,0.2718378757014907,5088.997860863095,True,0.3484701098316112,47.456716225695395,output_characters,False,False
101,train_selected_ucb,0.3,0.0,True,,0,140000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.2926829268292683,0.2617544391107781,0.3062325783972125,6235.620426829269,0.30773809523809526,7434.221686361343,7434.221686361343,0.2916666666666667,0.2549177547158059,6428.073908730159,13.009920634920634,-0.8333333333333304,30,True,0.3004157851642496,16037.48380335366,0.3038118425945707,15266.993582589286,57.895613999203924,20,0.2927936696930758,10177.99572172619,True,0.11270030264091124,36.84342099880588,output_characters,False,False
101,train_selected_ucb,0.35,0.0,True,,0,4000000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.3307926829268293,0.31927849020840826,0.35557926829268294,36681.25304878049,0.35833333333333334,48822.3707817683,48822.3707817683,0.33482142857142855,0.30987954805760665,36912.52579365079,76.3670634920635,-1.517857142857143,115,True,0.3500100744441768,61477.021246189026,0.3358317450302667,58523.47539992559,36.926975813713,110,0.3349235253536027,55978.976469494046,True,0.010209678217415474,34.06002016888178,output_characters,False,False
102,train_selected_ucb,0.25,0.0,True,,0,25000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.2149390243902439,0.21817084302410356,0.25720818815331015,3035.862804878049,0.2619047619047619,2892.9258127298463,2892.9258127298463,0.30456349206349204,0.21744750027969553,2883.5223214285716,6.513392857142857,5.456349206349204,56,True,0.2501631117752544,31414.548780487803,0.43121037144201513,27055.6640625,89.34226003557893,8,0.31253697201253444,3865.0948660714284,True,0.7973479949042406,25.39582024905251,output_characters,False,False
102,train_selected_ucb,0.3,0.0,True,,0,200000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.22408536585365854,0.2638621214015006,0.30097996515679437,9369.588414634147,0.3095238095238095,8989.34939618774,8989.34939618774,0.3685515873015873,0.2626813331176145,9123.688988095239,21.6984126984127,6.855158730158734,181,True,0.30006369729354115,101536.30945121951,0.4743771320003948,87447.77134486607,89.56669924483916,19,0.37077793051807656,9179.600306919643,True,0.2226343216489235,0.6090822797835573,output_characters,False,False
