generator,split_seed,method,target,adaptive_length,fixed_length,feasible,frontier_saving_percent
gemma2_9b,72,fixed2_a2_sequential,0.3,,4030.3153300212684,False,
gemma2_9b,72,fixed2_a2_sequential,0.35,7054.044887158193,7592.430580091911,True,7.09108482789974
gemma2_9b,72,fixed2_a2_sequential,0.4,16365.897220436706,15722.010224823078,True,-4.095449541159879
gemma2_9b,72,fixed2_a2_sequential,0.45,37365.86675636088,36113.056995948165,True,-3.469132398714625
gemma2_9b,72,fixed2_a2_sequential,0.5,97335.69766169351,76898.66553723335,True,-26.576575785394894
gemma2_9b,72,fixed2_a2_sequential,0.55,251260.43524999992,198184.50347067398,True,-26.781070593231206
gemma2_9b,72,fixed2_a2_sequential,0.6,676665.267880993,569802.1302506098,True,-18.75442929344309
gemma2_9b,72,fixed2_a2_doubling,0.3,,4030.3153300212684,False,
gemma2_9b,72,fixed2_a2_doubling,0.35,7166.494552379009,7592.430580091911,True,5.610008853156289
gemma2_9b,72,fixed2_a2_doubling,0.4,15377.723500325494,15722.010224823078,True,2.189839082752909
gemma2_9b,72,fixed2_a2_doubling,0.45,36592.37584101416,36113.056995948165,True,-1.3272729725422483
gemma2_9b,72,fixed2_a2_doubling,0.5,88982.05069219068,76898.66553723335,True,-15.713387313732664
gemma2_9b,72,fixed2_a2_doubling,0.55,231500.05368837505,198184.50347067398,True,-16.810370959518984
gemma2_9b,72,fixed2_a2_doubling,0.6,618815.0778787077,569802.1302506098,True,-8.601748752069604
gemma2_9b,72,fixed2_a4_sequential,0.3,,4030.3153300212684,False,
gemma2_9b,72,fixed2_a4_sequential,0.35,7201.136904392355,7592.430580091911,True,5.1537339929793475
gemma2_9b,72,fixed2_a4_sequential,0.4,16460.695720695967,15722.010224823078,True,-4.69841633041681
gemma2_9b,72,fixed2_a4_sequential,0.45,37438.93010461051,36113.056995948165,True,-3.671450768654405
gemma2_9b,72,fixed2_a4_sequential,0.5,98872.30410240822,76898.66553723335,True,-28.574798290271385
gemma2_9b,72,fixed2_a4_sequential,0.55,251748.4827657974,198184.50347067398,True,-27.027329764483564
gemma2_9b,72,fixed2_a4_sequential,0.6,675135.3182133499,569802.1302506098,True,-18.485923862097977
gemma2_9b,72,fixed2_a4_doubling,0.3,,4030.3153300212684,False,
gemma2_9b,72,fixed2_a4_doubling,0.35,7123.193682777304,7592.430580091911,True,6.180325158915401
gemma2_9b,72,fixed2_a4_doubling,0.4,15591.496507072949,15722.010224823078,True,0.8301337798652719
gemma2_9b,72,fixed2_a4_doubling,0.45,35872.455969106704,36113.056995948165,True,0.6662438653932234
gemma2_9b,72,fixed2_a4_doubling,0.5,88933.88823189291,76898.66553723335,True,-15.65075623949841
gemma2_9b,72,fixed2_a4_doubling,0.55,229998.26887403114,198184.50347067398,True,-16.052599898692254
gemma2_9b,72,fixed2_a4_doubling,0.6,620075.5186678031,569802.1302506098,True,-8.822955504761287
gemma2_9b,72,sqrt32_a1_sequential,0.3,,4030.3153300212684,False,
gemma2_9b,72,sqrt32_a1_sequential,0.35,6802.660280733198,7592.430580091911,True,10.402074685141894
gemma2_9b,72,sqrt32_a1_sequential,0.4,14298.080588112274,15722.010224823078,True,9.056918398784642
gemma2_9b,72,sqrt32_a1_sequential,0.45,30187.76899006226,36113.056995948165,True,16.407605721528128
gemma2_9b,72,sqrt32_a1_sequential,0.5,66486.85066840338,76898.66553723335,True,13.539656112483122
gemma2_9b,72,sqrt32_a1_sequential,0.55,163939.16014662752,198184.50347067398,True,17.279526261806776
gemma2_9b,72,sqrt32_a1_sequential,0.6,445049.2897121215,569802.1302506098,True,21.894063555645126
gemma2_9b,72,sqrt32_a1_doubling,0.3,,4030.3153300212684,False,
gemma2_9b,72,sqrt32_a1_doubling,0.35,6955.355958496417,7592.430580091911,True,8.390917965927347
gemma2_9b,72,sqrt32_a1_doubling,0.4,14348.40952473579,15722.010224823078,True,8.736800704521519
gemma2_9b,72,sqrt32_a1_doubling,0.45,31470.803231990285,36113.056995948165,True,12.85477926855856
gemma2_9b,72,sqrt32_a1_doubling,0.5,65966.5184795434,76898.66553723335,True,14.216302690450123
gemma2_9b,72,sqrt32_a1_doubling,0.55,160182.414221888,198184.50347067398,True,19.1751063192533
gemma2_9b,72,sqrt32_a1_doubling,0.6,467459.9178375808,569802.1302506098,True,17.961009090649938
gemma2_9b,72,sqrt32_a2_sequential,0.3,,4030.3153300212684,False,
gemma2_9b,72,sqrt32_a2_sequential,0.35,6874.473629974343,7592.430580091911,True,9.456220146419525
gemma2_9b,72,sqrt32_a2_sequential,0.4,14176.800955532439,15722.010224823078,True,9.82831868949524
gemma2_9b,72,sqrt32_a2_sequential,0.45,30523.556604911635,36113.056995948165,True,15.477782431057175
gemma2_9b,72,sqrt32_a2_sequential,0.5,67692.14297939368,76898.66553723335,True,11.972278704084903
gemma2_9b,72,sqrt32_a2_sequential,0.55,162430.05734040932,198184.50347067398,True,18.04098983730853
gemma2_9b,72,sqrt32_a2_sequential,0.6,442185.7531954949,569802.1302506098,True,22.396612838036745
gemma2_9b,72,sqrt32_a2_doubling,0.3,,4030.3153300212684,False,
gemma2_9b,72,sqrt32_a2_doubling,0.35,6959.310493305402,7592.430580091911,True,8.338832737524282
gemma2_9b,72,sqrt32_a2_doubling,0.4,14502.626621206065,15722.010224823078,True,7.7559013521805165
gemma2_9b,72,sqrt32_a2_doubling,0.45,31159.0182266059,36113.056995948165,True,13.718137375902861
gemma2_9b,72,sqrt32_a2_doubling,0.5,65358.00786723011,76898.66553723335,True,15.007617608676703
gemma2_9b,72,sqrt32_a2_doubling,0.55,162381.8059919311,198184.50347067398,True,18.065336518120212
gemma2_9b,72,sqrt32_a2_doubling,0.6,471655.7262004793,569802.1302506098,True,17.22464673955568
gemma2_9b,72,sqrt32_a4_sequential,0.3,,4030.3153300212684,False,
gemma2_9b,72,sqrt32_a4_sequential,0.35,6825.1125974276365,7592.430580091911,True,10.106354935615169
gemma2_9b,72,sqrt32_a4_sequential,0.4,14426.902078341853,15722.010224823078,True,8.237548048635745
gemma2_9b,72,sqrt32_a4_sequential,0.45,29945.836139074963,36113.056995948165,True,17.077537516597264
gemma2_9b,72,sqrt32_a4_sequential,0.5,66707.47849172744,76898.66553723335,True,13.252748892724897
gemma2_9b,72,sqrt32_a4_sequential,0.55,160572.11418024433,198184.50347067398,True,18.97847138991636
gemma2_9b,72,sqrt32_a4_sequential,0.6,436687.9463916737,569802.1302506098,True,23.36147528974487
gemma2_9b,72,sqrt32_a4_doubling,0.3,,4030.3153300212684,False,
gemma2_9b,72,sqrt32_a4_doubling,0.35,7009.771820070195,7592.430580091911,True,7.674205959149683
gemma2_9b,72,sqrt32_a4_doubling,0.4,14392.417021089153,15722.010224823078,True,8.456890593002308
gemma2_9b,72,sqrt32_a4_doubling,0.45,31009.440482877697,36113.056995948165,True,14.132330347007416
gemma2_9b,72,sqrt32_a4_doubling,0.5,65298.964674796865,76898.66553723335,True,15.084398124984444
gemma2_9b,72,sqrt32_a4_doubling,0.55,161583.34967120498,198184.50347067398,True,18.46822186321192
gemma2_9b,72,sqrt32_a4_doubling,0.6,470045.94642192335,569802.1302506098,True,17.50716231699797
gemma2_9b,72,quarter32_a1_sequential,0.3,,4030.3153300212684,False,
gemma2_9b,72,quarter32_a1_sequential,0.35,7172.1439094858315,7592.430580091911,True,5.535601098653597
gemma2_9b,72,quarter32_a1_sequential,0.4,14451.699957613808,15722.010224823078,True,8.079820894681832
