generator,split_seed,method,price,selected,fixed_n,profit,fixed_profit,relative_percent,delta_profit,ci_low,ci_high,quality,fixed_quality,cost,fixed_cost,samples,delta_test_oracle
gemma2_9b,74,corrected_spacing,1e-06,373,35,0.4412558670886717,0.4184915836772171,5.43960363824489,0.02276428341145456,0.004561043326519766,0.049041547795287306,0.5055701020886718,0.46689271367721724,0.064314235,0.048401129999999994,120.3825,0.017117690296050148
gemma2_9b,74,corrected_spacing,2e-06,377,21,0.39390059041032083,0.3752803549274043,4.961686706600581,0.018620235482916497,0.004895509161022367,0.037348023630716744,0.4452029804103208,0.4332564399274043,0.051302389999999996,0.057976085,45.835,0.01706000881406261
gemma2_9b,74,corrected_spacing,1e-05,431,5,0.27458173187475016,0.2651726466456205,3.548286502455161,0.009409085229129671,0.0011169288428677657,0.01942630754174419,0.3493943568747502,0.33443389664562045,0.07481262500000001,0.06926125000000001,12.185,0.006329860159721201
gemma2_9b,74,train_selected_spacing,2e-08,110,938,0.6332278602915611,0.6338402612841919,-0.09661755966559077,-0.0006124009926307905,-0.0025554519036641503,0.0008921767277064066,0.6597691618915611,0.6597858234341919,0.0265413016,0.02594556215,957.38,-0.0018036846164812825
gemma2_9b,74,train_selected_spacing,1e-07,218,316,0.5694998745983181,0.555686694686881,2.485785613279888,0.013813179911437025,0.005374833585832912,0.023205869805919776,0.620894923848318,0.5993855989368809,0.05139504925,0.04369890425,559.64,0.011760869704321664
gemma2_9b,74,train_selected_spacing,2e-07,466,162,0.5334822144325853,0.5165998875426321,3.267969524782354,0.016882326889953128,0.0063114793855515204,0.028687789400544894,0.5835178294325852,0.5614155340426321,0.050035615,0.0448156465,334.5425,0.016455684678680638
gemma2_9b,74,train_selected_spacing,1e-06,373,35,0.4412558670886717,0.4184915836772171,5.43960363824489,0.02276428341145456,0.004524864521206063,0.04837264299983905,0.5055701020886718,0.46689271367721724,0.064314235,0.048401129999999994,120.3825,0.017117690296050148
gemma2_9b,74,train_selected_spacing,2e-06,377,21,0.39390059041032083,0.3752803549274043,4.961686706600581,0.018620235482916497,0.0046551272727497,0.03750270566992418,0.4452029804103208,0.4332564399274043,0.051302389999999996,0.057976085,45.835,0.01706000881406261
gemma2_9b,74,train_selected_spacing,1e-05,431,5,0.27458173187475016,0.2651726466456205,3.548286502455161,0.009409085229129671,0.000982009868791071,0.019601486452218715,0.3493943568747502,0.33443389664562045,0.07481262500000001,0.06926125000000001,12.185,0.006329860159721201
gemma2_9b,75,empirical_spacing,2e-08,162,925,0.6151654888131592,0.6176284323508502,-0.3987743129499813,-0.002462943537690843,-0.007700291736564888,0.000853975571435986,0.6429894995131592,0.6445152033008502,0.0278240107,0.026886770950000003,951.6675,-0.0037929651080560456
gemma2_9b,75,empirical_spacing,1e-07,218,412,0.5605988167105738,0.5461368764959282,2.6480431622627014,0.014461940214645521,0.00800428898247389,0.021325933894703223,0.6139871742105738,0.6060132977459283,0.05338835749999999,0.05987642125,541.385,0.009203504903721793
gemma2_9b,75,empirical_spacing,2e-07,221,201,0.525745688271308,0.5108323305912363,2.9194232210813675,0.014913357680071692,0.007553071097687369,0.023365078805880995,0.5790291962713079,0.5692352560912363,0.05328350799999999,0.0584029255,319.5375,0.01165760005987404
gemma2_9b,75,empirical_spacing,1e-06,226,42,0.43011061663212435,0.4189665668014893,2.65989000404304,0.01114404983063512,0.0016428800402559262,0.020959763798269363,0.4976006741321244,0.48005774930148926,0.06749005749999999,0.0610911825,99.89,0.00825754864022632
gemma2_9b,75,empirical_spacing,2e-06,132,19,0.3851107254380634,0.3710867668951823,3.7791588905789153,0.014023958542881137,0.004634468037622421,0.023830850951154007,0.44158820043806346,0.4263347418951822,0.056477475,0.055247975,37.895,0.011292090418460798
gemma2_9b,75,empirical_spacing,1e-05,89,6,0.26611102236476686,0.2560276425707711,3.9383949688981312,0.010083379793995739,0.0038258775228125082,0.01685168096051628,0.35667564736476687,0.3435229925707711,0.09056462500000001,0.08749535,10.1525,0.010083379793995706
gemma2_9b,75,corrected_spacing,2e-08,407,925,0.6151661753131593,0.6176284323508502,-0.39866316197893753,-0.0024622570376908424,-0.007759887319277916,0.0009015678240366252,0.6429894995131592,0.6445152033008502,0.0278233242,0.026886770950000003,951.6575,-0.0037922786080559767
gemma2_9b,75,corrected_spacing,1e-07,463,412,0.560028413654901,0.5461368764959282,2.543599920976267,0.013891537158972685,0.007591943680813415,0.020905673393497314,0.6133453696549009,0.6060132977459283,0.053316956000000006,0.05987642125,540.98,0.008633101848048996
gemma2_9b,75,corrected_spacing,2e-07,466,201,0.525596533961011,0.5108323305912363,2.8902249301031393,0.014764203369774798,0.007282516572583766,0.023549534020771878,0.579068188961011,0.5692352560912363,0.053471655,0.0584029255,319.7125,0.011508445749577101
