generator,split_seed,method,target,prompt_index,quality,length,samples
llama3.1_8b,73,empirical_spacing,0.35,68,0.42670052796266594,19232.022241675102,14.535170305467071
llama3.1_8b,73,empirical_spacing,0.35,19,0.4496833066003457,13686.96811557412,43.065952478721734
llama3.1_8b,73,empirical_spacing,0.35,35,0.3426979406481,20636.02428960572,5.204762393608677
llama3.1_8b,73,empirical_spacing,0.35,47,0.5524729465904729,11703.157385529736,45.940952478721734
llama3.1_8b,73,empirical_spacing,0.35,90,0.41423806426844423,16014.204637123898,13.407653480236009
llama3.1_8b,73,empirical_spacing,0.35,95,0.3715543879111612,18334.403254042078,17.535170305467073
llama3.1_8b,73,empirical_spacing,0.35,46,0.3164430332155179,20264.78482929348,6.004388132212409
llama3.1_8b,73,empirical_spacing,0.35,2,0.36099403816464454,29238.67519470314,8.190952478721735
llama3.1_8b,73,empirical_spacing,0.35,15,0.35073976369704807,23215.99173355748,5.763809914886942
llama3.1_8b,73,empirical_spacing,0.35,59,0.29531170259147954,19596.06927318047,5.079762393608677
llama3.1_8b,73,empirical_spacing,0.35,29,0.5490452107628104,9177.519269849097,113.36248112161249
llama3.1_8b,73,empirical_spacing,0.35,74,0.4057139207767847,9120.180014344927,9.423980220354013
llama3.1_8b,73,empirical_spacing,0.35,48,0.33086961260359926,18652.850299813024,5.204762393608677
llama3.1_8b,73,empirical_spacing,0.35,28,0.2912022466809161,16695.976494271818,7.629388132212408
llama3.1_8b,73,empirical_spacing,0.35,43,0.26376873374360826,19505.839892354405,5.195340610934144
llama3.1_8b,73,empirical_spacing,0.35,14,0.35585177806622326,14081.212523410772,9.954762393608677
llama3.1_8b,73,empirical_spacing,0.35,21,0.37521466790181507,21312.259039868408,9.190952478721735
llama3.1_8b,73,empirical_spacing,0.35,30,0.3423091954215687,17868.623401869343,8.294592088141606
llama3.1_8b,73,empirical_spacing,0.35,52,0.39059643690309326,19548.23617443265,7.775748522792538
llama3.1_8b,73,empirical_spacing,0.35,56,0.3914887446949108,11137.649348748353,7.742449524306811
llama3.1_8b,73,empirical_spacing,0.35,72,0.47061656099461774,11432.593942916816,30.141326740118004
llama3.1_8b,73,empirical_spacing,0.35,23,0.2881786426418427,16331.16436967882,4.492449524306812
llama3.1_8b,73,empirical_spacing,0.35,92,0.24583571731193843,24246.522150323224,8.884421782674533
llama3.1_8b,73,empirical_spacing,0.35,27,0.5336192494300579,12651.655540326865,75.9151387081614
llama3.1_8b,73,empirical_spacing,0.35,44,0.3772950841668222,21412.662393101105,5.667075262910542
llama3.1_8b,73,empirical_spacing,0.35,77,0.3553339600044365,16768.39772190067,9.947857436165206
llama3.1_8b,73,empirical_spacing,0.35,84,0.5209484924754916,6589.482948575007,36.591701001514274
llama3.1_8b,73,empirical_spacing,0.35,39,0.25696385342543376,23601.79911247451,6.004388132212409
llama3.1_8b,73,empirical_spacing,0.35,64,0.41023581351367866,17330.0441414589,5.782653480236009
llama3.1_8b,73,empirical_spacing,0.35,9,0.3889697602778659,13732.309593873928,6.542075262910542
llama3.1_8b,73,empirical_spacing,0.35,55,0.3734356766368443,12033.671575625285,12.226122784188806
llama3.1_8b,73,empirical_spacing,0.35,32,0.3452409768138035,18532.48814666385,6.004388132212409
llama3.1_8b,73,empirical_spacing,0.35,54,0.3329818936915703,19175.95323212363,7.429013870816139
llama3.1_8b,73,empirical_spacing,0.35,7,0.3940923359447909,23423.74840621586,58.36054456686334
llama3.1_8b,73,empirical_spacing,0.35,69,0.347757431571304,14790.982001188426,6.282653480236009
llama3.1_8b,73,empirical_spacing,0.35,50,0.48845214261716935,9267.199859238683,66.93404752127826
llama3.1_8b,73,empirical_spacing,0.35,6,0.340487222057412,15390.69490128764,7.1764970455850765
llama3.1_8b,73,empirical_spacing,0.35,91,0.3114559748977182,6567.423211165997,33.7217346519764
llama3.1_8b,73,empirical_spacing,0.35,13,0.2898453480949304,26364.77120557457,4.608027741632278
llama3.1_8b,73,empirical_spacing,0.35,60,0.33874224811387466,15989.084752553897,7.966701001514274
llama3.1_8b,73,empirical_spacing,0.35,3,0.3324285457214956,13023.37570729881,7.558402003028547
llama3.1_8b,73,empirical_spacing,0.35,45,0.5052556258554218,10454.060187183957,49.14823169756148
llama3.1_8b,73,empirical_spacing,0.35,53,0.36909120685957325,16128.119746260743,6.570340610934143
llama3.1_8b,73,empirical_spacing,0.35,40,0.3664541832453244,12721.585653837394,12.122483174768936
llama3.1_8b,73,empirical_spacing,0.35,65,0.26872680429187934,23045.89685714792,9.950374261396268
llama3.1_8b,73,empirical_spacing,0.35,73,0.4951556220776566,5808.560389886688,46.917075262910544
llama3.1_8b,73,empirical_spacing,0.4,4,0.5630021013288696,31595.173727134148,98.26116318901302
llama3.1_8b,73,empirical_spacing,0.4,70,0.36696731494270707,35454.42784133858,9.69782931951207
llama3.1_8b,73,empirical_spacing,0.4,8,0.5110625269997291,14496.342294133308,46.01202548292416
llama3.1_8b,73,empirical_spacing,0.4,36,0.3061331490035331,29367.57523412703,14.300012391462936
llama3.1_8b,73,empirical_spacing,0.4,68,0.5084547241705994,29912.682213454682,21.268500349999144
llama3.1_8b,73,empirical_spacing,0.4,19,0.49633437049286616,24066.470127533532,76.44036824389659
llama3.1_8b,73,empirical_spacing,0.4,35,0.4227082013801249,40345.53770200905,10.180439092682759
llama3.1_8b,73,empirical_spacing,0.4,47,0.6030959801039091,20688.49340436064,81.52516108901814
llama3.1_8b,73,empirical_spacing,0.4,90,0.4453917377279021,30898.315479320005,25.481561607315527
llama3.1_8b,73,empirical_spacing,0.4,95,0.45681163492152344,30788.574649657956,28.222866493900874
llama3.1_8b,73,empirical_spacing,0.4,46,0.37401167501507765,37345.19025323549,10.869573298780175
llama3.1_8b,73,empirical_spacing,0.4,2,0.4043298561816602,33676.55048696062,9.69782931951207
llama3.1_8b,73,empirical_spacing,0.4,15,0.3815269156664549,40542.72272083453,10.16304886585345
llama3.1_8b,73,empirical_spacing,0.4,59,0.3498899720935701,37989.051798281216,9.822829319512069
llama3.1_8b,73,empirical_spacing,0.4,29,0.5564415446881412,12233.541719017518,151.02633316950266
llama3.1_8b,73,empirical_spacing,0.4,74,0.44059002650177076,20505.579808751325,21.254378535364665
llama3.1_8b,73,empirical_spacing,0.4,48,0.3771139952817707,36748.96561617732,10.41304886585345
llama3.1_8b,73,empirical_spacing,0.4,28,0.3513395980318066,30375.276729145095,13.890231937804314
llama3.1_8b,73,empirical_spacing,0.4,43,0.33845249848761283,36046.40686269599,9.59021954634138
llama3.1_8b,73,empirical_spacing,0.4,14,0.414221261918001,28126.635479692402,20.047854102437938
llama3.1_8b,73,empirical_spacing,0.4,21,0.39356365432254253,35984.92979070015,15.35002478292587
llama3.1_8b,73,empirical_spacing,0.4,30,0.4019421730314626,30967.69044866904,15.259805236584489
llama3.1_8b,73,empirical_spacing,0.4,52,0.4296355695746185,31573.174370418186,12.532622164633624
llama3.1_8b,73,empirical_spacing,0.4,56,0.4585001173508446,21028.556888998006,15.157622164633624
llama3.1_8b,73,empirical_spacing,0.4,72,0.5434175061512849,18881.196128963395,49.32073298780175
llama3.1_8b,73,empirical_spacing,0.4,23,0.38209084933552917,34527.33957888383,9.46521954634138
llama3.1_8b,73,empirical_spacing,0.4,92,0.31858871636996555,34409.02113635052,12.25653682438966
llama3.1_8b,73,empirical_spacing,0.4,27,0.5904682814616589,42899.87440517936,261.050755879239
llama3.1_8b,73,empirical_spacing,0.4,44,0.3939761257367339,41178.47090298304,10.87826841219483
llama3.1_8b,73,empirical_spacing,0.4,77,0.4189001271468453,30181.563414294644,17.492415009755177
llama3.1_8b,73,empirical_spacing,0.4,84,0.548845740912054,10325.348800306732,57.62617208048451
llama3.1_8b,73,empirical_spacing,0.4,39,0.31106568592465533,42906.076741536555,10.869573298780175
llama3.1_8b,73,empirical_spacing,0.4,64,0.4229242699873236,31869.28246628827,10.64565863902414
llama3.1_8b,73,empirical_spacing,0.4,9,0.4346121780655769,24623.737126893262,11.98587818536552
llama3.1_8b,73,empirical_spacing,0.4,55,0.4544490257796081,22965.533048791192,23.606561607315527
llama3.1_8b,73,empirical_spacing,0.4,32,0.4239613185922778,32730.975121844316,10.636963525609485
llama3.1_8b,73,empirical_spacing,0.4,54,0.34231178897804493,32589.781680621774,12.648927051218969
llama3.1_8b,73,empirical_spacing,0.4,7,0.47994762210854947,38818.066779768225,96.37407574877419
llama3.1_8b,73,empirical_spacing,0.4,69,0.41345003397396335,26631.896602668843,11.261963525609485
llama3.1_8b,73,empirical_spacing,0.4,50,0.500225978212472,12980.013031470058,94.61969721340951
llama3.1_8b,73,empirical_spacing,0.4,6,0.46270919754580153,30830.92184549377,14.36414659756035
llama3.1_8b,73,empirical_spacing,0.4,91,0.36999172811637976,12331.144862100155,63.26535585243366
llama3.1_8b,73,empirical_spacing,0.4,13,0.3366167124168595,53880.138667024075,9.23260977317069
llama3.1_8b,73,empirical_spacing,0.4,60,0.3913605258755153,29090.6991029145,14.34675637073104
llama3.1_8b,73,empirical_spacing,0.4,3,0.37657377960284627,28612.61054089017,17.178280803657763
llama3.1_8b,73,empirical_spacing,0.4,45,0.567523775069582,16325.120671894194,77.50555061584917
llama3.1_8b,73,empirical_spacing,0.4,53,0.3986451325952516,30105.27884145767,12.477183071950865
llama3.1_8b,73,empirical_spacing,0.4,40,0.3740756935638242,18369.412831032176,17.34675637073104
llama3.1_8b,73,empirical_spacing,0.4,65,0.34628349126260005,41223.64451393259,17.039158989023285
llama3.1_8b,73,empirical_spacing,0.4,73,0.5055752987324328,9647.289788123775,79.4599167597509
llama3.1_8b,73,empirical_spacing,0.45,4,0.7299406395035258,111607.98440157704,327.44795841776795
llama3.1_8b,73,empirical_spacing,0.45,70,0.38654454491600015,56360.27397886013,15.36380108193861
llama3.1_8b,73,empirical_spacing,0.45,8,0.547323524792273,34116.851031578146,108.9668974777822
llama3.1_8b,73,empirical_spacing,0.45,36,0.3881519919031632,56988.63174855381,27.937747115983193
llama3.1_8b,73,empirical_spacing,0.45,68,0.5147313000267408,57051.883325073126,39.938570553375115
llama3.1_8b,73,empirical_spacing,0.45,19,0.5748332459613487,60763.82649517824,184.96607404039025
llama3.1_8b,73,empirical_spacing,0.45,35,0.4383890387510888,70714.44392769174,17.93148882227334
llama3.1_8b,73,empirical_spacing,0.45,47,0.6426815017906387,45696.29374474817,175.2651519261363
llama3.1_8b,73,empirical_spacing,0.45,90,0.46795299870453017,54596.22246117784,46.14789206808916
llama3.1_8b,73,empirical_spacing,0.45,95,0.48210970388248675,57612.76584450964,53.31571166012535
llama3.1_8b,73,empirical_spacing,0.45,46,0.3897616717222063,65823.29750899533,19.191040865550885
llama3.1_8b,73,empirical_spacing,0.45,2,0.45710440523913887,70215.56984718068,22.3875165874197
llama3.1_8b,73,empirical_spacing,0.45,15,0.38698399628706265,63866.17569196835,16.03656129832633
llama3.1_8b,73,empirical_spacing,0.45,59,0.3661208189458427,65631.65110725204,17.450592908828433
llama3.1_8b,73,empirical_spacing,0.45,29,0.5676366426512619,24000.441414149096,298.6709491627192
llama3.1_8b,73,empirical_spacing,0.45,74,0.4960990437701531,37471.05079511599,38.22677872648529
llama3.1_8b,73,empirical_spacing,0.45,48,0.41682833825669513,55313.31566106716,15.53656129832633
llama3.1_8b,73,empirical_spacing,0.45,28,0.40260057216972783,52531.78748730211,23.891633774379315
llama3.1_8b,73,empirical_spacing,0.45,43,0.36291993622383,57622.396704937775,15.296113341603874
llama3.1_8b,73,empirical_spacing,0.45,14,0.46416381069642665,51447.20450210519,36.735507332370915
llama3.1_8b,73,empirical_spacing,0.45,21,0.41234360800577396,58622.57240596393,25.00708173110177
llama3.1_8b,73,empirical_spacing,0.45,30,0.4466015359193002,62740.04147082581,30.938570553375115
llama3.1_8b,73,empirical_spacing,0.45,52,0.46154776672243025,69882.91133720227,27.85342560126914
llama3.1_8b,73,empirical_spacing,0.45,56,0.5112157930606325,49965.999743693006,33.90118581765686
llama3.1_8b,73,empirical_spacing,0.45,72,0.5967379579296663,47534.358469639665,126.89756286266363
llama3.1_8b,73,empirical_spacing,0.45,23,0.4033540119623926,53957.54541366201,14.78656129832633
llama3.1_8b,73,empirical_spacing,0.45,92,0.40432195011796385,65991.82264897485,24.207674639930204
llama3.1_8b,73,empirical_spacing,0.45,27,0.6380407668407349,87042.10397832151,526.8249344979773
llama3.1_8b,73,empirical_spacing,0.45,44,0.4123509287688233,70690.65971914778,18.324769471436507
llama3.1_8b,73,empirical_spacing,0.45,77,0.47459759057650786,54342.78582686483,31.68939399076704
llama3.1_8b,73,empirical_spacing,0.45,84,0.6227738983336251,34665.11119906822,188.35309724349975
llama3.1_8b,73,empirical_spacing,0.45,39,0.40217491507666825,72897.99074013169,18.53656129832633
llama3.1_8b,73,empirical_spacing,0.45,64,0.44526437423665943,49375.25482900015,16.518280649163163
llama3.1_8b,73,empirical_spacing,0.45,9,0.44655912246557516,39188.533973428355,19.20059290882843
llama3.1_8b,73,empirical_spacing,0.45,55,0.5010553711488019,52586.963522619626,53.235507332370915
llama3.1_8b,73,empirical_spacing,0.45,32,0.4522279196835735,55310.81611969757,17.710144952105974
llama3.1_8b,73,empirical_spacing,0.45,54,0.4054495707099807,63678.82367531689,24.82559290882843
llama3.1_8b,73,empirical_spacing,0.45,7,0.6183942903900482,85021.772676715,213.13241178418346
llama3.1_8b,73,empirical_spacing,0.45,69,0.4419718245157038,46906.976177956254,19.710144952105974
llama3.1_8b,73,empirical_spacing,0.45,50,0.5100513398903337,24447.977482910766,183.9046445937654
llama3.1_8b,73,empirical_spacing,0.45,6,0.47342648417542144,57169.379394951764,26.95849807732213
llama3.1_8b,73,empirical_spacing,0.45,91,0.7907740244124307,114724.32943143489,600.7048768176412
llama3.1_8b,73,empirical_spacing,0.45,13,0.34791991783036935,75125.1444773701,12.826416346220356
llama3.1_8b,73,empirical_spacing,0.45,60,0.4249395605207351,48464.81768037784,23.63998689959547
llama3.1_8b,73,empirical_spacing,0.45,3,0.43932843164013047,49754.78817029499,29.78409098615056
llama3.1_8b,73,empirical_spacing,0.45,45,0.5904194153553075,37399.2597772534,175.31159447316574
llama3.1_8b,73,empirical_spacing,0.45,53,0.4443027505964231,52159.846300906116,21.823946034044585
llama3.1_8b,73,empirical_spacing,0.45,40,0.44599418014472614,38350.79243979365,38.2625165874197
llama3.1_8b,73,empirical_spacing,0.45,65,0.4117510527611902,70028.04075816496,29.05566538488142
llama3.1_8b,73,empirical_spacing,0.45,73,0.5267489677409716,18734.75415872211,158.48814267108753
llama3.1_8b,73,empirical_spacing,0.5,4,0.8877420962952134,217372.59678401926,628.6462805340578
llama3.1_8b,73,empirical_spacing,0.5,70,0.40059570558350627,92966.35032910905,25.558532030147894
llama3.1_8b,73,empirical_spacing,0.5,8,0.5862966758866074,78090.33516183667,249.53167419739535
llama3.1_8b,73,empirical_spacing,0.5,36,0.429317604301049,123447.29992304045,60.99523843617747
llama3.1_8b,73,empirical_spacing,0.5,68,0.5341565661200194,118796.5804735662,84.46807707812107
llama3.1_8b,73,empirical_spacing,0.5,19,0.6496247066159412,146475.87311250903,445.9528122493204
llama3.1_8b,73,empirical_spacing,0.5,35,0.3964977767931374,70045.21801939202,17.908385747577988
llama3.1_8b,73,empirical_spacing,0.5,47,0.6781880041676522,109717.93455576974,425.3608944715945
llama3.1_8b,73,empirical_spacing,0.5,90,0.5576724368275686,127979.18091092058,109.08831551429854
llama3.1_8b,73,empirical_spacing,0.5,95,0.5566022177668037,150034.68842508027,144.18615415624214
llama3.1_8b,73,empirical_spacing,0.5,46,0.4558331763480628,108264.163030413,31.472838641943596
llama3.1_8b,73,empirical_spacing,0.5,2,0.5333870771129692,160732.00938094963,54.439025006819946
llama3.1_8b,73,empirical_spacing,0.5,15,0.40954502636878404,111226.62530657767,27.742491947841447
llama3.1_8b,73,empirical_spacing,0.5,59,0.4032516232541555,120833.93151169375,32.10766529489252
llama3.1_8b,73,empirical_spacing,0.5,29,0.6183185994187631,62926.80824292567,783.1138201229926
llama3.1_8b,73,empirical_spacing,0.5,74,0.5866461683951788,73517.16333207233,75.15044980787378
llama3.1_8b,73,empirical_spacing,0.5,48,0.44000631211777674,94396.75828713895,26.79595888886294
llama3.1_8b,73,empirical_spacing,0.5,28,0.4484218069334015,97906.67324084157,44.43194484220706
llama3.1_8b,73,empirical_spacing,0.5,43,0.31472370419331597,59770.1557566645,15.964599176935513
llama3.1_8b,73,empirical_spacing,0.5,14,0.4651814543460388,95422.33881414967,68.69409009594635
llama3.1_8b,73,empirical_spacing,0.5,21,0.4284944270758537,98706.12420665946,41.31402500681995
llama3.1_8b,73,empirical_spacing,0.5,30,0.4999422842191389,127739.57546344778,62.61041178322855
llama3.1_8b,73,empirical_spacing,0.5,52,0.5001525959181295,131095.0029310794,51.96850496566673
llama3.1_8b,73,empirical_spacing,0.5,56,0.5348996152830473,96068.98702560709,65.7027574485001
llama3.1_8b,73,empirical_spacing,0.5,72,0.6262762454547031,97046.82803722037,260.1027793688282
llama3.1_8b,73,empirical_spacing,0.5,23,0.39078041024483956,79729.66833404737,21.819945871037664
llama3.1_8b,73,empirical_spacing,0.5,92,0.4267983703748129,153407.62227149453,57.64263823041135
llama3.1_8b,73,empirical_spacing,0.5,27,0.6654105587468139,157398.0,960.0
llama3.1_8b,73,empirical_spacing,0.5,44,0.417820281964918,112611.4216918279,29.38598595334411
llama3.1_8b,73,empirical_spacing,0.5,77,0.5089230795896851,127765.04713430617,74.66503802464524
llama3.1_8b,73,empirical_spacing,0.5,84,0.8310806725870332,78363.08196557332,418.6296224409796
llama3.1_8b,73,empirical_spacing,0.5,39,0.4474563202971936,145916.87124096786,37.43786570642476
llama3.1_8b,73,empirical_spacing,0.5,64,0.43326706047377833,60728.56523215105,20.352172318220465
llama3.1_8b,73,empirical_spacing,0.5,9,0.4836050786420478,73431.26668082719,35.736998971169385
llama3.1_8b,73,empirical_spacing,0.5,55,0.536052825396296,104754.77041559624,106.1138896844141
llama3.1_8b,73,empirical_spacing,0.5,32,0.4595932181672873,81023.3179489483,25.874572112454345
llama3.1_8b,73,empirical_spacing,0.5,54,0.4289998142288747,95039.85401552459,36.92761116593019
llama3.1_8b,73,empirical_spacing,0.5,7,0.7342069398113569,238039.34693875213,614.8597899720197
llama3.1_8b,73,empirical_spacing,0.5,69,0.4518034414659644,75501.76519051613,31.901305582965094
llama3.1_8b,73,empirical_spacing,0.5,50,0.5286591363862304,69950.25538727685,526.9470157473445
llama3.1_8b,73,empirical_spacing,0.5,6,0.5327353656035707,128558.14645257025,61.46142480105383
llama3.1_8b,73,empirical_spacing,0.5,91,0.9660390089394696,172013.99344018835,904.0257533331776
llama3.1_8b,73,empirical_spacing,0.5,13,0.33906721269943246,97950.5476763767,16.591186364876354
llama3.1_8b,73,empirical_spacing,0.5,60,0.4943441955255765,114607.77886153979,55.750731412849525
llama3.1_8b,73,empirical_spacing,0.5,3,0.47039093786299724,113616.69195405036,68.19018430721513
llama3.1_8b,73,empirical_spacing,0.5,45,0.6630042072270723,83297.76956643836,388.7143504524519
llama3.1_8b,73,empirical_spacing,0.5,53,0.4337887231403681,87752.46844286808,36.93469133054309
llama3.1_8b,73,empirical_spacing,0.5,40,0.5079773799220076,91751.18943949006,91.70940972556734
llama3.1_8b,73,empirical_spacing,0.5,65,0.48276943039232506,114305.6141370498,47.330503936836124
llama3.1_8b,73,empirical_spacing,0.5,73,0.571641892006327,53364.53400942475,455.14397669386864
llama3.1_8b,73,empirical_spacing,0.55,4,0.9230391643039739,330796.0,960.0
llama3.1_8b,73,empirical_spacing,0.55,70,0.6355925662529873,199237.04666744906,54.69921597039154
llama3.1_8b,73,empirical_spacing,0.55,8,0.590267413600469,139816.4870451255,446.78769184509565
llama3.1_8b,73,empirical_spacing,0.55,36,0.5388970729361883,237065.34105276444,117.42962216735759
llama3.1_8b,73,empirical_spacing,0.55,68,0.5508903849641216,222575.40190715378,157.6134786495751
llama3.1_8b,73,empirical_spacing,0.55,19,0.7088010781963279,254415.4054274172,773.4882395558732
llama3.1_8b,73,empirical_spacing,0.55,35,0.43906263250489186,153780.17118459847,38.95383952518465
llama3.1_8b,73,empirical_spacing,0.55,47,0.7002916790981367,195041.07191454113,759.8512469552219
llama3.1_8b,73,empirical_spacing,0.55,90,0.5684510908129066,239100.8064742785,205.11959102816294
llama3.1_8b,73,empirical_spacing,0.55,95,0.6067557227116158,284773.0154190557,270.7820507167341
llama3.1_8b,73,empirical_spacing,0.55,46,0.4956487070298793,210669.99725706305,61.45383952518464
llama3.1_8b,73,empirical_spacing,0.55,2,0.5742764785390237,301159.21468510234,102.3807982117703
llama3.1_8b,73,empirical_spacing,0.55,15,0.4766987124239544,248124.33303353528,61.45070479418631
llama3.1_8b,73,empirical_spacing,0.55,59,0.42238240584991915,215726.2099643446,57.835266070590095
llama3.1_8b,73,empirical_spacing,0.55,29,0.6442251064863697,77133.0,960.0
llama3.1_8b,73,empirical_spacing,0.55,74,0.605125863620653,156885.49323827855,159.47562555876416
llama3.1_8b,73,empirical_spacing,0.55,48,0.5026228835784012,176718.33783470484,50.35901217819077
llama3.1_8b,73,empirical_spacing,0.55,28,0.5096469448281733,200958.49665029894,91.5184942191724
llama3.1_8b,73,empirical_spacing,0.55,43,0.3816149021747989,126117.07909923274,33.749842916591206
llama3.1_8b,73,empirical_spacing,0.55,14,0.546546596631251,229300.32574402803,166.86629921375584
llama3.1_8b,73,empirical_spacing,0.55,21,0.4989200476882026,203009.13095091213,84.93158224137875
llama3.1_8b,73,empirical_spacing,0.55,30,0.5593389148982866,249245.37302736993,122.94412116537208
llama3.1_8b,73,empirical_spacing,0.55,52,0.5067549119447796,263014.04075928056,104.9916133805734
llama3.1_8b,73,empirical_spacing,0.55,56,0.544925822301997,184440.37345871076,128.48683274237152
llama3.1_8b,73,empirical_spacing,0.55,72,0.6509645455033655,202752.65049244743,544.982830584036
llama3.1_8b,73,empirical_spacing,0.55,23,0.43218347339290475,139638.98794723873,38.249842916591206
llama3.1_8b,73,empirical_spacing,0.55,92,0.4805335058055482,300540.4700591081,112.63244411897385
llama3.1_8b,73,empirical_spacing,0.55,27,0.6654105587468139,157398.0,960.0
llama3.1_8b,73,empirical_spacing,0.55,44,0.4448125519146904,208104.2526863686,53.805093417583976
llama3.1_8b,73,empirical_spacing,0.55,77,0.5369146679850056,233678.910921629,132.88244411897386
llama3.1_8b,73,empirical_spacing,0.55,84,0.9534927192822109,170068.79568751092,917.5335395405289
llama3.1_8b,73,empirical_spacing,0.55,39,0.48736991159824317,259873.50842537542,66.59302435638153
llama3.1_8b,73,empirical_spacing,0.55,64,0.4729317371558237,133221.91690391488,44.87319700938765
llama3.1_8b,73,empirical_spacing,0.55,9,0.577424688625608,142270.52603354724,69.36825928777697
llama3.1_8b,73,empirical_spacing,0.55,55,0.6347417255058786,210993.05837885512,213.44067226755618
llama3.1_8b,73,empirical_spacing,0.55,32,0.5108198655676329,196061.59243051097,62.944435332189656
llama3.1_8b,73,empirical_spacing,0.55,54,0.4845806630212378,211888.41652436397,83.11512455677862
llama3.1_8b,73,empirical_spacing,0.55,7,0.7371581626286834,373289.0,960.0
llama3.1_8b,73,empirical_spacing,0.55,69,0.4754876402906638,157340.95292656956,66.19114351778254
llama3.1_8b,73,empirical_spacing,0.55,50,0.5345101364145424,104158.0170750473,777.0179409586528
llama3.1_8b,73,empirical_spacing,0.55,6,0.5451960773143637,249744.2817574439,119.05807106517352
llama3.1_8b,73,empirical_spacing,0.55,91,0.9666631758572981,183207.0,960.0
llama3.1_8b,73,empirical_spacing,0.55,13,0.36849932358446835,156708.68761288983,26.791065669795884
llama3.1_8b,73,empirical_spacing,0.55,60,0.5269256156354352,217976.5995310007,106.10242854937653
llama3.1_8b,73,empirical_spacing,0.55,3,0.5528483875046998,223603.49202028482,133.21308663477083
llama3.1_8b,73,empirical_spacing,0.55,45,0.7020323997819784,148934.37167007235,686.4912172034626
llama3.1_8b,73,empirical_spacing,0.55,53,0.47371677770896586,196408.22160514304,83.37617465697718
llama3.1_8b,73,empirical_spacing,0.55,40,0.5267046139191931,179080.8168115631,179.04028025275193
llama3.1_8b,73,empirical_spacing,0.55,65,0.5462858782404896,250476.4856960834,102.37617465697718
llama3.1_8b,73,empirical_spacing,0.55,73,0.5754524217272137,85980.94735899835,738.650227994218
llama3.1_8b,73,empirical_spacing,0.6,4,0.9230391643039739,330796.0,960.0
llama3.1_8b,73,empirical_spacing,0.6,70,0.6896892874147572,386212.0378921762,105.84736413364713
llama3.1_8b,73,empirical_spacing,0.6,8,0.5926665999540698,245744.58612169308,784.4835869806325
llama3.1_8b,73,empirical_spacing,0.6,36,0.6017382468975031,526928.8779148007,259.7811956624246
llama3.1_8b,73,empirical_spacing,0.6,68,0.5568079661108547,382336.7660614223,270.7291983808807
llama3.1_8b,73,empirical_spacing,0.6,19,0.7279754489059775,314899.0,960.0
llama3.1_8b,73,empirical_spacing,0.6,35,0.5039608002271908,331598.66747571016,83.25845109103514
llama3.1_8b,73,empirical_spacing,0.6,47,0.7154239957834732,246547.0,960.0
llama3.1_8b,73,empirical_spacing,0.6,90,0.6325376579929936,464419.60459904134,399.21838316948094
llama3.1_8b,73,empirical_spacing,0.6,95,0.679664701861309,523883.32153664075,492.0975271878814
llama3.1_8b,73,empirical_spacing,0.6,46,0.5220488671198421,463951.9426919978,134.83563859145022
llama3.1_8b,73,empirical_spacing,0.6,2,0.6081512426159638,688524.3540745942,225.8063451177372
llama3.1_8b,73,empirical_spacing,0.6,15,0.5354069647309365,476851.8335520107,118.5176902221918
llama3.1_8b,73,empirical_spacing,0.6,59,0.48053842750711595,453243.3642169167,121.92960598325988
llama3.1_8b,73,empirical_spacing,0.6,29,0.6442251064863697,77133.0,960.0
llama3.1_8b,73,empirical_spacing,0.6,74,0.6196646795677764,311780.1599588604,318.2401358829561
llama3.1_8b,73,empirical_spacing,0.6,48,0.5468526861824441,369201.4466500478,104.79706522302196
llama3.1_8b,73,empirical_spacing,0.6,28,0.5679777146781294,415521.36176728446,189.36335598492022
llama3.1_8b,73,empirical_spacing,0.6,43,0.4654431155561502,365729.12077752524,98.21399456972914
llama3.1_8b,73,empirical_spacing,0.6,14,0.6309834001308597,475591.9819048809,347.4280299030168
llama3.1_8b,73,empirical_spacing,0.6,21,0.5216895688679476,415473.43632939603,172.39940217874963
llama3.1_8b,73,empirical_spacing,0.6,30,0.5917812892685884,445656.485448986,222.99423913779793
llama3.1_8b,73,empirical_spacing,0.6,52,0.5392351022226,548683.953851001,218.821426638213
llama3.1_8b,73,empirical_spacing,0.6,56,0.5520439326299519,319074.7046040066,222.2467663123968
llama3.1_8b,73,empirical_spacing,0.6,72,0.661958330085949,354665.30983725126,954.8909510877145
llama3.1_8b,73,empirical_spacing,0.6,23,0.517421351831076,348611.2752997233,95.49167119964055
llama3.1_8b,73,empirical_spacing,0.6,92,0.5890988117359438,642777.9091367801,243.85925273007834
llama3.1_8b,73,empirical_spacing,0.6,27,0.6654105587468139,157398.0,960.0
llama3.1_8b,73,empirical_spacing,0.6,44,0.5001720516209112,451066.88113296335,115.89940217874963
llama3.1_8b,73,empirical_spacing,0.6,77,0.5370443539867353,385187.9899513249,216.89529892390775
llama3.1_8b,73,empirical_spacing,0.6,84,0.9921232932834128,178484.0,960.0
llama3.1_8b,73,empirical_spacing,0.6,39,0.51065914857221,542910.5313333102,138.61252718124013
llama3.1_8b,73,empirical_spacing,0.6,64,0.511733462071019,281312.91487738636,94.96063859145022
llama3.1_8b,73,empirical_spacing,0.6,9,0.5865950589061067,311592.68171240395,152.7786277242672
llama3.1_8b,73,empirical_spacing,0.6,55,0.6508478181771036,443355.56278119324,448.40031250954684
