split,price,minimum,cap,accuracy,tokens,calls,profit,fixed_accuracy,fixed_tokens,fixed_calls,fixed_profit,cap_rate,minimum_rate
2,8.5e-06,46,512,0.4963768115942029,6529.311292270531,46.0024154589372,0.4408776656099034,0.48188405797101447,4679.42693236715,33,0.4421089290458938,0.0,0.9993961352657005
2,8.75e-06,46,512,0.4963768115942029,6529.272946859904,46.00150966183575,0.4392456733091787,0.4815821256038647,4536.264492753623,32,0.4418898112922705,0.0,0.9993961352657005
2,9e-06,46,512,0.4963768115942029,6529.236714975846,46.00090579710145,0.4376136811594203,0.4806763285024155,4394.076690821256,31,0.44112963828502416,0.0,0.9996980676328503
2,9.25e-06,46,512,0.4963768115942029,6529.219806763285,46.00030193236715,0.4359815283816425,0.4806763285024155,4394.076690821256,31,0.44003111911231885,0.0,0.9996980676328503
2,9.5e-06,46,512,0.4963768115942029,6529.211352657005,46.0,0.4343493037439613,0.48007246376811596,4255.96407004831,30,0.439640805102657,0.0,1.0
2,9.75e-06,46,512,0.4963768115942029,6529.211352657005,46.0,0.4327170009057971,0.48007246376811596,4255.96407004831,30,0.4385768140851449,0.0,1.0
2,1e-05,46,512,0.4963768115942029,6529.211352657005,46.0,0.43108469806763283,0.4815821256038647,4114.161533816425,29,0.4404405102657005,0.0,1.0
3,1e-06,206,512,0.5528381642512077,31709.32004830918,206.00815217391303,0.5211288442028985,0.5797101449275363,78849.50724637682,512,0.5008606376811595,0.0,0.9996980676328503
3,1.25e-06,166,512,0.5477053140096618,25600.98822463768,166.01600241545893,0.5157040787288647,0.5797101449275363,78849.50724637682,512,0.4811482608695652,0.0,0.998792270531401
3,1.5e-06,166,512,0.5477053140096618,25599.278985507248,166.00090579710144,0.509306395531401,0.5374396135265701,18364.17874396135,119,0.509893345410628,0.0,0.9996980676328503
3,1.75e-06,120,512,0.5374396135265701,18582.83695652174,120.66425120772946,0.504919648852657,0.5329106280193237,16359.129830917875,106,0.5042821508152173,0.0,0.9803743961352657
3,2e-06,120,512,0.5377415458937198,18549.998792270533,120.32397342995169,0.5006415483091788,0.5289855072463768,14805.116243961353,96,0.4993752747584541,0.0,0.9876207729468599
3,2.25e-06,112,512,0.5353260869565217,17275.498792270533,112.00603864734299,0.49645621467391304,0.5262681159420289,13577.985507246376,88,0.4957176485507246,0.0,0.9993961352657005
3,2.5e-06,98,512,0.528683574879227,15121.055555555555,98.01026570048309,0.49088093599033816,0.5241545893719807,12497.469806763285,81,0.49291091485507244,0.0,0.998792270531401
3,2.75e-06,95,512,0.5280797101449275,14673.735809178745,95.22644927536231,0.487726936669686,0.5226449275362319,11432.368961352657,74,0.4912059128925121,0.0,0.990036231884058
3,3e-06,95,512,0.5280797101449275,14653.573369565218,95.0048309178744,0.48411899003623193,0.5196256038647343,10657.783212560387,69,0.48765225422705316,0.0,0.9993961352657005
3,3.25e-06,92,512,0.5271739130434783,14195.321557971014,92.0036231884058,0.4810391179800725,0.5150966183574879,9887.302234299517,64,0.48296288609601445,0.0,0.9996980676328503
3,3.5e-06,92,512,0.5268719806763285,14362.704710144928,93.7590579710145,0.47660251419082134,0.5114734299516909,9110.192330917875,59,0.4795877567934782,0.0,0.9329710144927537
3,3.75e-06,92,512,0.5268719806763285,14316.69595410628,93.30072463768116,0.47318437084842996,0.5075483091787439,8497.813405797102,55,0.47568150890700484,0.0,0.946256038647343
3,4e-06,74,512,0.5208333333333334,11639.873188405798,76.18357487922705,0.47427384057971006,0.5018115942028986,7884.730676328502,51,0.47027267149758456,0.0,0.9060990338164251
3,4.25e-06,74,512,0.5214371980676329,11597.761473429951,75.75452898550725,0.4721467118055555,0.5009057971014492,7427.548611111111,48,0.469338715504227,0.0,0.9184782608695652
3,4.5e-06,66,512,0.5166062801932367,10193.111413043478,66.00271739130434,0.4707372788345411,0.49879227053140096,6956.904287439614,45,0.4674862012379228,0.0,0.9993961352657005
3,4.75e-06,66,512,0.5166062801932367,10192.983091787439,66.00090579710145,0.4681896105072464,0.49879227053140096,6654.548007246377,43,0.46718316749698074,0.0,0.9996980676328503
3,5e-06,66,512,0.5166062801932367,10192.919082125603,66.0,0.4656416847826087,0.4969806763285024,6342.098731884058,41,0.4652701826690821,0.0,1.0
3,5.25e-06,66,512,0.5166062801932367,10192.919082125603,66.0,0.4630934550120773,0.4960748792270531,6030.095712560386,39,0.46441687673611115,0.0,1.0
3,5.5e-06,66,512,0.5166062801932367,10192.919082125603,66.0,0.46054522524154584,0.4939613526570048,5723.538949275362,37,0.46248188843599036,0.0,1.0
3,5.75e-06,66,512,0.5166062801932367,10192.919082125603,66.0,0.4579969954710145,0.4915458937198068,5412.052838164252,35,0.46042658990036234,0.0,1.0
3,6e-06,52,512,0.5027173913043478,8038.442330917875,52.00030193236715,0.45448673731884054,0.4927536231884058,5249.614734299517,34,0.4612559347826086,0.0,0.9996980676328503
3,6.25e-06,52,512,0.5027173913043478,8038.420289855072,52.0,0.45247726449275366,0.49245169082125606,5096.447161835748,33,0.4605988960597826,0.0,1.0
3,6.5e-06,52,512,0.5027173913043478,8038.420289855072,52.0,0.4504676594202898,0.4927536231884058,4942.155495169082,32,0.46062961246980677,0.0,1.0
3,6.75e-06,52,512,0.5027173913043478,8038.420289855072,52.0,0.44845805434782604,0.491243961352657,4797.000603864734,31,0.45886420727657007,0.0,1.0
3,7e-06,52,512,0.5027173913043478,8038.420289855072,52.0,0.4464484492753623,0.491243961352657,4640.856582125604,30,0.4587579652777778,0.0,1.0
3,7.25e-06,52,512,0.5027173913043478,8038.420289855072,52.0,0.44443884420289853,0.491243961352657,4490.005132850241,29,0.45869142413949276,0.0,1.0
3,7.5e-06,48,512,0.5009057971014492,7432.773852657005,48.065519323671495,0.4451599932065218,0.4921497584541063,4337.989130434783,28,0.4596148399758454,0.0,0.9927536231884058
3,7.75e-06,47,512,0.5015096618357487,7272.748490338165,47.0625,0.44514586103562803,0.4882246376811594,4183.800120772947,27,0.4558001867451691,0.0,0.9927536231884058
