generator,split_seed,price,method,selected_policy,fixed_n,profit,fixed_profit,delta_profit,relative_percent,quality,fixed_quality,cost,fixed_cost,samples,ci_low,ci_high,delta_test_oracle
llama3.1_8b,42,1e-07,original_sequential,spacing_w2_a4_n4,361,0.5254967146779417,0.5348807963688712,-0.00938408169092936,-1.7544248652475067,0.6050853381779416,0.6127612303688711,0.07958862350000001,0.077880434,420.32,-0.015563044203820682,-0.003295644768508076,-0.014001100676895861
llama3.1_8b,42,2e-07,spacing,spacing_w4_a1_n5,172,0.5001322190201365,0.49731253898615835,0.002819680033978307,0.5669834988931953,0.5537537450201365,0.5716378864861582,0.05362152599999998,0.0743253475,205.64,-0.007394754430295478,0.012860199932201416,-0.002340635839776395
llama3.1_8b,42,2e-07,recent_gain,recent_gain_w16_a2_n32,172,0.4585864706716363,0.49731253898615835,-0.0387260683145219,-7.787068549180449,0.4744924446716363,0.5716378864861582,0.015905974,0.0743253475,36.99,-0.057257239577117536,-0.02145886531466865,-0.04388638418827656
llama3.1_8b,42,2e-07,remaining_range,remaining_range_w0_a0.1_n4,172,0.518802689190921,0.49731253898615835,0.02149015020476277,4.321256457473095,0.5611577716909211,0.5716378864861582,0.0423550825,0.0743253475,172.7575,0.01345234969471017,0.029610817735371782,0.016329834331008097
llama3.1_8b,42,2e-07,all_train_selected,remaining_range_w0_a0.1_n4,172,0.518802689190921,0.49731253898615835,0.02149015020476277,4.321256457473095,0.5611577716909211,0.5716378864861582,0.0423550825,0.0743253475,172.7575,0.01353147525928922,0.030076364817529105,0.016329834331008097
llama3.1_8b,42,2e-07,original_sequential,spacing_w2_a4_n4,172,0.47142129161853047,0.49731253898615835,-0.025891247367627813,-5.206232567634585,0.5858696011185305,0.5716378864861582,0.11444830949999998,0.0743253475,338.8375,-0.03769185049167517,-0.013696429216132974,-0.03105156324138242
llama3.1_8b,42,1e-06,spacing,spacing_w4_a1_n5,44,0.40580565414523717,0.3929396793990086,0.012865974746228583,3.2742874850172345,0.48170658164523705,0.48828802439900826,0.07590092750000003,0.09534834499999999,78.51,0.0015737576080496404,0.024918603443105463,0.008540082922641579
llama3.1_8b,42,1e-06,recent_gain,recent_gain_w16_a2_n32,44,0.3937271532560881,0.3929396793990086,0.0007874738570795397,0.20040578703681983,0.4712217232560881,0.48828802439900826,0.07749457000000001,0.09534834499999999,36.3075,-0.005050529737817761,0.0068388549283020465,-0.003538417966507501
llama3.1_8b,42,1e-06,remaining_range,remaining_range_w0_a0.3_n4,44,0.4004997580955474,0.3929396793990086,0.007560078696538887,1.9239794535644346,0.5351988755955474,0.48828802439900826,0.13469911749999997,0.09534834499999999,124.035,-0.008279198240060138,0.025691430703421985,0.003234186872951794
llama3.1_8b,42,1e-06,all_train_selected,remaining_range_w0_a0.3_n4,44,0.4004997580955474,0.3929396793990086,0.007560078696538887,1.9239794535644346,0.5351988755955474,0.48828802439900826,0.13469911749999997,0.09534834499999999,124.035,-0.008207475088229561,0.025431281271956558,0.003234186872951794
llama3.1_8b,42,1e-06,original_sequential,spacing_w2_a4_n4,44,0.3408429168031215,0.3929396793990086,-0.052096762595887025,-13.258208658277454,0.5256762893031216,0.48828802439900826,0.18483337249999995,0.09534834499999999,156.5975,-0.07288687980044534,-0.029862417086784596,-0.05642265441947408
llama3.1_8b,42,2e-06,spacing,spacing_w4_a1_n5,20,0.35348929514742294,0.3431278617150387,0.010361433432384269,3.0197004057307497,0.44548813014742294,0.4296834967150386,0.091998835,0.08655563499999999,48.3325,0.00013174647762289042,0.021686352832378412,0.007343612711824654
llama3.1_8b,42,2e-06,recent_gain,recent_gain_w8_a1_n16,20,0.34528300917118493,0.3431278617150387,0.0021551474561462207,0.6280887379340914,0.4219570641711847,0.4296834967150386,0.076674055,0.08655563499999999,17.8575,-0.0017023589260847214,0.006044172868016489,-0.0008626732644133606
llama3.1_8b,42,2e-06,remaining_range,remaining_range_w0_a0.1_n8,20,0.36744321972334837,0.3431278617150387,0.024315358008309595,7.086384033862878,0.4195140047233483,0.4296834967150386,0.052070785000000015,0.08655563499999999,31.0025,0.00957430220125838,0.040994333859547344,0.02129753728775008
llama3.1_8b,42,2e-06,all_train_selected,remaining_range_w0_a0.1_n8,20,0.36744321972334837,0.3431278617150387,0.024315358008309595,7.086384033862878,0.4195140047233483,0.4296834967150386,0.052070785000000015,0.08655563499999999,31.0025,0.009742927607460117,0.03986224899608028,0.02129753728775008
llama3.1_8b,42,2e-06,original_sequential,spacing_w2_a4_n4,20,0.2737389605658234,0.3431278617150387,-0.06938890114921521,-20.222461913291497,0.4929329905658234,0.4296834967150386,0.21919403000000004,0.08655563499999999,106.565,-0.08920544316481735,-0.04701843790325364,-0.07240672186977487
llama3.1_8b,42,1e-05,spacing,spacing_w4_a0.5_n5,5,0.22724669211596357,0.21570977195474794,0.011536920161215698,5.348353047091412,0.35174999211596353,0.32409477195474784,0.12450330000000008,0.108385,8.825,0.0030051147110681173,0.020571245303471253,0.008734582135701136
llama3.1_8b,42,1e-05,recent_gain,recent_gain_w4_a0.5_n8,5,0.18631928166885395,0.21570977195474794,-0.029390490285893883,-13.625015695654012,0.364539206668854,0.32409477195474784,0.178219925,0.108385,8.5225,-0.04469617537687668,-0.013310707073417524,-0.03219282831140849
llama3.1_8b,42,1e-05,remaining_range,remaining_range_w0_a0.3_n4,5,0.23272326996866702,0.21570977195474794,0.01701349801391915,7.8872170971875475,0.380010544968667,0.32409477195474784,0.14728727499999997,0.108385,19.3725,0.0029963911369019604,0.03349231885131509,0.014211159988404581
llama3.1_8b,42,1e-05,all_train_selected,remaining_range_w0_a0.3_n4,5,0.23272326996866702,0.21570977195474794,0.01701349801391915,7.8872170971875475,0.380010544968667,0.32409477195474784,0.14728727499999997,0.108385,19.3725,0.0018472831580149526,0.03313485975911542,0.014211159988404581
llama3.1_8b,42,1e-05,original_sequential,spacing_w2_a4_n4,5,0.0813808793576368,0.21570977195474794,-0.13432889259711106,-62.27297510902327,0.40663540435763684,0.32409477195474784,0.3252545250000001,0.108385,33.595,-0.15823990030671528,-0.1116421842813375,-0.13713123062262564
llama3.1_8b,43,2e-08,spacing,spacing_w4_a4_n5,510,0.6109051960763694,0.6121726675023523,-0.0012674714259829046,-0.2070447593085384,0.6315318926263692,0.6328262009523522,0.020626696549999993,0.020653533449999997,510.2575,-0.0028303624374095954,-0.00017763039415696438,-0.0013886762759827143
llama3.1_8b,43,2e-08,recent_gain,recent_gain_w16_a0.5_n32,510,0.4588018624580022,0.6121726675023523,-0.15337080504435005,-25.053520548393433,0.4602979281580022,0.6328262009523522,0.0014960656999999996,0.020653533449999997,36.7525,-0.1839182517605805,-0.12839186086276885,-0.1534920098943499
llama3.1_8b,43,2e-08,remaining_range,remaining_range_w0_a0.3_n4,510,0.6116126032852125,0.6121726675023523,-0.0005600642171397907,-0.09148794888619208,0.6323266832852125,0.6328262009523522,0.02071407999999999,0.020653533449999997,510.98,-0.0016378152899194558,1.8612074750096125e-05,-0.0006812690671396116
llama3.1_8b,43,2e-08,all_train_selected,remaining_range_w0_a0.3_n4,510,0.6116126032852125,0.6121726675023523,-0.0005600642171397907,-0.09148794888619208,0.6323266832852125,0.6328262009523522,0.02071407999999999,0.020653533449999997,510.98,-0.0016392857249194531,2.3469391000107016e-05,-0.0006812690671396116
llama3.1_8b,43,2e-08,original_sequential,spacing_w2_a4_n4,510,0.6037097645729765,0.6121726675023523,-0.008462902929375548,-1.3824372401178837,0.6227496452229766,0.6328262009523522,0.019039880649999997,0.020653533449999997,487.01,-0.013532181924678966,-0.00412361399318782,-0.008584107779375572
llama3.1_8b,43,1e-07,spacing,spacing_w4_a2_n5,339,0.5468779769331027,0.5398662916420209,0.00701168529108159,1.2987818279513843,0.6109047249331025,0.608518045892021,0.064026748,0.06865175425,392.83,-0.0017528461233729839,0.017603076626925177,0.0046867833458077435
llama3.1_8b,43,1e-07,recent_gain,recent_gain_w16_a1_n32,339,0.45281759965800233,0.5398662916420209,-0.08704869198401884,-16.12412060757811,0.4602979281580022,0.608518045892021,0.0074803284999999985,0.06865175425,36.7525,-0.1147970042049362,-0.05955963693254809,-0.08937359392929262
llama3.1_8b,43,1e-07,remaining_range,remaining_range_w0_a0.1_n4,339,0.5642897454976997,0.5398662916420209,0.02442345385567873,4.5239819995788215,0.5993639254976997,0.608518045892021,0.03507417999999998,0.06865175425,269.545,0.0154165575832831,0.03442434983506917,0.022098551910404773
llama3.1_8b,43,1e-07,all_train_selected,remaining_range_w0_a0.1_n4,339,0.5642897454976997,0.5398662916420209,0.02442345385567873,4.5239819995788215,0.5993639254976997,0.608518045892021,0.03507417999999998,0.06865175425,269.545,0.015471184915347271,0.034463059713948835,0.022098551910404773
llama3.1_8b,43,1e-07,original_sequential,spacing_w2_a4_n4,339,0.5367356457249499,0.5398662916420209,-0.003130645917070928,-0.5798928300466707,0.6112975634749502,0.608518045892021,0.07456191775000001,0.06865175425,421.75,-0.012958124722813482,0.007994032844029615,-0.005455547862345034
llama3.1_8b,43,2e-07,spacing,spacing_w4_a1_n5,133,0.5170626310420949,0.5000613021352778,0.017001328906817187,3.399848945363492,0.5678825940420948,0.5540975041352776,0.05081996300000001,0.054036202,234.24,-0.00017849431863951296,0.03675588851861584,0.015177728279002434
llama3.1_8b,43,2e-07,recent_gain,recent_gain_w16_a2_n32,133,0.4453372711580022,0.5000613021352778,-0.054724030977275524,-10.943464479975187,0.4602979281580022,0.5540975041352776,0.014960656999999997,0.054036202,36.7525,-0.07246378294426521,-0.03846279040672831,-0.0565476316050903
llama3.1_8b,43,2e-07,remaining_range,remaining_range_w0_a0.1_n4,133,0.5312638712243184,0.5000613021352778,0.031202569089040632,6.239748797958303,0.5716874592243183,0.5540975041352776,0.040423588,0.054036202,191.895,0.016112604159495048,0.048582768439536655,0.029378968461225896
llama3.1_8b,43,2e-07,all_train_selected,remaining_range_w0_a0.1_n4,133,0.5312638712243184,0.5000613021352778,0.031202569089040632,6.239748797958303,0.5716874592243183,0.5540975041352776,0.040423588,0.054036202,191.895,0.01577352998154805,0.049083174841665834,0.029378968461225896
llama3.1_8b,43,2e-07,original_sequential,spacing_w2_a4_n4,133,0.4903451612149506,0.5000613021352778,-0.009716140920327092,-1.9429899651980385,0.5965479437149507,0.5540975041352776,0.10620278249999997,0.054036202,348.9725,-0.03157851548829347,0.013278010032947114,-0.011539741548141913
llama3.1_8b,43,1e-06,spacing,spacing_w4_a1_n5,42,0.41429506860108584,0.38478652499184535,0.02950854360924055,7.668808986974248,0.4949792011010858,0.47010144249184527,0.0806841325,0.0853149175,106.8075,0.013465212774246445,0.04971683892561102,0.02554832983688926
llama3.1_8b,43,1e-06,recent_gain,recent_gain_w16_a2_n32,42,0.3860609758540967,0.38478652499184535,0.0012744508622513067,0.3312098474026126,0.4593852408540966,0.47010144249184527,0.073324265,0.0853149175,36.2125,-0.0035429607706605804,0.005829731319341996,-0.002685762910099865
llama3.1_8b,43,1e-06,remaining_range,remaining_range_w0_a0.1_n4,42,0.420339847890389,0.38478652499184535,0.03555332289854369,9.23975258730725,0.46705996039038916,0.47010144249184527,0.046720112500000015,0.0853149175,69.03,0.018165422094704713,0.05436479006966551,0.0315931091261924
llama3.1_8b,43,1e-06,all_train_selected,remaining_range_w0_a0.1_n4,42,0.420339847890389,0.38478652499184535,0.03555332289854369,9.23975258730725,0.46705996039038916,0.47010144249184527,0.046720112500000015,0.0853149175,69.03,0.018306614582710302,0.053157752765958466,0.0315931091261924
llama3.1_8b,43,1e-06,original_sequential,spacing_w2_a4_n4,42,0.362628217910763,0.38478652499184535,-0.022158307081082414,-5.758597466881671,0.5417522304107628,0.47010144249184527,0.17912401249999996,0.0853149175,187.7775,-0.05099211695010856,0.007849662619390286,-0.02611852085343358
llama3.1_8b,43,2e-06,spacing,spacing_w4_a1_n5,17,0.3577957021438995,0.33574678268872726,0.022048919455172355,6.567127547314142,0.4556954121438995,0.4052999526887273,0.09789971000000001,0.06955317,65.4775,0.004802052525953724,0.0416759258401372,0.021267174226504537
llama3.1_8b,43,2e-06,recent_gain,recent_gain_w8_a1_n16,17,0.3346974303408533,0.33574678268872726,-0.0010493523478739858,-0.3125427858073762,0.4073541403408534,0.4052999526887273,0.07265670999999999,0.06955317,17.9675,-0.004897649847708935,0.0027875679155060346,-0.0018310975765416515
llama3.1_8b,43,2e-06,remaining_range,remaining_range_w0_a0.1_n4,17,0.3681147505474858,0.33574678268872726,0.032367967858758576,9.640589136714707,0.4154318805474858,0.4052999526887273,0.04731713,0.06955317,38.315,0.015229630041164557,0.05062594551650681,0.031586222630090866
llama3.1_8b,43,2e-06,all_train_selected,remaining_range_w0_a0.1_n4,17,0.3681147505474858,0.33574678268872726,0.032367967858758576,9.640589136714707,0.4154318805474858,0.4052999526887273,0.04731713,0.06955317,38.315,0.015826728364699148,0.0508274513293184,0.031586222630090866
llama3.1_8b,43,2e-06,original_sequential,spacing_w2_a4_n4,17,0.28798922479245476,0.33574678268872726,-0.04775755789627258,-14.224278640533953,0.5092282147924548,0.4052999526887273,0.22123899000000002,0.06955317,134.7125,-0.07566574891285975,-0.01705179071860868,-0.0485393031249402
llama3.1_8b,43,1e-05,spacing,spacing_w4_a0.5_n5,4,0.22348232991616468,0.2067214922791389,0.016760837637025836,8.107931813105065,0.34406670491616465,0.2882851922791389,0.12058437500000001,0.0815637,10.345,0.001934865918785848,0.03356307462572761,0.015815195547587896
llama3.1_8b,43,1e-05,recent_gain,recent_gain_w4_a0.5_n8,4,0.17849552165008994,0.2067214922791389,-0.028225970629048844,-13.65410549133175,0.34604682165008993,0.2882851922791389,0.1675513,0.0815637,8.5575,-0.04756570629201192,-0.008321773577688289,-0.02917161271848684
llama3.1_8b,43,1e-05,remaining_range,remaining_range_w0_a0.3_n4,4,0.22702172430404158,0.2067214922791389,0.020300232024902734,9.820087791109328,0.3730866993040416,0.2882851922791389,0.14606497499999999,0.0815637,24.4325,0.005009332517011829,0.03750133344556572,0.019354589935464794
llama3.1_8b,43,1e-05,all_train_selected,remaining_range_w0_a0.3_n4,4,0.22702172430404158,0.2067214922791389,0.020300232024902734,9.820087791109328,0.3730866993040416,0.2882851922791389,0.14606497499999999,0.0815637,24.4325,0.005154751690649918,0.03674563553707352,0.019354589935464794
llama3.1_8b,43,1e-05,original_sequential,spacing_w2_a4_n4,4,0.06793340867972836,0.2067214922791389,-0.13878808359941047,-67.13771367904165,0.41383045867972856,0.2882851922791389,0.34589704999999993,0.0815637,42.865,-0.17261765777994528,-0.1054380135502019,-0.13973372568884843
llama3.1_8b,44,2e-08,spacing,spacing_w4_a4_n5,502,0.6370307404698972,0.6362040478048508,0.0008266926650465201,0.1299414343399619,0.6568664109198972,0.6557441875048505,0.01983567045,0.019540139700000004,510.5,-0.0010277874327661784,0.0026913618227781097,-0.001124842838378881
llama3.1_8b,44,2e-08,recent_gain,recent_gain_w16_a0.5_n32,502,0.45795467110667637,0.6362040478048508,-0.17824937669817434,-28.017642659332864,0.45939771310667643,0.6557441875048505,0.0014430420000000003,0.019540139700000004,36.76,-0.20618857801959872,-0.15187715966937737,-0.18020091220159967
llama3.1_8b,44,2e-08,remaining_range,remaining_range_w0_a0.3_n4,502,0.6383101118803861,0.6362040478048508,0.002106064075535592,0.33103594401864067,0.6574690215303863,0.6557441875048505,0.019158909649999993,0.019540139700000004,499.5175,0.00011616580838329361,0.004266046979751099,0.00015452857211006865
llama3.1_8b,44,2e-08,all_train_selected,remaining_range_w0_a0.3_n4,502,0.6383101118803861,0.6362040478048508,0.002106064075535592,0.33103594401864067,0.6574690215303863,0.6557441875048505,0.019158909649999993,0.019540139700000004,499.5175,9.529539620713198e-05,0.0043739482719920095,0.00015452857211006865
llama3.1_8b,44,2e-08,original_sequential,spacing_w2_a4_n4,502,0.6296979212838317,0.6362040478048508,-0.006506126521018906,-1.0226477721208391,0.6482473641838318,0.6557441875048505,0.0185494429,0.019540139700000004,491.385,-0.012963057631214789,-0.000931175129345526,-0.008457662024444312
llama3.1_8b,44,1e-07,spacing,spacing_w4_a1_n5,292,0.5592545735216297,0.5644951762661544,-0.005240602744524773,-0.9283698009943446,0.6077149580216297,0.6213608022661545,0.04846038449999999,0.05686562600000001,330.9925,-0.016864111384752866,0.006622488089535141,-0.0065037078884006005
llama3.1_8b,44,1e-07,recent_gain,recent_gain_w16_a1_n32,292,0.4521825031066764,0.5644951762661544,-0.11231267315947804,-19.89612628798153,0.45939771310667643,0.6213608022661545,0.007215209999999999,0.05686562600000001,36.76,-0.13679854645206285,-0.08821435947729547,-0.11357577830335386
llama3.1_8b,44,1e-07,remaining_range,remaining_range_w0_a0.1_n4,292,0.5728779577833254,0.5644951762661544,0.008382781517170956,1.4850049866889474,0.6082997527833253,0.6213608022661545,0.035421795,0.05686562600000001,263.865,-0.001389354196941713,0.01841937956972259,0.007119676373295136
llama3.1_8b,44,1e-07,all_train_selected,remaining_range_w0_a0.1_n4,292,0.5728779577833254,0.5644951762661544,0.008382781517170956,1.4850049866889474,0.6082997527833253,0.6213608022661545,0.035421795,0.05686562600000001,263.865,-0.0012926912244591864,0.018792253167063306,0.007119676373295136
llama3.1_8b,44,1e-07,original_sequential,spacing_w2_a4_n4,292,0.559808605819409,0.5644951762661544,-0.004686570446745389,-0.8302232939782842,0.6357816393194089,0.6213608022661545,0.0759730335,0.05686562600000001,437.5825,-0.014818042653052,0.006521263058674996,-0.005949675590621206
llama3.1_8b,44,2e-07,spacing,spacing_w4_a1_n5,166,0.5218272068493985,0.5152030004772621,0.006624206372136288,1.2857468543467148,0.5815223148493984,0.5799409869772622,0.05969510800000001,0.06473798650000001,240.1,-0.008103636868796388,0.02281693045959886,0.005400221172202291
llama3.1_8b,44,2e-07,recent_gain,recent_gain_w16_a2_n32,166,0.44496729310667626,0.5152030004772621,-0.07023570737058578,-13.632627780801435,0.45939771310667643,0.5799409869772622,0.014430419999999998,0.06473798650000001,36.76,-0.09320290616385934,-0.04928907537975165,-0.07145969257051998
llama3.1_8b,44,2e-07,remaining_range,remaining_range_w0_a0.1_n4,166,0.5367186226238103,0.5152030004772621,0.02151562214654815,4.176144573423873,0.5778656256238103,0.5799409869772622,0.041147003,0.06473798650000001,181.6125,0.0059779491102555996,0.03775799318348073,0.020291636946614067
llama3.1_8b,44,2e-07,all_train_selected,remaining_range_w0_a0.1_n4,166,0.5367186226238103,0.5152030004772621,0.02151562214654815,4.176144573423873,0.5778656256238103,0.5799409869772622,0.041147003,0.06473798650000001,181.6125,0.0064396619610129924,0.03761253529107565,0.020291636946614067
llama3.1_8b,44,2e-07,original_sequential,spacing_w2_a4_n4,166,0.4961317627633656,0.5152030004772621,-0.01907123771389651,-3.701693836454704,0.6164201562633655,0.5799409869772622,0.12028839350000001,0.06473798650000001,376.3,-0.037337070344051884,0.0008020423513811727,-0.020295222913830624
llama3.1_8b,44,1e-06,spacing,spacing_w4_a1_n5,36,0.40771277597354233,0.38906573340227985,0.018647042571262505,4.7927743232997955,0.4947128084735425,0.45980235340227993,0.0870000325,0.07073661999999997,93.81,0.0021195695976877816,0.037776865595237304,0.014921008361513
llama3.1_8b,44,1e-06,recent_gain,recent_gain_w16_a0.5_n32,36,0.38719922963081765,0.38906573340227985,-0.0018665037714622084,-0.47973995425917176,0.45414170713081775,0.45980235340227993,0.06694247749999999,0.07073661999999997,34.7625,-0.006188243152625063,0.0021003194543300265,-0.005592537981211676
llama3.1_8b,44,1e-06,remaining_range,remaining_range_w0_a0.1_n4,36,0.41033266698555215,0.38906573340227985,0.0212669335832723,5.466154368645738,0.45753442948555223,0.45980235340227993,0.047201762499999994,0.07073661999999997,54.3525,0.0025346859666574187,0.040091229651622484,0.017540899373522822
llama3.1_8b,44,1e-06,all_train_selected,remaining_range_w0_a0.1_n4,36,0.41033266698555215,0.38906573340227985,0.0212669335832723,5.466154368645738,0.45753442948555223,0.45980235340227993,0.047201762499999994,0.07073661999999997,54.3525,0.003157607727154009,0.039151787564507795,0.017540899373522822
llama3.1_8b,44,1e-06,original_sequential,spacing_w2_a4_n4,36,0.3396556750281601,0.38906573340227985,-0.049410058374119804,-12.699668496128288,0.55036425002816,0.45980235340227993,0.21070857499999998,0.07073661999999997,187.465,-0.08273306744266402,-0.013614746254011958,-0.053136092583869254
llama3.1_8b,44,2e-06,spacing,spacing_w4_a1_n5,17,0.3470353140947376,0.32951351160886205,0.01752180248587563,5.3174761788446165,0.4498795890947377,0.3962544866088621,0.10284427499999996,0.06674097500000001,57.2425,0.002389772586176171,0.03539247904459224,0.015463229787700206
llama3.1_8b,44,2e-06,recent_gain,recent_gain_w8_a0.5_n16,17,0.3281090676008523,0.32951351160886205,-0.0014044440080097044,-0.42621742615422775,0.39527942260085247,0.3962544866088621,0.067170355,0.06674097500000001,17.54,-0.005601943066921899,0.0027303610665521346,-0.003463016706185096
llama3.1_8b,44,2e-06,remaining_range,remaining_range_w0_a0.1_n4,17,0.3552212007124671,0.32951351160886205,0.02570768910360498,7.801710156917763,0.40299778071246706,0.3962544866088621,0.04777658,0.06674097500000001,29.805,0.009095131777816706,0.04423855549557669,0.023649116405429715
llama3.1_8b,44,2e-06,all_train_selected,remaining_range_w0_a0.1_n4,17,0.3552212007124671,0.32951351160886205,0.02570768910360498,7.801710156917763,0.40299778071246706,0.3962544866088621,0.04777658,0.06674097500000001,29.805,0.008590043820133387,0.04455472822540027,0.023649116405429715
llama3.1_8b,44,2e-06,original_sequential,spacing_w2_a4_n4,17,0.26154249591944634,0.32951351160886205,-0.06797101568941569,-20.627686967233807,0.5106740959194463,0.3962544866088621,0.2491316,0.06674097500000001,124.4975,-0.09838848049511097,-0.037538639302529465,-0.07002958838759105
llama3.1_8b,44,1e-05,spacing,spacing_w4_a0.5_n5,4,0.2116766890883525,0.20116267434609497,0.010514014742257558,5.226623068337458,0.3313302640883525,0.27963427434609495,0.11965357500000001,0.0784716,9.19,-0.0015011075703185728,0.024008850505204755,0.010514014742257521
llama3.1_8b,44,1e-05,recent_gain,recent_gain_w4_a0.5_n8,4,0.1762599949191131,0.20116267434609497,-0.02490267942698189,-12.379373811732837,0.33931394491911315,0.27963427434609495,0.16305395,0.0784716,8.61,-0.043518317687863545,-0.00686809363444294,-0.024902679426981877
llama3.1_8b,44,1e-05,remaining_range,remaining_range_w0_a0.3_n4,4,0.21433869198889666,0.20116267434609497,0.013176017642801718,6.549931634003202,0.36242886698889687,0.27963427434609495,0.148090175,0.0784716,18.8775,-0.0023315509751989953,0.03059980072749997,0.013176017642801685
llama3.1_8b,44,1e-05,all_train_selected,remaining_range_w0_a0.3_n4,4,0.21433869198889666,0.20116267434609497,0.013176017642801718,6.549931634003202,0.36242886698889687,0.27963427434609495,0.148090175,0.0784716,18.8775,-0.003196448035446938,0.0306773492470132,0.013176017642801685
llama3.1_8b,44,1e-05,original_sequential,spacing_w2_a4_n4,4,0.04281740098849669,0.20116267434609497,-0.1583452733575983,-78.71503690847216,0.4061839009884967,0.27963427434609495,0.3633665,0.0784716,37.9725,-0.18664166153183145,-0.12938909083362063,-0.1583452733575983
llama3.1_8b,45,2e-08,spacing,spacing_w4_a4_n5,510,0.6252590279654684,0.6258460602645827,-0.0005870322991140254,-0.09379819357908102,0.6445805102154687,0.6451946384145826,0.01932148225,0.019348578150000004,510.6425,-0.0015100902324441975,-7.46631375002777e-06,-0.000623925099114353
llama3.1_8b,45,2e-08,recent_gain,recent_gain_w16_a0.5_n32,510,0.4603945943258628,0.6258460602645827,-0.16545146593871946,-26.436447625598728,0.46182204317586295,0.6451946384145826,0.0014274488499999999,0.019348578150000004,37.335,-0.19187295015253505,-0.1412780544687052,-0.16548835873871992
llama3.1_8b,45,2e-08,remaining_range,remaining_range_w0_a1_n4,510,0.6257980612145826,0.6258460602645827,-4.799905000001159e-05,-0.0076694658714827595,0.6451946384145826,0.6451946384145826,0.019396577199999997,0.019348578150000004,511.6275,-8.550786125003207e-05,1.225970374999218e-05,-8.48918500001572e-05
llama3.1_8b,45,2e-08,all_train_selected,remaining_range_w0_a1_n4,510,0.6257980612145826,0.6258460602645827,-4.799905000001159e-05,-0.0076694658714827595,0.6451946384145826,0.6451946384145826,0.019396577199999997,0.019348578150000004,511.6275,-8.47844525000297e-05,1.3930902499982506e-05,-8.48918500001572e-05
llama3.1_8b,45,2e-08,original_sequential,spacing_w2_a4_n4,510,0.6149533442487822,0.6258460602645827,-0.010892716015800254,-1.7404784830306752,0.6327410267987823,0.6451946384145826,0.017787682550000003,0.019348578150000004,485.56,-0.01672264883718343,-0.00558540563031017,-0.010929608815800518
llama3.1_8b,45,1e-07,spacing,spacing_w4_a1_n5,292,0.5575525606107264,0.5551423126836498,0.0024102479270769616,0.43416757685527957,0.6033252373607266,0.6105361264336495,0.045772676750000005,0.05539381375000001,333.35,-0.008081900618086496,0.013415532740203741,0.0013159459690766928
llama3.1_8b,45,1e-07,recent_gain,recent_gain_w16_a1_n32,292,0.4546847989258631,0.5551423126836498,-0.1004575137577865,-18.095812814584114,0.46182204317586295,0.6105361264336495,0.007137244249999999,0.05539381375000001,37.335,-0.12469431620642529,-0.07871433847806582,-0.10155181571578664
llama3.1_8b,45,1e-07,remaining_range,remaining_range_w0_a0.1_n4,292,0.5706599571289422,0.5551423126836498,0.015517644445292616,2.795255214879542,0.6052874698789422,0.6105361264336495,0.034627512750000006,0.05539381375000001,269.985,0.0060714287452916125,0.02507024391213053,0.01442334248729249
llama3.1_8b,45,1e-07,all_train_selected,remaining_range_w0_a0.1_n4,292,0.5706599571289422,0.5551423126836498,0.015517644445292616,2.795255214879542,0.6052874698789422,0.6105361264336495,0.034627512750000006,0.05539381375000001,269.985,0.006339700739576217,0.024851901220020383,0.01442334248729249
llama3.1_8b,45,1e-07,original_sequential,spacing_w2_a4_n4,292,0.5493711609940899,0.5551423126836498,-0.005771151689559891,-1.0395805827988844,0.6204343479940898,0.6105361264336495,0.07106318699999999,0.05539381375000001,424.47,-0.01631684764178089,0.005535019472184477,-0.00686545364755986
llama3.1_8b,45,2e-07,spacing,spacing_w4_a1_n5,166,0.5211905317363263,0.5129135724760643,0.008276959260262156,1.613714220956477,0.5775214562363266,0.5759526594760641,0.05633092450000001,0.06303908700000001,252.3325,-0.005963136925402859,0.024933147675233643,0.007233426564430823
llama3.1_8b,45,2e-07,recent_gain,recent_gain_w16_a2_n32,166,0.44754755467586305,0.5129135724760643,-0.06536601780020124,-12.744060853108273,0.46182204317586295,0.5759526594760641,0.014274488499999998,0.06303908700000001,37.335,-0.08727614473634804,-0.04653873379398078,-0.06640955049603248
llama3.1_8b,45,2e-07,remaining_range,remaining_range_w0_a0.1_n4,166,0.5385132628972898,0.5129135724760643,0.025599690421225528,4.9910339275376,0.5780032458972899,0.5759526594760641,0.039489983,0.06303908700000001,189.7075,0.011057676713763199,0.04091487404808345,0.024556157725394323
llama3.1_8b,45,2e-07,all_train_selected,remaining_range_w0_a0.1_n4,166,0.5385132628972898,0.5129135724760643,0.025599690421225528,4.9910339275376,0.5780032458972899,0.5759526594760641,0.039489983,0.06303908700000001,189.7075,0.010945876171334431,0.04145952383212795,0.024556157725394323
llama3.1_8b,45,2e-07,original_sequential,spacing_w2_a4_n4,166,0.4957895976054519,0.5129135724760643,-0.017123974870612253,-3.338569261863579,0.6050703466054521,0.5759526594760641,0.10928074900000004,0.06303908700000001,364.4325,-0.03586449409926387,0.0039708894991965955,-0.01816750756644364
llama3.1_8b,45,1e-06,spacing,spacing_w4_a1_n5,39,0.4086549512568216,0.3897710091037684,0.018883942153053192,4.844881151236606,0.48649541375682176,0.46384526410376836,0.07784046250000001,0.074074255,107.0725,0.002965376475824561,0.03817534461129149,0.01499738278708912
