variant,generator,divisor,splits,relative_utility_gain_pct_mean,relative_utility_gain_pct_ci_low,relative_utility_gain_pct_ci_high,utility_gap_mean,utility_gap_ci_low,utility_gap_ci_high,utility_delta_vs_reference_mean,utility_delta_vs_reference_ci_low,utility_delta_vs_reference_ci_high,adaptive_utility_mean,adaptive_utility_ci_low,adaptive_utility_ci_high,adaptive_quality_mean,adaptive_quality_ci_low,adaptive_quality_ci_high,adaptive_chars_mean,adaptive_chars_ci_low,adaptive_chars_ci_high,adaptive_opens_mean,adaptive_opens_ci_low,adaptive_opens_ci_high
local_exp_open3,gemma2_9b,100000.0,3,2.0553212666616996,-2.3056608217446306,6.416303355068029,0.005257936328543285,-0.005785190213160585,0.016301062870247154,-0.011726885336384154,-0.024698820616882302,0.0012450499441139934,0.26260070203967606,0.24929967061939273,0.2759017334599594,0.31577096870634264,0.28978392363300415,0.3417580137796811,5317.026666666667,3583.8539139647737,7050.19941936856,8.588333333333333,4.043967923283547,13.13269874338312
local_exp_open3,gemma2_9b,500000.0,3,0.43829324397354225,-4.4733828308957255,5.349969318842811,0.0017025159647013715,-0.016881669330764335,0.02028670126016708,-0.012757384067994815,-0.01611679667616469,-0.00939797145982494,0.37866737327143857,0.35013833290873764,0.4071964136341395,0.42988608660477184,0.413609425370209,0.4461627478393347,25609.35666666667,17963.872268990515,33254.84106434283,64.825,44.26349638841482,85.38650361158518
local_exp_open3,gemma2_9b,1000000.0,3,4.587895121232707,-0.7023962613244379,9.878186503789852,0.019143171127710062,-0.0025534637778343236,0.04083980603325445,-0.007332431437350312,-0.012860216193280292,-0.0018046466814203316,0.4370639454560031,0.41435816032347716,0.459769730588529,0.4874563771226698,0.45908687909581575,0.5158258751495239,50392.43166666667,35462.48306295487,65322.380270378475,114.15833333333335,88.9585213653965,139.35814530127018
local_exp_open3,gemma2_9b,5000000.0,3,6.111110617994789,1.6133650703758056,10.608856165613773,0.031102185358588736,0.00846639012060232,0.053737980596575155,0.0005018724484274684,-0.005186794512343785,0.006190539409198722,0.5403597719278975,0.5216113462994931,0.5591081975563019,0.588278614261231,0.5676664016032018,0.6088908269192601,239594.21166666667,222173.40772665158,257015.01560668176,389.425,340.5619117560603,438.28808824393974
local_exp_open3,gemma2_9b,10000000.0,3,4.04713880810749,1.6088635544217187,6.485414061793261,0.022307908082724575,0.008065703654086267,0.036550112511362885,0.00010365422417713082,-0.0031990264007736103,0.0034063348491278718,0.5723365744643667,0.5400608768546451,0.6046122720740883,0.6152145972977001,0.5787055906555556,0.6517236039398446,428780.22833333333,373426.9099290414,484133.54673762526,576.4266666666666,465.2488312911974,687.6045020421358
local_exp_open3,gemma2_9b,50000000.0,3,0.10231062106048888,-0.2570108037162438,0.46163204583722156,0.0006447082211524791,-0.001621658351223626,0.002911074793528584,0.0,0.0,0.0,0.6254767474981795,0.6069387957742541,0.6440146992221049,0.6511100283648462,0.6355120933654067,0.6667079633642857,1281664.0433333332,1099020.6606860147,1464307.4259806518,950.44,928.0180974659183,972.8619025340818
local_exp_open3,llama3.1_8b,100000.0,3,11.827752931616681,1.7400694916987618,21.9154363715346,0.022840778702985915,0.0025748108639267603,0.04310674654204507,-0.0016180470133356245,-0.012163188036470962,0.008927094009799711,0.21548163971527348,0.18803211105310474,0.24293116837744222,0.2852426563819402,0.2565274828383021,0.31395782992557825,6976.1016666666665,6844.665940142329,7107.5373931910035,8.213333333333333,3.44468929603972,12.981977370626947
local_exp_open3,llama3.1_8b,500000.0,3,5.412195441160375,-9.633305558305405,20.457696440626155,0.016763036322295827,-0.028734312812396478,0.06226038545698813,-0.011756859277592041,-0.034686870201028286,0.011173151645844204,0.3328700618792455,0.3002469980172692,0.36549312574122184,0.3754581985459122,0.34871758604649955,0.4021988110453249,21294.068333333333,18181.491464713297,24406.645201953368,45.09666666666667,16.73142967888145,73.46190365445189
local_exp_open3,llama3.1_8b,1000000.0,3,6.9468113225884425,-0.7877008148223323,14.681323459999216,0.02583131854581694,-0.00021971569370751037,0.05188235278534139,-0.004083729708324598,-0.007142232555333647,-0.0010252268613155494,0.4023968647095586,0.3857246881194237,0.4190690412996935,0.4465581280428919,0.43075249579792574,0.4623637602878581,44161.263333333336,34594.30071650465,53728.22595016202,85.43333333333334,56.89983146666917,113.9668351999975
local_exp_open3,llama3.1_8b,5000000.0,3,6.611285503763081,5.085496004219614,8.137075003306547,0.03300704729889423,0.025654602388406635,0.04035949220938183,-0.000988290661355972,-0.0016657462295486586,-0.0003108350931632852,0.5323588884950308,0.5206850276910606,0.5440327492990009,0.5773001191616975,0.5670561325708713,0.5875441057525238,224706.15333333332,157044.66009213717,292367.64657452947,284.59166666666664,184.9011919840264,384.28214134930687
local_exp_open3,llama3.1_8b,10000000.0,3,4.3487672961623485,1.0824259509666767,7.61510864135802,0.023675131429849967,0.006524796610408914,0.04082546624929102,-0.0009202514605483305,-0.0018042699915075157,-3.6232929589145326e-05,0.5691450867993434,0.5637730199445284,0.5745171536541583,0.6104792911326768,0.5995491789246966,0.6214094033406571,413342.0433333333,357410.35052198975,469273.7361446768,408.285,335.25688904147296,481.3131109585271
local_exp_open3,llama3.1_8b,50000000.0,3,0.41814945801674597,-0.4303090230000334,1.2666079390335252,0.0026295798515323008,-0.002726464379797795,0.007985624082862396,0.0,0.0,0.0,0.6296794220926493,0.6143468076005967,0.6450120365847019,0.6663741145926492,0.6493609184422862,0.6833873107430122,1834734.625,1721734.2740401442,1947734.9759598558,944.9966666666666,918.9064956588068,971.0868376745264
local_exp_open3,llama3.2_3b,100000.0,3,8.392328961918746,-4.426502084785616,21.21116000862311,0.016643767311130885,-0.009640740692522617,0.04292827531478439,-0.0014128923268716522,-0.02011978668856723,0.017294002034823924,0.21357971824016553,0.17767383233909326,0.2494856041412378,0.28243066824016555,0.23771106847481505,0.32715026800551605,6885.095,5573.546602432467,8196.643397567534,9.873333333333333,7.87942269601038,11.867243970656286
local_exp_open3,llama3.2_3b,500000.0,3,0.9673804358870806,-6.529249360327102,8.464010232101263,0.0032846983964447407,-0.02150121579661693,0.02807061258950641,-0.0029156015439177293,-0.03729356123590519,0.03146235814806973,0.3340972316908992,0.2983083758461374,0.36988608753566105,0.3785586250242326,0.33925891247695206,0.41785833757151314,22230.696666666667,19952.76581645213,24508.627516881203,49.69166666666667,46.71872528071059,52.66460805262275
local_exp_open3,llama3.2_3b,1000000.0,3,4.83943922711751,-7.221054417288381,16.8999328715234,0.018980740487129666,-0.027758327747706896,0.06571980872196623,0.001557846719467814,-0.03101353509714433,0.034129228536079956,0.41000090215784546,0.35363006289758103,0.4663717414181099,0.4541407854911788,0.4003178740311032,0.5079636969512544,44139.88333333333,41429.227263486246,46850.53940318042,85.70166666666667,65.13347769489894,106.2698556384344
