variant,generator,split,target_quality,selected_divisor,adaptive_target_reached_train,fixed_target_reached_train,adaptive_test_quality,fixed_test_quality,adaptive_target_error_pp,fixed_target_error_pp,adaptive_test_chars,fixed_test_chars,character_saving_vs_train_fixed_pct
local_exp_open5_bonus_only_004,llama3.1_8b,13,0.55,5000000.0,True,True,0.6029259529615052,0.5378895943806394,5.292595296150515,-1.211040561936061,359514.445,229057.64,-56.953701697092484
local_exp_open5_bonus_only_004,llama3.1_8b,13,0.6,5000000.0,True,True,0.6029259529615052,0.5785820579984087,0.2925952961505218,-2.1417942001591306,359514.445,392629.365,8.43414246410224
local_exp_open5_conf02,llama3.1_8b,13,0.3,50000.0,True,True,0.30594935520266375,0.31231589470249205,0.5949355202663764,1.2315894702492058,10312.965,12252.14,15.827235078933146
local_exp_open5_conf02,llama3.1_8b,13,0.35,500000.0,True,True,0.38690453155118676,0.35301524482337443,3.690453155118678,0.3015244823374452,20168.245,24439.45,17.476682167561062
local_exp_open5_conf02,llama3.1_8b,13,0.4,1000000.0,True,True,0.4362754435504154,0.376119090700804,3.6275443550415396,-2.388090929919601,39346.345,34629.58,-13.620624333301182
local_exp_open5_conf02,llama3.1_8b,13,0.45,2000000.0,True,True,0.5050310214651147,0.4212493036650262,5.503102146511468,-2.875069633497379,88177.23,61028.86,-44.48447832713899
local_exp_open5_conf02,llama3.1_8b,13,0.5,5000000.0,True,True,0.5708140159895038,0.47483143901927954,7.081401598950377,-2.5168560980720454,228766.06,112298.295,-103.71285245247935
local_exp_open5_conf02,llama3.1_8b,13,0.55,5000000.0,True,True,0.5708140159895038,0.5378895943806394,2.081401598950372,-1.211040561936061,228766.06,229057.64,0.12729547025806093
local_exp_open5_conf02,llama3.1_8b,13,0.6,10000000.0,True,True,0.6119065827106094,0.5785820579984087,1.1906582710609404,-2.1417942001591306,415994.565,392629.365,-5.950955807902959
local_exp_open5_conf06,llama3.1_8b,13,0.3,50000.0,True,True,0.31482319229641215,0.31231589470249205,1.4823192296412158,1.2315894702492058,10581.615,12252.14,13.63455690189632
local_exp_open5_conf06,llama3.1_8b,13,0.35,500000.0,True,True,0.41191021250248183,0.35301524482337443,6.191021250248186,0.3015244823374452,27633.81,24439.45,-13.070506905842809
local_exp_open5_conf06,llama3.1_8b,13,0.4,1000000.0,True,True,0.46736382737085364,0.376119090700804,6.7363827370853615,-2.388090929919601,61135.21,34629.58,-76.54043161944209
local_exp_open5_conf06,llama3.1_8b,13,0.45,1000000.0,True,True,0.46736382737085364,0.4212493036650262,1.7363827370853624,-2.875069633497379,61135.21,61028.86,-0.17426181645863703
local_exp_open5_conf06,llama3.1_8b,13,0.5,2000000.0,True,True,0.5247171615470283,0.47483143901927954,2.47171615470283,-2.5168560980720454,119775.325,112298.295,-6.658186573536133
local_exp_open5_conf06,llama3.1_8b,13,0.55,5000000.0,True,True,0.5856811229207455,0.5378895943806394,3.5681122920745434,-1.211040561936061,275030.98,229057.64,-20.07064248108029
local_exp_open5_conf06,llama3.1_8b,13,0.6,10000000.0,True,True,0.6177814736860258,0.5785820579984087,1.7781473686025784,-2.1417942001591306,456842.5,392629.365,-16.354644029236074
reference_train_scale,llama3.1_8b,14,0.3,50000.0,True,True,0.2769327123055345,0.28241935827134634,-2.306728769446548,-1.7580641728653645,6918.865,9439.21,26.70080441053859
reference_train_scale,llama3.1_8b,14,0.35,200000.0,True,True,0.33499369101977927,0.32837737767098935,-1.5006308980220706,-2.162262232901063,13615.7,17102.55,20.387895372327513
reference_train_scale,llama3.1_8b,14,0.4,500000.0,True,True,0.39253642610356393,0.3966866788262223,-0.7463573896436093,-0.33133211737776946,26863.27,36189.38,25.770295042357724
reference_train_scale,llama3.1_8b,14,0.45,1000000.0,True,True,0.44782486101877156,0.4461670079778334,-0.21751389812284527,-0.3832992022166637,45751.12,66886.945,31.59932779109586
reference_train_scale,llama3.1_8b,14,0.5,2000000.0,True,True,0.5096098857305761,0.49887835778805595,0.9609885730576084,-0.11216422119440517,89077.725,131287.715,32.150753785302754
reference_train_scale,llama3.1_8b,14,0.55,5000000.0,True,True,0.5738910656549983,0.5497379993258206,2.389106565499821,-0.026200067417947448,202971.0,267042.785,23.993078487404173
reference_train_scale,llama3.1_8b,14,0.6,10000000.0,True,True,0.6066732341197012,0.6058953742660002,0.6673234119701221,0.5895374266000175,393824.235,542034.3,27.34330004577202
local_exp_open3,llama3.1_8b,14,0.3,100000.0,True,True,0.2758518184676941,0.28241935827134634,-2.4148181532305912,-1.7580641728653645,6923.19,9439.21,26.65498489810058
local_exp_open3,llama3.1_8b,14,0.35,500000.0,True,True,0.36355084751697947,0.32837737767098935,1.3550847516979492,-2.162262232901063,22736.42,17102.55,-32.941695828984564
local_exp_open3,llama3.1_8b,14,0.4,1000000.0,True,True,0.4403648266851677,0.3966866788262223,4.036482668516767,-0.33133211737776946,41036.465,36189.38,-13.393666871330758
local_exp_open3,llama3.1_8b,14,0.45,1000000.0,True,True,0.4403648266851677,0.4461670079778334,-0.9635173314832324,-0.3832992022166637,41036.465,66886.945,38.6480201779286
local_exp_open3,llama3.1_8b,14,0.5,2000000.0,True,True,0.518130564543609,0.49887835778805595,1.8130564543608951,-0.11216422119440517,81539.58,131287.715,37.892452465944736
local_exp_open3,llama3.1_8b,14,0.55,5000000.0,True,True,0.5727240129240684,0.5497379993258206,2.2724012924068338,-0.026200067417947448,200882.53,267042.785,24.77515166717572
local_exp_open3,llama3.1_8b,14,0.6,10000000.0,True,True,0.605570859215826,0.6058953742660002,0.5570859215826007,0.5895374266000175,388827.875,542034.3,28.26507935014445
local_exp_open4,llama3.1_8b,14,0.3,50000.0,True,True,0.27441820831090447,0.28241935827134634,-2.558179168909552,-1.7580641728653645,7799.895,9439.21,17.367078388975337
