variant,generator,divisor,splits,adaptive_score_mean,adaptive_score_ci_low,adaptive_score_ci_high,adaptive_chars_mean,adaptive_chars_ci_low,adaptive_chars_ci_high,fixed_chars_mean,fixed_chars_ci_low,fixed_chars_ci_high
local_exp_open3,gemma2_9b,100000.0,3,0.5099170736955497,0.3610256267840341,0.6588085206070653,5317.026666666667,3583.8539139647737,7050.19941936856,5317.026666666667,3583.8539139647737,7050.19941936856
local_exp_open3,gemma2_9b,500000.0,3,0.5251334397156685,0.4951441881741263,0.5551226912572107,25609.35666666667,17963.872268990515,33254.84106434283,25609.35666666667,17963.87226899051,33254.84106434283
local_exp_open3,gemma2_9b,1000000.0,3,0.5529252719897882,0.4674591307924491,0.6383914131871274,50392.43166666667,35462.48306295487,65322.380270378475,50392.43166666667,35462.48306295485,65322.38027037849
local_exp_open3,gemma2_9b,5000000.0,3,0.6250589312958454,0.6154953056797869,0.634622556911904,239594.21166666667,222173.40772665158,257015.01560668176,239594.21166666667,222173.40772665158,257015.01560668176
local_exp_open3,gemma2_9b,10000000.0,3,0.6391666666666668,0.5600406087057583,0.7182927246275752,428780.22833333333,373426.9099290414,484133.54673762526,428780.22833333333,373426.9099290414,484133.54673762526
local_exp_open3,gemma2_9b,50000000.0,3,0.505,0.48856897348067896,0.521431026519321,1281664.0433333332,1099020.6606860147,1464307.4259806518,1281664.0433333332,1099020.6606860147,1464307.4259806518
local_exp_open3,llama3.1_8b,100000.0,3,0.569950527842681,0.4524646386663258,0.6874364170190361,6976.1016666666665,6844.665940142329,7107.5373931910035,6976.1016666666665,6844.665940142329,7107.5373931910035
local_exp_open3,llama3.1_8b,500000.0,3,0.5274580402393781,0.40301537586507735,0.6519007046136789,21294.068333333333,18181.491464713297,24406.645201953368,21294.06833333333,18181.491464713297,24406.64520195336
local_exp_open3,llama3.1_8b,1000000.0,3,0.549331102693591,0.44110632003512973,0.6575558853520522,44161.263333333336,34594.30071650465,53728.22595016202,44161.263333333336,34594.30071650465,53728.22595016202
local_exp_open3,llama3.1_8b,5000000.0,3,0.6104016524120994,0.553131164730486,0.6676721400937129,224706.15333333332,157044.66009213717,292367.64657452947,224706.15333333332,157044.66009213717,292367.64657452947
local_exp_open3,llama3.1_8b,10000000.0,3,0.6107838947868673,0.5589226136678039,0.6626451759059308,413342.0433333333,357410.35052198975,469273.7361446768,413342.0433333333,357410.35052198975,469273.7361446768
local_exp_open3,llama3.1_8b,50000000.0,3,0.5125000000000001,0.5017433681756264,0.5232566318243738,1834734.625,1721734.2740401442,1947734.9759598558,1834734.625,1721734.2740401442,1947734.9759598558
local_exp_open3,llama3.2_3b,100000.0,3,0.5477743096032813,0.42074265142375555,0.6748059677828071,6885.095,5573.546602432467,8196.643397567534,6885.095,5573.546602432467,8196.643397567534
local_exp_open3,llama3.2_3b,500000.0,3,0.5662205988196833,0.5578995362643013,0.5745416613750653,22230.696666666667,19952.76581645213,24508.627516881203,22230.696666666667,19952.76581645213,24508.627516881203
local_exp_open3,llama3.2_3b,1000000.0,3,0.5766138826194971,0.4621326082290662,0.691095157009928,44139.88333333333,41429.227263486246,46850.53940318042,44139.88333333333,41429.227263486246,46850.53940318042
