variant,generator,split,divisor,fixed_n,adaptive_utility,fixed_utility,utility_gap,relative_utility_gain_pct,utility_delta_vs_reference,adaptive_quality,adaptive_chars,adaptive_opens
local_exp_open5_bonus_only_004,llama3.1_8b,14,100000.0,4,0.19862280143366406,0.18764345424417514,0.010979347189488925,5.851175162871287,-0.009491902005866719,0.302516951433664,10389.415,13.215
local_exp_open5_bonus_only_004,llama3.1_8b,14,500000.0,14,0.3334910592072572,0.31377527267696315,0.019715786530294044,6.283409894632383,-0.005318826896306692,0.3799687292072572,23238.835,74.16
local_exp_open5_bonus_only_004,llama3.1_8b,14,1000000.0,32,0.4126550201544208,0.37652109125443284,0.036133928899987955,9.596787468028074,0.010581279135649236,0.46095084015442084,48295.82,137.99
local_exp_open5_bonus_only_004,llama3.1_8b,14,5000000.0,141,0.5325282362251785,0.49632944232582055,0.036198793899357984,7.2932997344926624,-0.0007686294298196272,0.6005581922251786,340149.78,384.935
local_exp_open5_bonus_only_004,llama3.1_8b,14,10000000.0,375,0.5551900989336808,0.5481208885295287,0.007069210404152093,1.2897173875487609,-0.012100711686020506,0.6406524104336807,854623.115,637.79
local_exp_open5_bonus_only_004,llama3.1_8b,14,50000000.0,923,0.6309296356302948,0.6292487378005692,0.0016808978297255806,0.26712772370444,-0.00032619170000000033,0.6673948928302947,1823262.86,960.0
local_exp_open5_conf02,llama3.1_8b,14,100000.0,4,0.1986692058394405,0.18764345424417514,0.011025751595265365,5.875905258553739,-0.009445497600090209,0.30101830583944056,10234.91,10.67
local_exp_open5_conf02,llama3.1_8b,14,500000.0,14,0.32244500517107527,0.31377527267696315,0.008669732494112126,2.763038788922593,-0.016364880932488633,0.3618823151710753,19718.655,49.955
local_exp_open5_conf02,llama3.1_8b,14,1000000.0,32,0.3947103289050499,0.37652109125443284,0.018189237650617085,4.83086819652442,-0.007363412113721622,0.4301207939050499,35410.465,81.69
local_exp_open5_conf02,llama3.1_8b,14,5000000.0,141,0.5333774290393438,0.49632944232582055,0.03704798671352327,7.464394322431258,8.056338434554014e-05,0.5700653600393437,183439.655,267.325
local_exp_open5_conf02,llama3.1_8b,14,10000000.0,375,0.5666578831594877,0.5481208885295287,0.018536994629959058,3.3819172043760606,-0.0006329274602134149,0.6041520441594878,374941.61,395.73
local_exp_open5_conf02,llama3.1_8b,14,50000000.0,923,0.6312558273302947,0.6292487378005692,0.002007089529725503,0.31896600011323656,0.0,0.6673948928302947,1806953.275,956.185
local_exp_open5_conf06,llama3.1_8b,14,100000.0,4,0.20177906625627673,0.18764345424417514,0.01413561201210159,7.533229479834301,-0.006335637183254008,0.3103517162562767,10857.265,12.655
local_exp_open5_conf06,llama3.1_8b,14,500000.0,14,0.34183803733550133,0.31377527267696315,0.028062764658538186,8.943587051688827,0.0030281512319375193,0.40093965733550135,29550.81,63.8
local_exp_open5_conf06,llama3.1_8b,14,1000000.0,32,0.4165682635546338,0.37652109125443284,0.04004717230020094,10.636103323396352,0.01449452253586224,0.4670758735546338,50507.61,89.52
local_exp_open5_conf06,llama3.1_8b,14,5000000.0,141,0.5318269514404317,0.49632944232582055,0.03549750911461114,7.152005520419729,-0.0014699142145665688,0.5754455854404317,218093.17,281.32
local_exp_open5_conf06,llama3.1_8b,14,10000000.0,375,0.5669630263948255,0.5481208885295287,0.01884213786529687,3.437587995568937,-0.00032778422487566655,0.6077782978948254,408152.715,408.59
local_exp_open5_conf06,llama3.1_8b,14,50000000.0,923,0.6312558273302947,0.6292487378005692,0.002007089529725503,0.31896600011323656,0.0,0.6673948928302947,1806953.275,956.185
reference_train_scale,llama3.1_8b,15,100000.0,5,0.21788578215318918,0.19462966220348044,0.023256119949708748,11.948908345427357,0.0,0.3146279821531892,9674.22,11.79
reference_train_scale,llama3.1_8b,15,500000.0,21,0.3496230109568518,0.3291801549504527,0.020442856006399057,6.210233423541604,0.0,0.40962707095685175,30002.03,43.77
reference_train_scale,llama3.1_8b,15,1000000.0,46,0.41526229198617165,0.39290539392065776,0.022356898065513886,5.690147911287921,0.0,0.46486186198617163,49599.57,76.08
reference_train_scale,llama3.1_8b,15,5000000.0,208,0.5382464969536952,0.5045460585294651,0.033700438424230095,6.679358178409398,0.0,0.5837054379536951,227294.705,252.14
reference_train_scale,llama3.1_8b,15,10000000.0,270,0.5712925960496357,0.5490591536005333,0.022233442449102414,4.049371056525232,0.0,0.6141969285496357,429043.325,385.32
reference_train_scale,llama3.1_8b,15,50000000.0,748,0.6349105517181719,0.6298821113854424,0.0050284403327295335,0.798314516611584,0.0,0.6726551652181718,1887230.675,943.455
local_exp_open3,llama3.1_8b,15,100000.0,5,0.21196245600454655,0.19462966220348044,0.017332793801066115,8.905525296008125,-0.005923326148642616,0.28172350600454654,6976.105,6.89
local_exp_open3,llama3.1_8b,15,500000.0,21,0.33737468325560394,0.3291801549504527,0.008194528305151216,2.4893749461855115,-0.012248327701247863,0.3783237232556039,20474.52,39.59
local_exp_open3,llama3.1_8b,15,1000000.0,46,0.41009405667024945,0.39290539392065776,0.017188662749591688,4.374758660875681,-0.005168235315922253,0.4530775316702494,42983.475,74.51
local_exp_open3,llama3.1_8b,15,5000000.0,208,0.53696110082477,0.5045460585294651,0.0324150422953049,6.4245952866584295,-0.0012853961289251673,0.58072827382477,218835.865,250.515
local_exp_open3,llama3.1_8b,15,10000000.0,270,0.5699876912587919,0.5490591536005333,0.02092853765825864,3.81170908835902,-0.0013049047908437513,0.6117976637587921,418099.725,383.27
local_exp_open3,llama3.1_8b,15,50000000.0,748,0.6349105517181719,0.6298821113854424,0.0050284403327295335,0.798314516611584,0.0,0.6726551652181718,1887230.675,943.455
local_exp_open4,llama3.1_8b,15,100000.0,5,0.21168196618373408,0.19462966220348044,0.017052303980253647,8.761410664334345,-0.0062038159694550645,0.30273816618373417,9105.62,7.97
local_exp_open4,llama3.1_8b,15,500000.0,21,0.34333405132744055,0.3291801549504527,0.014153896376987829,4.2997416958863255,-0.0062889596294112525,0.3873104913274405,21988.22,40.325
local_exp_open4,llama3.1_8b,15,1000000.0,46,0.41435889788157354,0.39290539392065776,0.021453503960915776,5.4602212880915655,-0.0009033941045981153,0.4577192128815736,43360.315,74.61
local_exp_open4,llama3.1_8b,15,5000000.0,208,0.53696110082477,0.5045460585294651,0.0324150422953049,6.4245952866584295,-0.0012853961289251673,0.58072827382477,218835.865,250.515
local_exp_open4,llama3.1_8b,15,10000000.0,270,0.5699876912587919,0.5490591536005333,0.02092853765825864,3.81170908835902,-0.0013049047908437513,0.6117976637587921,418099.725,383.27
local_exp_open4,llama3.1_8b,15,50000000.0,748,0.6349105517181719,0.6298821113854424,0.0050284403327295335,0.798314516611584,0.0,0.6726551652181718,1887230.675,943.455
local_exp_open5,llama3.1_8b,15,100000.0,5,0.20337621102519607,0.19462966220348044,0.008746548821715633,4.493944408417734,-0.01450957112799311,0.31397011102519606,11059.39,8.72
local_exp_open5,llama3.1_8b,15,500000.0,21,0.3474881540312302,0.3291801549504527,0.01830799908077746,5.561695869404135,-0.0021348569256216493,0.3940684040312301,23290.125,40.65
local_exp_open5,llama3.1_8b,15,1000000.0,46,0.4174284842385282,0.39290539392065776,0.024523090317870422,6.241474588364278,0.0021661922523565115,0.46129970923852825,43871.225,74.78
local_exp_open5,llama3.1_8b,15,5000000.0,208,0.53696110082477,0.5045460585294651,0.0324150422953049,6.4245952866584295,-0.0012853961289251673,0.58072827382477,218835.865,250.515
local_exp_open5,llama3.1_8b,15,10000000.0,270,0.5699876912587919,0.5490591536005333,0.02092853765825864,3.81170908835902,-0.0013049047908437513,0.6117976637587921,418099.725,383.27
local_exp_open5,llama3.1_8b,15,50000000.0,748,0.6349105517181719,0.6298821113854424,0.0050284403327295335,0.798314516611584,0.0,0.6726551652181718,1887230.675,943.455
local_exp_open6,llama3.1_8b,15,100000.0,5,0.19677689065801626,0.19462966220348044,0.0021472284545358267,1.1032380317707962,-0.021108891495172904,0.3268359906580163,13005.91,9.48
local_exp_open6,llama3.1_8b,15,500000.0,21,0.34729217189882905,0.3291801549504527,0.01811201694837633,5.502159433366359,-0.002330839058022775,0.396494611898829,24601.22,41.065
local_exp_open6,llama3.1_8b,15,1000000.0,46,0.4187726863049815,0.39290539392065776,0.025867292384323726,6.583593095071455,0.0035103943188098587,0.4639902213049815,45217.535,75.155
local_exp_open6,llama3.1_8b,15,5000000.0,208,0.53696110082477,0.5045460585294651,0.0324150422953049,6.4245952866584295,-0.0012853961289251673,0.58072827382477,218835.865,250.515
local_exp_open6,llama3.1_8b,15,10000000.0,270,0.5699876912587919,0.5490591536005333,0.02092853765825864,3.81170908835902,-0.0013049047908437513,0.6117976637587921,418099.725,383.27
local_exp_open6,llama3.1_8b,15,50000000.0,748,0.6349105517181719,0.6298821113854424,0.0050284403327295335,0.798314516611584,0.0,0.6726551652181718,1887230.675,943.455
