variant,generator,target_quality,splits,adaptive_test_quality_mean,adaptive_test_quality_ci_low,adaptive_test_quality_ci_high,fixed_test_quality_mean,fixed_test_quality_ci_low,fixed_test_quality_ci_high,adaptive_target_error_pp_mean,adaptive_target_error_pp_ci_low,adaptive_target_error_pp_ci_high,fixed_target_error_pp_mean,fixed_target_error_pp_ci_low,fixed_target_error_pp_ci_high,adaptive_test_chars_mean,adaptive_test_chars_ci_low,adaptive_test_chars_ci_high,fixed_test_chars_mean,fixed_test_chars_ci_low,fixed_test_chars_ci_high,character_saving_vs_train_fixed_pct_mean,character_saving_vs_train_fixed_pct_ci_low,character_saving_vs_train_fixed_pct_ci_high
local_exp_open5,gemma2_9b,0.3,10,0.3439761417136504,0.3394083216390877,0.34854396178821306,0.31642422417841,0.3097540913170229,0.32309435703979705,4.397614171365043,3.940832163908774,4.854396178821312,1.6424224178410014,0.975409131702294,2.309435703979709,7378.13,7011.932790879474,7744.327209120526,5627.2029999999995,5136.174984678584,6118.231015321415,-32.34219296171421,-42.07773182787311,-22.606654095555314
local_exp_open5,gemma2_9b,0.35,10,0.36104312165462243,0.3463263787350608,0.3757598645741841,0.3594993516702896,0.3514653996238617,0.36753330371671755,1.1043121654622448,-0.3673621264939211,2.5759864574184106,0.9499351670289602,0.14653996238616718,1.7533303716717532,8760.596,7677.595031476119,9843.59696852388,10096.035,8976.339267913283,11215.730732086717,12.395475380782312,2.3271294411489674,22.463821320415654
local_exp_open5,gemma2_9b,0.4,10,0.43928612828803837,0.4323842314795482,0.44618802509652855,0.4007020325659381,0.3932608929810014,0.4081431721508748,3.9286128288038342,3.2384231479548147,4.618802509652854,0.07020325659380819,-0.6739107018998589,0.8143172150874753,26495.91725,24569.143306863076,28422.69119313692,18306.364999999998,16469.865435594955,20142.86456440504,-47.497235107472264,-65.71588175247908,-29.278588462465457
local_exp_open5,gemma2_9b,0.45,10,0.48037848102640507,0.45855345418204024,0.50220350787077,0.44488127028788876,0.4399831038209903,0.4497794367547872,3.037848102640507,0.8553454182040232,5.220350787076991,-0.5118729712111298,-1.0016896179009749,-0.022056324521284754,47017.99525,38707.78701588409,55328.20348411591,35853.808750000004,33190.146284209426,38517.47121579058,-33.68734368009372,-61.83944411445378,-5.5352432457336604
local_exp_open5,gemma2_9b,0.5,10,0.5274573004612556,0.5074505258895996,0.5474640750329116,0.49708284772145256,0.4918188117137726,0.5023468837291325,2.7457300461255656,0.7450525889599628,4.746407503291168,-0.29171522785474524,-0.8181188286227403,0.23468837291324984,91268.18974999999,75194.66574256976,107341.71375743022,81068.4935,73871.30771294542,88265.67928705458,-15.601163291684596,-40.83657460698946,9.63424802362027
local_exp_open5,gemma2_9b,0.55,10,0.5770945398396529,0.5609284264791106,0.5932606532001952,0.5486228923334583,0.5433334613546555,0.553912323312261,2.70945398396528,1.0928426479110538,4.326065320019506,-0.1377107666541677,-0.6666538645344382,0.3912323312261028,212899.3205,182900.8401134627,242897.8008865373,200913.70500000002,185744.01258810377,216083.39741189627,-7.350308638908371,-25.145094028166803,10.444476750350063
local_exp_open5,gemma2_9b,0.6,10,0.6098006381359418,0.5944371342715653,0.6251641420003182,0.6025978306184431,0.5946809087555807,0.6105147524813055,0.9800638135941775,-0.5562865728434676,2.5164142000318224,0.25978306184430866,-0.5319091244419326,1.0514752481305498,432796.49624999997,337110.9313836677,528482.0611163323,562455.26325,513551.247561783,611359.2789382169,22.634166467359073,6.883846703488736,38.38448623122941
local_exp_open5,llama3.1_8b,0.3,10,0.31508414702464715,0.30645972330238663,0.3237085707469077,0.31289259756462934,0.3042686831235343,0.3215165120057244,1.5084147024647159,0.6459723302386631,2.3708570746907687,1.2892597564629327,0.4268683123534269,2.1516512005724384,10558.052249999999,10138.554166665963,10977.550333334035,12002.418249999999,10775.820849960593,13229.015650039404,10.819943759647762,3.3890276204971066,18.250859898798417
local_exp_open5,llama3.1_8b,0.35,10,0.38322646714387354,0.3623447305716665,0.4041082037160806,0.35728663730010246,0.3510447010756386,0.3635285735245663,3.3226467143873535,1.2344730571666465,5.410820371608061,0.7286637300102524,0.10447010756387032,1.3528573524566345,20935.02275,17055.454137079934,24814.591362920066,20527.405000000002,19263.635863888314,21791.17413611169,-2.81792820491527,-22.44534184183606,16.809485432005523
local_exp_open5,llama3.1_8b,0.4,10,0.43479148265678946,0.4091091776672766,0.4604737876463023,0.4037684132284708,0.39754457793359904,0.40999224852334254,3.479148265678936,0.9109177667276529,6.047378764630219,0.37684132284707683,-0.24554220664009796,0.9992248523342516,38007.15675,29950.756019061846,46063.55748093816,36575.03600000001,34358.10394214729,38791.968057852726,-5.587891848034931,-30.528348541632653,19.35256484556279
local_exp_open5,llama3.1_8b,0.45,10,0.4578495724137059,0.45064930882202686,0.4650498360053849,0.45068573605525597,0.44697218254187776,0.4543992895686342,0.7849572413705869,0.06493088220268373,1.50498360053849,0.06857360552559921,-0.30278174581222095,0.4399289568634194,47723.7495,45620.333493419435,49827.16550658056,66967.06924999999,62301.350298986974,71632.788201013,28.253491520545133,23.339976108017446,33.16700693307282
local_exp_open5,llama3.1_8b,0.5,10,0.5196774964101825,0.5104072463044231,0.5289477465159418,0.4986338688176227,0.49316552986696893,0.5041022077682765,1.9677496410182527,1.0407246304423174,2.894774651594188,-0.13661311823773503,-0.6834470133031167,0.4102207768276467,93905.42275,91391.13323645499,96419.712263545,128470.03325000001,117459.43372411616,139480.63277588386,25.9176765439582,19.105198566745017,32.730154521171386
local_exp_open5,llama3.1_8b,0.55,10,0.5761270231918469,0.5671178102785374,0.5851362361051565,0.5472973255094283,0.5365582339470518,0.5580364170718048,2.6127023191846943,1.711781027853732,3.5136236105156566,-0.2702674490571733,-1.3441766052948203,0.8036417071804738,213418.64175,204958.62266948487,221878.66083051515,252072.12524999998,222720.02810704298,281424.222392957,13.23256993298809,2.436022321376347,24.029117544599835
local_exp_open5,llama3.1_8b,0.6,10,0.6109958796159103,0.5978640897920442,0.6241276694397764,0.5983043092278197,0.5818412987741529,0.6147673196814866,1.099587961591031,-0.21359102079557313,2.412766943977635,-0.16956907721802478,-1.815870122584708,1.4767319681486586,436960.60650000005,334039.95689204085,539881.2561079592,534066.43025,449726.04839348607,618406.8121065139,16.836227627729805,2.0896360835947707,31.58281917186484
local_exp_open5,llama3.2_3b,0.3,10,0.31349460115080835,0.29932220510345453,0.32766699719816217,0.30926639094550806,0.2959297873693582,0.3226029945216579,1.3494601150808365,-0.06777948965454295,2.766699719816216,0.9266390945508093,-0.4070212630641735,2.260299452165792,10275.78275,9241.110428743494,11310.455071256507,11277.739749999999,10004.456616673055,12551.022883326943,7.935722658486528,0.17955681709163507,15.69188849988142
local_exp_open5,llama3.2_3b,0.35,10,0.3889242699713961,0.367006952370701,0.4108415875720912,0.355938295797146,0.34433103717238955,0.3675455544219024,3.8924269971396144,1.7006952370701076,6.084158757209121,0.5938295797145998,-0.5668962827610422,1.7545554421902418,22716.539,18685.483292721623,26747.59470727838,19721.48125,17799.151007967776,21643.811492032226,-15.359861408165585,-33.623691904089085,2.9039690877579147
