variant,generator,split,divisor,fixed_n,adaptive_utility,fixed_utility,utility_gap,relative_utility_gain_pct,utility_delta_vs_reference,adaptive_quality,adaptive_chars,adaptive_opens
reference_train_scale,qwen2.5_7b,30,100000.0,3,0.21406167835632192,0.20458268901360835,0.009478989342713573,4.633329138656034,0.0,0.3228040783563219,10874.24,23.595
reference_train_scale,qwen2.5_7b,30,500000.0,18,0.34544992787764583,0.3257941560963269,0.019655771781318943,6.0331873403853695,0.0,0.4089722728776458,31761.1725,68.645
reference_train_scale,qwen2.5_7b,30,1000000.0,42,0.39805858456557425,0.38359269338765045,0.014465891177923795,3.771159208005268,0.0,0.4515306020655742,53472.0175,104.025
reference_train_scale,qwen2.5_7b,30,5000000.0,186,0.5098725338256811,0.4909171795456713,0.018955354280009773,3.8612122512299054,0.0,0.5554684703256811,227979.6825,282.11
reference_train_scale,qwen2.5_7b,30,10000000.0,256,0.5371764251890093,0.5346526395226736,0.0025237856663357094,0.47204212226257614,0.0,0.5835663799390093,463899.5475,439.935
reference_train_scale,qwen2.5_7b,30,50000000.0,955,0.6041110552328398,0.6041885848021664,-7.752956932660648e-05,-0.012832014916665881,0.0,0.6392271001828399,1755802.2475,922.8725
local_exp_open5,qwen2.5_7b,30,100000.0,3,0.20449010981776716,0.20458268901360835,-9.25791958411859e-05,-0.045252702605266745,-0.009571568538554731,0.31916308481776723,11467.2975,12.5375
local_exp_open5,qwen2.5_7b,30,500000.0,18,0.3343704428396987,0.3257941560963269,0.008576286743371797,2.6324249784382454,-0.011079485037947177,0.3854779628396987,25553.76,58.485
local_exp_open5,qwen2.5_7b,30,1000000.0,42,0.39693725556652815,0.38359269338765045,0.013344562178877695,3.478836382681557,-0.0011213289990460301,0.4473032380665282,50365.9825,101.13
local_exp_open5,qwen2.5_7b,30,5000000.0,186,0.5094768857264212,0.4909171795456713,0.018559706180749924,3.780618595977097,-0.0003956480992598603,0.5536634107264213,220932.625,279.8625
local_exp_open5,qwen2.5_7b,30,10000000.0,256,0.5361457611638751,0.5346526395226736,0.0014931216412015225,0.27926947906486527,-0.0010306640251341401,0.5818869696638752,457412.085,438.1875
local_exp_open5,qwen2.5_7b,30,50000000.0,955,0.6041110552328398,0.6041885848021664,-7.752956932660648e-05,-0.012832014916665881,0.0,0.6392271001828399,1755802.2475,922.8725
local_exp_open5_conf06,qwen2.5_7b,30,100000.0,3,0.20336305774710506,0.20458268901360835,-0.0012196312665032905,-0.5961556534346675,-0.010698620609216876,0.3205440577471051,11718.1,13.4425
local_exp_open5_conf06,qwen2.5_7b,30,500000.0,18,0.3409029824400702,0.3257941560963269,0.015108826343743331,4.6375375558535605,-0.004546945437575636,0.4013811074400702,30239.0625,62.625
local_exp_open5_conf06,qwen2.5_7b,30,1000000.0,42,0.40239736390545616,0.38359269338765045,0.01880467051780571,4.902249402024485,0.004338779339881867,0.46043272640545607,58035.3625,105.585
local_exp_open5_conf06,qwen2.5_7b,30,5000000.0,186,0.508540954925465,0.4909171795456713,0.017623775379793705,3.589969166714427,-0.0013315789002160828,0.5593552139254651,254071.295,291.255
local_exp_open5_conf06,qwen2.5_7b,30,10000000.0,256,0.5391075154395214,0.5346526395226736,0.004454875916847789,0.8332280788560226,0.0019310902505120995,0.5865658354395213,474583.2,443.6225
local_exp_open5_conf06,qwen2.5_7b,30,50000000.0,955,0.6041110552328398,0.6041885848021664,-7.752956932660648e-05,-0.012832014916665881,0.0,0.6392271001828399,1755802.2475,922.8725
reference_train_scale,qwen2.5_7b,31,100000.0,4,0.22658614367458926,0.21911730283111283,0.007468840843476432,3.408603860569207,0.0,0.34342086867458926,11683.4725,30.1825
reference_train_scale,qwen2.5_7b,31,500000.0,23,0.3634984734459177,0.32629583239020077,0.03720264105571691,11.401506658297782,0.0,0.4279365634459176,32219.045,76.7425
reference_train_scale,qwen2.5_7b,31,1000000.0,23,0.4245470889632095,0.3729767798902008,0.05157030907300869,13.826680869567879,0.0,0.47949207396320953,54944.985,120.34
reference_train_scale,qwen2.5_7b,31,5000000.0,146,0.511513029194251,0.49568046629213924,0.01583256290211177,3.194106683393194,0.0,0.556262277194251,223746.24,322.1475
reference_train_scale,qwen2.5_7b,31,10000000.0,261,0.5422490822759812,0.5394840526314005,0.0027650296445806966,0.5125322298395886,0.0,0.5858065735259812,435574.9125,466.1925
reference_train_scale,qwen2.5_7b,31,50000000.0,959,0.608167449601834,0.609329911491499,-0.0011624618896649563,-0.19077709262942927,0.0,0.6427073939518341,1726997.2175,929.1575
local_exp_open5,qwen2.5_7b,31,100000.0,4,0.21774101782683047,0.21911730283111283,-0.0013762850042823571,-0.628104210165066,-0.00884512584775879,0.3347386928268305,11699.7675,18.495
local_exp_open5,qwen2.5_7b,31,500000.0,23,0.35728956230898773,0.32629583239020077,0.03099372991878696,9.498659450152928,-0.006208911136929918,0.40800545730898774,25357.9475,66.095
local_exp_open5,qwen2.5_7b,31,1000000.0,23,0.4193732980300803,0.3729767798902008,0.046396518139879495,12.439519198363499,-0.005173790933129217,0.4675853655300803,48212.0675,116.8525
local_exp_open5,qwen2.5_7b,31,5000000.0,146,0.5114233437407806,0.49568046629213924,0.015742877448641335,3.1760132825897873,-8.96854534704495e-05,0.5562899757407805,224333.16,321.68
local_exp_open5,qwen2.5_7b,31,10000000.0,261,0.543625493566265,0.5394840526314005,0.00414144093486446,0.7676669800829268,0.0013764112902837882,0.586272837816265,426473.4425,462.93
local_exp_open5,qwen2.5_7b,31,50000000.0,959,0.608167449601834,0.609329911491499,-0.0011624618896649563,-0.19077709262942927,0.0,0.6427073939518341,1726997.2175,929.1575
local_exp_open5_conf06,qwen2.5_7b,31,100000.0,4,0.21797384723808777,0.21911730283111283,-0.0011434555930250612,-0.5218463253476576,-0.008612296436501524,0.33874377223808777,12076.9925,20.28
local_exp_open5_conf06,qwen2.5_7b,31,500000.0,23,0.3563371239004093,0.32629583239020077,0.030041291510208512,9.206765311756616,-0.007161349545508327,0.41756339890040933,30613.1375,74.155
local_exp_open5_conf06,qwen2.5_7b,31,1000000.0,23,0.4242791652123759,0.3729767798902008,0.051302385322175126,13.754846973926325,-0.00026792375083347644,0.480646932712376,56367.7675,121.985
local_exp_open5_conf06,qwen2.5_7b,31,5000000.0,146,0.513490472006782,0.49568046629213924,0.01781000571464275,3.593041672161853,0.0019774428125309473,0.562430970006782,244702.49,329.185
local_exp_open5_conf06,qwen2.5_7b,31,10000000.0,261,0.5434214657296073,0.5394840526314005,0.003937413098206721,0.7298479128347722,0.0011723834536260397,0.5883471269796072,449256.6125,470.385
