variant,generator,split,target_quality,selected_divisor,adaptive_target_reached_train,fixed_target_reached_train,adaptive_test_quality,fixed_test_quality,adaptive_target_error_pp,fixed_target_error_pp,adaptive_test_chars,fixed_test_chars,character_saving_vs_train_fixed_pct
reference_train_scale,qwen2.5_7b,31,0.6,10000000.0,True,True,0.5858065735259812,0.59169449326127,-1.4193426474018778,-0.8305506738729984,435574.9125,520691.1,16.346772107301238
local_exp_open5,qwen2.5_7b,31,0.3,75000.0,True,True,0.3288681141844364,0.3316387751826568,2.8868114184436413,3.1638775182656786,11092.865,12214.6375,9.183837833910346
local_exp_open5,qwen2.5_7b,31,0.35,500000.0,True,True,0.40800545730898774,0.378284556564254,5.800545730898776,2.8284556564254046,25357.9475,24452.6575,-3.7022151886763113
local_exp_open5,qwen2.5_7b,31,0.4,1000000.0,True,True,0.4675853655300803,0.40760427196120935,6.758536553008026,0.760427196120933,48212.0675,38697.55,-24.58687307077578
local_exp_open5,qwen2.5_7b,31,0.45,2000000.0,True,True,0.5097105640617041,0.4431626177098799,5.971056406170411,-0.6837382290120098,92536.8925,68922.8675,-34.26152430468743
local_exp_open5,qwen2.5_7b,31,0.5,2000000.0,True,True,0.5097105640617041,0.49265044584399986,0.9710564061704119,-0.7349554156000138,92536.8925,123819.4875,25.264678146887015
local_exp_open5,qwen2.5_7b,31,0.55,5000000.0,True,True,0.5562899757407805,0.545091009284309,0.6289975740780496,-0.4908990715691064,224333.16,263840.515,14.973953109513907
local_exp_open5,qwen2.5_7b,31,0.6,10000000.0,True,True,0.586272837816265,0.59169449326127,-1.3727162183734931,-0.8305506738729984,426473.4425,520691.1,18.094731694088868
local_exp_open5_conf06,qwen2.5_7b,31,0.3,50000.0,True,True,0.3258674822449709,0.3316387751826568,2.586748224497093,3.1638775182656786,10572.55,12214.6375,13.44360403655042
local_exp_open5_conf06,qwen2.5_7b,31,0.35,500000.0,True,True,0.41756339890040933,0.378284556564254,6.756339890040936,2.8284556564254046,30613.1375,24452.6575,-25.193498907020636
local_exp_open5_conf06,qwen2.5_7b,31,0.4,1000000.0,True,True,0.480646932712376,0.40760427196120935,8.0646932712376,0.760427196120933,56367.7675,38697.55,-45.662367514222474
local_exp_open5_conf06,qwen2.5_7b,31,0.45,2000000.0,True,True,0.5197026759843765,0.4431626177098799,6.970267598437646,-0.6837382290120098,111433.465,68922.8675,-61.67850967605201
local_exp_open5_conf06,qwen2.5_7b,31,0.5,2000000.0,True,True,0.5197026759843765,0.49265044584399986,1.9702675984376472,-0.7349554156000138,111433.465,123819.4875,10.003290071766777
local_exp_open5_conf06,qwen2.5_7b,31,0.55,5000000.0,True,True,0.562430970006782,0.545091009284309,1.243097000678195,-0.4908990715691064,244702.49,263840.515,7.253633885607001
local_exp_open5_conf06,qwen2.5_7b,31,0.6,10000000.0,True,True,0.5883471269796072,0.59169449326127,-1.165287302039275,-0.8305506738729984,449256.6125,520691.1,13.719168140189067
reference_train_scale,qwen2.5_7b,32,0.3,50000.0,True,True,0.3040414277698368,0.29990814161505086,0.4041427769836792,-0.009185838494912835,8677.59,10544.04,17.70146926604983
reference_train_scale,qwen2.5_7b,32,0.35,200000.0,True,True,0.35754825701257675,0.35587102308000484,0.7548257012576776,0.5871023080004867,17343.1125,19101.13,9.203735590512194
reference_train_scale,qwen2.5_7b,32,0.4,500000.0,True,True,0.4021791223065692,0.4076945676844237,0.21791223065691923,0.769456768442367,34712.11,38092.5575,8.874299133104943
