reward_model,generator,split_seed,price_per_million,fixed_n,fixed_quality,adaptive_quality,fixed_cost_dollars,adaptive_cost_dollars,fixed_net_utility,adaptive_net_utility,net_utility_gain,relative_net_utility_gain_percent,fixed_output_tokens,adaptive_output_tokens,adaptive_calls,direct_cost_saving_percent
rm_mistral_7b,gemma3_4b,73,2.0,38,0.4686463698986069,0.48014310257320986,0.061414224999999996,0.061679225,0.4072321448986069,0.4184638775732097,0.011231732674602812,2.758066330298975,30707.1125,30839.6125,91.5575,-0.4314961232515735
rm_mistral_7b,gemma3_4b,73,5.0,17,0.42425562086356083,0.4233052691241524,0.06873757500000001,0.056638675000000006,0.3555180458635609,0.36666659412415237,0.011148548260591473,3.1358600190073087,13747.515,11327.735,34.925,17.60158108574531
rm_mistral_7b,gemma3_4b,73,10.0,8,0.38148116796529274,0.3875561757162385,0.06477815,0.061359525000000005,0.3167030179652927,0.32619665071623866,0.009493632750945946,2.9976451793668564,6477.815,6135.9525,18.78,5.277435369796746
rm_mistral_7b,gemma3_4b,74,0.1,395,0.5825222377309642,0.6013078580514282,0.032377918250000005,0.05085211675,0.5501443194809642,0.550455741301428,0.0003114218204638419,0.05660729547433191,323779.1825,508521.1675,723.755,-57.058018237475785
rm_mistral_7b,gemma3_4b,74,0.2,261,0.5664046637032059,0.5763574907220008,0.0427945755,0.05022293950000001,0.5236100882032058,0.5261345512220008,0.0025244630187950534,0.48212650513626937,213972.8775,251114.6975,454.7725,-17.35819064264348
rm_mistral_7b,gemma3_4b,74,0.5,102,0.521416298876045,0.5464102337855871,0.04181501125,0.05654137625,0.479601287626045,0.48986885753558695,0.010267569909541974,2.1408553676669464,83630.0225,113082.7525,224.465,-35.21789079992175
rm_mistral_7b,gemma3_4b,74,1.0,62,0.4954148770279771,0.5119215522889097,0.050839075,0.05721401,0.4445758020279771,0.45470754228890975,0.010131740260932665,2.278967999318837,50839.075,57214.01,124.2125,-12.539439397746733
rm_mistral_7b,gemma3_4b,74,2.0,34,0.46154293106325317,0.4721578276708315,0.05576696,0.059303375,0.40577597106325314,0.41285445267083143,0.007078481607578291,1.7444309452406888,27883.48,29651.6875,70.165,-6.341416136005984
rm_mistral_7b,gemma3_4b,74,5.0,16,0.41692233548052515,0.4098034323117789,0.0655925375,0.054318225000000005,0.35132979798052494,0.3554852073117788,0.0041554093312538565,1.18276598089303,13118.5075,10863.645,25.63,17.188407294046215
rm_mistral_7b,gemma3_4b,74,10.0,8,0.36595556883656744,0.372688069925963,0.06547175000000001,0.06206702500000001,0.3004838188365674,0.3106210449259631,0.010137226089395712,3.3736346032361,6547.175,6206.7025,14.3125,5.20029631100436
rm_mistral_7b,gemma3_4b,75,0.1,540,0.5973928728737853,0.6020722074618599,0.0458767055,0.04937899600000001,0.5515161673737853,0.55269321146186,0.0011770440880747302,0.21341968879708267,458767.055,493789.96,691.195,-7.634136893286736
rm_mistral_7b,gemma3_4b,75,0.2,238,0.5658093148909636,0.576901373002177,0.0404463035,0.047640826000000004,0.5253630113909636,0.5292605470021771,0.0038975356112134207,0.7418747659631029,202231.5175,238204.13,423.695,-17.787836903315537
rm_mistral_7b,gemma3_4b,75,0.5,124,0.5366454286718065,0.5471647749164166,0.052671195,0.05840577875,0.4839742336718066,0.4887589961664166,0.004784762494610018,0.9886399237226065,105342.39,116811.5575,232.775,-10.887514038745461
rm_mistral_7b,gemma3_4b,75,1.0,65,0.5038185739699498,0.5135479331536559,0.055237375,0.058523017499999996,0.4485811989699497,0.4550249156536559,0.006443716683706191,1.4364660619978087,55237.375,58523.0175,129.4325,-5.948223462827484
rm_mistral_7b,gemma3_4b,75,2.0,31,0.45908694556285295,0.47721867678385005,0.052656694999999996,0.05649824,0.406430250562853,0.4207204367838501,0.014290186220997148,3.5160242627627003,26328.3475,28249.12,76.4775,-7.295454072839158
rm_mistral_7b,gemma3_4b,75,5.0,16,0.419891415788395,0.41260869716225573,0.0679288375,0.0551584,0.35196257828839494,0.3574502971622559,0.005487718873860958,1.559176802416867,13585.7675,11031.68,31.96,18.799729201901915
rm_mistral_7b,gemma3_4b,75,10.0,9,0.37696072331096253,0.37332665576044377,0.076363375,0.06148122500000001,0.3005973483109626,0.3118454307604437,0.011248082449481112,3.741910070958168,7636.3375,6148.1225,16.2525,19.488596463946216
fsfairx_llama3_rm,granite42_8b,71,0.1,385,0.6130732533317353,0.6155014523076967,0.044413485,0.040560463750000005,0.5686597683317353,0.5749409885576968,0.006281220225961559,1.1045656077250967,444134.85,405604.6375,543.54,8.675340946561604
fsfairx_llama3_rm,granite42_8b,71,0.2,210,0.5825465970130924,0.5863441398837201,0.048455661000000004,0.041547195,0.5340909360130923,0.5447969448837201,0.010706008870627781,2.004529219414677,242278.305,207735.975,372.0775,14.257293900087332
fsfairx_llama3_rm,granite42_8b,71,0.5,102,0.5378096915069283,0.5473155781138872,0.058779319999999996,0.04966158875,0.4790303715069282,0.49765398936388705,0.018623617856958874,3.8877739209672475,117558.64,99323.1775,230.23,15.51180117429054
fsfairx_llama3_rm,granite42_8b,71,1.0,58,0.5004109787794334,0.5040052802038235,0.0668705275,0.0529597375,0.4335404512794335,0.4510455427038236,0.01750509142439005,4.037706602170634,66870.5275,52959.7375,139.37,20.802572553356924
fsfairx_llama3_rm,granite42_8b,71,2.0,22,0.4241603649106747,0.4529255961728244,0.05072336499999999,0.05562146,0.37343699991067475,0.3973041361728244,0.023867136262149646,6.391208227320434,25361.6825,27810.73,69.8775,-9.656486709822975
fsfairx_llama3_rm,granite42_8b,71,5.0,12,0.38431015723941686,0.38095480277153354,0.06903107500000001,0.06271622500000001,0.3152790822394168,0.31823857777153347,0.0029594955321166627,0.9386907342838811,13806.215,12543.245,34.515,9.147836680799182
fsfairx_llama3_rm,granite42_8b,71,10.0,8,0.3491091821806184,0.3485495309559729,0.092170625,0.07751832500000001,0.25693855718061853,0.27103120595597274,0.01409264877535421,5.484832222143906,9217.0625,7751.8325,17.5075,15.896930285543787
fsfairx_llama3_rm,granite42_8b,72,0.1,376,0.6035788900875813,0.611196602408554,0.04371032325,0.042994375,0.5598685668375812,0.5682022274085539,0.008333660570972623,1.4885030281384293,437103.2325,429943.75,541.3875,1.6379385846797656
