reward_model,generator,price_per_million,fixed_n,fixed_quality,adaptive_quality,fixed_cost_dollars,adaptive_cost_dollars,fixed_net_utility,adaptive_net_utility,net_utility_gain,relative_net_utility_gain_percent,fixed_output_tokens,adaptive_output_tokens,adaptive_calls,direct_cost_saving_percent
fsfairx_llama3_rm,qwen35_9b,0.1,482.0,0.591692767052828,0.6087934551413489,0.039796248750000006,0.0466828083,0.551896518302828,0.5621106468413488,0.010214128538520906,1.8488483385988062,397962.48749999993,466828.083,711.3745000000001,-19.920664532048896
fsfairx_llama3_rm,qwen35_9b,0.2,231.4,0.5602699390637225,0.5907199084112517,0.038099615600000004,0.051621042400000004,0.5221703234637225,0.5390988660112516,0.016928542547529114,3.2401650185463957,190498.07799999998,258105.21199999997,491.32550000000003,-38.24195102670749
fsfairx_llama3_rm,qwen35_9b,0.5,103.4,0.5257674717972306,0.5579837447128139,0.042386771499999996,0.05728931550000001,0.4833807002972306,0.5006944292128139,0.017313728915583283,3.5813139795395954,84773.543,114578.63100000001,246.5435,-35.87811717634908
fsfairx_llama3_rm,qwen35_9b,1.0,66.4,0.5033446324374339,0.5281194827503413,0.054639113,0.0572976735,0.44870551943743386,0.4708218092503412,0.022116289812907253,4.927042765711197,54639.113,57297.6735,132.2955,-6.4062169333372365
fsfairx_llama3_rm,qwen35_9b,2.0,32.6,0.4655117233738265,0.48998369138447934,0.053476282,0.059389453999999994,0.41203544137382647,0.43059423738447933,0.018558796010652877,4.5008046010438445,26738.141000000003,29694.726999999995,64.943,-11.2372344190782
fsfairx_llama3_rm,qwen35_9b,5.0,18.6,0.4275319752754788,0.4238184858326174,0.07642122,0.057330175000000004,0.35111075527547875,0.36648831083261746,0.015377555557138689,4.3805360745731,15284.244,11466.035,29.855500000000006,24.49339418798097
fsfairx_llama3_rm,qwen35_9b,10.0,10.2,0.380101531998572,0.37897453031998607,0.083975605,0.0631711,0.2961259269985721,0.3158034303199862,0.019677503321414092,6.635878638302029,8397.560500000001,6317.11,14.834999999999999,24.36289408827673
