generator,split_seed,method,target,adaptive_length,fixed_length,feasible,frontier_saving_percent
llama3.1_8b,74,odds_mean_n4_costse1,0.3,,6045.848415047917,False,
llama3.1_8b,74,odds_mean_n4_costse1,0.35,8772.619774442534,11425.137628903423,True,23.216506799450055
llama3.1_8b,74,odds_mean_n4_costse1,0.4,16235.78861383571,22379.915456247476,True,27.453753587333594
llama3.1_8b,74,odds_mean_n4_costse1,0.45,33459.589752194894,45536.244735796354,True,26.52097258715741
llama3.1_8b,74,odds_mean_n4_costse1,0.5,67954.41298389556,104219.04054292981,True,34.796547128157606
llama3.1_8b,74,odds_mean_n4_costse1,0.55,156501.6417542252,251027.39523306597,True,37.655552849551945
llama3.1_8b,74,odds_mean_n4_costse1,0.6,408964.1803026396,610688.3543102755,True,33.032261477372934
llama3.1_8b,75,odds_mean_n3_costse1,0.3,,5476.839781784283,False,
llama3.1_8b,75,odds_mean_n3_costse1,0.35,8864.446058424324,10637.090185782403,True,16.66474662147177
llama3.1_8b,75,odds_mean_n3_costse1,0.4,20252.436951429707,21935.44117423077,True,7.672534185353963
llama3.1_8b,75,odds_mean_n3_costse1,0.45,40465.8789668687,46856.8791486625,True,13.639406417822054
llama3.1_8b,75,odds_mean_n3_costse1,0.5,83391.36021104388,111198.32154950526,True,25.006637646128294
llama3.1_8b,75,odds_mean_n3_costse1,0.55,215218.90688023716,302412.1832683791,True,28.832593794927007
llama3.1_8b,75,odds_mean_n3_costse1,0.6,731803.0860461408,867081.6160120314,True,15.601591299799122
llama3.1_8b,75,odds_current_n4_costse0,0.3,,5476.839781784283,False,
llama3.1_8b,75,odds_current_n4_costse0,0.35,8729.152803648236,10637.090185782403,True,17.936647605792867
llama3.1_8b,75,odds_current_n4_costse0,0.4,18441.698329407314,21935.44117423077,True,15.927388088860607
llama3.1_8b,75,odds_current_n4_costse0,0.45,36388.45435229517,46856.8791486625,True,22.34127621507661
llama3.1_8b,75,odds_current_n4_costse0,0.5,74682.46449950096,111198.32154950526,True,32.8384966078355
llama3.1_8b,75,odds_current_n4_costse0,0.55,186954.81187532996,302412.1832683791,True,38.178809512639646
llama3.1_8b,75,odds_current_n4_costse0,0.6,563178.0883690007,867081.6160120314,True,35.049010615722
llama3.1_8b,75,odds_mean_n4_costse1,0.3,,5476.839781784283,False,
llama3.1_8b,75,odds_mean_n4_costse1,0.35,8650.266280210491,10637.090185782403,True,18.678265116408543
llama3.1_8b,75,odds_mean_n4_costse1,0.4,18651.703255996217,21935.44117423077,True,14.970010824729663
llama3.1_8b,75,odds_mean_n4_costse1,0.45,36359.203976103,46856.8791486625,True,22.4037011497364
llama3.1_8b,75,odds_mean_n4_costse1,0.5,75516.16092776686,111198.32154950526,True,32.08875828746459
llama3.1_8b,75,odds_mean_n4_costse1,0.55,189809.93539377593,302412.1832683791,True,37.2346929471003
llama3.1_8b,75,odds_mean_n4_costse1,0.6,580214.6486855141,867081.6160120314,True,33.08419438598001
llama3.2_3b,71,odds_mean_n3_costse1,0.3,6300.269326482701,7510.187116406786,True,16.110354791039672
llama3.2_3b,71,odds_mean_n3_costse1,0.35,11930.387294866614,13421.744085523082,True,11.111497739441113
llama3.2_3b,71,odds_mean_n3_costse1,0.4,23533.462865568366,25489.681378742593,True,7.674550670553448
llama3.2_3b,71,odds_mean_n3_costse1,0.45,46101.908070727965,54320.107448565104,True,15.129203095960053
llama3.2_3b,71,odds_mean_n3_costse1,0.5,95015.14930082185,117417.62447182486,True,19.079312217203505
llama3.2_3b,71,odds_mean_n3_costse1,0.55,212676.09052098505,262816.03962281893,True,19.077963876859407
llama3.2_3b,71,odds_mean_n3_costse1,0.6,517178.6491679425,671072.6389702505,True,22.932538277593274
llama3.2_3b,71,odds_current_n4_costse0,0.3,,7510.187116406786,False,
llama3.2_3b,71,odds_current_n4_costse0,0.35,11689.812824892619,13421.744085523082,True,12.903921052246503
llama3.2_3b,71,odds_current_n4_costse0,0.4,21455.990764875292,25489.681378742593,True,15.824798097442061
llama3.2_3b,71,odds_current_n4_costse0,0.45,42612.52821574537,54320.107448565104,True,21.552938281474255
llama3.2_3b,71,odds_current_n4_costse0,0.5,85311.28640885142,117417.62447182486,True,27.343712843277267
llama3.2_3b,71,odds_current_n4_costse0,0.55,190513.77556890837,262816.03962281893,True,27.5105979671847
llama3.2_3b,71,odds_current_n4_costse0,0.6,428530.47316944896,671072.6389702505,True,36.142460847901404
llama3.2_3b,71,odds_mean_n4_costse1,0.3,,7510.187116406786,False,
llama3.2_3b,71,odds_mean_n4_costse1,0.35,11387.651389360415,13421.744085523082,True,15.155203997345424
llama3.2_3b,71,odds_mean_n4_costse1,0.4,21775.65577630365,25489.681378742593,True,14.570702345209764
llama3.2_3b,71,odds_mean_n4_costse1,0.45,43625.33387430788,54320.107448565104,True,19.688424925123627
llama3.2_3b,71,odds_mean_n4_costse1,0.5,86682.28855112984,117417.62447182486,True,26.1760839217712
llama3.2_3b,71,odds_mean_n4_costse1,0.55,195738.75408967302,262816.03962281893,True,25.52252352231319
llama3.2_3b,71,odds_mean_n4_costse1,0.6,430293.65959206497,671072.6389702505,True,35.87971933227031
llama3.2_3b,72,odds_mean_n3_costse1,0.3,6241.773707680422,6994.155694786423,True,10.757295375435238
llama3.2_3b,72,odds_mean_n3_costse1,0.35,11876.019937096422,13276.716557533004,True,10.550022773829937
llama3.2_3b,72,odds_mean_n3_costse1,0.4,23372.53434174107,25790.250622553336,True,9.374535812761732
llama3.2_3b,72,odds_mean_n3_costse1,0.45,46805.29218412514,56533.742188941775,True,17.208218717068334
llama3.2_3b,72,odds_mean_n3_costse1,0.5,99115.8919560445,117821.45535249574,True,15.8761944846873
llama3.2_3b,72,odds_mean_n3_costse1,0.55,222584.85322885832,279888.28752357524,True,20.473680696585127
llama3.2_3b,72,odds_mean_n3_costse1,0.6,675382.6812064451,760811.1725360192,True,11.228606310395595
llama3.2_3b,72,odds_current_n4_costse0,0.3,,6994.155694786423,False,
llama3.2_3b,72,odds_current_n4_costse0,0.35,11687.581123548092,13276.716557533004,True,11.969340665657736
llama3.2_3b,72,odds_current_n4_costse0,0.4,21671.72977278559,25790.250622553336,True,15.969293629764636
llama3.2_3b,72,odds_current_n4_costse0,0.45,43148.39097907361,56533.742188941775,True,23.676747180706524
llama3.2_3b,72,odds_current_n4_costse0,0.5,90559.60455946616,117821.45535249574,True,23.13827367983884
llama3.2_3b,72,odds_current_n4_costse0,0.55,202617.97690251848,279888.28752357524,True,27.607554179825488
llama3.2_3b,72,odds_current_n4_costse0,0.6,540385.3073526004,760811.1725360192,True,28.97248005029568
llama3.2_3b,72,odds_mean_n4_costse1,0.3,,6994.155694786423,False,
llama3.2_3b,72,odds_mean_n4_costse1,0.35,11471.092956394205,13276.716557533004,True,13.59992580480538
llama3.2_3b,72,odds_mean_n4_costse1,0.4,21403.72087047859,25790.250622553336,True,17.00848051565177
llama3.2_3b,72,odds_mean_n4_costse1,0.45,44121.87890703189,56533.742188941775,True,21.954788063433195
llama3.2_3b,72,odds_mean_n4_costse1,0.5,92523.5359658871,117821.45535249574,True,21.471402904439486
llama3.2_3b,72,odds_mean_n4_costse1,0.55,205620.14317238005,279888.28752357524,True,26.53492398996493
llama3.2_3b,72,odds_mean_n4_costse1,0.6,547748.1673030463,760811.1725360192,True,28.004715614620636
llama3.2_3b,73,odds_mean_n3_costse1,0.3,6114.332955294076,6950.545909106922,True,12.030896058354234
llama3.2_3b,73,odds_mean_n3_costse1,0.35,11492.501075662454,12611.168558141148,True,8.870450643184347
llama3.2_3b,73,odds_mean_n3_costse1,0.4,20382.272928836937,22823.492731837272,True,10.69608333695129
llama3.2_3b,73,odds_mean_n3_costse1,0.45,40811.02022112966,48928.89657615607,True,16.59116988749425
llama3.2_3b,73,odds_mean_n3_costse1,0.5,89258.99933238515,111388.26718106875,True,19.866785262680363
llama3.2_3b,73,odds_mean_n3_costse1,0.55,207945.88787395845,255507.12916747117,True,18.614447842799287
llama3.2_3b,73,odds_mean_n3_costse1,0.6,469025.72225688654,612469.3471783083,True,23.420539424916065
llama3.2_3b,73,odds_current_n4_costse0,0.3,,6950.545909106922,False,
llama3.2_3b,73,odds_current_n4_costse0,0.35,10774.56888988212,12611.168558141148,True,14.563279047391752
llama3.2_3b,73,odds_current_n4_costse0,0.4,18445.78954437605,22823.492731837272,True,19.180689121059082
llama3.2_3b,73,odds_current_n4_costse0,0.45,36707.11252016539,48928.89657615607,True,24.97866273556345
llama3.2_3b,73,odds_current_n4_costse0,0.5,80848.40380596883,111388.26718106875,True,27.417486731753726
llama3.2_3b,73,odds_current_n4_costse0,0.55,183980.51735992084,255507.12916747117,True,27.99397889233396
llama3.2_3b,73,odds_current_n4_costse0,0.6,397620.7088378266,612469.3471783083,True,35.07908425626609
