generator,split,target_quality,adaptive_divisor_low,adaptive_divisor_high,adaptive_high_weight,target_reached_train,fixed_quality,adaptive_quality,quality_gap,fixed_chars,adaptive_chars,direct_char_saving_pct,matched_fixed_chars,matched_char_saving_pct
mistral_7b,37,0.5,1000000.0,2000000.0,0.9691499173889583,True,0.49909512811918544,0.49876472754901685,-0.0003304005701685875,122273.4293769275,85690.366419074,29.919061847100348,121867.8784602971,29.685847081525463
mistral_7b,37,0.55,2000000.0,5000000.0,0.672987952150273,True,0.5400329490564721,0.5376795252760981,-0.0023534237803740643,235666.85153987072,160478.10505954194,31.90467644857052,223416.8307361512,28.17098670195446
mistral_7b,37,0.6,5000000.0,10000000.0,0.8452360384458668,True,0.5915716639509838,0.587015811793346,-0.004555852157637763,533276.8950351648,370817.39436094445,30.46438017223821,499417.9755829356,25.750090607348426
mistral_7b,38,0.3,75000.0,100000.0,0.3617311514844271,True,0.3156171401198765,0.3129941765645231,-0.002622963555353408,10964.381832628642,8968.410903409622,18.20413553347128,10671.7503643458,15.961200391521682
mistral_7b,38,0.35,200000.0,500000.0,0.15896926915054302,True,0.3688499188556979,0.371254598590926,0.0024046797352281213,20483.606521234087,17346.788684032264,15.313796591191485,21095.569494849482,17.77046508145935
mistral_7b,38,0.4,200000.0,500000.0,0.932378231303292,True,0.4150867227221014,0.41555682854700876,0.0004701058249073631,36670.81419870746,29198.35487179097,20.3771295789224,36928.8288889392,20.933439401495985
mistral_7b,38,0.45,500000.0,1000000.0,0.9371667585321412,True,0.4524745024925723,0.4586335032878307,0.006159000795258385,62634.4749701065,50597.82884193459,19.217285901920036,68342.1559492,25.963955717837017
mistral_7b,38,0.5,1000000.0,2000000.0,0.9820623727591921,True,0.4965489952682451,0.5009553827277863,0.0044063874595411945,114941.9615152998,90653.31068304475,21.13123050281512,122548.21772280324,26.026414445212794
mistral_7b,38,0.55,2000000.0,5000000.0,0.7795237074514529,True,0.5405891515720902,0.5400943451276268,-0.0004948064444634248,230574.7466285611,186075.11158234178,19.29944007177201,226296.92863418264,17.773912043172672
mistral_7b,38,0.6,10000000.0,20000000.0,0.014018219669115674,True,0.584012127880867,0.5907623689589714,0.006750241078104402,501429.54340848967,455438.67313798046,9.171950650909842,542520.7477498617,16.05138143989138
mistral_7b,39,0.3,50000.0,50000.0,0.0,False,0.27532681050114555,0.2650211607469083,-0.010305649754237256,8439.680508222504,6673.5175,20.926894169770872,7702.234977883055,13.356090548224174
mistral_7b,39,0.35,100000.0,200000.0,0.47253002848942877,True,0.32812356963994094,0.3135631724094271,-0.014560397230513833,14779.848765228326,10523.122054685262,28.800881376794685,12507.986017803622,15.868773440369564
mistral_7b,39,0.4,200000.0,500000.0,0.47786584049549796,True,0.37628420341589874,0.3641521372158354,-0.012132066200063352,26529.238691728748,18367.3173464627,30.765757887393736,22744.621336372875,19.245446759362192
mistral_7b,39,0.45,500000.0,1000000.0,0.5462190996926224,True,0.44989074597695733,0.4181306891062583,-0.03176005687069905,56998.00950902337,35165.24343489672,38.304436000822626,40827.10677356484,13.867902445475565
mistral_7b,39,0.5,1000000.0,2000000.0,0.826412580515571,True,0.5143395897290681,0.4776804628165584,-0.03665912691250972,123610.97589535065,74753.85373720099,39.52490610503085,86849.07140398172,13.926709256935375
mistral_7b,39,0.55,2000000.0,5000000.0,0.7728328521480734,True,0.5631004527982415,0.5398002009746365,-0.023300251823604956,256246.52575054936,167115.18579829222,34.78343352800211,186787.4000789679,10.531874351459942
mistral_7b,39,0.6,10000000.0,20000000.0,0.2459390721759254,True,0.6273770522407682,0.6162430351723635,-0.011134017068404778,736982.1034793475,567278.0906047118,23.026883837945377,560678.3843055442,-1.177093050830198
llama3.2_3b,30,0.3,75000.0,100000.0,0.47393122203245686,True,0.3322748297611426,0.3451032122656021,0.012828382504459501,12382.135791410354,11430.421079167878,7.686191851511534,14899.513956279285,23.283262039896172
llama3.2_3b,30,0.35,200000.0,500000.0,0.07394857378854335,True,0.37422685443371717,0.38562144388155517,0.011394589447838,23283.645723049758,21750.33898777551,6.585337852638529,27170.222268523517,19.947879804527393
llama3.2_3b,30,0.4,200000.0,500000.0,0.9580443095528569,True,0.41394373153666814,0.4274546880771831,0.013510956540514985,41464.66317048965,41478.356248649245,-0.033023488224884656,48544.38469746327,14.55581009595795
llama3.2_3b,30,0.45,500000.0,1000000.0,0.8412878366586601,True,0.46096812288981903,0.469592671697942,0.008624548808122967,73825.80538952272,64026.65720939695,13.273337322123483,83946.75248788424,23.729441209011974
llama3.2_3b,30,0.5,1000000.0,2000000.0,0.5395261822132883,True,0.5005367493581878,0.5042735888811971,0.0037368395230092943,125972.91558478464,94463.71998302206,25.01267471304629,131117.98412913713,27.95517669796887
llama3.2_3b,30,0.55,2000000.0,5000000.0,0.22843225750892437,True,0.5430677190080947,0.5377601174016913,-0.005307601606403423,205310.44186203915,143660.0269422893,30.027900364257462,193181.4809845276,25.63467977875405
llama3.2_3b,30,0.6,2000000.0,5000000.0,0.9901454073884741,True,0.5813352574338844,0.5722797670607151,-0.009055490373169217,391087.177619812,232687.65834801525,40.50235557090595,323894.8631743237,28.15950951874768
llama3.2_3b,31,0.3,75000.0,100000.0,0.20628187405992193,True,0.30379108274318645,0.3207518591539838,0.01696077641079735,11106.33078604204,10002.931638476564,9.934866598356495,13383.144742130175,25.257240871143615
llama3.2_3b,31,0.35,200000.0,500000.0,0.2165374805351279,True,0.3580374329939627,0.3803388751153281,0.022301442121365422,20821.42164434447,22522.387358665364,-8.169306320074982,28121.945675325613,19.91170305678152
llama3.2_3b,31,0.4,500000.0,1000000.0,0.10383170925696707,True,0.38983958839197613,0.43248235188555784,0.042642763493581703,32267.17368942775,42532.98511754658,-31.815031359509486,51308.18294567943,17.102920673342208
llama3.2_3b,31,0.45,1000000.0,2000000.0,0.04846326940801426,True,0.4501634901450153,0.48812400659961247,0.03796051645459719,60259.42117303943,68856.24958509741,-14.266364071721735,96622.09660894769,28.736539568402435
llama3.2_3b,31,0.5,1000000.0,2000000.0,0.9733094488826683,True,0.48776145981770597,0.5433457596049646,0.055584299787258595,96313.88115278438,114935.84574624425,-19.334663259929812,184228.61982283878,37.612382996316796
llama3.2_3b,31,0.55,2000000.0,5000000.0,0.5730505212381154,True,0.5447655756969959,0.5709088895753898,0.02614331387839386,190938.35810348377,197242.23035642676,-3.3015221852522973,295386.3815165242,33.22568584787892
llama3.2_3b,31,0.6,5000000.0,10000000.0,0.34981309904520397,True,0.599332692887816,0.6017866936934283,0.002454000805612311,413841.465415415,322198.63821600156,22.144428448565964,426025.71737382223,24.371082524747244
llama3.2_3b,32,0.3,50000.0,75000.0,0.39145719508131155,True,0.30937679697137443,0.31783182832482526,0.008455031353450826,11572.190716926176,8397.423050677942,27.434456827648276,12801.672132119596,34.403701610130476
llama3.2_3b,32,0.35,100000.0,200000.0,0.7382762585645313,True,0.3606723079808444,0.366792080485663,0.006119772504818599,21016.326060750092,15856.10541010936,24.55339071027222,22881.758237455353,30.7041651014634
llama3.2_3b,32,0.4,200000.0,500000.0,0.9481422425151114,True,0.4030101209511699,0.41823599878610973,0.015225877834939838,34801.390914259966,34007.13139259286,2.2822637279754625,43905.685665250785,22.545039720202222
llama3.2_3b,32,0.45,500000.0,1000000.0,0.8726637747334288,True,0.45424601686937577,0.4685494239169829,0.01430340704760713,67240.71477480301,59608.228309718215,11.350989487019707,78951.45954907493,24.50015661500632
llama3.2_3b,32,0.5,1000000.0,2000000.0,0.6722671643589957,True,0.5129471467205025,0.5108254808125214,-0.0021216659079810185,131400.57942445867,98093.32932121068,25.347871561248414,125910.66663148542,22.09291559998674
llama3.2_3b,32,0.55,2000000.0,5000000.0,0.44705459405986725,True,0.5420343932553348,0.5525751655751514,0.01054077231981665,214047.86559108418,177244.20446274593,17.19412666260721,249520.2092375256,28.96599237217616
llama3.2_3b,32,0.6,5000000.0,10000000.0,0.3443280207824202,True,0.5882204639503431,0.5951423039363074,0.006921839985964295,422273.62360534124,328621.12578021677,22.178154776878156,460030.4444523078,28.565352631941842
llama3.2_3b,33,0.3,50000.0,50000.0,0.0,False,0.2912403371058481,0.2801223623089229,-0.011117974796925223,10317.610837512513,7865.16,23.769561346469413,9176.297852541938,14.288309660510189
llama3.2_3b,33,0.35,100000.0,200000.0,0.3222517240993558,True,0.349035994811488,0.32235576948786326,-0.02668022532362474,20025.96246311215,12815.207702583015,36.007032240329806,14388.772637530938,10.936060875988243
llama3.2_3b,33,0.4,200000.0,500000.0,0.5667077333635191,True,0.40743216616226763,0.3752780503385738,-0.03215411582369382,38974.117039185476,27105.900171900383,30.451534938822384,26698.334399837637,-1.5265587956124504
llama3.2_3b,33,0.45,500000.0,1000000.0,0.40123799854170594,True,0.4590717437206378,0.4241108686457096,-0.03496087507492818,73880.2294627235,44965.47170455645,39.13734157086787,48706.858866213624,7.681437991995944
llama3.2_3b,33,0.5,1000000.0,2000000.0,0.2365063205985792,True,0.4913409442008654,0.47357381232243656,-0.01776713187842882,110212.87423475293,70586.39175236903,35.9544951145904,87387.24724554578,19.225752066510026
llama3.2_3b,33,0.55,2000000.0,5000000.0,0.15200053278179612,True,0.5470368856387992,0.5249262764966868,-0.02211060914211238,216072.55868964372,127162.7818918341,41.14811123494648,165012.64339950684,22.93755237653859
llama3.2_3b,33,0.6,5000000.0,10000000.0,0.11541499092985943,True,0.5783811754515478,0.5811161787561101,0.0027350033045623334,365266.2830309823,277122.5162722514,24.13137233125196,383582.55132867955,27.754139151445912
llama3.2_3b,34,0.3,50000.0,75000.0,0.40472656383558525,True,0.3218339350867634,0.3297032315238495,0.007869296437086115,10153.547524994858,8508.631815331526,16.20040390429122,11294.678403449483,24.666896113368544
llama3.2_3b,34,0.35,100000.0,200000.0,0.8161409215431547,True,0.366033824154073,0.3844999054302467,0.018466081276173718,17211.910869938783,17656.78019384963,-2.5846597003231477,20688.152617929903,14.652697512744847
llama3.2_3b,34,0.4,200000.0,500000.0,0.8184302604847777,True,0.4180952486819048,0.43252483134439584,0.014429582662491058,30995.740771002675,34371.19609990012,-10.890061811509499,36065.80233594668,4.698651149533852
llama3.2_3b,34,0.45,500000.0,1000000.0,0.8547462206437968,True,0.47129886857157266,0.4852372747935344,0.013938406221961741,61214.1627758421,58689.86627418907,4.123713185291217,79004.2101229636,25.712988987747504
llama3.2_3b,34,0.5,1000000.0,2000000.0,0.7564953688541785,True,0.515762566042974,0.5325375624701911,0.016774996427217137,110522.83582411702,97839.65350611246,11.475621507023423,145824.89605443503,32.906070120159825
llama3.2_3b,34,0.55,2000000.0,5000000.0,0.7747613410567282,True,0.5440873256478193,0.5894407639000495,0.04535343825223026,180864.16983594588,218161.9228725903,-20.621969000535383,366006.41169066745,40.393961443229806
llama3.2_3b,34,0.6,5000000.0,10000000.0,0.7940584752630736,True,0.5873196311368944,0.6288958236035487,0.04157619246665423,344895.3102102356,396072.99141505675,-14.838613251547292,669330.9531177579,40.82553786431954
llama3.2_3b,35,0.3,50000.0,50000.0,0.0,False,0.2816892669317845,0.29860591958794536,0.01691665265616088,8689.537907406862,7980.03,8.165082136324951,10551.006483906538,24.36712068965223
llama3.2_3b,35,0.35,100000.0,200000.0,0.19522440192810772,True,0.3336939558642387,0.32959351687899185,-0.004100438985246868,16340.826680659815,12325.961645307956,24.56953441715193,15454.713439077488,20.244644496988432
llama3.2_3b,35,0.4,200000.0,500000.0,0.5781505789164028,True,0.3830049457660168,0.3783126979187193,-0.004692247847297493,29132.89047239936,27185.872098701064,6.683231022142857,27726.018898369875,1.948158520877907
llama3.2_3b,35,0.45,500000.0,1000000.0,0.6894380884632832,True,0.4399255339017901,0.44351876286245556,0.00359322896066544,58350.81614808991,51947.705583454685,10.973472159129047,60321.45259818361,13.881872292612988
llama3.2_3b,35,0.5,1000000.0,2000000.0,0.6412240540233266,True,0.4821563231082293,0.5037781621780071,0.02162183906977777,97856.81992982412,87612.275311308,10.468912259628688,124631.33203392063,29.702849290367237
llama3.2_3b,35,0.55,2000000.0,5000000.0,0.42647482916138013,True,0.5451101331166744,0.5503567544459734,0.005246621329298984,210563.81557885313,160414.79251314703,23.816543658198487,231118.62959719464,30.592011214013283
llama3.2_3b,35,0.6,5000000.0,10000000.0,0.2519242989392358,True,0.5982160662665642,0.591205150003197,-0.007010916263367251,463771.3746757943,284656.9643853096,38.621273340920844,404404.16127504973,29.610772676568917
llama3.2_3b,36,0.3,50000.0,75000.0,0.22626299710649272,True,0.32437536126968314,0.307982448608353,-0.01639291266133014,11838.937101145359,8774.488551799424,25.884490500836126,9824.907523851254,10.691387878224804
llama3.2_3b,36,0.35,100000.0,200000.0,0.7867912696720969,True,0.37105112231991827,0.35817348806471555,-0.012877634255202719,20029.107371113743,17186.629068770697,14.191737303493156,16555.27887685964,-3.8135883823348626
llama3.2_3b,36,0.4,200000.0,500000.0,0.8365865171021569,True,0.4296124300728984,0.4111421239480053,-0.018470306124893088,42887.737544325035,35365.97177734284,17.53826664138753,33246.79815238658,-6.374068309504678
llama3.2_3b,36,0.45,500000.0,1000000.0,0.6774958092093716,True,0.4696341282179062,0.4508559321921396,-0.01877819602576658,72944.01017924324,54818.782522341724,24.848137101816736,57354.704717561974,4.4214719746325395
llama3.2_3b,36,0.5,1000000.0,2000000.0,0.44490033104132487,True,0.5151673972627354,0.49102546437984773,-0.024141932882887684,138064.38761397387,83334.08088331003,39.64114691450269,95661.49556302487,12.886495875023346
llama3.2_3b,36,0.55,2000000.0,5000000.0,0.1847569236766761,True,0.5575361946585514,0.5334202532323731,-0.024115941426178344,249043.67575228147,136042.55754940648,45.37401636943186,180539.86084890217,24.646802700671444
llama3.2_3b,36,0.6,2000000.0,5000000.0,0.9427505360041688,True,0.6017131604361645,0.5766607121645888,-0.02505244827157571,497942.29053515627,245791.18114401944,50.63862101773703,327242.22566503746,24.890138904137224
llama3.2_3b,37,0.3,50000.0,50000.0,0.0,False,0.302235040251978,0.2984183129249777,-0.00381672732700028,11058.16796262183,7956.8225,28.0457438619563,10348.648438129854,23.11244750876947
llama3.2_3b,37,0.35,100000.0,200000.0,0.413989062463302,True,0.34009291740088543,0.3382718906624097,-0.0018210267384757284,18656.455215224913,13628.760879922993,26.948818933186114,18211.038130939367,25.162086961046903
llama3.2_3b,37,0.4,200000.0,500000.0,0.49676958703911117,True,0.39682909631622365,0.38327707326726,-0.013552023048963635,35185.150101731866,26330.870382557456,25.164820083398162,29296.70409814747,10.123438137116436
llama3.2_3b,37,0.45,500000.0,1000000.0,0.398397932439934,True,0.45869686125915704,0.42951153245562884,-0.0291853288035282,75886.92922811201,46020.65144385994,39.3562871604353,52842.18209953699,12.909252390121912
llama3.2_3b,37,0.5,1000000.0,2000000.0,0.28277902669244026,True,0.49182706464854775,0.47471226430870167,-0.01711480033984608,117088.00417370361,75904.76097850087,35.17289707501219,93502.80613291412,18.820873813559835
llama3.2_3b,37,0.55,2000000.0,5000000.0,0.19560544151557124,True,0.5331875005042302,0.5188519073971168,-0.014335593107113409,210627.04712780923,139904.10414924988,33.577332039243956,171971.88561907894,18.64710697006592
llama3.2_3b,37,0.6,5000000.0,10000000.0,0.03955461752647701,True,0.5835263295065342,0.5730770897670268,-0.010449239739507399,435397.38734058646,265859.17089088715,38.93873077310849,382988.9511625562,30.5830703251683
llama3.2_3b,38,0.3,50000.0,50000.0,0.0,False,0.28723122236608506,0.31015163214393,0.02292040977784493,8285.216877852301,6958.8175,16.009229419183665,11296.368839941786,38.39774888196851
llama3.2_3b,38,0.35,100000.0,200000.0,0.7951266611779818,True,0.33701135733046317,0.36397298360174235,0.026961626271279182,15390.770945087015,13611.43216578227,11.561076346683853,20293.43843677512,32.926930011446125
llama3.2_3b,38,0.4,200000.0,500000.0,0.8473887793399685,True,0.3878151916240183,0.4162578134108905,0.028442621786872235,28572.05201433739,26338.41957802034,7.817542944399716,39759.87574995383,33.756282983226065
llama3.2_3b,38,0.45,1000000.0,2000000.0,0.09809418477185632,True,0.4352704416785667,0.49444118436262924,0.05917074268406253,50803.354783824754,63050.67835983435,-24.107312653118367,96088.85412307334,34.38294281345342
llama3.2_3b,38,0.5,1000000.0,2000000.0,0.8978619782507016,True,0.5075352687680246,0.5440173021324209,0.03648203336439637,106952.49002238002,103890.68877214566,2.8627676172791063,166096.4476764518,37.45158898610528
llama3.2_3b,38,0.55,2000000.0,5000000.0,0.7352046725345361,True,0.5610461891284874,0.5907327169526795,0.02968652782419212,196644.27071466163,204307.92952602982,-3.897219473273369,311378.9890656295,34.38609003802509
llama3.2_3b,38,0.6,5000000.0,10000000.0,0.8258428450048578,True,0.6123144678594409,0.6292106369757999,0.01689616911635905,445918.1924037452,410389.87689070555,7.967451455954828,540941.7656262093,24.13418542093404
llama3.2_3b,39,0.3,50000.0,50000.0,0.0,False,0.27361863945991416,0.2827588412649632,0.009140201805049042,8364.965511070834,6674.2475,20.211894583823543,9202.317729140575,27.472103263018685
llama3.2_3b,39,0.35,100000.0,200000.0,0.42958539856088745,True,0.3322827258210843,0.3187550419062023,-0.013527683914882016,16380.228931033571,11102.332442299485,32.22113995448938,13841.92213823743,19.79197447130557
llama3.2_3b,39,0.4,200000.0,500000.0,0.6614064087385227,True,0.39479881718488713,0.3683998996050353,-0.026398917579851855,32180.6375361043,22542.574323035922,29.949882758709123,23966.72689532754,5.94220720464448
llama3.2_3b,39,0.45,500000.0,1000000.0,0.5644605699687103,True,0.44691227424194485,0.42059004979537234,-0.026322224446572506,58005.94047523264,39604.90918331852,31.722666921969797,42313.69643866057,6.401679558458807
llama3.2_3b,39,0.5,1000000.0,2000000.0,0.47229418912860327,True,0.49241260271802645,0.4825563497933543,-0.009856252924672126,101471.66464260644,70462.58840578889,30.559345159099024,88660.80123989406,20.525657990463383
llama3.2_3b,39,0.55,2000000.0,5000000.0,0.4623609588364199,True,0.5479833966911426,0.5510695353086079,0.003086138617465317,202342.39281259925,153450.9263208944,24.162740102112966,208518.04304894886,26.408801810559705
llama3.2_3b,39,0.6,5000000.0,10000000.0,0.6030692773875912,True,0.6115885654154269,0.6103224155075004,-0.001266149907926506,479732.0002185931,346917.9917087624,27.685042575711666,474064.95727317914,26.820578828641093
llama3.1_8b,30,0.3,50000.0,75000.0,0.4612225453903765,True,0.3215034676915026,0.3236541458741463,0.002150678182643695,12421.299070180023,9497.367774875383,23.539657798950838,12766.785634860056,25.608778540601783
llama3.1_8b,30,0.35,100000.0,200000.0,0.7314273251918161,True,0.3658159157789275,0.3694003591772011,0.0035844433982735735,21798.14962608601,17705.59361084503,18.77478632564018,23076.663538946876,23.27489811963935
llama3.1_8b,30,0.4,200000.0,500000.0,0.7999509014093452,True,0.4104938991104592,0.41994199847173275,0.009448099361273554,38998.73232257433,37717.94900391945,3.2841665417762895,43507.327418260014,13.306674433674276
llama3.1_8b,30,0.45,500000.0,1000000.0,0.670556884656162,True,0.44942344254798217,0.4570997668493641,0.0076763243013819316,71049.07925263402,60037.21304150563,15.498956956180606,75815.24931081403,20.81116452525848
llama3.1_8b,30,0.5,1000000.0,2000000.0,0.46768827810654845,True,0.4951215832291961,0.49221257201059165,-0.0029090112186044292,135124.08437601675,90327.45666109763,33.1522155519376,126329.55425172471,28.49855507198986
llama3.1_8b,30,0.55,2000000.0,5000000.0,0.2364474834758417,True,0.5326985080257761,0.5283930108660452,-0.004305497159730942,238214.30664475687,142287.93915888944,40.26893633593556,223223.557258166,36.257650891958335
llama3.1_8b,30,0.6,2000000.0,5000000.0,0.9911855867212158,True,0.5652790220143383,0.5642213386630089,-0.001057683351329386,428134.82098244264,229893.88523999802,46.30338996663256,421370.11035078263,45.441340144269915
llama3.1_8b,31,0.3,75000.0,100000.0,0.22178109906560908,True,0.29117501870918594,0.33619711479575254,0.0450220960865666,9053.770939704373,9886.09004926735,-9.193065686176444,14300.360266966904,30.86824482244892
llama3.1_8b,31,0.35,200000.0,500000.0,0.08485071883038678,True,0.36040775017436827,0.3838741423539095,0.023466392179541218,19534.213119724256,18689.04258390761,4.326616744870334,27175.405466857294,31.228100325124945
llama3.1_8b,31,0.4,500000.0,1000000.0,0.037027837814528106,True,0.4050405382436745,0.43176770820699095,0.026727169963316477,35151.41351041059,37408.19278010724,-6.420166486415327,45358.73511559157,17.528139431629384
llama3.1_8b,31,0.45,1000000.0,2000000.0,0.030547718516739854,True,0.4526661673857144,0.4863782900236933,0.0337121226379789,60350.857717603285,61823.08136329927,-2.439441130372809,90946.22134797314,32.022374929954054
llama3.1_8b,31,0.5,1000000.0,2000000.0,0.7645789597308564,True,0.5014690814996492,0.5261550805297657,0.02468599903011648,116133.66779512883,96281.96694811413,17.09383783696132,164514.33011259523,41.47502720144938
llama3.1_8b,31,0.55,2000000.0,5000000.0,0.5929414538400731,True,0.5422295313307183,0.5670495372402481,0.02482000590952982,210560.98403806274,179950.28963956583,14.537685857776705,291854.351400587,38.342433896908524
llama3.1_8b,31,0.6,5000000.0,10000000.0,0.7448566112092534,True,0.599099675344902,0.6084317713599695,0.00933209601506746,482341.11591856554,366962.6571825799,23.92051080204101,552768.379906458,33.61366703994917
llama3.1_8b,32,0.3,50000.0,50000.0,0.0,False,0.30577694813745393,0.30806455408828987,0.002287605950835936,10262.354906075881,7472.745,27.18294126062896,10521.640077672299,28.97737477394119
llama3.1_8b,32,0.35,100000.0,200000.0,0.35917931273597453,True,0.35336704978309896,0.3486730681101085,-0.004693981672990455,17864.967020163363,11353.811726580665,36.44650049582436,16848.62298004298,32.61282100009515
llama3.1_8b,32,0.4,200000.0,500000.0,0.616302567738085,True,0.40040930757103554,0.40603068297111305,0.005621375400077511,33805.219048105886,23851.57800557627,29.44409568346613,35457.82147953948,32.73253400708912
llama3.1_8b,32,0.45,500000.0,1000000.0,0.6032432561568432,True,0.4501771503806202,0.4561324965684901,0.005955346187869914,61388.35742519443,44722.81677342549,27.14772206126699,68064.81047040955,34.29377608732451
llama3.1_8b,32,0.5,1000000.0,2000000.0,0.5883980472376313,True,0.4947332826187193,0.5070673086000299,0.012334025981310615,113127.31385054888,83459.90789821409,26.224794828531007,125070.21149288828,33.26955563438879
llama3.1_8b,32,0.55,2000000.0,5000000.0,0.518313018234445,True,0.532460021787241,0.5586663966036493,0.026206374816408307,197874.3185980031,162567.62805804686,17.842987806661508,275301.44671273266,40.949228564105425
llama3.1_8b,32,0.6,5000000.0,10000000.0,0.6830624939543575,True,0.6001682854993188,0.6055792731542009,0.005410987654882127,474012.80060861184,328520.77578372456,30.69369110667093,522345.2136803041,37.106578718496266
llama3.1_8b,33,0.3,50000.0,75000.0,0.0672897209601544,True,0.3152113142005173,0.2866988315369201,-0.028512482663597183,13304.98220535589,8076.87218379564,39.294378157497164,9806.441930609411,17.637077331944077
llama3.1_8b,33,0.35,100000.0,200000.0,0.4282323435353792,True,0.356823442833851,0.3238911489359005,-0.03293229389795049,22960.002219281552,12822.469967039395,44.153010768129505,14678.477615398233,12.644415156595134
llama3.1_8b,33,0.4,200000.0,500000.0,0.5761254180921065,True,0.3943740614936665,0.37216484141111295,-0.02220922008255355,39266.809385389715,26277.44518392752,33.07975464463186,27573.62718683893,4.700803394955908
llama3.1_8b,33,0.45,500000.0,1000000.0,0.5115353992506695,True,0.44352918710061034,0.4246612734239041,-0.01886791367670626,67266.13515655723,48313.689657969204,28.175315044453694,52890.069179339705,8.652625327172307
llama3.1_8b,33,0.5,1000000.0,2000000.0,0.45215550767679286,True,0.4902172540919466,0.4776520066253463,-0.012565247466600316,128483.55782549363,82735.3025646736,35.60631106040455,102775.30191253616,19.498847461345328
llama3.1_8b,33,0.55,2000000.0,5000000.0,0.25695418670661335,True,0.5399551384731252,0.5240510763605145,-0.01590406211261064,251018.3276635536,140487.16444536543,44.03310477246743,196395.40749159054,28.467184523456357
llama3.1_8b,33,0.6,5000000.0,10000000.0,0.04178539805785671,True,0.5774069266728216,0.5649870824433192,-0.012419844229502375,459008.7723042259,242202.9975739668,47.233470864160886,387326.7101912979,37.46803636280482
llama3.1_8b,34,0.3,50000.0,75000.0,0.9237998291307379,True,0.3117872222228754,0.33248735856707234,0.02070013634419693,10637.206842784672,9066.239284850062,14.76860966561173,13713.623501641243,33.88881294746777
llama3.1_8b,34,0.35,100000.0,200000.0,0.8331921865923629,True,0.36478206480273184,0.38179619787087304,0.017014133068141202,18582.97031507031,15919.496291970634,14.3328756272062,23060.78335926557,30.967235397168956
llama3.1_8b,34,0.4,200000.0,500000.0,0.8126116958386805,True,0.40321152115090747,0.4316404128750477,0.028428891724140204,31351.88146533308,31330.098955352903,0.06947752084436554,45019.90377465207,30.408338693533704
llama3.1_8b,34,0.45,500000.0,1000000.0,0.7416308201502658,True,0.4582686043946692,0.4825808231933975,0.024312218798728302,62432.84967897663,54616.77028747382,12.519177695223425,88252.80413747832,38.113274902412186
llama3.1_8b,34,0.5,1000000.0,2000000.0,0.7755113162128644,True,0.5037897143384228,0.536947529061681,0.03315781472325818,117496.19097874113,98889.51412588396,15.835983020269756,174609.14596167894,43.365215160271724
llama3.1_8b,34,0.55,2000000.0,5000000.0,0.6863254850243484,True,0.5561915455250223,0.5804349714022541,0.024243425877231828,234692.2627860703,186250.7008647533,20.640459700826632,342625.4430331061,45.64014300398675
llama3.1_8b,34,0.6,5000000.0,10000000.0,0.8146743069398508,True,0.5977579784687117,0.616289010191585,0.018531031722873292,455947.11910037324,358743.176113005,21.31912647658807,629739.2365061993,43.033059508358356
llama3.1_8b,35,0.3,50000.0,50000.0,0.0,False,0.3018305980424856,0.31189918751862494,0.010068589476139367,10069.058943294529,7618.3475,24.33903165227348,11780.909574677493,35.3331128491532
llama3.1_8b,35,0.35,100000.0,200000.0,0.6135454218065673,True,0.3446206625122886,0.35710755286586304,0.01248689035357442,18438.814556628444,14343.332232666258,22.211201871922558,20870.163883081845,31.273504544477902
llama3.1_8b,35,0.4,200000.0,500000.0,0.6285252706407216,True,0.41032624640325127,0.40249804688690993,-0.007828199516341339,35850.89661113935,28240.961439126266,21.22662441208954,33287.92613640417,15.161547392880285
llama3.1_8b,35,0.45,500000.0,1000000.0,0.6253979347468571,True,0.4520094918430223,0.45653445677356475,0.004524964930542441,61856.57553152573,50819.671505511345,17.84273366440942,66431.28318530049,23.500391579435256
llama3.1_8b,35,0.5,1000000.0,2000000.0,0.6682060565924082,True,0.501173991975275,0.5094331116274735,0.008259119652198499,125101.25451119385,94365.70457521194,24.56853854589583,141917.73974542512,33.50675909545414
llama3.1_8b,35,0.55,2000000.0,5000000.0,0.5079995364292109,True,0.5513899799079445,0.55232775389316,0.0009377739852155509,266845.4083092042,169907.41230838277,36.32739892923156,268195.1678113556,36.647847276691785
llama3.1_8b,35,0.6,5000000.0,10000000.0,0.6100083072919277,True,0.6166648717272597,0.5970566704981428,-0.019608201229116884,628120.7572353184,340317.4255686767,45.81974538358066,483908.09723875945,29.673128531931827
llama3.1_8b,36,0.3,50000.0,75000.0,0.2904912510978804,True,0.3124588371201228,0.2976156932908978,-0.01484314382922497,12549.433992230235,8360.984490770054,33.375604860373684,10851.60001142758,22.951597165714862
llama3.1_8b,36,0.35,100000.0,200000.0,0.7170754587967533,True,0.3504392770859353,0.34779495911064645,-0.002644317975288857,19485.06544033155,15067.061838997513,22.673794013487598,18918.660773203348,20.35872930107871
llama3.1_8b,36,0.4,200000.0,500000.0,0.5895968014254037,True,0.4037429826346272,0.3844713944194643,-0.019271588215162894,36775.58501192036,28003.39618722532,23.85329511917116,29138.093306657145,3.8942051131828244
llama3.1_8b,36,0.45,500000.0,1000000.0,0.4283058294747369,True,0.44353659007903784,0.42593744877903134,-0.017599141300006504,61614.860456088645,47123.00847840167,23.52005972327885,48488.0470424003,2.8152063183839333
