variant,utility_divisor,reservation_divisor,splits,adaptive_utility_mean,adaptive_utility_ci_low,adaptive_utility_ci_high,adaptive_utility_std,fixed_utility_mean,fixed_utility_ci_low,fixed_utility_ci_high,fixed_utility_std,utility_gap_mean,utility_gap_ci_low,utility_gap_ci_high,utility_gap_std,relative_utility_gain_pct_mean,relative_utility_gain_pct_ci_low,relative_utility_gain_pct_ci_high,relative_utility_gain_pct_std,utility_delta_vs_reference_mean,utility_delta_vs_reference_ci_low,utility_delta_vs_reference_ci_high,utility_delta_vs_reference_std,adaptive_accuracy_mean,adaptive_accuracy_ci_low,adaptive_accuracy_ci_high,adaptive_accuracy_std,adaptive_chars_mean,adaptive_chars_ci_low,adaptive_chars_ci_high,adaptive_chars_std,adaptive_opens_mean,adaptive_opens_ci_low,adaptive_opens_ci_high,adaptive_opens_std,fixed_accuracy_mean,fixed_accuracy_ci_low,fixed_accuracy_ci_high,fixed_accuracy_std,fixed_chars_mean,fixed_chars_ci_low,fixed_chars_ci_high,fixed_chars_std,fixed_n_mean,fixed_n_ci_low,fixed_n_ci_high,fixed_n_std,positive_gap_splits
global_exp_q75_conf08_085x,100000.0,85000.0,10,0.2257322351190476,0.1864725431167561,0.2649919271213391,0.05488126510642993,0.20956579712301587,0.17325389540125308,0.24587769884477867,0.05076053843709153,0.016166437996031742,0.008530053739330648,0.023802822252732836,0.010674929105967488,7.731597312667188,3.7906536422455708,11.672540983088805,5.509059376555774,-0.0030996046626984132,-0.006048764274025025,-0.00015044505137180213,0.0041226408618015775,0.279811507936508,0.24431356043471714,0.31530945543829886,0.04962270889609133,5407.927281746031,4643.040889351239,6172.813674140824,1069.237447784085,11.00421626984127,9.50793899398035,12.500493545702192,2.0916514027786306,0.25823412698412695,0.2257606577951392,0.2907075961731147,0.045394779749731544,4866.8329861111115,3963.8893588965625,5769.776613325661,1262.228154475351,9.2,7.699454694836687,10.700545305163311,2.0976176963403033,9
global_exp_q75_conf08_085x,200000.0,170000.0,10,0.2519654191468254,0.21206018531508897,0.29187065297856185,0.05578367035904855,0.24206391716269843,0.2033637906418322,0.28076404368356467,0.05409904650092697,0.009901501984126987,0.004451870097774755,0.01535113387047922,0.007618060077238859,4.103742420887409,1.9042662424391388,6.303218599335679,3.0746556859807073,-0.001418193700396825,-0.0045332401760122595,0.001696852775218609,0.0043545347079422415,0.29122023809523806,0.2536338485759311,0.32880662761454504,0.052542149527872596,7850.963789682542,6589.059432532377,9112.868146832705,1764.0206540508498,15.990922619047618,13.486899521484139,18.4949457166111,3.5003829230749943,0.28278769841269846,0.2483211472717384,0.3172542495536585,0.04818091620181193,8144.75625,6414.88398133477,9874.62851866523,2418.1946860748812,15.4,12.495185057848559,18.30481494215144,4.060651288757616,9
global_exp_q75_conf08_085x,300000.0,255000.0,10,0.26451263955026455,0.2253363474415072,0.3036889316590219,0.054764680094335834,0.2567074566798942,0.2160475529763881,0.2973673603834003,0.05683862609578757,0.007805182870370358,0.00149646262729189,0.014113903113448827,0.00881898279086045,3.320922161279232,1.0282923956964996,5.613551926861964,3.2048754215518107,0.0018300472883597887,-0.0012665820498317963,0.004926676626551374,0.004328789325084913,0.29717261904761905,0.259680890796698,0.3346643472985401,0.05240982219924014,9797.993849206348,8094.024974534524,11501.962723878174,2381.9842381471344,20.03531746031746,16.615250163421628,23.455384757213295,4.780924414583177,0.29553571428571435,0.2589855756406039,0.33208585293082477,0.051093570691843254,11648.47728174603,9283.604920406555,14013.349643085507,3305.8636068251703,22.0,17.98153037934343,26.01846962065657,5.617433182117573,9
global_exp_q75_conf08_085x,400000.0,340000.0,10,0.27382907862103173,0.23424723278042692,0.31341092446163654,0.05533160511940033,0.26750110590277776,0.22590280042083075,0.30909941138472474,0.05815042132780202,0.006327972718253946,-0.00012292540164945184,0.012778870838157343,0.009017733757878807,2.675568484689605,0.29159259333380394,5.059544376045406,3.3325685003641574,0.003441638392857143,-0.0008425630795128383,0.007725839865227124,0.005988900696438748,0.3025297619047619,0.2642331995682579,0.34082632424126585,0.0535349026714707,11480.273313492062,9360.063126780376,13600.483500203747,2963.849470125379,23.5546626984127,19.277389096044722,27.831936300780676,5.979216201965875,0.3062003968253968,0.268402959591163,0.3439978340596306,0.05283717389006909,15479.716369047619,12777.059833616091,18182.372904479147,3778.0533225779172,29.3,24.494727574657876,34.10527242534213,6.71730766172149,9
global_exp_q75_conf08_085x,500000.0,425000.0,10,0.2802601969246032,0.24009264219291826,0.3204277516562881,0.056150369691590186,0.27432403224206353,0.2322089076197988,0.3164391568643283,0.05887288466883383,0.005936164682539688,-0.0018386440229991152,0.01371097338807849,0.010868433142459426,2.4560250440704,-0.6665002936429549,5.578550381783755,4.364989436254081,-0.002496499206349206,-0.004360878040409338,-0.0006321203722890749,0.002606221899165653,0.30625,0.26694609968282196,0.3455539003171781,0.054943064069321854,12994.901537698413,10471.75687997192,15518.046195424908,3527.113021021095,26.749355158730157,21.676501451671953,31.82220886578836,7.091360500916495,0.3133928571428572,0.27440251620004913,0.35238319808566526,0.054504738288508194,19534.412450396827,16366.79051156774,22702.03438922591,4428.030137670865,37.0,30.986461756474714,43.01353824352529,8.406346808612328,7
global_exp_q75_conf08_085x,600000.0,510000.0,10,0.2852704458498677,0.2452468258838067,0.32529406581592873,0.055949162763380536,0.2809544849537037,0.23710874356130013,0.3248002263461072,0.06129212009620494,0.004315960896164009,-0.004888816375825879,0.013520738168153898,0.012867391361099626,1.9784983136343377,-1.5251658436437334,5.482162470912408,4.897784767344861,-0.002302925264550264,-0.004116558860170377,-0.0004892916689301515,0.002535284947251891,0.3092261904761905,0.2698799551687236,0.3485724257836574,0.055002244304999275,14373.44677579365,11490.25442323364,17256.63912835366,4030.4249927493447,29.73556547619047,23.865102757688856,35.60602819469208,8.206341015938062,0.32013888888888886,0.27881966772962247,0.36145811004815526,0.05776028834613754,23510.642361111113,19975.84026072508,27045.444461497147,4941.312610367094,44.6,37.54084522875893,51.65915477124107,9.868017925489282,6
global_exp_q75_conf08_085x,700000.0,595000.0,10,0.28905839519557824,0.250176228939768,0.3279405614513885,0.05435352050323918,0.28555393757086167,0.24145944621706839,0.32964842892465496,0.061639848564768764,0.0035044576247165614,-0.005813138688564802,0.012822053937997926,0.013025101505993512,1.7858633988286563,-1.6276909373260193,5.1994177349833315,4.771819923263114,0.0011060114795918372,-0.0030803583037595055,0.00529238126294318,0.005852141425364274,0.31145833333333334,0.27308622622773193,0.34983044043893474,0.053640506976771946,15679.956696428571,12428.007420104448,18931.905972752695,4545.91162702423,32.55887896825397,25.911261107926624,39.20649682858132,9.292728992819638,0.3252480158730159,0.2829348590862185,0.36756117265981325,0.05914971454617167,27785.854811507936,24031.14162446376,31540.567998552113,5248.72711188749,52.8,44.80704469144634,60.79295530855365,11.173381065928274,6
global_exp_q75_conf08_085x,800000.0,680000.0,10,0.292189523375496,0.2530537182056134,0.33132532854537855,0.054708083256398234,0.29036739973958337,0.24622068371941624,0.3345141157597505,0.06171285361432925,0.0018221236359127063,-0.006939283839635877,0.01058353111146129,0.012247603122891878,1.132057643920455,-1.9814870306054064,4.245602318446316,4.352435334780345,-5.899094742063534e-05,-0.003660762407268029,0.003542780512426758,0.0050349293195963,0.31334325396825397,0.27466986466910087,0.35201664326740706,0.05406167044222118,16922.98447420635,13350.571745761994,20495.397202650707,4993.888643036114,35.25664682539682,27.871211174865522,42.64208247592812,10.324127143932488,0.3308035714285714,0.28746323901117665,0.3741439038459662,0.06058560706642859,32348.937351190474,28460.112713315626,36237.76198906532,5436.201992903277,61.6,52.67028761633451,70.5297123836655,12.48287716122458,4
global_exp_q75_conf08_085x,900000.0,765000.0,10,0.2945276372905644,0.25500091904579913,0.3340543555353297,0.05525454205426539,0.29364053604497353,0.24955045173496868,0.3377306203549784,0.061633687942355464,0.0008871012455908322,-0.00857676985867954,0.010350972349861204,0.01322957956410428,0.7502642252797351,-2.504754399804966,4.005282850364436,4.550202280731435,-0.0010623119488536157,-0.003923221525840098,0.0017985976281328672,0.003999275820374624,0.31463293650793656,0.27548959404283124,0.35377627897304187,0.05471861966858607,18094.769295634924,14183.528537063316,22006.01005420653,5467.537568906897,37.85699404761905,29.69531444912048,46.01867364611761,11.409241359631555,0.3350198412698413,0.29093356857569075,0.37910611396399185,0.06162835967079965,37241.37470238095,32801.98004221027,41680.769362551626,6205.8458136318395,71.0,60.443266573608376,81.55673342639162,14.757295747452437,5
global_exp_q75_conf08_085x,1000000.0,850000.0,10,0.2966297492063492,0.2569661923343135,0.3362933060783849,0.05544582926506655,0.29683218313492066,0.25303983509017736,0.34062453117966396,0.06121748134285731,-0.00020243392857140775,-0.010487729331996787,0.010082861474853972,0.014377851555747978,0.3289583972497157,-3.1206617143367303,3.778578508836162,4.822236400871355,-0.0016333479662698415,-0.004130507238300298,0.0008638113057606153,0.0034907879565963962,0.31587301587301586,0.2765016856911784,0.35524434605485333,0.05503732452042896,19243.26666666667,15006.347832814688,23480.18550051865,5922.804125449694,40.37921626984127,31.461364099758,49.297068439924544,12.466297725864095,0.3388888888888889,0.2943085640959835,0.3834692136817943,0.06231899688228291,42056.70575396825,36759.03218418221,47354.37932375429,7405.636998216509,80.3,67.60568986240357,92.99431013759643,17.745421944828475,4
reference_profiled,100000.0,70000.0,10,0.228831839781746,0.19095588603472097,0.26670779352877105,0.05294693240660246,0.20956579712301587,0.17325389540125308,0.24587769884477867,0.05076053843709153,0.019266042658730158,0.01208909660599019,0.026442988711470126,0.010032678782909914,9.491035597746798,5.650165459739881,13.331905735753715,5.36916622450895,0.0,0.0,0.0,0.0,0.27247023809523807,0.23628507056698753,0.3086554056234886,0.05058337625069971,4363.839831349206,3764.7412654736527,4962.93839722476,837.4820468988687,8.662648809523809,7.420434744341735,9.904862874705882,1.7364955238623416,0.25823412698412695,0.2257606577951392,0.2907075961731147,0.045394779749731544,4866.8329861111115,3963.8893588965625,5769.776613325661,1262.228154475351,9.2,7.699454694836687,10.700545305163311,2.0976176963403033,10
reference_profiled,200000.0,70000.0,10,0.2533836128472222,0.21503966386230033,0.2917275618321441,0.05360114463827416,0.24206391716269843,0.2033637906418322,0.28076404368356467,0.05409904650092697,0.011319695684523803,0.00773422903096289,0.014905162338084716,0.005012136772057592,4.898037629388737,3.322778133828426,6.473297124949048,2.202060932679259,0.0,0.0,0.0,0.0,0.2824404761904762,0.2454427920668003,0.31943816031415206,0.05171919613115899,5811.3726686507935,5087.511578323927,6535.23375897766,1011.8880299962468,11.171726190476189,9.833587855720875,12.509864525231503,1.870588406411762,0.28278769841269846,0.2483211472717384,0.3172542495536585,0.04818091620181193,8144.75625,6414.88398133477,9874.62851866523,2418.1946860748812,15.4,12.495185057848559,18.30481494215144,4.060651288757616,10
reference_profiled,300000.0,400000.0,10,0.2626825922619048,0.22275818550943896,0.30260699901437066,0.05581047225411573,0.2567074566798942,0.2160475529763881,0.2973673603834003,0.05683862609578757,0.005975135582010576,0.0003449094416767759,0.011605361722344377,0.007870513436498068,2.496869315308242,0.4642345511811592,4.529504079435325,2.8414274709056024,0.0,0.0,0.0,0.0,0.29350198412698414,0.2545855384356035,0.3324184298183648,0.054401439849909715,9245.81755952381,7171.986461991404,11319.648657056216,2899.0159740171007,18.713492063492062,14.325845226479379,23.101138900504743,6.133507344923307,0.29553571428571435,0.2589855756406039,0.33208585293082477,0.051093570691843254,11648.47728174603,9283.604920406555,14013.349643085507,3305.8636068251703,22.0,17.98153037934343,26.01846962065657,5.617433182117573,9
reference_profiled,400000.0,400000.0,10,0.2703874402281746,0.2308257014086933,0.30994917904765595,0.055303497442021884,0.26750110590277776,0.22590280042083075,0.30909941138472474,0.05815042132780202,0.0028863343253968305,-0.0027458110769953375,0.008518479727788998,0.007873196379854522,1.368830427926395,-0.8841103471444975,3.6217712029972873,3.1493940385098917,0.0,0.0,0.0,0.0,0.29350198412698414,0.2545855384356035,0.3324184298183648,0.054401439849909715,9245.81755952381,7171.986461991404,11319.648657056216,2899.0159740171007,18.713492063492062,14.325845226479379,23.101138900504743,6.133507344923307,0.3062003968253968,0.268402959591163,0.3439978340596306,0.05283717389006909,15479.716369047619,12777.059833616091,18182.372904479147,3778.0533225779172,29.3,24.494727574657876,34.10527242534213,6.71730766172149,8
reference_profiled,500000.0,400000.0,10,0.2827566961309524,0.24282692844183731,0.3226864638200675,0.05581796632680097,0.27432403224206353,0.2322089076197988,0.3164391568643283,0.05887288466883383,0.008432663888888896,0.0014933220625636644,0.015372005715214129,0.009700530977483567,3.4175753721121267,0.619202747683155,6.215947996541098,3.911855188749275,0.0,0.0,0.0,0.0,0.31165674603174603,0.2718770294288213,0.35143646263467077,0.05560820937200264,14450.024950396823,12005.350441026902,16894.699459766744,3417.4193174982393,28.917757936507932,23.944946751415813,33.89056912160005,6.951510698487678,0.3133928571428572,0.27440251620004913,0.35238319808566526,0.054504738288508194,19534.412450396827,16366.79051156774,22702.03438922591,4428.030137670865,37.0,30.986461756474714,43.01353824352529,8.406346808612328,9
reference_profiled,600000.0,400000.0,10,0.287573371114418,0.24771019649028103,0.32743654573855496,0.05572487564098764,0.2809544849537037,0.23710874356130013,0.3248002263461072,0.06129212009620494,0.0066188861607142935,-0.001526988159683199,0.014764760481111786,0.011387147104345614,2.8429712820086497,-0.2533959836610138,5.939338547678313,4.328422972960912,0.0,0.0,0.0,0.0,0.31165674603174603,0.2718770294288213,0.35143646263467077,0.05560820937200264,14450.024950396823,12005.350441026902,16894.699459766744,3417.4193174982393,28.917757936507932,23.944946751415813,33.89056912160005,6.951510698487678,0.32013888888888886,0.27881966772962247,0.36145811004815526,0.05776028834613754,23510.642361111113,19975.84026072508,27045.444461497147,4941.312610367094,44.6,37.54084522875893,51.65915477124107,9.868017925489282,8
reference_profiled,700000.0,1000000.0,10,0.2879523837159864,0.24871677637543455,0.3271879910565383,0.05484759707088204,0.28555393757086167,0.24145944621706839,0.32964842892465496,0.061639848564768764,0.0023984461451247163,-0.0077313487623681156,0.012528241052617548,0.01416047685140854,1.3412436413894615,-1.9991664908589475,4.681653773637871,4.669571376704361,0.0,0.0,0.0,0.0,0.32232142857142854,0.2826403955589997,0.36200246158385735,0.05547025922477926,24058.331398809525,19597.538623165867,28519.124174453184,6235.758316459987,49.82574404761905,40.432702746124484,59.21878534911361,13.130566327236593,0.3252480158730159,0.2829348590862185,0.36756117265981325,0.05914971454617167,27785.854811507936,24031.14162446376,31540.567998552113,5248.72711188749,52.8,44.80704469144634,60.79295530855365,11.173381065928274,7
