split,config_id,divisor_id,divisor,family,calibration,confidence_scale,reward_prior_strength,cost_prior_strength,cap_factor,tail_quantile,tail_decay,train_accuracy,train_predicted_accuracy,train_chars,test_accuracy,test_predicted_accuracy,test_chars,test_opens
59,0,3,70000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.32926829268292684,0.3149857340679443,5660.225609756098,0.25,0.3225669419985411,5217.892857142857,12.107142857142858
59,0,4,100000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.3353658536585366,0.32616316213687097,6649.384146341464,0.27380952380952384,0.33429202382986567,6364.235119047619,14.883928571428571
59,0,5,140000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.34146341463414637,0.337174603870991,7949.121951219512,0.2857142857142857,0.3402746450519607,7750.110119047619,18.035714285714285
59,0,6,200000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.3475609756097561,0.3419177134022727,9848.713414634147,0.2857142857142857,0.3501327469701113,9174.047619047618,21.714285714285715
59,0,7,280000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.3597560975609756,0.35235302123019324,11565.390243902439,0.2916666666666667,0.35337872966359696,10983.666666666666,26.366071428571427
59,0,8,400000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.3719512195121951,0.3607078139593848,13927.262195121952,0.28869047619047616,0.3604638087601851,13504.589285714286,32.669642857142854
59,0,9,560000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.3597560975609756,0.3636115401010787,16722.378048780487,0.28869047619047616,0.36557925156656007,16207.41369047619,40.05059523809524
59,0,10,700000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.3719512195121951,0.36855045101746436,18907.365853658535,0.29464285714285715,0.36955452654455817,18524.6875,46.11607142857143
59,0,11,1000000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.39634146341463417,0.37192986408089623,23192.243902439026,0.2976190476190476,0.37316399573998377,22909.52380952381,57.916666666666664
59,0,12,1400000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.4146341463414634,0.37595433441279547,28432.298780487807,0.2976190476190476,0.37766472930446915,27652.684523809523,69.86011904761905
59,0,13,2000000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.42073170731707316,0.38282403143065097,34643.55487804878,0.3005952380952381,0.38107473893963684,33984.76190476191,84.50595238095238
59,0,14,2800000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.4329268292682927,0.38600325903755206,42115.51829268293,0.2916666666666667,0.38326091760464576,41483.357142857145,102.53869047619048
59,0,15,4000000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.4329268292682927,0.38719132870903167,50417.80487804878,0.29464285714285715,0.3866698827243532,51436.333333333336,126.58928571428571
59,0,16,5600000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.43902439024390244,0.39150296933576567,62197.54268292683,0.2976190476190476,0.39129537473115455,62273.50297619047,151.65178571428572
59,0,17,7000000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.43902439024390244,0.3922565065421131,72743.50609756098,0.3005952380952381,0.39578763733345246,70688.17261904762,170.36011904761904
59,0,18,10000000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.4451219512195122,0.39657631508653945,89356.85975609756,0.2916666666666667,0.3988622951482868,86175.98809523809,205.5922619047619
