split,target_accuracy,config_id,divisor_id,divisor,family,calibration,confidence_scale,reward_prior_strength,cost_prior_strength,cap_factor,tail_quantile,tail_decay,train_accuracy,train_predicted_accuracy,selection_accuracy,train_chars,profile_accuracy,profile_chars,eligible
57,0.25,0,11,1000000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.2682926829268293,0.32782410442578525,0.2682926829268293,29902.30487804878,,,True
57,0.25,0,12,1400000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.2621951219512195,0.3339566454473038,0.2621951219512195,36189.53658536585,,,True
57,0.25,0,13,2000000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.25609756097560976,0.3364891666941858,0.25609756097560976,43869.56707317073,,,True
57,0.25,0,14,2800000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.2621951219512195,0.3474780038120864,0.2621951219512195,54645.76829268293,,,True
57,0.25,0,15,4000000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.2682926829268293,0.35017067152267867,0.2682926829268293,66689.37804878049,,,True
57,0.25,0,16,5600000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.25609756097560976,0.35579825926262015,0.25609756097560976,79379.66463414633,,,True
57,0.25,0,17,7000000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.25609756097560976,0.3630261824597028,0.25609756097560976,89586.5243902439,,,True
57,0.25,0,18,10000000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.2682926829268293,0.36976954205360485,0.2682926829268293,107911.46341463414,,,True
57,0.3,0,0,25000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.23170731707317074,0.23395313006926544,0.23170731707317074,3198.5243902439024,,,False
57,0.3,0,1,35000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.23780487804878048,0.24488637173616798,0.23780487804878048,3887.7865853658536,,,False
57,0.3,0,2,50000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.23780487804878048,0.25651998802243253,0.23780487804878048,4874.713414634146,,,False
57,0.3,0,3,70000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.23780487804878048,0.26619378807747524,0.23780487804878048,5935.323170731707,,,False
57,0.3,0,4,100000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.24390243902439024,0.27326012291568613,0.24390243902439024,7360.914634146341,,,False
57,0.3,0,5,140000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.23780487804878048,0.28371122811689614,0.23780487804878048,8854.310975609756,,,False
57,0.3,0,6,200000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.24390243902439024,0.2940789872130803,0.24390243902439024,10837.865853658537,,,False
57,0.3,0,7,280000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.24390243902439024,0.3003209675954339,0.24390243902439024,13239.219512195123,,,False
57,0.3,0,8,400000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.25609756097560976,0.3075224519673588,0.25609756097560976,16603.85975609756,,,False
57,0.3,0,9,560000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.2621951219512195,0.3135823779664204,0.2621951219512195,20952.670731707316,,,False
57,0.3,0,10,700000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.25609756097560976,0.31945744618895616,0.25609756097560976,24280.384146341465,,,False
57,0.3,0,11,1000000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.2682926829268293,0.32782410442578525,0.2682926829268293,29902.30487804878,,,False
57,0.3,0,12,1400000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.2621951219512195,0.3339566454473038,0.2621951219512195,36189.53658536585,,,False
57,0.3,0,13,2000000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.25609756097560976,0.3364891666941858,0.25609756097560976,43869.56707317073,,,False
57,0.3,0,14,2800000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.2621951219512195,0.3474780038120864,0.2621951219512195,54645.76829268293,,,False
57,0.3,0,15,4000000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.2682926829268293,0.35017067152267867,0.2682926829268293,66689.37804878049,,,False
57,0.3,0,16,5600000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.25609756097560976,0.35579825926262015,0.25609756097560976,79379.66463414633,,,False
57,0.3,0,17,7000000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.25609756097560976,0.3630261824597028,0.25609756097560976,89586.5243902439,,,False
