variant,generator,split,divisor,adaptive_score,adaptive_chars,fixed_chars
local_exp_open5_conf06,llama3.1_8b,19,1000000.0,0.610703979450075,53430.955,53430.955
local_exp_open5_conf06,llama3.1_8b,19,5000000.0,0.6125,246910.735,246910.735
local_exp_open5_conf06,llama3.1_8b,19,10000000.0,0.6025,416588.855,416588.855
local_exp_open5_conf06,llama3.1_8b,19,50000000.0,0.5312974173606687,1859673.89,1859673.89
local_rayleigh_open5_conf00,llama3.1_8b,19,100000.0,0.4898897854398471,10507.8,10507.8
local_rayleigh_open5_conf00,llama3.1_8b,19,500000.0,0.5446478317436934,13751.235,13751.235
local_rayleigh_open5_conf00,llama3.1_8b,19,1000000.0,0.5375021829453754,20207.54,20207.54
local_rayleigh_open5_conf00,llama3.1_8b,19,5000000.0,0.570327566294661,140030.955,140030.95499999996
local_rayleigh_open5_conf00,llama3.1_8b,19,10000000.0,0.5696581321572645,295052.215,295052.215
local_rayleigh_open5_conf00,llama3.1_8b,19,50000000.0,0.5312974173606687,1859673.89,1859673.89
local_rayleigh_open5_conf02,llama3.1_8b,19,100000.0,0.4973643280671456,10606.575,10606.575000000003
local_rayleigh_open5_conf02,llama3.1_8b,19,500000.0,0.5531071911890726,15428.935,15428.935
local_rayleigh_open5_conf02,llama3.1_8b,19,1000000.0,0.5670483036913079,24106.55,24106.55
local_rayleigh_open5_conf02,llama3.1_8b,19,5000000.0,0.5625,155954.265,155954.265
local_rayleigh_open5_conf02,llama3.1_8b,19,10000000.0,0.5625,309512.265,309512.265
local_rayleigh_open5_conf02,llama3.1_8b,19,50000000.0,0.5312974173606687,1859673.89,1859673.89
local_rayleigh_open5_conf04,llama3.1_8b,19,100000.0,0.5213841523932604,10840.47,10840.47
local_rayleigh_open5_conf04,llama3.1_8b,19,500000.0,0.5626203304729089,18078.83,18078.83
local_rayleigh_open5_conf04,llama3.1_8b,19,1000000.0,0.5456015503783448,31016.78,31016.78
local_rayleigh_open5_conf04,llama3.1_8b,19,5000000.0,0.5562137215449465,179683.935,179683.935
local_rayleigh_open5_conf04,llama3.1_8b,19,10000000.0,0.5875,330718.535,330718.535
local_rayleigh_open5_conf04,llama3.1_8b,19,50000000.0,0.5312974173606687,1859673.89,1859673.89
local_rayleigh_open5_conf06,llama3.1_8b,19,100000.0,0.5267750546801819,11189.8,11189.8
local_rayleigh_open5_conf06,llama3.1_8b,19,500000.0,0.5577969026677824,23696.69,23696.69
local_rayleigh_open5_conf06,llama3.1_8b,19,1000000.0,0.5535379618303385,37951.115,37951.115000000005
local_rayleigh_open5_conf06,llama3.1_8b,19,5000000.0,0.5463691039353615,204587.855,204587.855
local_rayleigh_open5_conf06,llama3.1_8b,19,10000000.0,0.5902111206410489,350385.775,350385.775
local_rayleigh_open5_conf06,llama3.1_8b,19,50000000.0,0.5312974173606687,1859673.89,1859673.89
reference_train_scale,llama3.1_8b,20,100000.0,0.5583647243603127,10310.045,10310.045
reference_train_scale,llama3.1_8b,20,500000.0,0.5712818338780292,29333.405,29333.405
reference_train_scale,llama3.1_8b,20,1000000.0,0.5593164754601512,53610.35,53610.35
reference_train_scale,llama3.1_8b,20,5000000.0,0.5975,220465.71,220465.71
reference_train_scale,llama3.1_8b,20,10000000.0,0.6225,415469.295,415469.295
reference_train_scale,llama3.1_8b,20,50000000.0,0.53,1826614.31,1826614.31
local_exp_open5_conf06,llama3.1_8b,20,100000.0,0.5178990276765103,11775.105,11775.105
local_exp_open5_conf06,llama3.1_8b,20,500000.0,0.6099845238874498,29552.905,29552.905
local_exp_open5_conf06,llama3.1_8b,20,1000000.0,0.570528522865726,54718.185,54718.185
local_exp_open5_conf06,llama3.1_8b,20,5000000.0,0.6225,226036.91,226036.91
local_exp_open5_conf06,llama3.1_8b,20,10000000.0,0.6225,423279.42,423279.4199999999
local_exp_open5_conf06,llama3.1_8b,20,50000000.0,0.53,1827063.84,1827063.84
local_rayleigh_open5_conf00,llama3.1_8b,20,100000.0,0.48529550574099484,10692.66,10692.66
local_rayleigh_open5_conf00,llama3.1_8b,20,500000.0,0.5065272307318259,14326.115,14326.115
local_rayleigh_open5_conf00,llama3.1_8b,20,1000000.0,0.5158991334222737,25138.725,25138.724999999995
local_rayleigh_open5_conf00,llama3.1_8b,20,5000000.0,0.5612083929260042,121982.31,121982.31
local_rayleigh_open5_conf00,llama3.1_8b,20,10000000.0,0.5725,298095.43,298095.42999999993
local_rayleigh_open5_conf00,llama3.1_8b,20,50000000.0,0.53,1826614.31,1826614.31
local_rayleigh_open5_conf02,llama3.1_8b,20,100000.0,0.4731001022640182,11260.48,11260.479999999998
local_rayleigh_open5_conf02,llama3.1_8b,20,500000.0,0.5290152720563831,18618.47,18618.47
local_rayleigh_open5_conf02,llama3.1_8b,20,1000000.0,0.5063284946961315,32696.46,32696.46
local_rayleigh_open5_conf02,llama3.1_8b,20,5000000.0,0.595,136346.155,136346.155
local_rayleigh_open5_conf02,llama3.1_8b,20,10000000.0,0.585,308705.135,308705.135
local_rayleigh_open5_conf02,llama3.1_8b,20,50000000.0,0.53,1826614.31,1826614.31
local_rayleigh_open5_conf04,llama3.1_8b,20,100000.0,0.48368218020364284,11571.475,11571.475
local_rayleigh_open5_conf04,llama3.1_8b,20,500000.0,0.5374448648776283,23182.855,23182.855
local_rayleigh_open5_conf04,llama3.1_8b,20,1000000.0,0.5372686963476903,40784.835,40784.835
local_rayleigh_open5_conf04,llama3.1_8b,20,5000000.0,0.58,157946.015,157946.015
local_rayleigh_open5_conf04,llama3.1_8b,20,10000000.0,0.5919345352621203,331094.74,331094.74
local_rayleigh_open5_conf04,llama3.1_8b,20,50000000.0,0.53,1826614.31,1826614.31
local_rayleigh_open5_conf06,llama3.1_8b,20,100000.0,0.508268476825203,11672.455,11672.455
local_rayleigh_open5_conf06,llama3.1_8b,20,500000.0,0.5396791590970539,27509.025,27509.025
local_rayleigh_open5_conf06,llama3.1_8b,20,1000000.0,0.5141367107208958,53764.975,53764.975
local_rayleigh_open5_conf06,llama3.1_8b,20,5000000.0,0.575,191945.79,191945.79
local_rayleigh_open5_conf06,llama3.1_8b,20,10000000.0,0.575,364586.63,364586.63
local_rayleigh_open5_conf06,llama3.1_8b,20,50000000.0,0.53,1826614.31,1826614.31
reference_train_scale,llama3.1_8b,21,100000.0,0.603159102850626,9269.89,9269.89
reference_train_scale,llama3.1_8b,21,500000.0,0.6100990295544774,23413.72,23413.72
reference_train_scale,llama3.1_8b,21,1000000.0,0.5854285555496611,45955.28,45955.28
reference_train_scale,llama3.1_8b,21,5000000.0,0.5844331048403837,241941.865,241941.865
reference_train_scale,llama3.1_8b,21,10000000.0,0.595,423648.25,423648.25
