variant,generator,divisor,splits,adaptive_score_mean,adaptive_score_ci_low,adaptive_score_ci_high,adaptive_chars_mean,adaptive_chars_ci_low,adaptive_chars_ci_high,fixed_chars_mean,fixed_chars_ci_low,fixed_chars_ci_high
local_rayleigh_open5_conf02,llama3.1_8b,5000000.0,3,0.5853365122754507,0.5360147145245284,0.634658310026373,153224.335,114242.42569496624,192206.24430503376,153224.335,114242.42569496624,192206.24430503376
local_rayleigh_open5_conf02,llama3.1_8b,10000000.0,3,0.5741666666666666,0.5461626732599462,0.602170660073387,324359.89999999997,258731.62526434485,389988.1747356551,324359.89999999997,258731.62526434485,389988.1747356551
local_rayleigh_open5_conf02,llama3.1_8b,50000000.0,3,0.5212658057868896,0.48086228352987725,0.561669328043902,1840059.8633333333,1796906.4868491702,1883213.2398174964,1840059.8633333333,1796906.4868491702,1883213.2398174964
local_rayleigh_open5_conf02,llama3.2_3b,100000.0,3,0.48499025805798307,0.35416999709005714,0.615810519025909,9799.783333333333,8674.716702652886,10924.84996401378,9799.783333333333,8674.716702652886,10924.84996401378
local_rayleigh_open5_conf02,llama3.2_3b,500000.0,3,0.5100277072463697,0.45740052445171525,0.5626548900410242,14210.898333333333,11654.390574390949,16767.406092275716,14210.898333333333,11654.390574390949,16767.406092275716
local_rayleigh_open5_conf02,llama3.2_3b,1000000.0,3,0.4792733446842548,0.3864002367996221,0.5721464525688875,26538.47333333333,18832.186852151477,34244.759814515186,26538.47333333333,18832.186852151477,34244.759814515186
local_rayleigh_open5_conf02,llama3.2_3b,5000000.0,3,0.5270489582076013,0.4830200037247031,0.5710779126904996,163852.31833333333,125226.2340538963,202478.40261277035,163852.31833333333,125226.23405389633,202478.40261277033
local_rayleigh_open5_conf02,llama3.2_3b,10000000.0,3,0.5839684307328011,0.5210469666617784,0.6468898948038239,339153.98500000004,244471.52736975806,433836.44263024203,339153.98500000004,244471.52736975806,433836.44263024203
local_rayleigh_open5_conf02,llama3.2_3b,50000000.0,3,0.5144396312444643,0.5046629558553343,0.5242163066335944,1696281.2266666666,1601558.0143453109,1791004.4389880223,1696281.2266666666,1601558.0143453109,1791004.4389880223
local_rayleigh_open5_conf02,mistral_7b,100000.0,3,0.503818856155544,0.4559016218633202,0.5517360904477678,9883.866666666667,8843.434787369706,10924.298545963627,9883.866666666667,8843.434787369706,10924.298545963627
local_rayleigh_open5_conf02,mistral_7b,500000.0,3,0.5401295465109976,0.5234220997610025,0.5568369932609928,12364.4,11278.61728989782,13450.182710102179,12364.4,11278.617289897815,13450.182710102185
local_rayleigh_open5_conf02,mistral_7b,1000000.0,3,0.5327087517596223,0.4787432017761272,0.5866743017431173,18299.331666666665,16187.660612251808,20411.00272108152,18299.331666666665,16187.660612251806,20411.002721081524
local_rayleigh_open5_conf02,mistral_7b,5000000.0,3,0.5215470522864664,0.4910816606880386,0.5520124438848941,137428.64833333332,118444.7572443388,156412.53942232783,137428.64833333332,118444.75724433878,156412.53942232786
local_rayleigh_open5_conf02,mistral_7b,10000000.0,3,0.5473192957922245,0.5038987935523161,0.5907397980321328,361903.945,347286.12594090943,376521.7640590906,361903.945,347286.1259409094,376521.76405909064
local_rayleigh_open5_conf02,mistral_7b,50000000.0,3,0.53,0.485216570524852,0.574783429475148,1719353.585,1597025.4353833627,1841681.7346166372,1719353.585,1597025.4353833625,1841681.7346166375
local_rayleigh_open5_conf02,qwen2.5_7b,100000.0,3,0.4902401709323773,0.43844035171062745,0.5420399901541272,11278.42,9626.351793342832,12930.488206657168,11278.42,9626.351793342832,12930.488206657168
local_rayleigh_open5_conf02,qwen2.5_7b,500000.0,3,0.550276728613858,0.4907391025205396,0.6098143547071764,14995.303333333335,10800.331328343349,19190.27533832332,14995.303333333335,10800.331328343349,19190.27533832332
local_rayleigh_open5_conf02,qwen2.5_7b,1000000.0,3,0.5362283437839247,0.4354273867286809,0.6370293008391685,23742.145,16776.66348491238,30707.62651508762,23742.145,16776.663484912373,30707.626515087628
local_rayleigh_open5_conf02,qwen2.5_7b,5000000.0,3,0.547226051521427,0.48646570539213224,0.6079863976507218,146839.46333333335,111915.99358772144,181762.93307894527,146839.46333333335,111915.99358772149,181762.9330789452
local_rayleigh_open5_conf02,qwen2.5_7b,10000000.0,3,0.5750000000000001,0.5585689734806789,0.5914310265193212,328819.545,247448.95251040376,410190.1374895962,328819.545,247448.95251040376,410190.1374895962
local_rayleigh_open5_conf02,qwen2.5_7b,50000000.0,3,0.5358333333333334,0.5229054708019777,0.5487611958646891,1864262.095,1701953.9052423735,2026570.2847576265,1864262.095,1701953.9052423735,2026570.2847576265
local_rayleigh_open5_conf04,gemma2_9b,100000.0,3,0.5186726656022889,0.46372374498520497,0.5736215862193728,7984.683333333333,7059.881939125258,8909.484727541409,7984.683333333333,7059.881939125258,8909.484727541409
local_rayleigh_open5_conf04,gemma2_9b,500000.0,3,0.5087046275628938,0.3927503563732141,0.6246588987525735,15634.758333333333,11410.902921820889,19858.613744845778,15634.758333333337,11410.902921820887,19858.61374484579
local_rayleigh_open5_conf04,gemma2_9b,1000000.0,3,0.5317255100623836,0.47779727120258764,0.5856537489221795,29143.158333333336,19047.24712591,39239.069540756675,29143.158333333336,19047.24712591,39239.069540756675
local_rayleigh_open5_conf04,gemma2_9b,5000000.0,3,0.587853590318609,0.520296879017857,0.6554103016193609,167203.27833333335,124489.55209234374,209917.00457432296,167203.27833333335,124489.55209234374,209917.00457432296
local_rayleigh_open5_conf04,gemma2_9b,10000000.0,3,0.6221079154207798,0.5187551593506563,0.7254606714909033,359499.7416666667,282885.61768620193,436113.86564713146,359499.7416666667,282885.6176862019,436113.8656471315
local_rayleigh_open5_conf04,gemma2_9b,50000000.0,3,0.5108333333333333,0.4908698695547229,0.5307967971119436,1374515.6333333335,1265871.4731764304,1483159.7934902366,1374515.6333333335,1265871.4731764304,1483159.7934902366
local_rayleigh_open5_conf04,llama3.1_8b,100000.0,3,0.5019306557859419,0.45503050857472066,0.548830802997163,10974.888333333334,9628.422093445284,12321.354573221384,10974.888333333334,9628.422093445284,12321.354573221384
local_rayleigh_open5_conf04,llama3.1_8b,500000.0,3,0.535294996603776,0.46459337922392824,0.6059966139836237,20465.454999999998,14086.091231786893,26844.818768213103,20465.454999999998,14086.091231786893,26844.818768213103
