generator,split_seed,method,price,profit,fixed_profit,fixed_n,relative_percent,relative_vs_test_oracle,quality,mean_length,samples,matched_length,matched_saving_percent
llama3.1_8b,72,sqrt32_include,1e-06,0.3923239726502643,0.38296732293520575,32,2.4431979322271355,1.315357897318492,0.4674343801502643,75110.4075,115.37,81635.6472486078,7.993125513828858
llama3.1_8b,72,sqrt32_include,2e-06,0.3443471864950532,0.3257413568175925,16,5.7118414005623315,3.6239360477363998,0.4190305764950532,37341.695,65.71,43604.85821582772,14.363452771311414
llama3.1_8b,72,sqrt32_include,1e-05,0.21292223070346328,0.1915852597965504,3,11.137062908478033,7.29979954276509,0.3369694307034633,12404.72,11.9525,16658.707337503263,25.53611904764295
llama3.1_8b,72,sqrt32_exclude,2e-08,0.5392475934700994,0.608383006510622,960,-11.363797525681802,-11.383607844758544,0.5522759331200995,651416.9825,417.27,245481.07702530854,-165.36342042887503
llama3.1_8b,72,sqrt32_exclude,1e-07,0.4723260002955829,0.5401140493278689,343,-12.550691676441868,-12.747395106301203,0.4876592345455829,153332.3425,151.2375,108789.82976356123,-40.94363676572104
llama3.1_8b,72,sqrt32_exclude,2e-07,0.437300082465822,0.5020303603554253,154,-12.89369787193264,-13.106100244863176,0.45506934646582203,88846.32,84.485,67846.94428431967,-30.951100211205194
llama3.1_8b,72,sqrt32_exclude,1e-06,0.35224112530538443,0.38296732293520575,32,-8.023190436803896,-9.035801622342717,0.3782856253053844,26044.5,20.7925,26917.18042013153,3.242094478360924
llama3.1_8b,72,sqrt32_exclude,2e-06,0.3163554954897255,0.3257413568175925,16,-2.8813846112647017,-4.799565907159758,0.3549120054897255,19278.255,14.3475,20111.659464895027,4.143887113590683
llama3.1_8b,72,sqrt32_exclude,1e-05,0.20534913309494315,0.1915852597965504,3,7.184202643256062,3.4834208930237236,0.31158223309494315,10623.31,7.2725,12173.08462071985,12.731157870060095
llama3.1_8b,73,half_include,2e-08,0.6283728056692099,0.6356460890295826,960,-1.1442347378360413,-1.150393596841077,0.6643279332692099,1797756.38,904.0375,1611120.6134566672,-11.584220634040854
llama3.1_8b,73,half_include,1e-07,0.48287314753306404,0.547217333303049,271,-11.758433414672401,-12.120348400086145,0.656262048533064,1733889.01,881.7575,1369765.2993424474,-26.58292707753287
llama3.1_8b,73,half_include,2e-07,0.31573781728576666,0.5017264905075413,153,-37.06973355814448,-37.216237898220264,0.6410099862857667,1626360.845,845.8975,1062051.2400803962,-53.13393399709096
llama3.1_8b,73,half_include,1e-06,-0.08212458165680814,0.38825167247440323,34,-121.15240898600958,-121.07500694266155,0.5663705758431918,648495.1575,489.135,321984.0357381338,-101.4059970437212
llama3.1_8b,73,half_include,2e-06,-0.05894420546601897,0.3298628448564095,15,-117.86930731518962,-117.40884778857544,0.497798574533981,278371.39,299.32,120058.33139096647,-131.8634506867263
