split,method,target_accuracy,target_margin,target_reached_train,fallback_reason,config_id,divisor,family,calibration,confidence_scale,reward_prior_strength,cost_prior_strength,cap_factor,tail_quantile,tail_decay,train_accuracy,train_predicted_accuracy,selection_accuracy,train_chars,profile_accuracy,profile_chars,selection_chars,adaptive_accuracy,adaptive_predicted_accuracy,adaptive_chars,adaptive_opens,target_error_pp,train_fixed_n,train_fixed_target_reached_train,train_fixed_train_accuracy,train_fixed_train_chars,train_fixed_test_accuracy,train_fixed_test_chars,saving_vs_train_fixed_pct,oracle_fixed_n,oracle_fixed_accuracy,oracle_fixed_chars,oracle_target_reached,oracle_accuracy_overshoot_pp,saving_vs_oracle_fixed_pct,cost_unit,policy_uses_fixed_n,policy_is_mixture
78,train_selected_ucb,0.3,0.0,True,,0,140000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.2926829268292683,0.27922647564894876,0.3062325783972125,8205.830792682927,0.30773809523809526,7434.221686361343,7434.221686361343,0.3382936507936508,0.292300597557247,7263.8953373015875,16.932539682539684,3.8293650793650826,35,True,0.3011826325902208,19260.914157774387,0.36088308855849827,17274.083658854164,57.94917125124413,23,0.3398311949856452,11351.540690104166,True,0.15375441919943666,36.009608425806285,output_characters,False,False
78,train_selected_ucb,0.35,0.0,True,,0,2800000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.3490853658536585,0.3417942305215943,0.35097996515679447,44029.00762195122,0.3511904761904762,40188.76546613821,40188.76546613821,0.36061507936507936,0.3462222643783537,36531.78373015873,91.08531746031746,1.0615079365079383,92,True,0.35032145469878273,50628.68864329268,0.4043536796719329,45406.162760416664,19.54443734231221,35,0.36088308855849827,17274.083658854164,True,0.02680091934189055,-111.4831932716365,output_characters,False,False
79,train_selected_ucb,0.25,0.0,True,,0,25000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.2926829268292683,0.3188391823005723,0.26498257839721256,3490.4115853658536,0.2619047619047619,2892.9258127298463,2892.9258127298463,0.24057539682539683,0.2921830180890232,3964.0446428571427,7.394345238095238,-0.9424603174603169,5,True,0.25100525213035707,2229.5267244664633,0.22238804798888953,2977.3293340773807,-33.14095278228691,8,0.24300837405366868,4763.726934523809,True,0.24329772282718487,16.786904511070684,output_characters,False,False
79,train_selected_ucb,0.3,0.0,True,,0,100000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.31859756097560976,0.3703453924357247,0.3007883275261324,6993.804878048781,0.2988095238095238,6175.559636136172,6175.559636136172,0.2648809523809524,0.3366126143910834,8620.763392857143,16.8328373015873,-3.5119047619047605,12,True,0.30052744714022195,5350.864138719512,0.2581190646463328,7145.590401785714,-20.64452211958269,15,0.26554082333213297,8931.988002232141,True,0.06598709511805856,3.4843823043338373,output_characters,False,False
79,train_selected_ucb,0.35,0.0,True,,0,2800000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.35365853658536583,0.44739382887269735,0.3514372822299652,44260.13871951219,0.3511904761904762,40188.76546613821,40188.76546613821,0.35466269841269843,0.4179050614799289,69869.12847222222,137.01785714285714,0.46626984126984516,38,True,0.35018769895279256,16944.403105945123,0.2936910175451912,22627.70293898809,-208.7769388727301,186,0.35484729186755437,110756.65122767857,True,0.018459345485594136,36.9165393700874,output_characters,False,False
80,train_selected_ucb,0.25,0.0,True,,0,25000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.35823170731707316,0.3669700156950467,0.27153745644599303,3848.2774390243903,0.2619047619047619,2892.9258127298463,2892.9258127298463,0.20238095238095238,0.3995268380076028,3189.1999007936506,6.567956349206349,-4.761904761904762,3,True,0.2592387559037147,1545.4621760670732,0.15447529968037443,1583.5977957589287,-101.38951376004206,11,0.20402387178981568,5806.525251116072,True,0.1642919408863297,45.075587156352164,output_characters,False,False
80,train_selected_ucb,0.3,0.0,True,,0,100000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.39634146341463417,0.41910747137486015,0.30856271777003486,7668.47256097561,0.2988095238095238,6175.559636136172,6175.559636136172,0.22123015873015872,0.448085468776714,6453.352678571428,13.174603174603174,-7.8769841269841265,5,True,0.3016408906439709,2575.7702934451218,0.1748619297435965,2639.3296595982147,-144.50726172469953,20,0.22256748864740633,10557.318638392859,True,0.13373299172476094,38.87318456882511,output_characters,False,False
80,train_selected_ucb,0.35,0.0,True,,0,1400000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.4481707317073171,0.4730911801622903,0.352852787456446,32012.594512195123,0.34226190476190477,27287.322738159797,27287.322738159797,0.23462301587301587,0.49639340465036924,25526.02628968254,54.47420634920635,-11.537698412698411,11,True,0.35189104830673384,5666.694645579269,0.20402387178981568,5806.525251116072,-339.6093220257018,31,0.2347740964697831,16363.84388950893,True,0.015108059676721686,-55.99040458976515,output_characters,False,False
81,train_selected_ucb,0.25,0.0,True,,0,25000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.21341463414634146,0.19762361177025356,0.2570557491289199,2897.993902439024,0.2619047619047619,2892.9258127298463,2892.9258127298463,0.283234126984127,0.20680454906701198,2318.1180555555557,4.821924603174603,3.3234126984126977,19,True,0.25114196138423317,10506.448790015245,0.3267485980263124,9328.03869047619,75.14892323589605,6,0.28459332030126644,2945.6964285714284,True,0.1359193317139462,21.304923580337466,output_characters,False,False
81,train_selected_ucb,0.3,0.0,True,,0,140000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.2545731707317073,0.23292297503506051,0.30242160278745644,6597.599085365854,0.30773809523809526,7434.221686361343,7434.221686361343,0.3219246031746032,0.23739497436643953,5279.779265873016,11.175595238095237,2.1924603174603208,60,True,0.30024783452376436,33178.259336890245,0.36472519352632304,29456.964285714286,82.07629538922467,17,0.32316898043400666,8346.139880952382,True,0.12443772594034619,36.73986607961646,output_characters,False,False
81,train_selected_ucb,0.35,0.0,True,,0,4000000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.30640243902439024,0.27849541595115884,0.35314024390243903,41162.23932926829,0.35833333333333334,48822.3707817683,48822.3707817683,0.36755952380952384,0.27120719651532077,30560.9375,71.26736111111111,1.7559523809523858,149,True,0.3500971254463065,82392.67735327744,0.39467776258876847,73151.4613095238,58.22238277552881,66,0.3679294431229492,32402.660714285714,True,0.03699193134253376,5.683864144754424,output_characters,False,False
82,train_selected_ucb,0.25,0.0,True,,0,25000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.27134146341463417,0.21899139125875822,0.26284843205574915,2828.4786585365855,0.2619047619047619,2892.9258127298463,2892.9258127298463,0.2490079365079365,0.21784775689625327,2727.4255952380954,5.0540674603174605,-0.09920634920634885,7,True,0.25828686124154787,3384.5376810213415,0.25138520385039714,3911.3274739583335,30.268544032752853,7,0.25138520385039714,3911.3274739583335,True,0.23772673424606316,30.268544032752853,output_characters,False,False
82,train_selected_ucb,0.3,0.0,True,,0,100000.0,shifted_exponential,bounded_identity,0.8,inf,0.0,,0.75,1.0,0.3125,0.24979939684985103,0.3001785714285714,5291.213414634146,0.2988095238095238,6175.559636136172,6175.559636136172,0.26884920634920634,0.24829879797823715,5216.138392857143,9.86359126984127,-3.115079365079365,14,True,0.3031423690468455,6769.075362042683,0.2683538686400677,7822.654947916667,33.32010132638782,15,0.26978382145004376,8381.416015625,True,0.09346151008374215,37.76542790462863,output_characters,False,False
