method,target_accuracy,splits,train_accuracy_mean,train_accuracy_ci_low,train_accuracy_ci_high,train_predicted_accuracy_mean,train_predicted_accuracy_ci_low,train_predicted_accuracy_ci_high,selection_accuracy_mean,selection_accuracy_ci_low,selection_accuracy_ci_high,train_chars_mean,train_chars_ci_low,train_chars_ci_high,adaptive_accuracy_mean,adaptive_accuracy_ci_low,adaptive_accuracy_ci_high,adaptive_predicted_accuracy_mean,adaptive_predicted_accuracy_ci_low,adaptive_predicted_accuracy_ci_high,adaptive_chars_mean,adaptive_chars_ci_low,adaptive_chars_ci_high,adaptive_opens_mean,adaptive_opens_ci_low,adaptive_opens_ci_high,target_error_pp_mean,target_error_pp_ci_low,target_error_pp_ci_high,train_fixed_n_mean,train_fixed_n_ci_low,train_fixed_n_ci_high,train_fixed_train_accuracy_mean,train_fixed_train_accuracy_ci_low,train_fixed_train_accuracy_ci_high,train_fixed_test_accuracy_mean,train_fixed_test_accuracy_ci_low,train_fixed_test_accuracy_ci_high,train_fixed_test_chars_mean,train_fixed_test_chars_ci_low,train_fixed_test_chars_ci_high,saving_vs_train_fixed_pct_mean,saving_vs_train_fixed_pct_ci_low,saving_vs_train_fixed_pct_ci_high,oracle_fixed_n_mean,oracle_fixed_n_ci_low,oracle_fixed_n_ci_high,oracle_fixed_accuracy_mean,oracle_fixed_accuracy_ci_low,oracle_fixed_accuracy_ci_high,oracle_fixed_chars_mean,oracle_fixed_chars_ci_low,oracle_fixed_chars_ci_high,oracle_accuracy_overshoot_pp_mean,oracle_accuracy_overshoot_pp_ci_low,oracle_accuracy_overshoot_pp_ci_high,saving_vs_oracle_fixed_pct_mean,saving_vs_oracle_fixed_pct_ci_low,saving_vs_oracle_fixed_pct_ci_high,adaptive_target_hit_fraction,train_target_reached_fraction,train_fixed_test_target_hit_fraction,oracle_target_reached_fraction,aggregate_saving_vs_train_fixed_pct,aggregate_saving_vs_train_fixed_ci_low,aggregate_saving_vs_train_fixed_ci_high,characters_saved_vs_train_fixed_mean,characters_saved_vs_train_fixed_ci_low,characters_saved_vs_train_fixed_ci_high,aggregate_saving_vs_oracle_fixed_pct,aggregate_saving_vs_oracle_fixed_ci_low,aggregate_saving_vs_oracle_fixed_ci_high,characters_saved_vs_oracle_fixed_mean,characters_saved_vs_oracle_fixed_ci_low,characters_saved_vs_oracle_fixed_ci_high
train_selected_ucb,0.25,10,0.26859756097560983,0.2302982934917294,0.3068968284594903,0.2617515768088702,0.2146083894978585,0.30889476411988187,0.26257404181184674,0.2587441150634587,0.2664039685602348,3018.9498475609753,2725.577251861325,3312.3224432606257,0.2558531746031746,0.22447050256074294,0.2872358466456062,0.26321268112395474,0.2116379986611303,0.31478736358677917,2942.9826884920635,2616.066207636916,3269.8991693472112,5.935019841269842,5.3308494099013375,6.539190272638346,0.58531746031746,-2.552949743925705,3.723584664560625,15.0,1.079612896701569,28.92038710329843,0.25553595885298114,0.2520745383092185,0.2589973793967438,0.25727480803548264,0.19433821392947837,0.3202114021414869,7746.750027901786,651.290697804875,14842.209357998698,5.4241950758948825,-42.415818325597115,53.26420847738687,8.6,7.329248329053241,9.870751670946758,0.2583103386989474,0.22675102936831568,0.28986964802957904,4531.053441220239,3891.295673880607,5170.8112085598705,0.24571640957727903,0.12945888742888173,0.3619739317256763,33.76394268690579,26.153741892234294,41.37414348157729,0.4,1.0,0.5,1.0,62.01009871375476,-1.8084325615649857,80.74684661527792,4803.767339409722,-2478.755465830268,12086.290144649713,35.04859903617686,27.986658570463984,41.16343431654428,1588.0707527281745,1047.6275680246047,2128.513937431744
train_selected_ucb,0.3,10,0.29939024390243907,0.25886037794916006,0.3399201098557181,0.3021313633025958,0.25080930696158177,0.3534534196436099,0.3042247386759582,0.3019444788907922,0.30650499846112417,7183.591920731707,6505.533442296766,7861.650399166649,0.2885416666666667,0.24909215087925365,0.32799118245407977,0.3045949870964362,0.25020677020252896,0.3589832039903434,6948.8859126984125,5991.497982954878,7906.273842441947,14.217063492063492,12.121512338270682,16.3126146458563,-1.1458333333333321,-5.0907849120746365,2.799118245407972,45.6,1.5279762787904474,89.67202372120956,0.30174679744727706,0.29982539399146835,0.30366820090308577,0.2968353157577052,0.23224462396982987,0.3614260075455806,23487.559681919643,985.0274558967212,45990.091907942566,10.539782824359097,-44.42701205359437,65.50657770231255,18.6,16.210712693589706,20.989287306410297,0.2896941974540054,0.25016191161709544,0.3292264832909153,9766.171684337798,8695.399155912775,10836.94421276282,0.1152530787338718,0.07406118442411334,0.15644497304363025,28.30125567125948,18.787538105683048,37.81497323683591,0.4,1.0,0.4,1.0,70.41461093956237,18.856781653899606,83.65942179977515,16538.673769221226,-5584.187424759701,38661.53496320215,28.847391410879272,20.391371062076548,35.713952335292305,2817.2857716393846,1745.28818019486,3889.2833630839095
train_selected_ucb,0.35,10,0.3503048780487804,0.3110111542440633,0.38959860185349754,0.35553501085872513,0.299482650294589,0.4115873714228613,0.3531912020905924,0.35181809365770284,0.354564310523482,39566.52103658537,33992.666474612386,45140.375598558356,0.3348710317460318,0.2917757495697083,0.37796631392235525,0.35379236503297107,0.2943165271544701,0.41326820291147204,39351.81488095237,29083.975349857297,49619.65441204744,82.94057539682541,62.911519049680834,102.96963174396998,-1.512896825396822,-5.822425043029167,2.7966313922355224,113.6,19.145073073413997,208.054926926586,0.3506137386600644,0.3500073008346055,0.3512201764855233,0.33053024058779745,0.26564224007849296,0.39541824109710194,58715.69712146577,10585.443916536118,106845.95032639542,-75.8319485622475,-198.65550449650078,46.99160737200579,123.5,31.72699168161209,215.2730083183879,0.33510507479104523,0.2919736369500196,0.37823651263207086,65626.63683965775,17953.875139577343,113299.39853973815,0.023404304501349893,0.010019542053045326,0.03678906694965446,-2.776790302723768,-51.06316100172148,45.50958039627395,0.5,1.0,0.4,0.9,32.979055329029194,-48.321786695800306,60.66102734952458,19363.88224051339,-26715.68971891288,65443.45419993966,40.03682532582208,-10.917681111690571,62.98679017510081,26274.821958705354,-18481.087816328305,71030.73173373901
