variant,generator,divisor,splits,adaptive_score_mean,adaptive_score_ci_low,adaptive_score_ci_high,adaptive_chars_mean,adaptive_chars_ci_low,adaptive_chars_ci_high,fixed_chars_mean,fixed_chars_ci_low,fixed_chars_ci_high
local_exp_open5_conf06,gemma2_9b,100000.0,10,0.566188175069595,0.5468910461506102,0.5854853039885797,8703.216999999999,8264.501155354137,9141.93284464586,8703.216999999999,8264.501155354137,9141.93284464586
local_exp_open5_conf06,gemma2_9b,500000.0,10,0.5825341224933684,0.571901556761014,0.5931666882257229,31287.39725,29381.439314542393,33193.355185457614,31287.397249999998,29381.43931454239,33193.35518545761
local_exp_open5_conf06,gemma2_9b,1000000.0,10,0.6160077556748235,0.5994522648262691,0.6325632465233778,59192.59625,57180.936968063994,61204.25553193601,59192.59625,57180.936968063994,61204.25553193601
local_exp_open5_conf06,gemma2_9b,5000000.0,10,0.6422439941777351,0.6284990452410277,0.6559889431144426,238888.12649999995,232386.16967706836,245390.08332293155,238888.12649999995,232386.16967706836,245390.08332293155
local_exp_open5_conf06,gemma2_9b,10000000.0,10,0.6304448648865442,0.6138353987442003,0.647054331028888,429665.05350000004,414051.9128198098,445278.1941801903,429665.05350000004,414051.9128198098,445278.1941801903
local_exp_open5_conf06,gemma2_9b,50000000.0,10,0.5144810607141517,0.5070698634718969,0.5218922579564065,1327329.681,1230462.8051850223,1424196.556814978,1327329.681,1230462.8051850223,1424196.556814978
local_exp_open5_conf06,llama3.1_8b,100000.0,10,0.5545680789460545,0.5300064993454234,0.5791296585466856,11628.386499999999,11092.289482873784,12164.483517126213,11628.386499999999,11092.289482873784,12164.483517126213
local_exp_open5_conf06,llama3.1_8b,500000.0,10,0.5805881395314783,0.5664369130440523,0.5947393660189042,29375.0605,28197.425698009618,30552.69530199038,29375.0605,28197.425698009618,30552.69530199038
local_exp_open5_conf06,llama3.1_8b,1000000.0,10,0.5946126946914119,0.5807198201945547,0.608505569188269,55721.262749999994,53706.64295420637,57735.88254579362,55721.262749999994,53706.64295420637,57735.88254579362
local_exp_open5_conf06,llama3.1_8b,5000000.0,10,0.6297372056967332,0.6178276647695926,0.6416467466238738,230933.31624999997,225770.29659455127,236096.33590544868,230933.31624999997,225770.29659455127,236096.33590544868
local_exp_open5_conf06,llama3.1_8b,10000000.0,10,0.6299932406331419,0.6179450361505828,0.6420414451157009,416814.3565,399417.28973776754,434211.42326223245,416814.35649999994,399417.2897377675,434211.4232622324
local_exp_open5_conf06,llama3.1_8b,50000000.0,10,0.5159463118288399,0.510180407254929,0.5217122164027508,1825305.36675,1729224.2309460635,1921386.5025539366,1825305.36675,1729224.2309460635,1921386.5025539366
local_exp_open5_conf06,llama3.2_3b,100000.0,10,0.5544241712764468,0.52778773525411,0.5810606072987836,11017.36125,10488.84284749546,11545.87965250454,11017.36125,10488.84284749546,11545.87965250454
local_exp_open5_conf06,llama3.2_3b,500000.0,10,0.5716816113233512,0.5585482244894143,0.584814998157288,29926.6385,28157.80236091455,31695.474639085453,29926.6385,28157.80236091455,31695.474639085453
local_exp_open5_conf06,llama3.2_3b,1000000.0,10,0.5788654228861885,0.5664509721844121,0.5912798735879649,56615.95525,54370.7895401178,58861.120959882195,56615.95525,54370.7895401178,58861.120959882195
local_exp_open5_conf06,llama3.2_3b,5000000.0,10,0.6261348573536117,0.6106108037846416,0.6416589109225819,246351.90274999998,239501.6075607533,253202.19793924666,246351.90274999998,239501.6075607533,253202.19793924666
local_exp_open5_conf06,llama3.2_3b,10000000.0,10,0.6061893913052281,0.5863814360593426,0.6259973465511136,457428.7032500001,436026.998481614,478830.40801838617,457428.7032500001,436026.998481614,478830.40801838617
local_exp_open5_conf06,llama3.2_3b,50000000.0,10,0.5191007537604443,0.5118075971689683,0.5263939103519203,1714285.7822499997,1614392.1754143864,1814179.389085613,1714285.7822499997,1614392.1754143864,1814179.389085613
local_exp_open5_conf06,mistral_7b,100000.0,10,0.5222999685519178,0.501446347336755,0.5431535897670807,10183.75275,9630.45026092684,10737.05523907316,10183.75275,9630.45026092684,10737.05523907316
local_exp_open5_conf06,mistral_7b,500000.0,10,0.5494163016966951,0.5354549854126919,0.5633776179806983,27784.878249999998,26722.656931438545,28847.09956856145,27784.878249999998,26722.656931438545,28847.09956856145
local_exp_open5_conf06,mistral_7b,1000000.0,10,0.5737937329978993,0.5580595293877706,0.5895279366080279,52394.34849999999,50676.006626796545,54112.69037320344,52394.34849999999,50676.006626796545,54112.69037320344
local_exp_open5_conf06,mistral_7b,5000000.0,10,0.5761940932044034,0.5581947834803788,0.594193402928428,222183.40350000001,215900.5827964997,228466.22420350034,222183.40350000001,215900.58279649966,228466.22420350037
local_exp_open5_conf06,mistral_7b,10000000.0,10,0.5803318276333846,0.5620198352637084,0.5986438200030609,430621.60375000007,419931.3897497715,441311.8177502286,430621.60375000007,419931.3897497715,441311.8177502286
local_exp_open5_conf06,mistral_7b,50000000.0,10,0.5185637038891214,0.5106867523830754,0.5264406553951675,1685443.99475,1598448.3058741766,1772439.6836258236,1685443.99475,1598448.3058741766,1772439.6836258236
