grid,grid_config_id,divisor,splits,family,calibration,confidence_scale,reward_prior_strength,cost_prior_strength,cap_factor,tail_quantile,tail_decay,train_utility_mean,train_utility_ci_low,train_utility_ci_high,train_utility_std,test_utility_mean,test_utility_ci_low,test_utility_ci_high,test_utility_std,test_accuracy_mean,test_accuracy_ci_low,test_accuracy_ci_high,test_accuracy_std,test_chars_mean,test_chars_ci_low,test_chars_ci_high,test_chars_std,test_opens_mean,test_opens_ci_low,test_opens_ci_high,test_opens_std
exp_tail_current,2,200000.0,5,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.2,0.5,0.0,0.26639140243902437,0.20162697709195893,0.3311558277860898,0.05215938083149387,0.2401266071428571,0.14605614670379335,0.33419706758192086,0.0757616074680022,0.26904761904761904,0.17861903981811164,0.3594761982771264,0.07282854247229897,5784.202380952381,4290.28355070736,7278.121211197402,1203.1586906008208,11.464285714285714,8.007406350601773,14.921165077969654,2.784069900298943
exp_tail_current,2,300000.0,5,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.2,0.5,0.0,0.282216593495935,0.21687801560039432,0.3475551713914756,0.05262178656227595,0.2508406428571429,0.15820058715005297,0.34348069856423286,0.07460960118124259,0.2761904761904762,0.18927324215038954,0.3631077102305629,0.07000060738317636,7604.95,4967.955774964673,10241.944225035328,2123.7583024474397,15.37142857142857,10.43572862775924,20.3071285150979,3.975068900128773
exp_tail_current,2,400000.0,5,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.2,0.5,0.0,0.29748073170731704,0.22195258829466846,0.3730088751199656,0.060828165688874225,0.26404817857142854,0.16951740440553859,0.3585789527373185,0.07613233072928069,0.28809523809523807,0.199620781787671,0.37656969440280513,0.07125474881735915,9618.823809523808,5973.974168339981,13263.673450707636,2935.455684030944,19.49404761904762,13.121163466364555,25.866931771730684,5.132535180131106
exp_tail_current,2,500000.0,5,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.2,0.5,0.0,0.3036555146341463,0.22220166279670261,0.38510936647159,0.06560055856920854,0.26756180952380954,0.1821329153203876,0.35299070372723146,0.06880194185142392,0.2904761904761905,0.21132152528654702,0.369630855665834,0.06374886064519185,11457.190476190477,6719.725880121235,16194.65507225972,3815.415928079279,23.327380952380953,15.570502978336016,31.08425892642589,6.247163471974958
exp_tail_current,2,600000.0,5,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.2,0.5,0.0,0.3061454227642276,0.22894573868973173,0.3833451068387235,0.06217437582645205,0.269778503968254,0.18347476119517866,0.35608224674132927,0.06950651939488092,0.2916666666666667,0.2112114919167026,0.37212184141663074,0.06479625314606322,13132.897619047619,7726.169531500349,18539.62570659489,4354.421240664816,26.988095238095234,18.23847373047286,35.737716745717606,7.04669018372111
exp_tail_current,2,700000.0,5,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.2,0.5,0.0,0.3067950836236934,0.22628540928368218,0.3873047579637046,0.06484014552767851,0.27376357142857144,0.18191517121923792,0.36561197163790493,0.07397202491350698,0.29523809523809524,0.20895161869117018,0.3815245717850203,0.06949261367950604,15032.166666666666,9098.30964114474,20966.02369218859,4778.955525895941,30.98928571428571,21.50863020200275,40.46994122656867,7.6354436675284285
exp_tail_current,2,800000.0,5,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.2,0.5,0.0,0.306250625,0.23016952666747365,0.38233172333252635,0.061273499467318075,0.2752698482142857,0.18175302012310868,0.3687866763054627,0.07531572810878129,0.29642857142857143,0.20860478533557364,0.3842523575215692,0.0707307179881569,16926.97857142857,9995.88742422342,23858.069718633724,5582.098826439293,34.698809523809516,24.110642987622654,45.28697605999638,8.527400771468033
exp_tail_current,2,900000.0,5,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.2,0.5,0.0,0.30680387804878045,0.23049740392230972,0.3831103521752512,0.06145501056393552,0.2801873544973545,0.19199555819966233,0.3683791507950467,0.07102710268258852,0.3011904761904762,0.21829417977846372,0.38408677260248864,0.06676226139433313,18902.809523809523,10589.67446508004,27215.944582539007,6695.156717723607,38.771428571428565,26.298298287636392,51.24455885522074,10.045495642811785
exp_tail_current,2,1000000.0,5,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.2,0.5,0.0,0.30678384146341464,0.23249512076544726,0.381072562161382,0.059829970753308565,0.28500547976190477,0.1911019848335716,0.37890897469023793,0.07562713831131235,0.305952380952381,0.2180975012892488,0.3938072606155132,0.0707557598434248,20946.901190476194,10999.348576863042,30894.453804089346,8011.468986781964,42.69642857142858,27.980995374701095,57.41186176815606,11.851381064454923
exp_tail_current,3,100000.0,5,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.3,0.5,0.0,0.2327125365853659,0.1615436525614174,0.3038814206093144,0.0573173452132815,0.21946909523809524,0.13080145014843764,0.30813674032775284,0.07141033743261253,0.25595238095238093,0.17087722645871956,0.3410275354460423,0.06851705019774605,3648.3285714285716,3077.622341792521,4219.034801064622,459.6301660204809,7.1416666666666675,5.550816644832786,8.73251668850055,1.281224247570408
exp_tail_current,3,200000.0,5,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.3,0.5,0.0,0.2680644085365854,0.20406470190611747,0.33206411516705336,0.051543498662321066,0.2393661726190476,0.14515610740065119,0.33357623783744406,0.07587404108896134,0.26904761904761904,0.17861903981811164,0.3594761982771264,0.07282854247229897,5936.289285714285,4365.654400352586,7506.924171075984,1264.9435657583986,11.821428571428573,8.162498923098903,15.480358219758243,2.9467953114713876
exp_tail_current,3,300000.0,5,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.3,0.5,0.0,0.28999258130081296,0.21896012733244985,0.36102503526917606,0.0572074684223117,0.2524912619047619,0.1619316128964554,0.3430509109130684,0.07293410225255248,0.2785714285714286,0.19391465263336294,0.3632282045094942,0.06818010030131595,7824.05,5048.274192361394,10599.825807638606,2235.528944750064,15.925,10.692746583384888,21.157253416615113,4.2139044251780495
exp_tail_current,3,400000.0,5,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.3,0.5,0.0,0.29670084146341463,0.22156400401472603,0.37183767891210323,0.060513019268807214,0.26310165773809524,0.1784447589111322,0.3477585565650583,0.06818019927245274,0.2880952380952381,0.20977307280769533,0.36641740338278095,0.06307838948447121,9997.432142857144,6119.71553507649,13875.148750637798,3122.999952797455,20.34404761904762,13.575028314350575,27.11306692374466,5.4515708875262145
exp_tail_current,3,500000.0,5,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.3,0.5,0.0,0.30169320243902437,0.220456459712304,0.38292994516574475,0.06542570521835246,0.2654335642857143,0.17932863327951282,0.3515384952919158,0.06934640219154616,0.2892857142857143,0.20992428862580442,0.3686471399456242,0.06391537950260055,11926.075,6841.022987712677,17011.127012287325,4095.3527038261104,24.377380952380953,16.125808203888333,32.62895370087357,6.645576227086909
exp_tail_current,3,600000.0,5,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.3,0.5,0.0,0.3054564410569106,0.2263848520128161,0.3845280301010051,0.0636819535385437,0.27128693650793656,0.17851848903610099,0.3640553839797721,0.07471300416701922,0.29404761904761906,0.20744518949722407,0.38065004859801405,0.06974707302110487,13656.409523809523,7917.341066136027,19395.477981483018,4622.078489813541,28.192857142857143,18.89424152130013,37.491472764414155,7.488834044482825
exp_tail_current,3,700000.0,5,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.3,0.5,0.0,0.3048138292682927,0.2273804840690396,0.3822471744675458,0.062362559687057825,0.27147169047619046,0.17871557129553622,0.3642278096568447,0.07470307532056866,0.29404761904761906,0.20744518949722407,0.38065004859801405,0.06974707302110487,15803.15,9309.387165558677,22296.912834441322,5229.887347813446,32.50476190476191,22.32792279360352,42.68160101592029,8.196129650115143
exp_tail_current,3,800000.0,5,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.3,0.5,0.0,0.30672992225609763,0.23067228206440862,0.38278756244778667,0.06125460696429688,0.27549830357142857,0.18327404745273268,0.36772255969012446,0.07427472830984132,0.2976190476190476,0.21142758282038773,0.3838105124177075,0.06941609398625358,17696.595238095237,10239.192097646459,25153.998378544013,6005.975168191174,36.44761904761905,25.03964324165066,47.85559485358744,9.18765126674493
exp_tail_current,3,900000.0,5,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.3,0.5,0.0,0.3049027317073171,0.23161471112203805,0.37819075229259613,0.05902403604461442,0.2816215648148148,0.19001412757806016,0.3732290020515695,0.07377796035745361,0.3035714285714286,0.21785660225522757,0.38928625488762963,0.06903222324251905,19754.87738095238,10796.287492474483,28713.46726943028,7214.987227976101,40.607142857142854,27.145300674649434,54.068985039636274,10.8417753933172
exp_tail_current,3,1000000.0,5,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.3,0.5,0.0,0.30604371341463416,0.23208144108235873,0.3800059857469096,0.05956705875282841,0.2840125142857143,0.18943024905974026,0.3785947795116883,0.0761738001285373,0.305952380952381,0.2180975012892488,0.3938072606155132,0.0707557598434248,21939.866666666665,11140.018968558761,32739.71436477457,8697.88261053824,44.767857142857146,28.872509939516465,60.66320434619783,12.801649420725303
exp_tail_current,4,100000.0,5,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.5,0.5,0.0,0.23961943902439026,0.168474995854972,0.3107638821938085,0.057297661261289996,0.21874213095238093,0.13101575345033808,0.30646850845442375,0.07065226794765007,0.2571428571428571,0.1723249221479406,0.34196079213777364,0.06830989310926082,3840.072619047619,3280.0877676424693,4400.057470452768,450.99548043210063,7.533333333333333,5.746383640382977,9.32028302628369,1.4391572080171628
