reward_model,price_per_million,most_selected_model,model_selection_counts,fixed_n,adaptive_utility,fixed_utility,adaptive_output_tokens,fixed_output_tokens,adaptive_cost_dollars,fixed_cost_dollars,adaptive_profit,fixed_profit,profit_gain,direct_cost_saving_percent,matched_quality_cost_saving_percent,profit_improvement_percent
skywork_llama31_8b,0.1,qwen35_9b,"{""gemma3_4b"": 2, ""granite42_8b"": 0, ""ministral3_8b"": 0, ""qwen35_9b"": 3}",634.2,0.764422692388813,0.9407903936615956,126109.60949999999,522711.11500000005,0.01261096095,0.0522711115,0.7518117314388131,0.8885192821615956,-0.1367075507227825,75.55749101760233,9.542766534946043,-15.382484019801577
skywork_llama31_8b,0.2,qwen35_9b,"{""gemma3_4b"": 0, ""granite42_8b"": 0, ""ministral3_8b"": 0, ""qwen35_9b"": 5}",474.6,0.6962471952645509,0.9321867163712125,81341.22899999999,390430.515,0.016268245800000004,0.07808610299999999,0.679978949464551,0.8541006133712123,-0.17412166390666156,79.04706506803112,18.66925315127968,-20.390782599767203
skywork_llama31_8b,0.5,gemma3_4b,"{""gemma3_4b"": 3, ""granite42_8b"": 0, ""ministral3_8b"": 0, ""qwen35_9b"": 2}",317.6,0.5430812958144113,0.8699600329834201,51476.2955,259006.20749999996,0.025738147749999996,0.12950310375000001,0.5173431480644114,0.7404569292334202,-0.22311378116900876,80.03135227620994,19.680290558338257,-30.14013908239673
skywork_llama31_8b,1.0,gemma3_4b,"{""gemma3_4b"": 4, ""granite42_8b"": 0, ""ministral3_8b"": 0, ""qwen35_9b"": 1}",216.8,0.4268905496540828,0.7986415743695165,34632.009000000005,176681.74099999998,0.034632009000000005,0.17668174099999998,0.39225854065408283,0.6219598333695165,-0.22970129271543369,80.20826388125333,15.167299965645634,-36.91187684564277
skywork_llama31_8b,2.0,gemma3_4b,"{""gemma3_4b"": 4, ""granite42_8b"": 0, ""ministral3_8b"": 0, ""qwen35_9b"": 1}",140.8,0.3264865620871206,0.6947481705571626,22384.5935,114453.36000000002,0.044769186999999995,0.22890671999999998,0.28171737508712064,0.4658414505571627,-0.1841240754700421,80.2260188371945,18.466500623108434,-39.46806061860045
skywork_llama31_8b,5.0,gemma3_4b,"{""gemma3_4b"": 4, ""granite42_8b"": 0, ""ministral3_8b"": 0, ""qwen35_9b"": 1}",51.6,0.22264818215260074,0.42810808690613067,12066.494,42030.0885,0.060332470000000006,0.21015044249999998,0.16231571215260077,0.21795764440613064,-0.05564193225352989,71.07646466623817,22.502798527624574,-25.56055690089999
skywork_llama31_8b,10.0,gemma3_4b,"{""gemma3_4b"": 5, ""granite42_8b"": 0, ""ministral3_8b"": 0, ""qwen35_9b"": 0}",17.4,0.17664828657630305,0.20264423329148026,7289.416500000001,14132.5,0.072894165,0.141325,0.10375412157630304,0.06131923329148028,0.04243488828482277,46.40242388106875,34.48200157864301,73.34902698588766
skywork_llama31_8b,20.0,gemma3_4b,"{""gemma3_4b"": 5, ""granite42_8b"": 0, ""ministral3_8b"": 0, ""qwen35_9b"": 0}",3.4,0.11814665802708899,0.05712797496289761,4294.271,2768.874,0.08588542000000002,0.05537748,0.03226123802708898,0.0017504949628976071,0.030510743064191374,-68.74546462300243,31.049663970349798,
