reward_model,price_per_million,most_selected_model,model_selection_counts,fixed_n,adaptive_utility,fixed_utility,adaptive_output_tokens,fixed_output_tokens,adaptive_cost_dollars,fixed_cost_dollars,adaptive_profit,fixed_profit,profit_gain,direct_cost_saving_percent,matched_quality_cost_saving_percent,profit_improvement_percent
rm_mistral_7b,0.1,ministral3_8b,"{""gemma3_4b"": 0, ""granite42_8b"": 0, ""ministral3_8b"": 4, ""qwen35_9b"": 1}",549.0,0.6082546298125375,0.6213652694279101,328994.728,530217.114,0.03289947280000001,0.053021711400000004,0.5753551570125376,0.56834355802791,0.0070115989846275765,37.45530957064996,18.215214480523645,1.237462612717493
rm_mistral_7b,0.2,ministral3_8b,"{""gemma3_4b"": 0, ""granite42_8b"": 0, ""ministral3_8b"": 3, ""qwen35_9b"": 2}",267.2,0.579111752597146,0.5807956340957728,189750.5155,247759.06949999998,0.03795010310000001,0.049551813900000005,0.541161649497146,0.5312438201957728,0.00991782930137317,22.564393393392482,18.347981302114825,1.867563519528262
rm_mistral_7b,0.5,qwen35_9b,"{""gemma3_4b"": 0, ""granite42_8b"": 0, ""ministral3_8b"": 0, ""qwen35_9b"": 5}",112.2,0.5448833460458751,0.5344420540637282,86771.024,92325.985,0.043385511999999994,0.0461629925,0.501497834045875,0.48827906156372836,0.013218772482146757,5.195343381436201,25.2329264264483,2.7068381558010275
rm_mistral_7b,1.0,qwen35_9b,"{""gemma3_4b"": 1, ""granite42_8b"": 0, ""ministral3_8b"": 0, ""qwen35_9b"": 4}",72.8,0.5067877114709246,0.5095959643484511,47154.116,60124.88350000001,0.04715411599999999,0.060124883500000004,0.4596335954709246,0.449471080848451,0.010162514622473562,21.447564044124785,15.719392450251814,2.2583056443840053
rm_mistral_7b,2.0,qwen35_9b,"{""gemma3_4b"": 2, ""granite42_8b"": 0, ""ministral3_8b"": 0, ""qwen35_9b"": 3}",36.0,0.4666960964773418,0.46764642615477436,25113.057,29351.545499999997,0.050226114,0.058703091,0.4164699824773418,0.4089433351547743,0.007526647322567403,14.030878644595685,11.066643035350781,1.8397948760003018
rm_mistral_7b,5.0,gemma3_4b,"{""gemma3_4b"": 4, ""granite42_8b"": 0, ""ministral3_8b"": 0, ""qwen35_9b"": 1}",16.6,0.410242493807785,0.4205422968711282,10522.384,13514.162,0.05261192,0.06757081000000001,0.357630573807785,0.3529714868711282,0.004659086936656787,21.99013808055187,10.112391186165421,1.317930843753766
rm_mistral_7b,10.0,gemma3_4b,"{""gemma3_4b"": 5, ""granite42_8b"": 0, ""ministral3_8b"": 0, ""qwen35_9b"": 0}",8.0,0.374281633126131,0.37315326365027335,5715.7275,6507.3605,0.05715727500000001,0.065073605,0.317124358126131,0.3080796586502734,0.009044699475857555,11.107493410160627,12.021694363508194,2.9321662271252604
rm_mistral_7b,20.0,gemma3_4b,"{""gemma3_4b"": 5, ""granite42_8b"": 0, ""ministral3_8b"": 0, ""qwen35_9b"": 0}",4.4,0.3511992584471487,0.3340555212183427,3889.1049999999996,3562.3035000000004,0.0777821,0.07124607000000001,0.2734171584471488,0.2628094512183427,0.010607707228806041,-10.139638368393701,14.417990474899522,4.015331141595011
