variant,generator,divisor,splits,relative_utility_gain_pct_mean,relative_utility_gain_pct_ci_low,relative_utility_gain_pct_ci_high,utility_gap_mean,utility_gap_ci_low,utility_gap_ci_high,utility_delta_vs_reference_mean,utility_delta_vs_reference_ci_low,utility_delta_vs_reference_ci_high,adaptive_utility_mean,adaptive_utility_ci_low,adaptive_utility_ci_high,adaptive_quality_mean,adaptive_quality_ci_low,adaptive_quality_ci_high,adaptive_chars_mean,adaptive_chars_ci_low,adaptive_chars_ci_high,adaptive_opens_mean,adaptive_opens_ci_low,adaptive_opens_ci_high
local_exp_open5_conf06,gemma2_9b,100000.0,3,9.932341629323723,1.546358070620748,18.318325188026698,0.02385708653883432,0.005325146526478267,0.042389026551190374,-0.009532831803821524,-0.018214691023982425,-0.0008509725836606218,0.2659779582167817,0.2633594048007383,0.26859651163282516,0.3547257248834484,0.3398632225795685,0.36958822718732826,8874.776666666667,7334.691800526134,10414.8615328072,9.821666666666667,8.377747153240257,11.265586180093077
local_exp_open5_conf06,gemma2_9b,500000.0,3,4.06754229809779,-1.5837132286721394,9.718797824867721,0.015031442081607801,-0.005668588893180495,0.035731473056396096,0.0032144095584316925,-0.002276043862278395,0.00870486297914178,0.3853812384899931,0.3668083382086791,0.40395413877130715,0.4413160751566598,0.42548451966788786,0.4571476306454318,27967.418333333335,26269.193336438155,29665.643330228515,52.76666666666667,38.05588118307813,67.47745215025522
local_exp_open5_conf06,gemma2_9b,1000000.0,3,5.242376415125407,1.0496229566111337,9.435129873639681,0.021807276495856787,0.005031586742303872,0.0385829662494097,0.003518984296979133,-0.012710950082861194,0.01974891867681946,0.43886354677884104,0.42474500612335536,0.4529820874343267,0.49591369011217434,0.48510527993999353,0.5067221002843552,57050.14333333333,48029.343310348704,66070.94335631796,104.605,60.737176487275015,148.472823512725
local_exp_open5_conf06,gemma2_9b,5000000.0,3,5.728591243840533,2.506590428489533,8.950592059191534,0.028910163968712876,0.013193596471198107,0.04462673146622764,0.0018197105770664194,-0.0014577378068012293,0.005097158960934068,0.5340854603130171,0.5186949804607157,0.5494759401653184,0.5828377306463505,0.5789303759623706,0.5867450853303303,243761.35166666668,185902.04415606864,301620.6591772647,360.89833333333337,311.97348022316197,409.82318644350477
local_exp_open5_conf06,gemma2_9b,10000000.0,3,3.7874855865923287,1.6436832838798892,5.931287889304768,0.020587426325014868,0.008964585126480738,0.032210267523549,0.0009883530841447786,-0.0032096205758967355,0.005186326744186293,0.5641937323537578,0.5531656124657344,0.5752218522417812,0.6075528910204245,0.5943819365626707,0.6207238454781784,433591.58666666667,395105.5594877213,472077.61384561204,536.3616666666667,474.8281535605131,597.8951797728203
local_exp_open5_conf06,gemma2_9b,50000000.0,3,0.20670829635750995,-0.43191959876083796,0.8453361914758579,0.001276930077493151,-0.0026751311830937492,0.005228991338080051,0.0,0.0,0.0,0.6176571938181068,0.6071269793625936,0.62818740827362,0.6452688672847735,0.6329427536220515,0.6575949809474955,1380583.6733333333,1089984.3878929322,1671182.9587737345,944.5366666666665,934.3106274568734,954.7627058764597
local_exp_open5_conf06,llama3.1_8b,100000.0,3,13.182972858948522,0.9817612254265704,25.384184492470474,0.023929020326646278,0.005265626447550825,0.04259241420574173,-0.017148524761964604,-0.02437501371388741,-0.009922035810041798,0.20878747372837073,0.1875937524345434,0.22998119502219805,0.3246013070617041,0.3150629628951233,0.3341396512282849,11581.383333333333,10132.31735802662,13030.449308640047,8.785000000000002,6.429518667513517,11.140481332486488
local_exp_open5_conf06,llama3.1_8b,500000.0,3,10.017524133803446,-7.892683325663031,27.927731593269925,0.03229593246015675,-0.02346643083642485,0.08805829575673835,0.0050307834690595105,-0.009373193692516352,0.019434760630635373,0.3615095429401715,0.3410123173543581,0.3820067685259849,0.41304157960683807,0.3851735230200567,0.44090963619361945,25766.018333333337,21811.023669937298,29721.012996729376,32.60666666666666,6.397711924261191,58.815621409072136
local_exp_open5_conf06,llama3.1_8b,1000000.0,3,10.21839780309312,4.415497693212096,16.021297912974145,0.038834498045293896,0.017646140077185717,0.06002285601340207,0.0044962512526315074,-0.01019734610239494,0.019189848607657954,0.4193588781837804,0.4059802188050934,0.43273753756246747,0.47208509985044705,0.46014843498303587,0.48402176471785824,52726.22166666667,49449.91955723905,56002.52377609429,66.255,26.79235547608964,105.71764452391035
local_exp_open5_conf06,llama3.1_8b,5000000.0,3,7.422057193119322,-1.405694871937909,16.249809258176555,0.037047551691575586,-0.005579447902457867,0.07967455128560905,0.0012251077836665898,-0.006051281918655797,0.008501497485988977,0.5403043315153494,0.5234143089716266,0.5571943540590722,0.5885663458486828,0.5737448576780291,0.6033878340193366,241310.07166666668,211493.9233819208,271126.2199514126,282.40333333333336,188.40250675410408,376.40415991256265
