variant,generator,split,divisor,adaptive_score,adaptive_chars,fixed_chars
local_rayleigh_open5_conf14,qwen2.5_7b,26,10000000.0,0.5778063277848317,518940.97,518940.97
local_rayleigh_open5_conf14,qwen2.5_7b,26,50000000.0,0.5225,2004264.875,2004264.875
local_rayleigh_open5_conf16,qwen2.5_7b,26,100000.0,0.5463841834881429,15401.525,15401.525
local_rayleigh_open5_conf16,qwen2.5_7b,26,500000.0,0.547587609418253,61234.56,61234.56
local_rayleigh_open5_conf16,qwen2.5_7b,26,1000000.0,0.5777525337057308,105234.76,105234.76
local_rayleigh_open5_conf16,qwen2.5_7b,26,5000000.0,0.5575,378894.225,378894.225
local_rayleigh_open5_conf16,qwen2.5_7b,26,10000000.0,0.575,543046.265,543046.265
local_rayleigh_open5_conf16,qwen2.5_7b,26,50000000.0,0.5225,2004264.875,2004264.875
local_rayleigh_open5_conf18,qwen2.5_7b,26,100000.0,0.5486676249286492,16617.555,16617.555
local_rayleigh_open5_conf18,qwen2.5_7b,26,500000.0,0.5534959074449717,70556.9,70556.9
local_rayleigh_open5_conf18,qwen2.5_7b,26,1000000.0,0.5849824468465287,121631.95,121631.95
local_rayleigh_open5_conf18,qwen2.5_7b,26,5000000.0,0.56,402100.865,402100.865
local_rayleigh_open5_conf18,qwen2.5_7b,26,10000000.0,0.57,580741.655,580741.655
local_rayleigh_open5_conf18,qwen2.5_7b,26,50000000.0,0.5225,2004264.875,2004264.875
local_rayleigh_open5_conf20,qwen2.5_7b,26,100000.0,0.5548962160118467,18433.775,18433.775
local_rayleigh_open5_conf20,qwen2.5_7b,26,500000.0,0.5402629830033073,77688.305,77688.305
local_rayleigh_open5_conf20,qwen2.5_7b,26,1000000.0,0.5874087457841133,132941.535,132941.53500000003
local_rayleigh_open5_conf20,qwen2.5_7b,26,5000000.0,0.555,428760.275,428760.275
local_rayleigh_open5_conf20,qwen2.5_7b,26,10000000.0,0.575,629323.825,629323.825
local_rayleigh_open5_conf20,qwen2.5_7b,26,50000000.0,0.5225,2004264.875,2004264.875
reference_train_scale,qwen2.5_7b,27,100000.0,0.533249588205177,10507.75,10507.75
reference_train_scale,qwen2.5_7b,27,500000.0,0.5403161282595627,27474.065,27474.065
reference_train_scale,qwen2.5_7b,27,1000000.0,0.5563520946132067,54816.26,54816.26
reference_train_scale,qwen2.5_7b,27,5000000.0,0.6175,252019.39,252019.39
reference_train_scale,qwen2.5_7b,27,10000000.0,0.5725,509869.005,509869.005
reference_train_scale,qwen2.5_7b,27,50000000.0,0.515,1880142.335,1880142.335
local_exp_open5_conf06,qwen2.5_7b,27,100000.0,0.5149641801965342,12344.305,12344.305
local_exp_open5_conf06,qwen2.5_7b,27,500000.0,0.4936678170084167,28249.665,28249.665
local_exp_open5_conf06,qwen2.5_7b,27,1000000.0,0.5325,57942.47,57942.47
local_exp_open5_conf06,qwen2.5_7b,27,5000000.0,0.63,274691.695,274691.695
local_exp_open5_conf06,qwen2.5_7b,27,10000000.0,0.57,521616.14,521616.14
local_exp_open5_conf06,qwen2.5_7b,27,50000000.0,0.515,1880142.335,1880142.335
local_rayleigh_open5_conf12,qwen2.5_7b,27,100000.0,0.5148125248909429,12553.81,12553.81
local_rayleigh_open5_conf12,qwen2.5_7b,27,500000.0,0.49506210996622924,36415.995,36415.99500000001
local_rayleigh_open5_conf12,qwen2.5_7b,27,1000000.0,0.5071880980867907,73783.865,73783.86500000002
local_rayleigh_open5_conf12,qwen2.5_7b,27,5000000.0,0.5764493890010889,330344.96,330344.96
local_rayleigh_open5_conf12,qwen2.5_7b,27,10000000.0,0.5425,514860.62,514860.62
local_rayleigh_open5_conf12,qwen2.5_7b,27,50000000.0,0.515,1880142.335,1880142.335
local_rayleigh_open5_conf14,qwen2.5_7b,27,100000.0,0.4992946061369413,13896.25,13896.25
local_rayleigh_open5_conf14,qwen2.5_7b,27,500000.0,0.5208814093594615,42905.2,42905.2
local_rayleigh_open5_conf14,qwen2.5_7b,27,1000000.0,0.5049656702336024,85269.195,85269.195
local_rayleigh_open5_conf14,qwen2.5_7b,27,5000000.0,0.5675,358133.17,358133.17
local_rayleigh_open5_conf14,qwen2.5_7b,27,10000000.0,0.54,548523.84,548523.84
local_rayleigh_open5_conf14,qwen2.5_7b,27,50000000.0,0.515,1880142.335,1880142.335
local_rayleigh_open5_conf16,qwen2.5_7b,27,100000.0,0.5198371864151216,14955.73,14955.73
local_rayleigh_open5_conf16,qwen2.5_7b,27,500000.0,0.5247418235944313,52436.395,52436.39499999999
local_rayleigh_open5_conf16,qwen2.5_7b,27,1000000.0,0.5106868931439714,99336.615,99336.615
local_rayleigh_open5_conf16,qwen2.5_7b,27,5000000.0,0.5475,395073.975,395073.9749999999
local_rayleigh_open5_conf16,qwen2.5_7b,27,10000000.0,0.5625,583009.35,583009.35
local_rayleigh_open5_conf16,qwen2.5_7b,27,50000000.0,0.515,1880220.075,1880220.075
local_rayleigh_open5_conf18,qwen2.5_7b,27,100000.0,0.52385467004674,16196.285,16196.285
local_rayleigh_open5_conf18,qwen2.5_7b,27,500000.0,0.5162906100036482,62488.39,62488.39000000001
local_rayleigh_open5_conf18,qwen2.5_7b,27,1000000.0,0.5244282669256869,114168.925,114168.925
local_rayleigh_open5_conf18,qwen2.5_7b,27,5000000.0,0.5475,416827.035,416827.035
local_rayleigh_open5_conf18,qwen2.5_7b,27,10000000.0,0.5501086680086729,615908.07,615908.07
local_rayleigh_open5_conf18,qwen2.5_7b,27,50000000.0,0.5125,1884524.42,1884524.4199999997
local_rayleigh_open5_conf20,qwen2.5_7b,27,100000.0,0.5208669360162667,17179.95,17179.95
local_rayleigh_open5_conf20,qwen2.5_7b,27,500000.0,0.508403338134259,73309.955,73309.955
local_rayleigh_open5_conf20,qwen2.5_7b,27,1000000.0,0.5358741477781215,136492.21,136492.21
local_rayleigh_open5_conf20,qwen2.5_7b,27,5000000.0,0.5325,455601.23,455601.23
local_rayleigh_open5_conf20,qwen2.5_7b,27,10000000.0,0.5575,652273.7,652273.6999999998
local_rayleigh_open5_conf20,qwen2.5_7b,27,50000000.0,0.5124068839123739,1885820.84,1885820.84
reference_train_scale,llama3.1_8b,25,100000.0,0.5584739034372389,9606.66,9606.659999999998
reference_train_scale,llama3.1_8b,25,500000.0,0.5776556811234781,29377.08,29377.08
reference_train_scale,llama3.1_8b,25,1000000.0,0.6138560554750788,56429.585,56429.585
reference_train_scale,llama3.1_8b,25,5000000.0,0.6150559933688807,246986.39,246986.39
reference_train_scale,llama3.1_8b,25,10000000.0,0.6175,412407.32,412407.32
reference_train_scale,llama3.1_8b,25,50000000.0,0.525,1717792.06,1717792.06
