variant,generator,split,divisor,adaptive_score,adaptive_chars,fixed_chars
local_halfnormal_open5_conf08,llama3.1_8b,17,500000.0,0.5125,105538.525,105538.525
local_halfnormal_open5_conf08,llama3.1_8b,17,1000000.0,0.535,222663.395,222663.395
local_halfnormal_open5_conf08,llama3.1_8b,17,5000000.0,0.64,567064.89,567064.89
local_halfnormal_open5_conf08,llama3.1_8b,17,10000000.0,0.67,831113.34,831113.34
local_halfnormal_open5_conf08,llama3.1_8b,17,50000000.0,0.505,1681013.535,1681013.535
reference_train_scale,llama3.1_8b,18,100000.0,0.540744680021116,9463.54,9463.540000000003
reference_train_scale,llama3.1_8b,18,500000.0,0.5682581760474666,30535.995,30535.995
reference_train_scale,llama3.1_8b,18,1000000.0,0.585,55019.915,55019.91500000001
reference_train_scale,llama3.1_8b,18,5000000.0,0.6375157592979859,240775.59,240775.59
reference_train_scale,llama3.1_8b,18,10000000.0,0.6575,425628.135,425628.135
reference_train_scale,llama3.1_8b,18,50000000.0,0.505,1746515.05,1746515.05
local_exp_open5_conf06,llama3.1_8b,18,100000.0,0.5525017035909076,10930.055,10930.055
local_exp_open5_conf06,llama3.1_8b,18,500000.0,0.5841646380830414,28037.6,28037.6
local_exp_open5_conf06,llama3.1_8b,18,1000000.0,0.5868435371351695,56855.955,56855.955
local_exp_open5_conf06,llama3.1_8b,18,5000000.0,0.6432112753440629,245192.1,245192.1
local_exp_open5_conf06,llama3.1_8b,18,10000000.0,0.6531203103749631,435565.185,435565.185
local_exp_open5_conf06,llama3.1_8b,18,50000000.0,0.505,1746515.05,1746515.05
local_halfnormal_open5_conf02,llama3.1_8b,18,100000.0,0.44733565474725173,17658.47,17658.47
local_halfnormal_open5_conf02,llama3.1_8b,18,500000.0,0.41,67274.655,67274.655
local_halfnormal_open5_conf02,llama3.1_8b,18,1000000.0,0.44,125284.945,125284.945
local_halfnormal_open5_conf02,llama3.1_8b,18,5000000.0,0.6,470453.25,470453.25
local_halfnormal_open5_conf02,llama3.1_8b,18,10000000.0,0.6162606019428266,704472.09,704472.09
local_halfnormal_open5_conf02,llama3.1_8b,18,50000000.0,0.505,1747182.585,1747182.585
local_halfnormal_open5_conf04,llama3.1_8b,18,100000.0,0.4192864671441295,22043.905,22043.905
local_halfnormal_open5_conf04,llama3.1_8b,18,500000.0,0.41,101022.73,101022.73
local_halfnormal_open5_conf04,llama3.1_8b,18,1000000.0,0.4975,145752.89,145752.89
local_halfnormal_open5_conf04,llama3.1_8b,18,5000000.0,0.62,543389.615,543389.615
local_halfnormal_open5_conf04,llama3.1_8b,18,10000000.0,0.6110964556155394,761894.915,761894.915
local_halfnormal_open5_conf04,llama3.1_8b,18,50000000.0,0.505,1747241.35,1747241.35
local_halfnormal_open5_conf06,llama3.1_8b,18,100000.0,0.39674461769796454,26152.11,26152.11
local_halfnormal_open5_conf06,llama3.1_8b,18,500000.0,0.4294073246136791,112902.365,112902.365
local_halfnormal_open5_conf06,llama3.1_8b,18,1000000.0,0.4925,213994.455,213994.455
local_halfnormal_open5_conf06,llama3.1_8b,18,5000000.0,0.5834185053664763,654606.055,654606.055
local_halfnormal_open5_conf06,llama3.1_8b,18,10000000.0,0.595611809081908,853783.64,853783.64
local_halfnormal_open5_conf06,llama3.1_8b,18,50000000.0,0.5075,1752388.395,1752388.395
local_halfnormal_open5_conf08,llama3.1_8b,18,100000.0,0.388721059346372,29150.635,29150.634999999995
local_halfnormal_open5_conf08,llama3.1_8b,18,500000.0,0.4471664604937622,129014.8,129014.8
local_halfnormal_open5_conf08,llama3.1_8b,18,1000000.0,0.5222713602491963,254884.31,254884.31
local_halfnormal_open5_conf08,llama3.1_8b,18,5000000.0,0.5788826158446951,704375.475,704375.475
local_halfnormal_open5_conf08,llama3.1_8b,18,10000000.0,0.6075,938466.245,938466.245
local_halfnormal_open5_conf08,llama3.1_8b,18,50000000.0,0.5075,1754992.755,1754992.755
reference_train_scale,gemma2_9b,16,100000.0,0.6216890514835487,8848.78,8848.78
reference_train_scale,gemma2_9b,16,500000.0,0.5424635243171219,32756.595,32756.595
reference_train_scale,gemma2_9b,16,1000000.0,0.545,55830.29,55830.29
reference_train_scale,gemma2_9b,16,5000000.0,0.6313809752109801,223122.645,223122.645
reference_train_scale,gemma2_9b,16,10000000.0,0.635,365819.87,365819.87
reference_train_scale,gemma2_9b,16,50000000.0,0.515,1471413.505,1471413.505
local_exp_open5_conf06,gemma2_9b,16,100000.0,0.5739440731492361,9581.725,9581.725000000002
local_exp_open5_conf06,gemma2_9b,16,500000.0,0.5108324301378276,32467.83,32467.83
local_exp_open5_conf06,gemma2_9b,16,1000000.0,0.529112624907476,60258.09,60258.09
local_exp_open5_conf06,gemma2_9b,16,5000000.0,0.645,230176.645,230176.645
local_exp_open5_conf06,gemma2_9b,16,10000000.0,0.64,381316.975,381316.975
local_exp_open5_conf06,gemma2_9b,16,50000000.0,0.515,1471648.43,1471648.43
local_halfnormal_open5_conf02,gemma2_9b,16,100000.0,0.4726430309213624,11018.34,11018.34
local_halfnormal_open5_conf02,gemma2_9b,16,500000.0,0.4175,43867.59,43867.59
local_halfnormal_open5_conf02,gemma2_9b,16,1000000.0,0.44,83402.27,83402.27
local_halfnormal_open5_conf02,gemma2_9b,16,5000000.0,0.6175,278975.01,278975.01
local_halfnormal_open5_conf02,gemma2_9b,16,10000000.0,0.6375075730074525,440093.53,440093.53
local_halfnormal_open5_conf02,gemma2_9b,16,50000000.0,0.52,1478064.535,1478064.535
local_halfnormal_open5_conf04,gemma2_9b,16,100000.0,0.4591889024774399,13206.58,13206.580000000002
local_halfnormal_open5_conf04,gemma2_9b,16,500000.0,0.43596536548911785,53737.525,53737.525
local_halfnormal_open5_conf04,gemma2_9b,16,1000000.0,0.465,102677.35,102677.35
local_halfnormal_open5_conf04,gemma2_9b,16,5000000.0,0.637409917031817,323862.06,323862.06000000006
local_halfnormal_open5_conf04,gemma2_9b,16,10000000.0,0.635,486785.725,486785.7249999999
local_halfnormal_open5_conf04,gemma2_9b,16,50000000.0,0.52,1478064.535,1478064.535
